# q,<w**1.0>/wp(0)**1.0
6.099999999999999867e-01,4.760344552229538867e-02
6.199999999999999956e-01,4.917586819129144554e-02
6.300000000000000044e-01,5.077413034941604536e-02
6.400000000000000133e-01,5.239825908278528122e-02
6.500000000000000222e-01,5.404827905171141061e-02
6.600000000000000311e-01,5.572420948310041061e-02
6.700000000000000400e-01,5.742606633112217612e-02
6.800000000000000488e-01,5.915386195243965695e-02
6.900000000000000577e-01,6.090760532254894943e-02
7.000000000000000666e-01,6.268730165339075899e-02
7.100000000000000755e-01,6.449295511325464636e-02
7.199999999999999734e-01,6.632456540722339589e-02
7.299999999999999822e-01,6.818213046447411940e-02
7.399999999999999911e-01,7.006564608311728615e-02
7.500000000000000000e-01,7.197510616605891365e-02
7.600000000000000089e-01,7.391050221075809445e-02
7.700000000000000178e-01,7.587182643052209352e-02
7.800000000000000266e-01,7.785906760566632667e-02
7.900000000000000355e-01,7.987221413581331586e-02
8.000000000000000444e-01,8.191125348813710350e-02
8.100000000000000533e-01,8.397617234121554364e-02
8.200000000000000622e-01,8.606695586953766464e-02
8.300000000000000711e-01,8.818359124989666453e-02
8.400000000000000799e-01,9.032606271565608858e-02
8.499999999999999778e-01,9.249435500743678762e-02
8.599999999999999867e-01,9.468845262657545059e-02
8.699999999999999956e-01,9.690833991903931299e-02
8.800000000000000044e-01,9.915400114479400173e-02
8.900000000000000133e-01,1.014254195418802795e-01
9.000000000000000222e-01,1.037225813816519959e-01
9.100000000000000311e-01,1.060454700591703381e-01
9.200000000000000400e-01,1.083940700948857194e-01
9.300000000000000488e-01,1.107683661952520160e-01
9.400000000000000577e-01,1.131683432912454351e-01
9.500000000000000666e-01,1.155939865671546524e-01
9.600000000000000755e-01,1.180452814952645119e-01
9.699999999999999734e-01,1.205222138557704298e-01
9.799999999999999822e-01,1.230247697597493250e-01
9.899999999999999911e-01,1.255529356644564942e-01
1.000000000000000000e+00,1.281066971201728355e-01
1.010000000000000009e+00,1.306860438278277525e-01
1.020000000000000018e+00,1.332909621185149884e-01
1.030000000000000027e+00,1.359214399413000707e-01
1.040000000000000036e+00,1.385774656436888075e-01
1.050000000000000044e+00,1.412590279579763741e-01
1.060000000000000053e+00,1.439661160112855054e-01
1.070000000000000062e+00,1.466987193208598439e-01
1.080000000000000071e+00,1.494568277870904349e-01
1.090000000000000080e+00,1.522404316986912254e-01
1.100000000000000089e+00,1.550495217201019738e-01
1.110000000000000098e+00,1.578840889013777560e-01
1.120000000000000107e+00,1.607441246513244826e-01
1.130000000000000115e+00,1.636296207584207740e-01
1.140000000000000124e+00,1.665405693597163672e-01
1.150000000000000133e+00,1.694769629556633905e-01
1.160000000000000142e+00,1.724387943854805705e-01
1.169999999999999929e+00,1.754260568523625385e-01
1.179999999999999938e+00,1.784387438723978037e-01
1.189999999999999947e+00,1.814768493128278981e-01
1.199999999999999956e+00,1.845403673617895535e-01
1.209999999999999964e+00,1.876292925250497290e-01
1.219999999999999973e+00,1.907436196334871825e-01
1.229999999999999982e+00,1.938833438220820271e-01
1.239999999999999991e+00,1.970484605302422199e-01
1.250000000000000000e+00,2.002389655126089740e-01
1.260000000000000009e+00,2.034548548023640546e-01
1.270000000000000018e+00,2.066961247341043417e-01
1.280000000000000027e+00,2.099627719201588305e-01
1.290000000000000036e+00,2.132547932715994354e-01
1.300000000000000044e+00,2.165721859567201479e-01
1.310000000000000053e+00,2.199149474360342360e-01
1.320000000000000062e+00,2.232830754247862037e-01
1.330000000000000071e+00,2.266765679074700668e-01
1.340000000000000080e+00,2.300954253851232589e-01
1.350000000000000089e+00,2.335396418695464271e-01
1.360000000000000098e+00,2.370092183131781438e-01
1.370000000000000107e+00,2.405041537455553657e-01
1.380000000000000115e+00,2.440244473602026232e-01
1.390000000000000124e+00,2.475700986454629771e-01
1.400000000000000133e+00,2.511411072939882527e-01
1.410000000000000142e+00,2.547374732261105112e-01
1.419999999999999929e+00,2.583591965998087159e-01
1.429999999999999938e+00,2.620062777762740547e-01
1.439999999999999947e+00,2.656787173131954782e-01
1.449999999999999956e+00,2.693765159878943605e-01
1.459999999999999964e+00,2.730996748005946606e-01
1.469999999999999973e+00,2.768481949012981946e-01
1.479999999999999982e+00,2.806220776479570467e-01
1.489999999999999991e+00,2.844213274199345887e-01
1.500000000000000000e+00,2.882459403718465873e-01
1.510000000000000009e+00,2.920959211297877167e-01
1.520000000000000018e+00,2.959712717958284389e-01
1.530000000000000027e+00,2.998719945602572601e-01
1.540000000000000036e+00,3.037980918676456144e-01
1.550000000000000044e+00,3.077495662386678932e-01
1.560000000000000053e+00,3.117264202781341309e-01
1.570000000000000062e+00,3.157286569568070189e-01
1.580000000000000071e+00,3.197562791698131401e-01
1.590000000000000080e+00,3.238092900053205492e-01
1.600000000000000089e+00,3.278876926565378325e-01
1.610000000000000098e+00,3.319914938244846181e-01
1.620000000000000107e+00,3.361206904031431297e-01
1.630000000000000115e+00,3.402752893005466239e-01
1.640000000000000124e+00,3.444552941598384432e-01
1.650000000000000133e+00,3.486607088042448788e-01
1.660000000000000142e+00,3.528915371692352143e-01
1.670000000000000151e+00,3.571477832624685433e-01
1.679999999999999938e+00,3.614294512823211236e-01
1.689999999999999947e+00,3.657365455327336590e-01
1.699999999999999956e+00,3.700690702964052337e-01
1.709999999999999964e+00,3.744270336779846886e-01
1.719999999999999973e+00,3.788104330771412398e-01
1.729999999999999982e+00,3.832192766329683975e-01
1.739999999999999991e+00,3.876535696275544285e-01
1.750000000000000000e+00,3.921133165249050534e-01
1.760000000000000009e+00,3.965985227089248721e-01
1.770000000000000018e+00,4.011091928963486652e-01
1.780000000000000027e+00,4.056453328905078592e-01
1.790000000000000036e+00,4.102069481178594601e-01
1.800000000000000044e+00,4.147940435343879795e-01
1.810000000000000053e+00,4.194066292813839469e-01
1.820000000000000062e+00,4.240447024374803253e-01
1.830000000000000071e+00,4.287082735200917205e-01
1.840000000000000080e+00,4.333973476521048029e-01
1.850000000000000089e+00,4.381119312126325882e-01
1.860000000000000098e+00,4.428520275046043397e-01
1.870000000000000107e+00,4.476176435050425173e-01
1.880000000000000115e+00,4.524087832958442745e-01
1.890000000000000124e+00,4.572254530418151663e-01
1.900000000000000133e+00,4.620676550202267863e-01
1.910000000000000142e+00,4.669353911349615749e-01
1.920000000000000151e+00,4.718286637680678686e-01
1.929999999999999938e+00,4.767474760051910176e-01
1.939999999999999947e+00,4.816918314622599118e-01
1.949999999999999956e+00,4.866616897242563300e-01
1.959999999999999964e+00,4.916571495369059241e-01
1.969999999999999973e+00,4.966781470541339893e-01
1.979999999999999982e+00,5.017246715957104364e-01
1.989999999999999991e+00,5.067967232914826203e-01
2.000000000000000000e+00,5.118943258234166516e-01
2.009999999999999787e+00,5.170174804109513023e-01
2.020000000000000018e+00,5.221661845034766269e-01
2.029999999999999805e+00,5.273404524096827473e-01
2.040000000000000036e+00,5.325402892230622909e-01
2.049999999999999822e+00,5.377657054278954796e-01
2.059999999999999609e+00,5.430145196170305111e-01
2.069999999999999840e+00,5.482864675828951206e-01
2.079999999999999627e+00,5.535845976698031690e-01
2.089999999999999858e+00,5.589089734089859318e-01
2.099999999999999645e+00,5.642596264457211408e-01
2.109999999999999876e+00,5.696365879900513463e-01
2.119999999999999662e+00,5.750398763827199167e-01
2.129999999999999893e+00,5.804695013348353250e-01
2.139999999999999680e+00,5.859254698776532599e-01
2.149999999999999911e+00,5.914077833657330752e-01
2.159999999999999698e+00,5.969164396167263575e-01
2.169999999999999929e+00,6.024514420865701991e-01
2.179999999999999716e+00,6.080127713280629731e-01
2.189999999999999947e+00,6.136004228245685033e-01
2.199999999999999734e+00,6.192143851092967166e-01
2.209999999999999964e+00,6.248538501408873458e-01
2.219999999999999751e+00,6.305146445521263576e-01
2.229999999999999982e+00,6.362010957808663658e-01
2.239999999999999769e+00,6.419132090738861596e-01
2.250000000000000000e+00,6.476509937781785853e-01
2.259999999999999787e+00,6.534144415695413155e-01
2.270000000000000018e+00,6.592035616193419045e-01
2.279999999999999805e+00,6.650183574581942647e-01
2.290000000000000036e+00,6.708588332024283396e-01
2.299999999999999822e+00,6.767249930169432215e-01
2.310000000000000053e+00,6.826168420022542538e-01
2.319999999999999840e+00,6.885343922918087944e-01
2.329999999999999627e+00,6.944776371448965202e-01
2.339999999999999858e+00,7.004465909029617965e-01
2.349999999999999645e+00,7.064412613791339890e-01
2.359999999999999876e+00,7.124616574681248427e-01
2.369999999999999662e+00,7.185077890003630507e-01
2.379999999999999893e+00,7.245796661882668577e-01
2.389999999999999680e+00,7.306773071258745311e-01
2.399999999999999911e+00,7.368007089623044292e-01
2.409999999999999698e+00,7.429498904146329963e-01
2.419999999999999929e+00,7.491248635106704246e-01
2.429999999999999716e+00,7.553256406230746123e-01
2.439999999999999947e+00,7.615522339278633090e-01
2.449999999999999734e+00,7.678046628627884784e-01
2.459999999999999964e+00,7.740829250435090625e-01
2.469999999999999751e+00,7.803870393076197676e-01
2.479999999999999982e+00,7.867170172497448544e-01
2.489999999999999769e+00,7.930728699699489681e-01
2.500000000000000000e+00,7.994546083710514228e-01
2.509999999999999787e+00,8.058622501710053232e-01
2.520000000000000018e+00,8.122957890454578500e-01
2.529999999999999805e+00,8.187552416214204376e-01
2.540000000000000036e+00,8.252406157803934272e-01
2.549999999999999822e+00,8.317519188647354289e-01
2.560000000000000053e+00,8.382891573772727201e-01
2.569999999999999840e+00,8.448523450185684291e-01
2.579999999999999627e+00,8.514414700465448016e-01
2.589999999999999858e+00,8.580565441253591441e-01
2.599999999999999645e+00,8.646975704374090244e-01
2.609999999999999876e+00,8.713645508214505897e-01
2.619999999999999662e+00,8.780574949161102927e-01
2.629999999999999893e+00,8.847763857541937060e-01
2.639999999999999680e+00,8.915212309273470304e-01
2.649999999999999911e+00,8.982920290235053562e-01
2.659999999999999698e+00,9.050887772965080513e-01
2.669999999999999929e+00,9.119114815811676378e-01
2.679999999999999716e+00,9.187601196922050573e-01
2.689999999999999947e+00,9.256346957622794136e-01
2.699999999999999734e+00,9.325352040358978467e-01
2.709999999999999964e+00,9.394616381966393037e-01
2.719999999999999751e+00,9.464140007081278672e-01
2.729999999999999982e+00,9.533922652880694182e-01
2.739999999999999769e+00,9.603964329690529711e-01
2.750000000000000000e+00,9.674264951134422530e-01
2.759999999999999787e+00,9.744824522594344174e-01
2.770000000000000018e+00,9.815642756496151256e-01
2.779999999999999805e+00,9.886719647355077800e-01
2.790000000000000036e+00,9.958055093250630652e-01
2.799999999999999822e+00,1.002964908823673840e+00
2.810000000000000053e+00,1.010150132626052688e+00
2.819999999999999840e+00,1.017361179456857112e+00
2.829999999999999627e+00,1.024598038325326588e+00
2.839999999999999858e+00,1.031860707999398885e+00
2.849999999999999645e+00,1.039149157006572066e+00
2.859999999999999876e+00,1.046463383927266566e+00
2.869999999999999662e+00,1.053803377577529066e+00
2.879999999999999893e+00,1.061169136931221502e+00
2.889999999999999680e+00,1.068560630011643031e+00
2.899999999999999911e+00,1.075977856174548775e+00
2.909999999999999698e+00,1.083420814906696839e+00
2.919999999999999929e+00,1.090889474272529913e+00
2.929999999999999716e+00,1.098383834182233620e+00
2.939999999999999947e+00,1.105903884127979575e+00
2.949999999999999734e+00,1.113449625031181167e+00
2.959999999999999964e+00,1.121021024925709320e+00
2.969999999999999751e+00,1.128618085065713483e+00
2.979999999999999982e+00,1.136240807490753291e+00
2.989999999999999769e+00,1.143889160438042341e+00
3.000000000000000000e+00,1.151563146534888560e+00
3.009999999999999787e+00,1.159262768502428820e+00
3.020000000000000018e+00,1.166987995476215012e+00
3.029999999999999805e+00,1.174738830967308356e+00
3.040000000000000036e+00,1.182515267439717466e+00
3.049999999999999822e+00,1.190317309521048639e+00
3.060000000000000053e+00,1.198144926856560266e+00
3.069999999999999840e+00,1.205998124693659967e+00
3.080000000000000071e+00,1.213876908785279207e+00
3.089999999999999858e+00,1.221781249424686688e+00
3.099999999999999645e+00,1.229711152883732339e+00
3.109999999999999876e+00,1.237666626313023155e+00
3.119999999999999662e+00,1.245647640327980143e+00
3.129999999999999893e+00,1.253654214947200751e+00
3.139999999999999680e+00,1.261686321190220283e+00
3.149999999999999911e+00,1.269743967377892524e+00
3.159999999999999698e+00,1.277827162407370709e+00
3.169999999999999929e+00,1.285935877833213725e+00
3.179999999999999716e+00,1.294070122860432104e+00
3.189999999999999947e+00,1.302229907498119621e+00
3.199999999999999734e+00,1.310415203592988131e+00
3.209999999999999964e+00,1.318626034390900204e+00
3.219999999999999751e+00,1.326862372016714531e+00
3.229999999999999982e+00,1.335124227267872277e+00
3.239999999999999769e+00,1.343411611783269066e+00
3.250000000000000000e+00,1.351724497709922090e+00
3.259999999999999787e+00,1.360062910198623687e+00
3.270000000000000018e+00,1.368426821451822040e+00
3.279999999999999805e+00,1.376816243966634934e+00
3.290000000000000036e+00,1.385231190501529097e+00
3.299999999999999822e+00,1.393671633316174052e+00
3.310000000000000053e+00,1.402137599282101244e+00
3.319999999999999840e+00,1.410629060653898037e+00
3.330000000000000071e+00,1.419146044902254156e+00
3.339999999999999858e+00,1.427688524066130782e+00
3.349999999999999645e+00,1.436256512249842077e+00
3.359999999999999876e+00,1.444850023841551589e+00
3.369999999999999662e+00,1.453469030750688562e+00
3.379999999999999893e+00,1.462113561841924536e+00
3.389999999999999680e+00,1.470783589053846985e+00
3.399999999999999911e+00,1.479479141772043871e+00
3.409999999999999698e+00,1.488200191536270589e+00
3.419999999999999929e+00,1.496946768384525228e+00
3.429999999999999716e+00,1.505718843667787299e+00
3.439999999999999947e+00,1.514516447816559142e+00
3.449999999999999734e+00,1.523339552064247204e+00
3.459999999999999964e+00,1.532188187138342927e+00
3.469999999999999751e+00,1.541062324071176493e+00
3.479999999999999982e+00,1.549961978881736036e+00
3.489999999999999769e+00,1.558887168054571282e+00
3.500000000000000000e+00,1.567837861939586075e+00
3.509999999999999787e+00,1.576814092660685951e+00
3.520000000000000018e+00,1.585815845845746974e+00
3.529999999999999805e+00,1.594843107140958782e+00
3.540000000000000036e+00,1.603895908976870288e+00
3.549999999999999822e+00,1.612974221134398700e+00
3.560000000000000053e+00,1.622078076420208737e+00
3.569999999999999840e+00,1.631207444341742363e+00
3.580000000000000071e+00,1.640362358211444382e+00
3.589999999999999858e+00,1.649542786952980178e+00
3.599999999999999645e+00,1.658748764231018802e+00
3.609999999999999876e+00,1.667980258779298008e+00
3.619999999999999662e+00,1.677237304634409787e+00
3.629999999999999893e+00,1.686519870053360348e+00
3.639999999999999680e+00,1.695827989385902956e+00
3.649999999999999911e+00,1.705161647424526805e+00
3.659999999999999698e+00,1.714520828550820664e+00
3.669999999999999929e+00,1.723905567546310413e+00
3.679999999999999716e+00,1.733315831852755062e+00
3.689999999999999947e+00,1.742751656697356211e+00
3.699999999999999734e+00,1.752213009041055480e+00
3.709999999999999964e+00,1.761699924450903287e+00
3.719999999999999751e+00,1.771212386983266773e+00
3.729999999999999982e+00,1.780750380247990705e+00
3.739999999999999769e+00,1.790313940323386088e+00
3.750000000000000000e+00,1.799903033171815991e+00
3.759999999999999787e+00,1.809517695327475639e+00
3.770000000000000018e+00,1.819157909985479327e+00
3.779999999999999805e+00,1.828823660604854462e+00
3.790000000000000036e+00,1.838514983924562918e+00
3.799999999999999822e+00,1.848231844833798876e+00
3.810000000000000053e+00,1.857974280764066233e+00
3.819999999999999840e+00,1.867742274496019261e+00
3.830000000000000071e+00,1.877535827088572473e+00
3.839999999999999858e+00,1.887354957563237345e+00
3.849999999999999645e+00,1.897199630620540978e+00
3.859999999999999876e+00,1.907069883022681989e+00
3.869999999999999662e+00,1.916965680344884682e+00
3.879999999999999893e+00,1.926887058437527056e+00
3.889999999999999680e+00,1.936833983504593126e+00
3.899999999999999911e+00,1.946806490799767309e+00
3.909999999999999698e+00,1.956804547057694910e+00
3.919999999999999929e+00,1.966828186924564070e+00
3.929999999999999716e+00,1.976877377647458855e+00
3.939999999999999947e+00,1.986952153307728786e+00
3.949999999999999734e+00,1.997052481754737263e+00
3.959999999999999964e+00,2.007178396226563688e+00
3.969999999999999751e+00,2.017329865262534661e+00
3.979999999999999982e+00,2.027506921600637391e+00
3.989999999999999769e+00,2.037709534207860607e+00
4.000000000000000000e+00,2.047937735090953115e+00
