# omega (a.u.), Re alpha(w), Im alpha(w)
2.798545576502785015e-01,7.282694789870991503e-02,-1.047764540333575994e-01
2.872191512726542384e-01,7.545464065797098663e-02,-1.056951471360524641e-01
2.945837448950300308e-01,7.806744047648118967e-02,-1.065300529752418734e-01
3.019483385174057122e-01,8.066316063533313097e-02,-1.072838055833729293e-01
3.093129321397815046e-01,8.323974071973436195e-02,-1.079590799513708427e-01
3.166775257621572970e-01,8.579524163144940097e-02,-1.085585790041751347e-01
3.240421193845329784e-01,8.832784115099900912e-02,-1.090850215279327434e-01
3.314067130069087708e-01,9.083583001166969928e-02,-1.095411310450378761e-01
3.387713066292844521e-01,9.331760843659453464e-02,-1.099296256245015785e-01
3.461359002516602446e-01,9.577168308252234641e-02,-1.102532086076567913e-01
3.535004938740360370e-01,9.819666432911786091e-02,-1.105145602229065521e-01
3.608650874964117183e-01,1.005912638504382062e-01,-1.107163300580294441e-01
3.682296811187875107e-01,1.029542924052881114e-01,-1.108611303543890619e-01
3.755942747411632476e-01,1.052846577851395127e-01,-1.109515300841652230e-01
3.829588683635389845e-01,1.075813628618818851e-01,-1.109900497693521726e-01
3.903234619859147769e-01,1.098435036825180372e-01,-1.109791569996551736e-01
3.976880556082905138e-01,1.120702675637252899e-01,-1.109212626054850714e-01
4.050526492306662507e-01,1.142609311456653648e-01,-1.108187174419064530e-01
4.124172428530419876e-01,1.164148583712718010e-01,-1.106738097395627562e-01
4.197818364754177800e-01,1.185314983642290765e-01,-1.104887629792063869e-01
4.271464300977935169e-01,1.206103831857607556e-01,-1.102657342474267915e-01
4.345110237201692538e-01,1.226511254569843251e-01,-1.100068130324373950e-01
4.418756173425449907e-01,1.246534158398126119e-01,-1.097140204202851771e-01
4.492402109649207276e-01,1.266170203750698608e-01,-1.093893086535401293e-01
4.566048045872965200e-01,1.285417776815586666e-01,-1.090345610163510059e-01
4.639693982096722014e-01,1.304275960242007038e-01,-1.086515920116800371e-01
4.713339918320479938e-01,1.322744502630571750e-01,-1.082421477985179292e-01
4.786985854544237862e-01,1.340823786980016585e-01,-1.078079068588940759e-01
4.860631790767994675e-01,1.358514798260943846e-01,-1.073504808665163152e-01
4.934277726991752600e-01,1.375819090303130043e-01,-1.068714157308707363e-01
5.007923663215509968e-01,1.392738752192911322e-01,-1.063721927925683347e-01
5.081569599439267337e-01,1.409276374381503438e-01,-1.058542301476309427e-01
5.155215535663024706e-01,1.425435014704505010e-01,-1.053188840802428972e-01
5.228861471886782075e-01,1.441218164507950816e-01,-1.047674505852571603e-01
5.302507408110539444e-01,1.456629715067831177e-01,-1.042011669634220622e-01
5.376153344334297923e-01,1.471673924478593132e-01,-1.036212134738873220e-01
5.449799280558055292e-01,1.486355385172527799e-01,-1.030287150300470689e-01
5.523445216781812661e-01,1.500678992216664953e-01,-1.024247429261884446e-01
5.597091153005570030e-01,1.514649912517397889e-01,-1.018103165837324353e-01
5.670737089229327399e-01,1.528273555046127385e-01,-1.011864053070796882e-01
5.744383025453084768e-01,1.541555542182037886e-01,-1.005539300402143454e-01
5.818028961676843247e-01,1.554501682251211436e-01,-9.991376511626998136e-02
5.891674897900600616e-01,1.567117943324876361e-01,-9.926673999323318287e-02
5.965320834124357985e-01,1.579410428323893556e-01,-9.861364096984703842e-02
6.038966770348114244e-01,1.591385351461926945e-01,-9.795521287659450516e-02
6.112612706571872723e-01,1.603049016046080855e-01,-9.729216073738120030e-02
6.186258642795630092e-01,1.614407793641381150e-01,-9.662515139821342691e-02
6.259904579019387461e-01,1.625468104594273433e-01,-9.595481511977667355e-02
6.333550515243145940e-01,1.636236399900362071e-01,-9.528174713137307905e-02
6.407196451466902198e-01,1.646719144392920497e-01,-9.460650914417147173e-02
6.480842387690659567e-01,1.656922801221253627e-01,-9.392963082216855553e-02
6.554488323914418046e-01,1.666853817581624708e-01,-9.325161120965694272e-02
6.628134260138175415e-01,1.676518611658297242e-01,-9.257292011434983814e-02
6.701780196361932784e-01,1.685923560728026238e-01,-9.189399944562397227e-02
6.775426132585689043e-01,1.695074990378095947e-01,-9.121526450761895111e-02
6.849072068809447522e-01,1.703979164785617006e-01,-9.053710524717420438e-02
6.922718005033204891e-01,1.712642278004181395e-01,-8.985988745679421297e-02
6.996363941256962260e-01,1.721070446203060711e-01,-8.918395393301786767e-02
7.070009877480720739e-01,1.729269700803801046e-01,-8.850962559072475533e-02
7.143655813704476998e-01,1.737245982459287574e-01,-8.783720253404599110e-02
7.217301749928234367e-01,1.745005135821011966e-01,-8.716696508466216520e-02
7.290947686151992846e-01,1.752552905041294962e-01,-8.649917476836592456e-02
7.364593622375750215e-01,1.759894929958607246e-01,-8.583407526084575745e-02
7.438239558599507584e-01,1.767036742915708281e-01,-8.517189329371108175e-02
7.511885494823264953e-01,1.773983766162172127e-01,-8.451283952183083481e-02
7.585531431047022322e-01,1.780741309794811045e-01,-8.385710935309392822e-02
7.659177367270779691e-01,1.787314570191629592e-01,-8.320488374173112822e-02
7.732823303494538170e-01,1.793708628897075219e-01,-8.255632994635486721e-02
7.806469239718295539e-01,1.799928451918580974e-01,-8.191160225388584293e-02
7.880115175942051797e-01,1.805978889396626375e-01,-8.127084267053821809e-02
7.953761112165810276e-01,1.811864675612728515e-01,-8.063418158103377587e-02
8.027407048389567645e-01,1.817590429302023969e-01,-8.000173837720737924e-02
8.101052984613325014e-01,1.823160654239202039e-01,-7.937362205715438324e-02
8.174698920837083493e-01,1.828579740068676240e-01,-7.874993179605355165e-02
8.248344857060839752e-01,1.833851963351896264e-01,-7.813075748978184909e-02
8.321990793284597121e-01,1.838981488806664677e-01,-7.751618027241251319e-02
8.395636729508355600e-01,1.843972370715178666e-01,-7.690627300866645366e-02
8.469282665732112969e-01,1.848828554479324260e-01,-7.630110076235833982e-02
8.542928601955870338e-01,1.853553878303433322e-01,-7.570072124185278639e-02
8.616574538179626597e-01,1.858152074986338387e-01,-7.510518522351650184e-02
8.690220474403385076e-01,1.862626773806051461e-01,-7.451453695412257883e-02
8.763866410627142445e-01,1.866981502481859234e-01,-7.392881453313368545e-02
8.837512346850899814e-01,1.871219689199941083e-01,-7.334805027575913572e-02
8.911158283074658293e-01,1.875344664689882201e-01,-7.277227105765170234e-02
8.984804219298414552e-01,1.879359664340627123e-01,-7.220149864207776880e-02
9.058450155522171920e-01,1.883267830345518867e-01,-7.163574999036541324e-02
9.132096091745930400e-01,1.887072213867054815e-01,-7.107503755640370846e-02
9.205742027969687769e-01,1.890775777212979347e-01,-7.051936956593761463e-02
9.279387964193444027e-01,1.894381396016159291e-01,-6.996875028137299057e-02
9.353033900417202506e-01,1.897891861411518943e-01,-6.942318025277756377e-02
9.426679836640959875e-01,1.901309882204043067e-01,-6.888265655573666546e-02
9.500325772864717244e-01,1.904638087022545445e-01,-6.834717301669317180e-02
9.573971709088475723e-01,1.907879026454515903e-01,-6.781672042637683362e-02
9.647617645312233092e-01,1.911035175157942967e-01,-6.729128674190044956e-02
9.721263581535989351e-01,1.914108933946536140e-01,-6.677085727807570426e-02
9.794909517759747830e-01,1.917102631845232219e-01,-6.625541488847849769e-02
9.868555453983505199e-01,1.920018528113337231e-01,-6.574494013676723814e-02
9.942201390207262568e-01,1.922858814233022462e-01,-6.523941145873873859e-02
1.001584732643101994e+00,1.925625615861278339e-01,-6.473880531558026674e-02
1.008949326265477842e+00,1.928320994743740191e-01,-6.424309633875900649e-02
1.016313919887853467e+00,1.930946950589099709e-01,-6.375225746696720763e-02
1.023678513510229315e+00,1.933505422903092907e-01,-6.326626007552331454e-02
1.031043107132604941e+00,1.935998292781279662e-01,-6.278507409860971389e-02
1.038407700754980789e+00,1.938427384660044994e-01,-6.230866814471080345e-02
1.045772294377356415e+00,1.940794468025474340e-01,-6.183700960559668225e-02
1.053136887999732263e+00,1.943101259079873244e-01,-6.137006475918196230e-02
1.060501481622107889e+00,1.945349422365909853e-01,-6.090779886657343711e-02
1.067866075244483737e+00,1.947540572348467336e-01,-6.045017626360475738e-02
1.075230668866859585e+00,1.949676274954399435e-01,-5.999716044714217822e-02
1.082595262489235211e+00,1.951758049070528578e-01,-5.954871415643129412e-02
1.089959856111611058e+00,1.953787368000272640e-01,-5.910479944974192379e-02
1.097324449733986684e+00,1.955765660879405232e-01,-5.866537777655516511e-02
1.104689043356362532e+00,1.957694314051497686e-01,-5.823041004552476085e-02
1.112053636978738158e+00,1.959574672403658901e-01,-5.779985668843382052e-02
1.119418230601114006e+00,1.961408040663248642e-01,-5.737367772035619623e-02
1.126782824223489854e+00,1.963195684656270090e-01,-5.695183279622206829e-02
1.134147417845865480e+00,1.964938832528183854e-01,-5.653428126397720688e-02
1.141512011468241328e+00,1.966638675927925572e-01,-5.612098221451524566e-02
1.148876605090616954e+00,1.968296371155925095e-01,-5.571189452855421220e-02
1.156241198712992801e+00,1.969913040276931593e-01,-5.530697692061940784e-02
1.163605792335368649e+00,1.971489772198492807e-01,-5.490618798028642361e-02
1.170970385957744275e+00,1.973027623715904177e-01,-5.450948621083074458e-02
1.178334979580120123e+00,1.974527620524491045e-01,-5.411683006542251234e-02
1.185699573202495749e+00,1.975990758200054376e-01,-5.372817798099828457e-02
1.193064166824871597e+00,1.977418003148331549e-01,-5.334348840993462931e-02
1.200428760447247445e+00,1.978810293524307651e-01,-5.296271984964243118e-02
1.207793354069622849e+00,1.980168540122215215e-01,-5.258583087019429864e-02
1.215157947691998697e+00,1.981493627237046473e-01,-5.221278014009150120e-02
1.222522541314374545e+00,1.982786413498393852e-01,-5.184352645027259093e-02
1.229887134936750170e+00,1.984047732677430009e-01,-5.147802873645889593e-02
1.237251728559126018e+00,1.985278394467809016e-01,-5.111624609992840990e-02
1.244616322181501866e+00,1.986479185241281087e-01,-5.075813782680474451e-02
1.251980915803877492e+00,1.987650868778782776e-01,-5.040366340594242683e-02
1.259345509426253340e+00,1.988794186977743683e-01,-5.005278254548704842e-02
1.266710103048629188e+00,1.989909860536356601e-01,-4.970545518818333952e-02
1.274074696671004592e+00,1.990998589615528280e-01,-4.936164152550128609e-02
1.281439290293380440e+00,1.992061054479196958e-01,-4.902130201064659049e-02
1.288803883915756288e+00,1.993097916113731882e-01,-4.868439737051805105e-02
1.296168477538131913e+00,1.994109816827043247e-01,-4.835088861667158344e-02
1.303533071160507761e+00,1.995097380828095013e-01,-4.802073705534690151e-02
1.310897664782883609e+00,1.996061214787424321e-01,-4.769390429661093944e-02
1.318262258405259235e+00,1.997001908379294477e-01,-4.737035226266798904e-02
1.325626852027635083e+00,1.997920034806079381e-01,-4.705004319538493712e-02
1.332991445650010709e+00,1.998816151305473632e-01,-4.673293966307700414e-02
1.340356039272386557e+00,1.999690799641070660e-01,-4.641900456659699137e-02
1.347720632894762405e+00,2.000544506576878434e-01,-4.610820114476885806e-02
1.355085226517137809e+00,2.001377784336300369e-01,-4.580049297920436163e-02
1.362449820139513657e+00,2.002191131046091588e-01,-4.549584399853921074e-02
1.369814413761889504e+00,2.002985031165799568e-01,-4.519421848212365478e-02
1.377179007384265130e+00,2.003759955903172962e-01,-4.489558106319992137e-02
1.384543601006640978e+00,2.004516363616003771e-01,-4.459989673159815704e-02
1.391908194629016826e+00,2.005254700200865270e-01,-4.430713083597970225e-02
1.399272788251392452e+00,2.005975399469186460e-01,-4.401724908565609468e-02
1.406637381873768300e+00,2.006678883511078815e-01,-4.373021755200965505e-02
1.414001975496144148e+00,2.007365563047345536e-01,-4.344600266954123935e-02
1.421366569118519552e+00,2.008035837770055787e-01,-4.316457123656801398e-02
1.428731162740895400e+00,2.008690096672085534e-01,-4.288589041559431880e-02
1.436095756363271247e+00,2.009328718365985533e-01,-4.260992773337641398e-02
1.443460349985646873e+00,2.009952071392545891e-01,-4.233665108070094191e-02
1.450824943608022721e+00,2.010560514519400821e-01,-4.206602871189651233e-02
1.458189537230398569e+00,2.011154397030016916e-01,-4.179802924409586895e-02
1.465554130852774195e+00,2.011734059003385533e-01,-4.153262165626571412e-02
1.472918724475150043e+00,2.012299831584734022e-01,-4.126977528802025508e-02
1.480283318097525891e+00,2.012852037247565284e-01,-4.100945983823348767e-02
1.487647911719901517e+00,2.013390990047315976e-01,-4.075164536346457395e-02
1.495012505342277143e+00,2.013916995866911475e-01,-4.049630227620962947e-02
1.502377098964652991e+00,2.014430352654505429e-01,-4.024340134299307647e-02
1.509741692587028616e+00,2.014931350653654252e-01,-3.999291368231017163e-02
1.517106286209404464e+00,2.015420272626191611e-01,-3.974481076243227551e-02
1.524470879831780312e+00,2.015897394068039972e-01,-3.949906439908584810e-02
1.531835473454155938e+00,2.016362983418211463e-01,-3.925564675301466966e-02
1.539200067076531786e+00,2.016817302261215972e-01,-3.901453032743563282e-02
1.546564660698907634e+00,2.017260605523097106e-01,-3.877568796539646728e-02
1.553929254321283260e+00,2.017693141661322798e-01,-3.853909284704451488e-02
1.561293847943659108e+00,2.018115152848724281e-01,-3.830471848681383379e-02
1.568658441566034956e+00,2.018526875151692157e-01,-3.807253873053906973e-02
1.576023035188410359e+00,2.018928538702811359e-01,-3.784252775250251249e-02
1.583387628810786207e+00,2.019320367868136512e-01,-3.761466005242141558e-02
1.590752222433162055e+00,2.019702581409269504e-01,-3.738891045238183775e-02
1.598116816055537681e+00,2.020075392640428291e-01,-3.716525409372492539e-02
1.605481409677913529e+00,2.020439009580660139e-01,-3.694366643389122851e-02
1.612846003300289377e+00,2.020793635101374164e-01,-3.672412324322843480e-02
1.620210596922665003e+00,2.021139467069333617e-01,-3.650660060176723343e-02
1.627575190545040851e+00,2.021476698485273060e-01,-3.629107489597031833e-02
1.634939784167416699e+00,2.021805517618276704e-01,-3.607752281545851397e-02
1.642304377789792103e+00,2.022126108136057809e-01,-3.586592134971849921e-02
1.649668971412167950e+00,2.022438649231276808e-01,-3.565624778479559859e-02
1.657033565034543798e+00,2.022743315744031656e-01,-3.544847969997564491e-02
1.664398158656919424e+00,2.023040278280637261e-01,-3.524259496445902168e-02
1.671762752279295272e+00,2.023329703328822227e-01,-3.503857173403004954e-02
1.679127345901671120e+00,2.023611753369461697e-01,-3.483638844772495025e-02
1.686491939524046746e+00,2.023886586984950109e-01,-3.463602382450084449e-02
1.693856533146422594e+00,2.024154358964338485e-01,-3.443745685990850375e-02
1.701221126768798220e+00,2.024415220405321736e-01,-3.424066682277136786e-02
1.708585720391174068e+00,2.024669318813197560e-01,-3.404563325187285466e-02
1.715950314013549693e+00,2.024916798196885193e-01,-3.385233595265439710e-02
1.723314907635925319e+00,2.025157799162090599e-01,-3.366075499392565118e-02
1.730679501258301167e+00,2.025392459001734702e-01,-3.347087070458935193e-02
1.738044094880677015e+00,2.025620911783708178e-01,-3.328266367038180962e-02
1.745408688503052641e+00,2.025843288436046385e-01,-3.309611473063128750e-02
1.752773282125428489e+00,2.026059716829617108e-01,-3.291120497503498971e-02
1.760137875747804337e+00,2.026270321858382739e-01,-3.272791574045669921e-02
1.767502469370179963e+00,2.026475225517331280e-01,-3.254622860774577381e-02
1.774867062992555811e+00,2.026674546978136926e-01,-3.236612539857887383e-02
1.782231656614931659e+00,2.026868402662631852e-01,-3.218758817232544173e-02
1.789596250237307062e+00,2.027056906314151363e-01,-3.201059922293784249e-02
1.796960843859682910e+00,2.027240169066827080e-01,-3.183514107586700448e-02
1.804325437482058758e+00,2.027418299512883104e-01,-3.166119648500447664e-02
1.811690031104434384e+00,2.027591403768005673e-01,-3.148874842965150578e-02
1.819054624726810232e+00,2.027759585534847087e-01,-3.131778011151581387e-02
1.826419218349186080e+00,2.027922946164714690e-01,-3.114827495173667221e-02
1.833783811971561706e+00,2.028081584717509045e-01,-3.098021658793885871e-02
1.841148405593937554e+00,2.028235598019962893e-01,-3.081358887131575505e-02
1.848512999216313402e+00,2.028385080722232836e-01,-3.064837586374230191e-02
1.855877592838688805e+00,2.028530125352896729e-01,-3.048456183491793023e-02
1.863242186461064653e+00,2.028670822372402593e-01,-3.032213125953976338e-02
1.870606780083440501e+00,2.028807260225024278e-01,-3.016106881450668700e-02
1.877971373705816127e+00,2.028939525389357734e-01,-3.000135937615408532e-02
1.885335967328191975e+00,2.029067702427417019e-01,-2.984298801751963590e-02
1.892700560950567823e+00,2.029191874032357235e-01,-2.968594000564039881e-02
1.900065154572943449e+00,2.029312121074882402e-01,-2.953020079888108232e-02
1.907429748195319297e+00,2.029428522648366873e-01,-2.937575604429379719e-02
1.914794341817695145e+00,2.029541156112727451e-01,-2.922259157500913668e-02
1.922158935440070771e+00,2.029650097137101761e-01,-2.907069340765879376e-02
1.929523529062446618e+00,2.029755419741344491e-01,-2.892004773982953178e-02
1.936888122684822244e+00,2.029857196336393443e-01,-2.877064094754862647e-02
1.944252716307197870e+00,2.029955497763539507e-01,-2.862245958280060232e-02
1.951617309929573718e+00,2.030050393332620828e-01,-2.847549037107533973e-02
1.958981903551949566e+00,2.030141950859186972e-01,-2.832972020894711229e-02
1.966346497174325192e+00,2.030230236700658608e-01,-2.818513616168502253e-02
1.973711090796701040e+00,2.030315315791507425e-01,-2.804172546089401044e-02
1.981075684419076888e+00,2.030397251677493464e-01,-2.789947550218689620e-02
1.988440278041452514e+00,2.030476106548985415e-01,-2.775837384288682916e-02
1.995804871663828362e+00,2.030551941273387451e-01,-2.761840819976020198e-02
2.003169465286203987e+00,2.030624815426702312e-01,-2.747956644677983229e-02
2.010534058908579613e+00,2.030694787324254236e-01,-2.734183661291809606e-02
2.017898652530955683e+00,2.030761914050600581e-01,-2.720520687996992246e-02
2.025263246153331309e+00,2.030826251488646872e-01,-2.706966558040520276e-02
2.032627839775706935e+00,2.030887854347997179e-01,-2.693520119525068257e-02
2.039992433398083005e+00,2.030946776192560366e-01,-2.680180235200089675e-02
2.047357027020458631e+00,2.031003069467427757e-01,-2.666945782255783146e-02
2.054721620642834257e+00,2.031056785525053587e-01,-2.653815652119926802e-02
2.062086214265209883e+00,2.031107974650743775e-01,-2.640788750257532999e-02
2.069450807887585952e+00,2.031156686087492724e-01,-2.627863995973320557e-02
2.076815401509961578e+00,2.031202968060167591e-01,-2.615040322216939314e-02
2.084179995132337204e+00,2.031246867799066935e-01,-2.602316675390955319e-02
2.091544588754712830e+00,2.031288431562878194e-01,-2.589692015161555033e-02
2.098909182377088900e+00,2.031327704661037847e-01,-2.577165314271927243e-02
2.106273775999464526e+00,2.031364731475517882e-01,-2.564735558358318540e-02
2.113638369621840152e+00,2.031399555482059083e-01,-2.552401745768701283e-02
2.121002963244215778e+00,2.031432219270860318e-01,-2.540162887384056489e-02
2.128367556866591848e+00,2.031462764566738244e-01,-2.528018006442220300e-02
2.135732150488967473e+00,2.031491232248778811e-01,-2.515966138364265567e-02
2.143096744111343099e+00,2.031517662369491661e-01,-2.504006330583403647e-02
2.150461337733719169e+00,2.031542094173475199e-01,-2.492137642376352283e-02
2.157825931356094795e+00,2.031564566115618697e-01,-2.480359144697164356e-02
2.165190524978470421e+00,2.031585115878844772e-01,-2.468669920013465482e-02
2.172555118600846491e+00,2.031603780391401659e-01,-2.457069062145086913e-02
2.179919712223222117e+00,2.031620595843736110e-01,-2.445555676105050022e-02
2.187284305845597743e+00,2.031635597704931073e-01,-2.434128877942879493e-02
2.194648899467973369e+00,2.031648820738746197e-01,-2.422787794590219868e-02
2.202013493090348994e+00,2.031660299019256988e-01,-2.411531563708707929e-02
2.209378086712725064e+00,2.031670065946102610e-01,-2.400359333540089124e-02
2.216742680335100690e+00,2.031678154259368152e-01,-2.389270262758542637e-02
2.224107273957476316e+00,2.031684596054089964e-01,-2.378263520325180763e-02
2.231471867579852386e+00,2.031689422794412947e-01,-2.367338285344689972e-02
2.238836461202228012e+00,2.031692665327398950e-01,-2.356493746924108457e-02
2.246201054824603638e+00,2.031694353896494054e-01,-2.345729104033670437e-02
2.253565648446979708e+00,2.031694518154679441e-01,-2.335043565369728305e-02
2.260930242069355334e+00,2.031693187177289472e-01,-2.324436349219696774e-02
2.268294835691730960e+00,2.031690389474529734e-01,-2.313906683329005828e-02
2.275659429314106585e+00,2.031686153003685325e-01,-2.303453804770022595e-02
2.283024022936482655e+00,2.031680505181042706e-01,-2.293076959812925808e-02
2.290388616558858281e+00,2.031673472893520682e-01,-2.282775403798496805e-02
2.297753210181233907e+00,2.031665082510020204e-01,-2.272548401012800326e-02
2.305117803803609977e+00,2.031655359892509116e-01,-2.262395224563728754e-02
2.312482397425985603e+00,2.031644330406838228e-01,-2.252315156259392451e-02
2.319846991048361229e+00,2.031632018933301476e-01,-2.242307486488301013e-02
2.327211584670737299e+00,2.031618449876949617e-01,-2.232371514101360796e-02
2.334576178293112481e+00,2.031603647177649685e-01,-2.222506546295587720e-02
2.341940771915488551e+00,2.031587634319918512e-01,-2.212711898499590893e-02
2.349305365537864176e+00,2.031570434342518106e-01,-2.202986894260739945e-02
2.356669959160240246e+00,2.031552069847828712e-01,-2.193330865134019911e-02
2.364034552782615428e+00,2.031532563011000103e-01,-2.183743150572544506e-02
2.371399146404991498e+00,2.031511935588891371e-01,-2.174223097819689282e-02
2.378763740027367124e+00,2.031490208928800334e-01,-2.164770061802854736e-02
2.386128333649743194e+00,2.031467403976992270e-01,-2.155383405028785115e-02
2.393492927272118820e+00,2.031443541287029086e-01,-2.146062497480463044e-02
2.400857520894494890e+00,2.031418641027906424e-01,-2.136806716515537302e-02
2.408222114516870072e+00,2.031392722992006183e-01,-2.127615446766257384e-02
2.415586708139245697e+00,2.031365806602858370e-01,-2.118488080040897836e-02
2.422951301761621767e+00,2.031337910922732248e-01,-2.109424015226660926e-02
2.430315895383997393e+00,2.031309054660053182e-01,-2.100422658194005254e-02
2.437680489006373463e+00,2.031279256176641845e-01,-2.091483421702407947e-02
2.445045082628749089e+00,2.031248533494802999e-01,-2.082605725307531269e-02
2.452409676251124715e+00,2.031216904304237181e-01,-2.073788995269753091e-02
2.459774269873500341e+00,2.031184385968806960e-01,-2.065032664464067774e-02
2.467138863495876411e+00,2.031150995533145820e-01,-2.056336172291323844e-02
2.474503457118252037e+00,2.031116749729119930e-01,-2.047698964590772414e-02
2.481868050740628107e+00,2.031081664982140322e-01,-2.039120493553913879e-02
2.489232644363003732e+00,2.031045757417338782e-01,-2.030600217639619981e-02
2.496597237985378914e+00,2.031009042865602465e-01,-2.022137601490518397e-02
2.503961831607754984e+00,2.030971536869472238e-01,-2.013732115850604479e-02
2.511326425230130610e+00,2.030933254688912781e-01,-2.005383237484082565e-02
2.518691018852506680e+00,2.030894211306953911e-01,-1.997090449095391754e-02
2.526055612474882306e+00,2.030854421435202561e-01,-1.988853239250430727e-02
2.533420206097258376e+00,2.030813899519240406e-01,-1.980671102298923666e-02
2.540784799719633558e+00,2.030772659743894926e-01,-1.972543538297951218e-02
2.548149393342009184e+00,2.030730716038395556e-01,-1.964470052936589592e-02
2.555513986964385253e+00,2.030688082081425205e-01,-1.956450157461674805e-02
2.562878580586760879e+00,2.030644771306046314e-01,-1.948483368604643148e-02
2.570243174209136949e+00,2.030600796904530880e-01,-1.940569208509458979e-02
2.577607767831512575e+00,2.030556171833082235e-01,-1.932707204661594444e-02
2.584972361453888201e+00,2.030510908816450799e-01,-1.924896889818048309e-02
2.592336955076263827e+00,2.030465020352452687e-01,-1.917137801938396252e-02
2.599701548698639897e+00,2.030418518716388676e-01,-1.909429484116844863e-02
2.607066142321015523e+00,2.030371415965370463e-01,-1.901771484515285549e-02
2.614430735943391593e+00,2.030323723942549785e-01,-1.894163356297316747e-02
2.621795329565767219e+00,2.030275454281260106e-01,-1.886604657563238294e-02
2.629159923188142400e+00,2.030226618409064487e-01,-1.879094951285990162e-02
2.636524516810518470e+00,2.030177227551726027e-01,-1.871633805248018936e-02
2.643889110432894096e+00,2.030127292737078648e-01,-1.864220791979073755e-02
2.651253704055270166e+00,2.030076824798834334e-01,-1.856855488694895626e-02
2.658618297677645792e+00,2.030025834380290162e-01,-1.849537477236804645e-02
2.665982891300021418e+00,2.029974331937969834e-01,-1.842266344012153875e-02
2.673347484922397044e+00,2.029922327745185273e-01,-1.835041679935656145e-02
2.680712078544773114e+00,2.029869831895517451e-01,-1.827863080371557036e-02
2.688076672167148740e+00,2.029816854306231988e-01,-1.820730145076634998e-02
2.695441265789524810e+00,2.029763404721616482e-01,-1.813642478144036549e-02
2.702805859411900435e+00,2.029709492716250674e-01,-1.806599687947914312e-02
2.710170453034275617e+00,2.029655127698209161e-01,-1.799601387088862331e-02
2.717535046656651687e+00,2.029600318912192503e-01,-1.792647192340135823e-02
2.724899640279027313e+00,2.029545075442599766e-01,-1.785736724594651562e-02
2.732264233901403383e+00,2.029489406216532510e-01,-1.778869608812737660e-02
2.739628827523779009e+00,2.029433320006735764e-01,-1.772045473970638996e-02
2.746993421146155079e+00,2.029376825434482112e-01,-1.765263953009753653e-02
2.754358014768530261e+00,2.029319930972393882e-01,-1.758524682786607660e-02
2.761722608390906331e+00,2.029262644947205929e-01,-1.751827304023527432e-02
2.769087202013281956e+00,2.029204975542474032e-01,-1.745171461260028312e-02
