# q/kF, Re omega_p(q)/ omega_p(0), Im omega_p(q)/ omega_p(0)
1.054849699398797691e+00,1.174591119255081750e+00,-4.346360096474857770e-02
1.058837675350701391e+00,1.177204340492929990e+00,-4.331359844433409212e-02
1.062825651302605312e+00,1.179847745190488295e+00,-4.315217688683175429e-02
1.066813627254509012e+00,1.182521649978255596e+00,-4.297913664362707636e-02
1.070801603206412933e+00,1.185226378759088428e+00,-4.279427189344069821e-02
1.074789579158316633e+00,1.187962262933815571e+00,-4.259737007309107731e-02
1.078777555110220554e+00,1.190729641619152179e+00,-4.238821125663062156e-02
1.082765531062124253e+00,1.193528861854749046e+00,-4.216656747822684209e-02
1.086753507014028175e+00,1.196360278795477461e+00,-4.193220199373175194e-02
1.090741482965931874e+00,1.199224255884288937e+00,-4.168486847547876045e-02
1.094729458917835796e+00,1.202121165000024305e+00,-4.142431013442660070e-02
1.098717434869739495e+00,1.205051386573361194e+00,-4.115025876334873350e-02
1.102705410821643417e+00,1.208015309662792802e+00,-4.086243369439530176e-02
1.106693386773547116e+00,1.211013331980809626e+00,-4.056054066401518915e-02
1.110681362725451038e+00,1.214045859858595700e+00,-4.024427057800641916e-02
1.114669338677354737e+00,1.217113308135207905e+00,-3.991329816937112807e-02
1.118657314629258659e+00,1.220216099954545053e+00,-3.956728054180339710e-02
1.122645290581162358e+00,1.223354666450204853e+00,-3.920585559208093762e-02
1.126633266533066280e+00,1.226529446294675640e+00,-3.882864030554691176e-02
1.130621242484969979e+00,1.229740885085022661e+00,-3.843522892038848254e-02
1.134609218436873901e+00,1.232989434532383743e+00,-3.802519095876332605e-02
1.138597194388777600e+00,1.236275551417109542e+00,-3.759806912629323761e-02
1.142585170340681522e+00,1.239599696265393902e+00,-3.715337708638068864e-02
1.146573146292585221e+00,1.242962331696770617e+00,-3.669059712259700734e-02
1.150561122244489143e+00,1.246363920385287427e+00,-3.620917771162317916e-02
1.154549098196392842e+00,1.249804922570923127e+00,-3.570853104143906220e-02
1.158537074148296764e+00,1.253285793052474784e+00,-3.518803052525133063e-02
