# q,<w**1.0>/wp(0)**1.0
1.080000000000000071e+00,1.492686727973562832e-01
1.090000000000000080e+00,1.520433976193884540e-01
1.100000000000000089e+00,1.548436723966201967e-01
1.110000000000000098e+00,1.576694959830885201e-01
1.120000000000000107e+00,1.605208716952074566e-01
1.130000000000000115e+00,1.633978029346640770e-01
1.140000000000000124e+00,1.663002882201402022e-01
1.150000000000000133e+00,1.692283324779754461e-01
1.160000000000000142e+00,1.721819340067993476e-01
1.169999999999999929e+00,1.751610960095472402e-01
1.179999999999999938e+00,1.781658217388830401e-01
1.189999999999999947e+00,1.811961091460997653e-01
1.199999999999999956e+00,1.842519631628457555e-01
1.209999999999999964e+00,1.873333815004438463e-01
1.219999999999999973e+00,1.904403690945350169e-01
1.229999999999999982e+00,1.935729234269615018e-01
1.239999999999999991e+00,1.967310494261253206e-01
1.250000000000000000e+00,1.999147443593909668e-01
1.260000000000000009e+00,2.031240111593128617e-01
1.270000000000000018e+00,2.063588528637026742e-01
1.280000000000000027e+00,2.096192663586089189e-01
1.290000000000000036e+00,2.129052566550218573e-01
1.300000000000000044e+00,2.162168204150527739e-01
1.310000000000000053e+00,2.195539626840840031e-01
1.320000000000000062e+00,2.229166799137718424e-01
1.330000000000000071e+00,2.263049771913834829e-01
1.340000000000000080e+00,2.297188507416387804e-01
1.350000000000000089e+00,2.331583057483892774e-01
1.360000000000000098e+00,2.366233382182033884e-01
1.370000000000000107e+00,2.401139534044228474e-01
1.380000000000000115e+00,2.436301471208202618e-01
1.390000000000000124e+00,2.471719246876337150e-01
1.400000000000000133e+00,2.507392817661279194e-01
1.410000000000000142e+00,2.543322237474994751e-01
1.419999999999999929e+00,2.579507461353966469e-01
1.429999999999999938e+00,2.615948544369785522e-01
1.439999999999999947e+00,2.652645439604646715e-01
1.449999999999999956e+00,2.689598203336234228e-01
1.459999999999999964e+00,2.726806787406030885e-01
1.469999999999999973e+00,2.764271249272416409e-01
1.479999999999999982e+00,2.801991538921228542e-01
1.489999999999999991e+00,2.839967715722071517e-01
1.500000000000000000e+00,2.878199728550039360e-01
1.510000000000000009e+00,2.916687637645859477e-01
1.520000000000000018e+00,2.955431390598869945e-01
1.530000000000000027e+00,2.994431049650158605e-01
1.540000000000000036e+00,3.033686561198167819e-01
1.550000000000000044e+00,3.073197989614944725e-01
1.560000000000000053e+00,3.112965309325306795e-01
1.570000000000000062e+00,3.152988496245563987e-01
1.580000000000000071e+00,3.193267616744950299e-01
1.590000000000000080e+00,3.233802614024499644e-01
1.600000000000000089e+00,3.274593557105454633e-01
1.610000000000000098e+00,3.315640388767454594e-01
1.620000000000000107e+00,3.356943180233422086e-01
1.630000000000000115e+00,3.398501873425402442e-01
1.640000000000000124e+00,3.440316541887072921e-01
1.650000000000000133e+00,3.482387125994823585e-01
1.660000000000000142e+00,3.524713702258790438e-01
1.670000000000000151e+00,3.567296245088355522e-01
1.679999999999999938e+00,3.610134728794210934e-01
1.689999999999999947e+00,3.653229234119240165e-01
1.699999999999999956e+00,3.696579698960654747e-01
1.709999999999999964e+00,3.740186205535113717e-01
1.719999999999999973e+00,3.784048693656187345e-01
1.729999999999999982e+00,3.828167247170931042e-01
1.739999999999999991e+00,3.872541809219692266e-01
1.750000000000000000e+00,3.917172462733320426e-01
1.760000000000000009e+00,3.962059188198142623e-01
1.770000000000000018e+00,4.007201955284692141e-01
1.780000000000000027e+00,4.052600863243074336e-01
1.790000000000000036e+00,4.098255849719133481e-01
1.800000000000000044e+00,4.144167004223521800e-01
1.810000000000000053e+00,4.190334266828235621e-01
1.820000000000000062e+00,4.236757735625125698e-01
1.830000000000000071e+00,4.283437394776314355e-01
1.840000000000000080e+00,4.330373215203431880e-01
1.850000000000000089e+00,4.377565310825899947e-01
1.860000000000000098e+00,4.425013582234867404e-01
1.870000000000000107e+00,4.472718168766037228e-01
1.880000000000000115e+00,4.520678980069727237e-01
1.890000000000000124e+00,4.568896159815482583e-01
1.900000000000000133e+00,4.617369593501505776e-01
1.910000000000000142e+00,4.666099210795783270e-01
1.920000000000000151e+00,4.715084761302131833e-01
1.929999999999999938e+00,4.764333498757012397e-01
1.939999999999999947e+00,4.813827327483976015e-01
1.949999999999999956e+00,4.863582637400322706e-01
