# q,S(q)
3.659999999999999698e+00,1.005775820109253260e+00
3.669999999999999929e+00,1.005749804322872087e+00
3.679999999999999716e+00,1.005724406094679058e+00
3.689999999999999947e+00,1.005698977919207149e+00
3.699999999999999734e+00,1.005673422567844533e+00
3.709999999999999964e+00,1.005648026430792763e+00
3.719999999999999751e+00,1.005622720531209158e+00
3.729999999999999982e+00,1.005597476085483777e+00
3.739999999999999769e+00,1.005572350932981029e+00
3.750000000000000000e+00,1.005547327809348745e+00
3.759999999999999787e+00,1.005522324797346156e+00
3.770000000000000018e+00,1.005497417343054867e+00
3.779999999999999805e+00,1.005472611294371488e+00
3.790000000000000036e+00,1.005447906875488240e+00
3.799999999999999822e+00,1.005423317180763609e+00
3.810000000000000053e+00,1.005398818556104468e+00
3.819999999999999840e+00,1.005374432486382696e+00
3.830000000000000071e+00,1.005350132733976443e+00
3.839999999999999858e+00,1.005325943677098266e+00
3.849999999999999645e+00,1.005302034613344775e+00
3.859999999999999876e+00,1.005277895646918607e+00
3.869999999999999662e+00,1.005254104877706167e+00
3.879999999999999893e+00,1.005230312296165662e+00
3.889999999999999680e+00,1.005206665570962832e+00
3.899999999999999911e+00,1.005183215893291626e+00
3.909999999999999698e+00,1.005159766115542919e+00
3.919999999999999929e+00,1.005136443101714905e+00
3.929999999999999716e+00,1.005113315900611592e+00
3.939999999999999947e+00,1.005090252471532830e+00
3.949999999999999734e+00,1.005067336376950005e+00
3.959999999999999964e+00,1.005044576555097935e+00
3.969999999999999751e+00,1.005021836993588380e+00
3.979999999999999982e+00,1.004999260813894013e+00
3.989999999999999769e+00,1.004976870146966128e+00
4.000000000000000000e+00,1.004954498349120318e+00
