# q/kF, Re omega_p(q)/ omega_p(0), Im omega_p(q)/ omega_p(0)
1.894589178356713699e-01,9.963121954711515738e-01,-2.405893909930348178e-03
1.934468937875751804e-01,9.962261092261878170e-01,-2.505508978885984898e-03
1.974348697394789909e-01,9.961423705375905824e-01,-2.604862465768906839e-03
2.014228456913828014e-01,9.960609670066551402e-01,-2.703718954597658652e-03
2.054108216432865841e-01,9.959818618903111265e-01,-2.801848930391757139e-03
2.093987975951903946e-01,9.959049949193489182e-01,-2.899030364775180470e-03
2.133867735470942051e-01,9.958302836143231307e-01,-2.995050177266247223e-03
2.173747494989980156e-01,9.957576240428346326e-01,-3.089705527709367405e-03
2.213627254509018261e-01,9.956868926946111920e-01,-3.182804961673146946e-03
2.253507014028056366e-01,9.956179482675195924e-01,-3.274169379627306972e-03
2.293386773547094470e-01,9.955506337977411135e-01,-3.363632829791869845e-03
2.333266533066132575e-01,9.954847786996825487e-01,-3.451043121813800792e-03
2.373146292585170680e-01,9.954202011129361649e-01,-3.536262264100557048e-03
2.413026052104208785e-01,9.953567101929914340e-01,-3.619166729443081942e-03
2.452905811623246612e-01,9.952941087791625785e-01,-3.699647561742817111e-03
2.492785571142284717e-01,9.952321953035695445e-01,-3.777610317206346515e-03
2.532665330661322822e-01,9.951707661552903206e-01,-3.852974872899860362e-03
2.572545090180360927e-01,9.951096178379105206e-01,-3.925675104739259798e-03
2.612424849699399032e-01,9.950485487277419550e-01,-3.995658450025281819e-03
2.652304609218437137e-01,9.949873609305989186e-01,-4.062885375939236793e-03
2.692184368737475242e-01,9.949258616230803876e-01,-4.127328761351754631e-03
2.732064128256513347e-01,9.948638645785099488e-01,-4.188973219942024144e-03
2.771943887775551452e-01,9.948011910654952494e-01,-4.247814364419628085e-03
2.811823647294589557e-01,9.947376707816012464e-01,-4.303858040433449807e-03
2.851703406813627661e-01,9.946731425232868684e-01,-4.357119535306392538e-03
2.891583166332665766e-01,9.946074546447648546e-01,-4.407622775940523568e-03
2.931462925851703871e-01,9.945404653967505615e-01,-4.455399528987809797e-03
2.971342685370741976e-01,9.944720430436999603e-01,-4.500488609210412556e-03
3.011222444889780081e-01,9.944020658783276900e-01,-4.542935106584791022e-03
3.051102204408818186e-01,9.943304220916692193e-01,-4.582789637829765873e-03
3.090981963927855736e-01,9.942570095881393399e-01,-4.620107630046321572e-03
3.130861723446893841e-01,9.941817356911976100e-01,-4.654948637878520736e-03
3.170741482965931946e-01,9.941045167576937347e-01,-4.687375698753457574e-03
3.210621242484970050e-01,9.940252777831803943e-01,-4.717454728901881826e-03
3.250501002004008155e-01,9.939439519565327341e-01,-4.745253961175919730e-03
3.290380761523046260e-01,9.938604801930193133e-01,-4.770843424894617192e-03
3.330260521042084365e-01,9.937748106079363763e-01,-4.794294466861694429e-03
3.370140280561122470e-01,9.936868981006728996e-01,-4.815679316614076763e-03
3.410020040080160575e-01,9.935967037801515245e-01,-4.835070688551616237e-03
3.449899799599198680e-01,9.935041945619373926e-01,-4.852541426704412401e-03
3.489779559118236785e-01,9.934093426302527119e-01,-4.868164183728130277e-03
3.529659318637274890e-01,9.933121250590876139e-01,-4.882011138459606096e-03
3.569539078156312994e-01,9.932125233336245307e-01,-4.894153744285500464e-03
3.609418837675351099e-01,9.931105229590155847e-01,-4.904662510390712937e-03
3.649298597194389204e-01,9.930061130662556357e-01,-4.913606811590001851e-03
3.689178356713427309e-01,9.928992860778376173e-01,-4.921054725941409642e-03
3.729058116232465414e-01,9.927900373385925015e-01,-4.927072896032521840e-03
3.768937875751503519e-01,9.926783648212909039e-01,-4.931726414190495261e-03
3.808817635270541624e-01,9.925642688363717214e-01,-4.935078728023135561e-03
3.848697394789579729e-01,9.924477517647753988e-01,-4.937191564885036812e-03
3.888577154308617834e-01,9.923288178111981939e-01,-4.938124873395047590e-03
3.928456913827655939e-01,9.922074727724524701e-01,-4.937936780007382009e-03
3.968336673346693488e-01,9.920837238540041181e-01,-4.936683560043325820e-03
4.008216432865731593e-01,9.919575794634651889e-01,-4.934419619850040004e-03
4.048096192384769698e-01,9.918290490536035842e-01,-4.931197490569400217e-03
4.087975951903807803e-01,9.916981429648811242e-01,-4.927067830874175269e-03
4.127855711422845908e-01,9.915648722919406799e-01,-4.922079438160296451e-03
4.167735470941884013e-01,9.914292487572536894e-01,-4.916279266933537735e-03
4.207615230460922118e-01,9.912912846023129720e-01,-4.909712453201849416e-03
4.247494989979960223e-01,9.911509924812308414e-01,-4.902422344210117036e-03
4.287374749498998328e-01,9.910083853925845121e-01,-4.894450532896205304e-03
4.327254509018036432e-01,9.908634765703157044e-01,-4.885836895261849201e-03
4.367134268537074537e-01,9.907162794406819684e-01,-4.876619631716560578e-03
4.407014028056112642e-01,9.905668075511100401e-01,-4.866835310277971630e-03
4.446893787575150747e-01,9.904150745153148527e-01,-4.856518911725942779e-03
4.486773547094188852e-01,9.902610939595126727e-01,-4.845703876136384612e-03
4.526653306613226957e-01,9.901048795008173808e-01,-4.834422150934316806e-03
4.566533066132265062e-01,9.899464446952085384e-01,-4.822704238829571277e-03
4.606412825651303167e-01,9.897858030058550582e-01,-4.810579246446108903e-03
4.646292585170341272e-01,9.896229677900391097e-01,-4.798074933194128137e-03
4.686172344689379377e-01,9.894579522606462563e-01,-4.785217759394732456e-03
4.726052104208417481e-01,9.892907694837407284e-01,-4.772032934644029542e-03
4.765931863727455586e-01,9.891214323475862047e-01,-4.758544464887570248e-03
4.805811623246493136e-01,9.889499535631017801e-01,-4.744775199415849840e-03
4.845691382765531241e-01,9.887763456437377307e-01,-4.730746876396111147e-03
4.885571142284569346e-01,9.886006209046271920e-01,-4.716480167908247527e-03
4.925450901803607451e-01,9.884227914552969896e-01,-4.701994723660415584e-03
4.965330661322645556e-01,9.882428691843305746e-01,-4.687309213421401825e-03
5.005210420841683661e-01,9.880608657811295048e-01,-4.672441368860030461e-03
5.045090180360721765e-01,9.878767927095253309e-01,-4.657408023402672195e-03
5.084969939879759870e-01,9.876906612213113279e-01,-4.642225151396702290e-03
5.124849699398797975e-01,9.875024823607685409e-01,-4.626907905875314413e-03
5.164729458917836080e-01,9.873122669528616724e-01,-4.611470654775908298e-03
5.204609218436874185e-01,9.871200256143473073e-01,-4.595927016214820804e-03
5.244488977955912290e-01,9.869257687671213475e-01,-4.580289892544123220e-03
5.284368737474950395e-01,9.867295066217686150e-01,-4.564571502628332091e-03
5.324248496993988500e-01,9.865312491957519692e-01,-4.548783413436599879e-03
5.364128256513026605e-01,9.863310063192924915e-01,-4.532936570214180123e-03
5.404008016032064710e-01,9.861287876356802373e-01,-4.517041325364705949e-03
5.443887775551102814e-01,9.859246026061363466e-01,-4.501107466216434233e-03
5.483767535070140919e-01,9.857184605229748486e-01,-4.485144241749845773e-03
5.523647294589179024e-01,9.855103705088588129e-01,-4.469160388039473616e-03
5.563527054108217129e-01,9.853003415274290688e-01,-4.453164152742708146e-03
5.603406813627255234e-01,9.850883823885470125e-01,-4.437163318483044669e-03
5.643286573146293339e-01,9.848745017530494694e-01,-4.421165225192649588e-03
5.683166332665331444e-01,9.846587081426696475e-01,-4.405176791554962432e-03
5.723046092184369549e-01,9.844410099446135876e-01,-4.389204535420647771e-03
5.762925851703407654e-01,9.842214154222517219e-01,-4.373254593391240688e-03
5.802805611222445759e-01,9.839999327136232932e-01,-4.357332739346923313e-03
5.842685370741483863e-01,9.837765698457909824e-01,-4.341444402374643879e-03
5.882565130260521968e-01,9.835513347402642381e-01,-4.325594683717613222e-03
5.922444889779560073e-01,9.833242352165375566e-01,-4.309788372946836768e-03
5.962324649298598178e-01,9.830952789988641749e-01,-4.294029963424403178e-03
6.002204408817636283e-01,9.828644737290952449e-01,-4.278323667118388851e-03
6.042084168336674388e-01,9.826318269624786383e-01,-4.262673428494053417e-03
6.081963927855711383e-01,9.823973461834848431e-01,-4.247082938040952320e-03
6.121843687374749488e-01,9.821610388071695397e-01,-4.231555644953839158e-03
6.161723446893787592e-01,9.819229121854267106e-01,-4.216094769270884064e-03
6.201603206412825697e-01,9.816829736149131902e-01,-4.200703313473952601e-03
6.241482965931863802e-01,9.814412303416947259e-01,-4.185384073487132504e-03
6.281362725450901907e-01,9.811976895668084175e-01,-4.170139649151113730e-03
6.321242484969940012e-01,9.809523584518886619e-01,-4.154972454207357321e-03
6.361122244488978117e-01,9.807052441269187293e-01,-4.139884725826515136e-03
6.401002004008016222e-01,9.804563536923744937e-01,-4.124878533601421086e-03
6.440881763527054327e-01,9.802056942259596006e-01,-4.109955788176532926e-03
6.480761523046092432e-01,9.799532727892971140e-01,-4.095118249423988430e-03
6.520641282565130536e-01,9.796990964311383943e-01,-4.080367534234559043e-03
6.560521042084168641e-01,9.794431721931586843e-01,-4.065705123910605921e-03
6.600400801603206746e-01,9.791855071148469758e-01,-4.051132371211730449e-03
6.640280561122244851e-01,9.789261082376461420e-01,-4.036650507042499267e-03
6.680160320641282956e-01,9.786649826113508199e-01,-4.022260646845380802e-03
6.720040080160321061e-01,9.784021372975990616e-01,-4.007963796639961267e-03
6.759919839679359166e-01,9.781375793734697899e-01,-3.993760858755603799e-03
6.799799599198397271e-01,9.778713159379712749e-01,-3.979652637350053132e-03
6.839679358717435376e-01,9.776033541161252005e-01,-3.965639843596622215e-03
6.879559118236473481e-01,9.773337010607120456e-01,-3.951723100586332534e-03
6.919438877755511585e-01,9.770623639600723997e-01,-3.937902948099492213e-03
6.959318637274549690e-01,9.767893500399549289e-01,-3.924179847016861025e-03
6.999198396793587795e-01,9.765146665671600168e-01,-3.910554183577777225e-03
7.039078156312625900e-01,9.762383208556328906e-01,-3.897026273430944602e-03
7.078957915831664005e-01,9.759603202689236534e-01,-3.883596365451671539e-03
7.118837675350702110e-01,9.756806722240750629e-01,-3.870264645383996241e-03
7.158717434869740215e-01,9.753993841951640320e-01,-3.857031239300191556e-03
7.198597194388778320e-01,9.751164637178760808e-01,-3.843896216890720086e-03
7.238476953907816425e-01,9.748319183928274567e-01,-3.830859594590042827e-03
7.278356713426854530e-01,9.745457558882449911e-01,-3.817921338529390880e-03
7.318236472945892634e-01,9.742579839449809764e-01,-3.805081367363071041e-03
7.358116232464930739e-01,9.739686103780528237e-01,-3.792339554932576927e-03
7.397995991983968844e-01,9.736776430824808370e-01,-3.779695732825102700e-03
7.437875751503006949e-01,9.733850900344682699e-01,-3.767149692765178141e-03
7.477755511022045054e-01,9.730909592959703369e-01,-3.754701188912463409e-03
7.517635270541083159e-01,9.727952590171834446e-01,-3.742349940033048213e-03
7.557515030060121264e-01,9.724979974405715266e-01,-3.730095631565618491e-03
7.597394789579159369e-01,9.721991829039247079e-01,-3.717937917583243480e-03
7.637274549098197474e-01,9.718988238420934733e-01,-3.705876422630041949e-03
7.677154308617235579e-01,9.715969287928918341e-01,-3.693910743519185792e-03
7.717034068136273683e-01,9.712935063972641947e-01,-3.682040450973074561e-03
7.756913827655311788e-01,9.709885654042798020e-01,-3.670265091226423363e-03
7.796793587174348783e-01,9.706821146734193606e-01,-3.658584187533956561e-03
7.836673346693386888e-01,9.703741631778204368e-01,-3.646997241586886259e-03
7.876553106212424993e-01,9.700647200068398535e-01,-3.635503734871310937e-03
7.916432865731463098e-01,9.697537943699056084e-01,-3.624103129957265048e-03
7.956312625250501203e-01,9.694413955983426368e-01,-3.612794871703972361e-03
7.996192384769539307e-01,9.691275331492171796e-01,-3.601578388419771851e-03
8.036072144288577412e-01,9.688122166078889652e-01,-3.590453092950896506e-03
8.075951903807615517e-01,9.684954556907842127e-01,-3.579418383716705988e-03
8.115831663326653622e-01,9.681772602486559132e-01,-3.568473645690115482e-03
8.155711422845691727e-01,9.678576402690912683e-01,-3.557618251318730388e-03
8.195591182364729832e-01,9.675366058797109092e-01,-3.546851561411408418e-03
8.235470941883767937e-01,9.672141673507694826e-01,-3.536172925960551043e-03
8.275350701402806042e-01,9.668903350982180900e-01,-3.525581684933424068e-03
8.315230460921844147e-01,9.665651196866983375e-01,-3.515077169010526626e-03
8.355110220440882252e-01,9.662385318319702820e-01,-3.504658700290577168e-03
8.394989979959920356e-01,9.659105824040397081e-01,-3.494325592948648463e-03
8.434869739478958461e-01,9.655812824301938102e-01,-3.484077153868215398e-03
8.474749498997996566e-01,9.652506430976167673e-01,-3.473912683229735815e-03
8.514629258517034671e-01,9.649186757564146566e-01,-3.463831475069473025e-03
8.554509018036072776e-01,9.645853919225815254e-01,-3.453832817803348908e-03
8.594388777555110881e-01,9.642508032806001994e-01,-3.443915994725785766e-03
8.634268537074148986e-01,9.639149216864186798e-01,-3.434080284471216493e-03
8.674148296593187091e-01,9.635777591708257761e-01,-3.424324961463549692e-03
8.714028056112225196e-01,9.632393279417234000e-01,-3.414649296318583889e-03
8.753907815631263301e-01,9.628996403875966781e-01,-3.405052556241895852e-03
8.793787575150301405e-01,9.625587090803433554e-01,-3.395534005390971923e-03
8.833667334669339510e-01,9.622165467778867054e-01,-3.386092905212204508e-03
8.873547094188377615e-01,9.618731664276933824e-01,-3.376728514770940565e-03
8.913426853707415720e-01,9.615285811695021279e-01,-3.367440091048138403e-03
8.953306613226453825e-01,9.611828043384862408e-01,-3.358226889222279323e-03
8.993186372745491930e-01,9.608358494679020145e-01,-3.349088162929214022e-03
9.033066132264530035e-01,9.604877302931060790e-01,-3.340023164515884980e-03
9.072945891783568140e-01,9.601384607535824456e-01,-3.331031145259792832e-03
9.112825651302606245e-01,9.597880549965794872e-01,-3.322111355584943422e-03
9.152705410821644350e-01,9.594365273804547067e-01,-3.313263045264014210e-03
9.192585170340682454e-01,9.590838924775108021e-01,-3.304485463593693183e-03
9.232464929859720559e-01,9.587301650771834494e-01,-3.295777859567827241e-03
9.272344689378758664e-01,9.583753601894725582e-01,-3.287139482034031734e-03
9.312224448897796769e-01,9.580194930481749083e-01,-3.278569579836532796e-03
9.352104208416834874e-01,9.576625791141560873e-01,-3.270067401947121619e-03
9.391983967935872979e-01,9.573046340784688857e-01,-3.261632197585094973e-03
9.431863727454911084e-01,9.569456738658801420e-01,-3.253263216328785776e-03
9.471743486973948079e-01,9.565857146383851539e-01,-3.244959708213439667e-03
9.511623246492986183e-01,9.562247727986153967e-01,-3.236720923823184406e-03
9.551503006012024288e-01,9.558628649927458643e-01,-3.228546114363810195e-03
9.591382765531062393e-01,9.555000081144926494e-01,-3.220434531740919842e-03
9.631262525050100498e-01,9.551362193087480357e-01,-3.212385428622292066e-03
9.671142284569138603e-01,9.547715159748444425e-01,-3.204398058489857284e-03
9.711022044088176708e-01,9.544059157698996376e-01,-3.196471675683904435e-03
9.750901803607214813e-01,9.540394366131262904e-01,-3.188605535450072474e-03
9.790781563126252918e-01,9.536720966890201989e-01,-3.180798893966944613e-03
9.830661322645291023e-01,9.533039144509876106e-01,-3.173051008369253724e-03
9.870541082164329127e-01,9.529353564800213672e-01,-3.165371406961023631e-03
9.910420841683367232e-01,9.525655481817818515e-01,-3.157738766921448434e-03
9.950300601202405337e-01,9.521949545600976172e-01,-3.150162660062955436e-03
9.990180360721443442e-01,9.518235951824002283e-01,-3.142642347501783170e-03
1.003006012024048044e+00,9.514514899039339113e-01,-3.135177091352666593e-03
1.006993987975951965e+00,9.510786588719337686e-01,-3.127766154718767018e-03
1.010981963927855887e+00,9.507051225298089880e-01,-3.120408801680234212e-03
1.014969939879759586e+00,9.503309016211088922e-01,-3.113104297276098054e-03
1.018957915831663508e+00,9.499560171935532704e-01,-3.105851907481772638e-03
1.022945891783567207e+00,9.495804906032258019e-01,-3.098650899182993790e-03
1.026933867735471129e+00,9.492043435186374722e-01,-3.091500540145079769e-03
1.030921843687374828e+00,9.488275979250344605e-01,-3.084400098979173544e-03
1.034909819639278528e+00,9.484502761286041084e-01,-3.077348845104670421e-03
1.038897795591182449e+00,9.480724007606989856e-01,-3.070346048706619740e-03
1.042885771543086149e+00,9.476939947823567190e-01,-3.063390980693197260e-03
1.046873747494990070e+00,9.473150814884493398e-01,-3.056482912645063811e-03
1.050861723446893770e+00,9.469356845123728661e-01,-3.049621116767164703e-03
1.054849699398797691e+00,9.465558278303243256e-01,-3.042804865832879433e-03
1.058837675350701391e+00,9.461755357659427101e-01,-3.036033433128386069e-03
1.062825651302605312e+00,9.457948329948756561e-01,-3.029306092392805919e-03
1.066813627254509012e+00,9.454137445493989711e-01,-3.022622117756714084e-03
1.070801603206412933e+00,9.450322958230507053e-01,-3.015980783676550005e-03
1.074789579158316633e+00,9.446505125754928178e-01,-3.009381364869857627e-03
1.078777555110220554e+00,9.442684209371403625e-01,-3.002823136244041607e-03
1.082765531062124253e+00,9.438860474140720047e-01,-2.996305372826222908e-03
1.086753507014028175e+00,9.435034188929092291e-01,-2.989827349689490495e-03
1.090741482965931874e+00,9.431205626457961344e-01,-2.983388341878182026e-03
1.094729458917835796e+00,9.427375063352499973e-01,-2.976987624328964344e-03
1.098717434869739495e+00,9.423542780193686630e-01,-2.970624471792600915e-03
1.102705410821643417e+00,9.419709061568405373e-01,-2.964298158753255960e-03
1.106693386773547116e+00,9.415874196120844752e-01,-2.958007959344189503e-03
1.110681362725451038e+00,9.412038476605035786e-01,-2.951753147264304586e-03
1.114669338677354737e+00,9.408202199937796273e-01,-2.945532995691973587e-03
1.118657314629258659e+00,9.404365667250697003e-01,-2.939346777196269814e-03
1.122645290581162358e+00,9.400529183945062206e-01,-2.933193763648299715e-03
1.126633266533066280e+00,9.396693059745840904e-01,-2.927073226130437380e-03
1.130621242484969979e+00,9.392857608756216559e-01,-2.920984434842953913e-03
1.134609218436873901e+00,9.389023149513899824e-01,-2.914926659011838565e-03
1.138597194388777600e+00,9.385190005046930573e-01,-2.908899166792560612e-03
1.142585170340681522e+00,9.381358502929877385e-01,-2.902901225173257476e-03
1.146573146292585221e+00,9.377528975342224182e-01,-2.896932099878072459e-03
1.150561122244489143e+00,9.373701759125387944e-01,-2.890991055266951045e-03
1.154549098196392842e+00,9.369877195842517548e-01,-2.885077354236307168e-03
1.158537074148296764e+00,9.366055631836073259e-01,-2.879190258115705680e-03
1.162525050100200463e+00,9.362237418289234281e-01,-2.873329026566571846e-03
1.166513026052104385e+00,9.358422911286112811e-01,-2.867492917477683801e-03
1.170501002004008084e+00,9.354612471872429946e-01,-2.861681186859183108e-03
1.174488977955912006e+00,9.350806466118097848e-01,-2.855893088736876327e-03
1.178476953907815705e+00,9.347005265179709754e-01,-2.850127875044426284e-03
1.182464929859719627e+00,9.343209245363717219e-01,-2.844384795514472153e-03
1.186452905811623326e+00,9.339418788190260168e-01,-2.838663097568114562e-03
1.190440881763527248e+00,9.335634280458806611e-01,-2.832962026205220786e-03
1.194428857715430947e+00,9.331856114312561123e-01,-2.827280823890586988e-03
1.198416833667334869e+00,9.328084687305620015e-01,-2.821618730441801792e-03
1.202404809619238568e+00,9.324320402469468139e-01,-2.815974982913883266e-03
1.206392785571142268e+00,9.320563668380918987e-01,-2.810348815484033872e-03
1.210380761523046189e+00,9.316814899231115055e-01,-2.804739459334965566e-03
1.214368737474949889e+00,9.313074514894349454e-01,-2.799146142536515329e-03
1.218356713426853810e+00,9.309342940998579508e-01,-2.793568089926685202e-03
1.222344689378757510e+00,9.305620608996612031e-01,-2.788004522991523095e-03
1.226332665330661431e+00,9.301907956237945863e-01,-2.782454659743597170e-03
1.230320641282565131e+00,9.298205426041563637e-01,-2.776917714599222084e-03
1.234308617234469052e+00,9.294513467769803805e-01,-2.771392898254844764e-03
1.238296593186372752e+00,9.290832536902767780e-01,-2.765879417561614359e-03
1.242284569138276673e+00,9.287163095113928346e-01,-2.760376475399223609e-03
1.246272545090180373e+00,9.283505610347005943e-01,-2.754883270548718049e-03
1.250260521042084294e+00,9.279860556892912671e-01,-2.749398997563053549e-03
1.254248496993987994e+00,9.276228415468649180e-01,-2.743922846637332491e-03
1.258236472945891915e+00,9.272609673296612343e-01,-2.738454003477129150e-03
1.262224448897795614e+00,9.269004824185168578e-01,-2.732991649165683601e-03
1.266212424849699536e+00,9.265414368610370710e-01,-2.727534960029828846e-03
1.270200400801603235e+00,9.261838813798792813e-01,-2.722083107504481587e-03
1.274188376753507157e+00,9.258278673810949044e-01,-2.716635257994952455e-03
1.278176352705410856e+00,9.254734469626744175e-01,-2.711190572739075391e-03
1.282164328657314778e+00,9.251206729231170600e-01,-2.705748207666600069e-03
1.286152304609218477e+00,9.247695987702405640e-01,-2.700307313258056962e-03
1.290140280561122399e+00,9.244202787299490298e-01,-2.694867034400969148e-03
1.294128256513026098e+00,9.240727677553020047e-01,-2.689426510245410563e-03
1.298116232464930020e+00,9.237271215355982168e-01,-2.683984874057114382e-03
1.302104208416833719e+00,9.233833965056110760e-01,-2.678541253069252181e-03
1.306092184368737641e+00,9.230416498550199078e-01,-2.673094768332287107e-03
1.310080160320641340e+00,9.227019395379161271e-01,-2.667644534562056344e-03
1.314068136272545262e+00,9.223643242824838273e-01,-2.662189659985700774e-03
1.318056112224448961e+00,9.220288636008256988e-01,-2.656729246185917173e-03
1.322044088176352883e+00,9.216956177989673593e-01,-2.651262387943189875e-03
1.326032064128256582e+00,9.213646479869319617e-01,-2.645788173075300665e-03
1.330020040080160504e+00,9.210360160891186698e-01,-2.640305682275724975e-03
1.334008016032064203e+00,9.207097848547178831e-01,-2.634813988948857006e-03
1.337995991983968125e+00,9.203860178683692661e-01,-2.629312159043291092e-03
1.341983967935871824e+00,9.200647795609523394e-01,-2.623799250882425521e-03
1.345971943887775746e+00,9.197461352206401930e-01,-2.618274314993409256e-03
1.349959919839679445e+00,9.194301510040340242e-01,-2.612736393932169922e-03
1.353947895791583367e+00,9.191168939475584665e-01,-2.607184522106785560e-03
1.357935871743487066e+00,9.188064319790404388e-01,-2.601617725597614190e-03
1.361923847695390988e+00,9.184988339295169224e-01,-2.596035021974834288e-03
1.365911823647294687e+00,9.181941695451799612e-01,-2.590435420112431261e-03
1.369899799599198609e+00,9.178925094996539524e-01,-2.584817919999777419e-03
1.373887775551102308e+00,9.175939254063937289e-01,-2.579181512549376908e-03
1.377875751503006008e+00,9.172984898313701896e-01,-2.573525179401378420e-03
1.381863727454909929e+00,9.170062763059819710e-01,-2.567847892724730782e-03
1.385851703406813629e+00,9.167173593402352383e-01,-2.562148615014683047e-03
1.389839679358717550e+00,9.164318144361413010e-01,-2.556426298886069638e-03
1.393827655310621250e+00,9.161497181014077729e-01,-2.550679886863168114e-03
1.397815631262525171e+00,9.158711478633797531e-01,-2.544908311164818544e-03
1.401803607214428871e+00,9.155961822833204034e-01,-2.539110493485967172e-03
1.405791583166332792e+00,9.153249009708890327e-01,-2.533285344773867145e-03
1.409779559118236492e+00,9.150570199239284053e-01,-2.527425403685510611e-03
1.413767535070140413e+00,9.147933568928878767e-01,-2.521542342512660476e-03
1.417755511022044113e+00,9.145336228022706848e-01,-2.515628601628633419e-03
1.421743486973948034e+00,9.142779023355356305e-01,-2.509683062939247096e-03
1.425731462925851734e+00,9.140262805716764527e-01,-2.503704580210424236e-03
1.429719438877755655e+00,9.137788437332790004e-01,-2.497691995055896855e-03
1.433707414829659355e+00,9.135356792020042915e-01,-2.491644136640810969e-03
1.437695390781563276e+00,9.132968755358146229e-01,-2.485559821414333719e-03
1.441683366733466976e+00,9.130625224866548706e-01,-2.479437852835851986e-03
1.445671342685370897e+00,9.128327110184610849e-01,-2.473277021093651853e-03
1.449659318637274596e+00,9.126075333257146482e-01,-2.467076102817009585e-03
1.453647294589178518e+00,9.123870828523114040e-01,-2.460833860779521823e-03
1.457635270541082217e+00,9.121714543109744611e-01,-2.454549043594999886e-03
1.461623246492986139e+00,9.119607437031176378e-01,-2.448220385404650118e-03
1.465611222444889838e+00,9.117550483392103944e-01,-2.441846605555411491e-03
1.469599198396793760e+00,9.115544668596249345e-01,-2.435426408268429131e-03
1.473587174348697459e+00,9.113590992560599569e-01,-2.428958482298198066e-03
1.477575150300601381e+00,9.111690468934743325e-01,-2.422441500580795569e-03
1.481563126252505080e+00,9.109844125326188591e-01,-2.415874119871467933e-03
1.485551102204409002e+00,9.108053003531798586e-01,-2.409254980370751590e-03
1.489539078156312701e+00,9.106318159774836607e-01,-2.402582705337912971e-03
1.493527054108216623e+00,9.104640664949321671e-01,-2.395855900692558417e-03
1.497515030060120322e+00,9.103021604870160655e-01,-2.389073154601612566e-03
1.501503006012024244e+00,9.101462080530986487e-01,-2.382233037053013095e-03
1.505490981963927943e+00,9.099963208368893053e-01,-2.375334099413841521e-03
