# q/kF, Re omega_p(q)/ omega_p(0), Im omega_p(q)/ omega_p(0)
1.066813627254509012e+00,9.492560654074486681e-01,-1.353953436679486595e-02
1.070801603206412933e+00,9.489166909946934458e-01,-1.350776067984474881e-02
1.074789579158316633e+00,9.485769325849227052e-01,-1.347598041483182192e-02
1.078777555110220554e+00,9.482368186997759407e-01,-1.344419452057687113e-02
1.082765531062124253e+00,9.478963781733641403e-01,-1.341240385916336181e-02
1.086753507014028175e+00,9.475556401577673871e-01,-1.338060920797724124e-02
1.090741482965931874e+00,9.472146341284237714e-01,-1.334881126167374553e-02
1.094729458917835796e+00,9.468733898893778589e-01,-1.331701063408680975e-02
1.098717434869739495e+00,9.465319375790196554e-01,-1.328520786009329893e-02
1.102705410821643417e+00,9.461903076752724573e-01,-1.325340339740062844e-02
1.106693386773547116e+00,9.458485310012554326e-01,-1.322159762829931001e-02
1.110681362725451038e+00,9.455066387308086462e-01,-1.318979086134953842e-02
1.114669338677354737e+00,9.451650936077362619e-01,-1.315802276670306574e-02
1.118657314629258659e+00,9.448230660289287375e-01,-1.312621469656171519e-02
1.122645290581162358e+00,9.444810184848201340e-01,-1.309440612431714453e-02
1.126633266533066280e+00,9.441389836076183872e-01,-1.306259707954742638e-02
1.130621242484969979e+00,9.437969944077646556e-01,-1.303078752580460326e-02
1.134609218436873901e+00,9.434550842802860160e-01,-1.299897736201803371e-02
1.138597194388777600e+00,9.431132870104631527e-01,-1.296716642385072407e-02
1.142585170340681522e+00,9.427716367796739050e-01,-1.293535448500911927e-02
1.146573146292585221e+00,9.424301681712070611e-01,-1.290354125851885490e-02
1.150561122244489143e+00,9.420889161760807040e-01,-1.287172639795117375e-02
1.154549098196392842e+00,9.417479161989974479e-01,-1.283990949861865509e-02
1.158537074148296764e+00,9.414072040642642580e-01,-1.280809009872576135e-02
1.162525050100200463e+00,9.410668160216956180e-01,-1.277626768048020778e-02
1.166513026052104385e+00,9.407267887527224204e-01,-1.274444167117894794e-02
1.170501002004008084e+00,9.403871593763812875e-01,-1.271261144424423901e-02
1.174488977955912006e+00,9.400479654554227960e-01,-1.268077632023550082e-02
1.178476953907815705e+00,9.397092450024157051e-01,-1.264893556782056665e-02
1.182464929859719627e+00,9.393710364859709783e-01,-1.261708840472128279e-02
1.186452905811623326e+00,9.390333788368874224e-01,-1.258523399861706700e-02
1.190440881763527248e+00,9.386963114544810693e-01,-1.255337146802790356e-02
1.194428857715430947e+00,9.383598742128511638e-01,-1.252149988315923688e-02
1.198416833667334869e+00,9.380241074672367452e-01,-1.248961826672090152e-02
1.202404809619238568e+00,9.376890520604442836e-01,-1.245772559471594078e-02
1.206392785571142268e+00,9.373547493292478938e-01,-1.242582079720068108e-02
1.210380761523046189e+00,9.370212411109433148e-01,-1.239390275901956946e-02
1.214368737474949889e+00,9.366885697498575913e-01,-1.236197032051006631e-02
1.218356713426853810e+00,9.363567781039651150e-01,-1.233002227818436047e-02
1.222344689378757510e+00,9.360259095515891525e-01,-1.229805738538545905e-02
1.226332665330661431e+00,9.356960079980413125e-01,-1.226607435291494214e-02
1.230320641282565131e+00,9.353671178824654042e-01,-1.223407184964149172e-02
1.234308617234469052e+00,9.350392841846041359e-01,-1.220204850308033613e-02
1.238296593186372752e+00,9.347125524317297929e-01,-1.217000289995479566e-02
1.242284569138276673e+00,9.343869687056299833e-01,-1.213793358673442326e-02
1.246272545090180373e+00,9.340625796495445332e-01,-1.210583907014566030e-02
1.250260521042084294e+00,9.337394324753115482e-01,-1.207371781766855730e-02
1.254248496993987994e+00,9.334175749705055924e-01,-1.204156825800752062e-02
1.258236472945891915e+00,9.330970555056548044e-01,-1.200938878154371794e-02
1.262224448897795614e+00,9.327779230415246259e-01,-1.197717774076597491e-02
1.266212424849699536e+00,9.324602271365048933e-01,-1.194493345068318654e-02
1.270200400801603235e+00,9.321440179540242399e-01,-1.191265418921631097e-02
1.274188376753507157e+00,9.318293462701040530e-01,-1.188033819757306972e-02
1.278176352705410856e+00,9.315162634809364128e-01,-1.184798368060305425e-02
1.282164328657314778e+00,9.312048216105603959e-01,-1.181558880713371416e-02
1.286152304609218477e+00,9.308950733186475146e-01,-1.178315171029070685e-02
1.290140280561122399e+00,9.305870719083738640e-01,-1.175067048780096234e-02
1.294128256513026098e+00,9.302808713342921587e-01,-1.171814320227430178e-02
1.298116232464930020e+00,9.299765262104583430e-01,-1.168556788147343678e-02
1.302104208416833719e+00,9.296740918185191216e-01,-1.165294251856573669e-02
1.306092184368737641e+00,9.293736241159356037e-01,-1.162026507235542835e-02
1.310080160320641340e+00,9.290751797443596027e-01,-1.158753346750565280e-02
1.314068136272545262e+00,9.287788160380180402e-01,-1.155474559473856216e-02
1.318056112224448961e+00,9.284845910323137330e-01,-1.152189931102430044e-02
1.322044088176352883e+00,9.281925634724256247e-01,-1.148899243975082599e-02
1.326032064128256582e+00,9.279027928221406096e-01,-1.145602277088256758e-02
1.330020040080160504e+00,9.276149520011716110e-01,-1.142295084875950134e-02
1.334008016032064203e+00,9.273298803753800001e-01,-1.138984907788045953e-02
1.337995991983968125e+00,9.270472478019009532e-01,-1.135667759231616565e-02
1.341983967935871824e+00,9.267671174621197050e-01,-1.132343414404174235e-02
1.345971943887775746e+00,9.264895525477740978e-01,-1.129011635772016187e-02
1.349959919839679445e+00,9.262146170257831157e-01,-1.125672182542604600e-02
1.353947895791583367e+00,9.259423756465887667e-01,-1.122324810649758843e-02
1.357935871743487066e+00,9.256728939538753087e-01,-1.118969272756932705e-02
1.361923847695390988e+00,9.254062382946588450e-01,-1.115605318260018061e-02
1.365911823647294687e+00,9.251424758293333994e-01,-1.112232693287816890e-02
1.369899799599198609e+00,9.248816745420287422e-01,-1.108851140701680796e-02
1.373887775551102308e+00,9.246239032510301659e-01,-1.105460400093220830e-02
1.377875751503006008e+00,9.243692316194817016e-01,-1.102060207780974736e-02
1.381863727454909929e+00,9.241177301661154253e-01,-1.098650296805011792e-02
1.385851703406813629e+00,9.238694702763414757e-01,-1.095230396920602277e-02
1.389839679358717550e+00,9.236245242133716005e-01,-1.091800234589917519e-02
1.393827655310621250e+00,9.233829651296473484e-01,-1.088359532972452831e-02
1.397815631262525171e+00,9.231448670784248023e-01,-1.084908011913752850e-02
1.401803607214428871e+00,9.229103050255852425e-01,-1.081445387932642235e-02
1.405791583166332792e+00,9.226793548616460949e-01,-1.077971374206677935e-02
1.409779559118236492e+00,9.224520934140258976e-01,-1.074485680556101948e-02
1.413767535070140413e+00,9.222285984594849051e-01,-1.070988013425923716e-02
1.417755511022044113e+00,9.220089487369178549e-01,-1.067478075866719160e-02
1.421743486973948034e+00,9.217932239602610878e-01,-1.063955567512945947e-02
1.425731462925851734e+00,9.215815048317668179e-01,-1.060420184560219477e-02
1.429719438877755655e+00,9.213738730554752454e-01,-1.056871619740124002e-02
1.433707414829659355e+00,9.211704113510053027e-01,-1.053309562293519054e-02
1.437695390781563276e+00,9.209712034676169612e-01,-1.049733697941698102e-02
1.441683366733466976e+00,9.207763341985637506e-01,-1.046143708855487575e-02
1.445671342685370897e+00,9.205858893957735711e-01,-1.042539273622491471e-02
1.449659318637274596e+00,9.203999559848361489e-01,-1.038920067211891382e-02
1.453647294589178518e+00,9.202186219803050182e-01,-1.035285760937185509e-02
1.457635270541082217e+00,9.200419765013669871e-01,-1.031636022416528714e-02
1.461623246492986139e+00,9.198701097878838606e-01,-1.027970515530827328e-02
1.465611222444889838e+00,9.197031132167295953e-01,-1.024288900379068286e-02
1.469599198396793760e+00,9.195410793186068465e-01,-1.020590833231365194e-02
1.473587174348697459e+00,9.193841017951863703e-01,-1.016875966479085201e-02
1.477575150300601381e+00,9.192322755366983955e-01,-1.013143948582248717e-02
1.481563126252505080e+00,9.190856966399052475e-01,-1.009394424013894571e-02
1.485551102204409002e+00,9.189444624265939998e-01,-1.005627033201630591e-02
1.489539078156312701e+00,9.188086714624641438e-01,-1.001841412465744562e-02
1.493527054108216623e+00,9.186784235765158568e-01,-9.980371939540438539e-03
1.497515030060120322e+00,9.185538198809349852e-01,-9.942140055731612386e-03
1.501503006012024244e+00,9.184349627915051606e-01,-9.903714709163029609e-03
1.505490981963927943e+00,9.183219560485422761e-01,-9.865092091870067761e-03
