# q/kF, Re omega_p(q)/ omega_p(0), Im omega_p(q)/ omega_p(0)
3.768937875751503519e-01,9.869949027638363903e-01,-8.538480169703209152e-03
3.808817635270541624e-01,9.867694136164159024e-01,-8.746794056260854058e-03
3.848697394789579729e-01,9.865437551428082319e-01,-8.958111046270754094e-03
3.888577154308617834e-01,9.863179973413218615e-01,-9.172437631820365422e-03
3.928456913827655939e-01,9.860922108654114338e-01,-9.389779485236154216e-03
3.968336673346693488e-01,9.858664669870335073e-01,-9.610141437807851600e-03
4.008216432865731593e-01,9.856408376310772379e-01,-9.833527462242766526e-03
4.048096192384769698e-01,9.854153953275959221e-01,-1.005994065149526905e-02
4.087975951903807803e-01,9.851902132125787137e-01,-1.028938319998494964e-02
4.127855711422845908e-01,9.849653650241559921e-01,-1.052185638500018061e-02
4.167735470941884013e-01,9.847409250812895198e-01,-1.075736054745162970e-02
4.207615230460922118e-01,9.845169682721641724e-01,-1.099589507352050945e-02
4.247494989979960223e-01,9.842935700477557504e-01,-1.123745837666092866e-02
4.287374749498998328e-01,9.840708063945655670e-01,-1.148204787887469568e-02
4.327254509018036432e-01,9.838487538398054122e-01,-1.172965999424819411e-02
4.367134268537074537e-01,9.836274894162576610e-01,-1.198029011038774863e-02
4.407014028056112642e-01,9.834070906625062003e-01,-1.223393257214700977e-02
4.446893787575150747e-01,9.831876356045283760e-01,-1.249058066494124208e-02
4.486773547094188852e-01,9.829692027269214538e-01,-1.275022659748707189e-02
4.526653306613226957e-01,9.827518709796639884e-01,-1.301286148722384170e-02
4.566533066132265062e-01,9.825357197378153939e-01,-1.327847534331503057e-02
4.606412825651303167e-01,9.823208287960415452e-01,-1.354705705202734894e-02
4.646292585170341272e-01,9.821072783465489842e-01,-1.381859436167018687e-02
4.686172344689379377e-01,9.818951489614897721e-01,-1.409307386812891534e-02
4.726052104208417481e-01,9.816845215719655071e-01,-1.437048100065613579e-02
4.765931863727455586e-01,9.814754774467775444e-01,-1.465080000819248170e-02
4.805811623246493136e-01,9.812680981764894117e-01,-1.493401394638637671e-02
4.845691382765531241e-01,9.810624656438688973e-01,-1.522010466424530105e-02
4.885571142284569346e-01,9.808586620088327601e-01,-1.550905279224231922e-02
4.925450901803607451e-01,9.806567696803016876e-01,-1.580083773009036130e-02
4.965330661322645556e-01,9.804568712948659170e-01,-1.609543763537485059e-02
5.005210420841683661e-01,9.802590496944220133e-01,-1.639282941301365218e-02
5.045090180360721765e-01,9.800633878974114310e-01,-1.669298870421076844e-02
5.084969939879759870e-01,9.798699690751357938e-01,-1.699588987697009737e-02
5.124849699398797975e-01,9.796788765243050756e-01,-1.730150601649668718e-02
5.164729458917836080e-01,9.794901936418990429e-01,-1.760980891657961886e-02
5.204609218436874185e-01,9.793040038939431202e-01,-1.792076907093976407e-02
5.244488977955912290e-01,9.791203907900002390e-01,-1.823435566599573843e-02
5.284368737474950395e-01,9.789394378545833719e-01,-1.855053657360854896e-02
5.324248496993988500e-01,9.787612285906375220e-01,-1.886927834413709704e-02
5.364128256513026605e-01,9.785858464574886950e-01,-1.919054620135283648e-02
5.404008016032064710e-01,9.784133748332601854e-01,-1.951430403651458270e-02
5.443887775551102814e-01,9.782438969865192568e-01,-1.984051440433262647e-02
5.483767535070140919e-01,9.780774960370018922e-01,-2.016913851838492491e-02
5.523647294589179024e-01,9.779142549305412935e-01,-2.050013624870310538e-02
5.563527054108217129e-01,9.777542563997230207e-01,-2.083346611892615899e-02
5.603406813627255234e-01,9.775975829274876627e-01,-2.116908530427000570e-02
5.643286573146293339e-01,9.774443167147547351e-01,-2.150694963101800264e-02
5.683166332665331444e-01,9.772945396424008724e-01,-2.184701357603390307e-02
5.723046092184369549e-01,9.771483332344136352e-01,-2.218923026747187180e-02
5.762925851703407654e-01,9.770057786191319593e-01,-2.253355148592380702e-02
5.802805611222445759e-01,9.768669564913911030e-01,-2.287992766692744165e-02
5.842685370741483863e-01,9.767319470757898081e-01,-2.322830790412275595e-02
5.882565130260521968e-01,9.766008300815390841e-01,-2.357863995284135636e-02
5.922444889779560073e-01,9.764736846691092209e-01,-2.393087023563750249e-02
5.962324649298598178e-01,9.763505894038615462e-01,-2.428494384756905294e-02
6.002204408817636283e-01,9.762316222180059677e-01,-2.464080456336250821e-02
6.042084168336674388e-01,9.761168603679679645e-01,-2.499839484519117763e-02
6.081963927855711383e-01,9.760063803922203185e-01,-2.535765585141449424e-02
6.121843687374749488e-01,9.759002580687254902e-01,-2.571852744648652281e-02
6.161723446893787592e-01,9.757985683728441773e-01,-2.608094821199415797e-02
6.201603206412825697e-01,9.757013854334742886e-01,-2.644485545866106374e-02
6.241482965931863802e-01,9.756087824894265070e-01,-2.681018523943355311e-02
6.281362725450901907e-01,9.755208318472402551e-01,-2.717687236400827613e-02
6.321242484969940012e-01,9.754376048346110606e-01,-2.754485041392928935e-02
6.361122244488978117e-01,9.753591717608585121e-01,-2.791405175992730386e-02
6.401002004008016222e-01,9.752856018690606588e-01,-2.828440757927429619e-02
6.440881763527054327e-01,9.752169632943291644e-01,-2.865584787520868842e-02
6.480761523046092432e-01,9.751533230188653700e-01,-2.902830149726238346e-02
6.520641282565130536e-01,9.750947468306563337e-01,-2.940169616337240041e-02
6.560521042084168641e-01,9.750412992773317411e-01,-2.977595848243243595e-02
6.600400801603206746e-01,9.749930436251417198e-01,-3.015101397910843056e-02
6.640280561122244851e-01,9.749500418149714687e-01,-3.052678711934881869e-02
6.680160320641282956e-01,9.749123544213965653e-01,-3.090320133769140429e-02
6.720040080160321061e-01,9.748800406109818795e-01,-3.128017906588252683e-02
6.759919839679359166e-01,9.748531580999280077e-01,-3.165764176249681594e-02
6.799799599198397271e-01,9.748317631160016150e-01,-3.203550994463486012e-02
6.839679358717435376e-01,9.748159103563173167e-01,-3.241370322039856949e-02
6.879559118236473481e-01,9.748056529520460201e-01,-3.279214032346589730e-02
6.919438877755511585e-01,9.748010424279774933e-01,-3.317073914837562892e-02
6.959318637274549690e-01,9.748021286676954444e-01,-3.354941678783512904e-02
6.999198396793587795e-01,9.748089598777405218e-01,-3.392808957112988799e-02
7.039078156312625900e-01,9.748215825536458157e-01,-3.430667310411826543e-02
7.078957915831664005e-01,9.748400414469263753e-01,-3.468508231050080465e-02
7.118837675350702110e-01,9.748643795338400864e-01,-3.506323147456739953e-02
7.158717434869740215e-01,9.748946379864973366e-01,-3.544103428549450624e-02
7.198597194388778320e-01,9.749308561433239761e-01,-3.581840388251358864e-02
7.238476953907816425e-01,9.749730714843528601e-01,-3.619525290209771318e-02
7.278356713426854530e-01,9.750213196047085029e-01,-3.657149352569920298e-02
7.318236472945892634e-01,9.750756341939526006e-01,-3.694703752946345426e-02
7.358116232464930739e-01,9.751360470137726555e-01,-3.732179633461524260e-02
7.397995991983968844e-01,9.752025878808211479e-01,-3.769568105941047825e-02
7.437875751503006949e-01,9.752752846488710325e-01,-3.806860257190378127e-02
7.477755511022045054e-01,9.753541631956846869e-01,-3.844047154403888722e-02
7.517635270541083159e-01,9.754392474106445832e-01,-3.881119850667258397e-02
7.557515030060121264e-01,9.755305591858371983e-01,-3.918069390555960901e-02
7.597394789579159369e-01,9.756281184081234681e-01,-3.954886815809345590e-02
7.637274549098197474e-01,9.757319429553661383e-01,-3.991563171109483582e-02
7.677154308617235579e-01,9.758420486943067962e-01,-4.028089509913462818e-02
7.717034068136273683e-01,9.759584494811234245e-01,-4.064456900360981229e-02
7.756913827655311788e-01,9.760811571652219243e-01,-4.100656431235214644e-02
7.796793587174348783e-01,9.762101815947287209e-01,-4.136679217963495914e-02
7.836673346693386888e-01,9.763455306262439626e-01,-4.172516408673414279e-02
7.876553106212424993e-01,9.764872101360672074e-01,-4.208159190258461968e-02
7.916432865731463098e-01,9.766352240344735591e-01,-4.243598794464255308e-02
7.956312625250501203e-01,9.767895742836052442e-01,-4.278826503987596952e-02
7.996192384769539307e-01,9.769502609174942620e-01,-4.313833658570002255e-02
8.036072144288577412e-01,9.771172820648431623e-01,-4.348611661063885026e-02
8.075951903807615517e-01,9.772906339755367267e-01,-4.383151983492668963e-02
8.115831663326653622e-01,9.774703110488621727e-01,-4.417446173050118552e-02
8.155711422845691727e-01,9.776563058654335059e-01,-4.451485858064549439e-02
8.195591182364729832e-01,9.778486092214356828e-01,-4.485262753891701426e-02
8.235470941883767937e-01,9.780472101657758932e-01,-4.518768668740956451e-02
8.275350701402806042e-01,9.782520960400539201e-01,-4.551995509407878032e-02
8.315230460921844147e-01,9.784632525209405740e-01,-4.584935286914346153e-02
8.355110220440882252e-01,9.786806636653779812e-01,-4.617580122034812412e-02
8.394989979959920356e-01,9.789043119582766517e-01,-4.649922250702799575e-02
8.434869739478958461e-01,9.791341783628112472e-01,-4.681954029290021774e-02
8.474749498997996566e-01,9.793702423728559703e-01,-4.713667939731015083e-02
8.514629258517034671e-01,9.796124820677839518e-01,-4.745056594496196989e-02
8.554509018036072776e-01,9.798608741699507130e-01,-4.776112741411175922e-02
8.594388777555110881e-01,9.801153941035463113e-01,-4.806829268278216966e-02
8.634268537074148986e-01,9.803760160560786030e-01,-4.837199207332543160e-02
8.674148296593187091e-01,9.806427130414966387e-01,-4.867215739490660109e-02
8.714028056112225196e-01,9.809154569651159505e-01,-4.896872198400455817e-02
8.753907815631263301e-01,9.811942186905887597e-01,-4.926162074283684661e-02
8.793787575150301405e-01,9.814789681075443140e-01,-4.955079017540318237e-02
8.833667334669339510e-01,9.817696742019769163e-01,-4.983616842153909543e-02
8.873547094188377615e-01,9.820663051265795529e-01,-5.011769528837485554e-02
8.913426853707415720e-01,9.823688282734679422e-01,-5.039531227960026422e-02
8.953306613226453825e-01,9.826772103466656638e-01,-5.066896262210614232e-02
8.993186372745491930e-01,9.829914174370262270e-01,-5.093859129036262118e-02
9.033066132264530035e-01,9.833114150962739552e-01,-5.120414502800531981e-02
9.072945891783568140e-01,9.836371684131560711e-01,-5.146557236715370437e-02
9.112825651302606245e-01,9.839686420889498519e-01,-5.172282364493860363e-02
9.152705410821644350e-01,9.843058005139396771e-01,-5.197585101751948239e-02
9.192585170340682454e-01,9.846486078439653511e-01,-5.222460847155638297e-02
9.232464929859720559e-01,9.849970280770881104e-01,-5.246905183305009684e-02
9.272344689378758664e-01,9.853510251299750777e-01,-5.270913877355434818e-02
9.312224448897796769e-01,9.857105629143053660e-01,-5.294482881388555551e-02
9.352104208416834874e-01,9.860756054129712345e-01,-5.317608332528578341e-02
9.391983967935872979e-01,9.864461167554098298e-01,-5.340286552801441072e-02
9.431863727454911084e-01,9.868220612928307878e-01,-5.362514048752230200e-02
9.471743486973948079e-01,9.872034036724706141e-01,-5.384287510815043143e-02
9.511623246492986183e-01,9.875901089112140152e-01,-5.405603812448585982e-02
9.551503006012024288e-01,9.879821424680829134e-01,-5.426460009034121679e-02
9.591382765531062393e-01,9.883794703159926032e-01,-5.446853336546093188e-02
9.631262525050100498e-01,9.887820590121308983e-01,-5.466781210007391756e-02
9.671142284569138603e-01,9.891898757674322251e-01,-5.486241221729166312e-02
9.711022044088176708e-01,9.896028885143491882e-01,-5.505231139339163138e-02
9.750901803607214813e-01,9.900210659736495833e-01,-5.523748903621212430e-02
9.790781563126252918e-01,9.904443777194678056e-01,-5.541792626158967977e-02
9.830661322645291023e-01,9.908727942430278768e-01,-5.559360586800426302e-02
9.870541082164329127e-01,9.913062870146227556e-01,-5.576451230949722865e-02
9.910420841683367232e-01,9.917448285440462197e-01,-5.593063166697730820e-02
9.950300601202405337e-01,9.921883924392475018e-01,-5.609195161796242529e-02
9.990180360721443442e-01,9.926369534633453506e-01,-5.624846140490875196e-02
1.003006012024048044e+00,9.930904875896748862e-01,-5.640015180216052110e-02
1.006993987975951965e+00,9.935489720553176696e-01,-5.654701508171202512e-02
1.010981963927855887e+00,9.940123854123121827e-01,-5.668904497771524997e-02
1.014969939879759586e+00,9.944807075776468386e-01,-5.682623665008550151e-02
1.018957915831663508e+00,9.949539198805398277e-01,-5.695858664694607859e-02
1.022945891783567207e+00,9.954320051087608423e-01,-5.708609286645276171e-02
1.026933867735471129e+00,9.959149475521857919e-01,-5.720875451765180392e-02
1.030921843687374828e+00,9.964027330450865305e-01,-5.732657208077526073e-02
1.034909819639278528e+00,9.968953490061233103e-01,-5.743954726691109791e-02
1.038897795591182449e+00,9.973927844766600215e-01,-5.754768297721978704e-02
1.042885771543086149e+00,9.978950301573384918e-01,-5.765098326176689575e-02
1.046873747494990070e+00,9.984020784423472961e-01,-5.774945327795849570e-02
1.050861723446893770e+00,9.989139234522907973e-01,-5.784309924882782838e-02
1.054849699398797691e+00,9.994305610651682548e-01,-5.793192842115794938e-02
1.058837675350701391e+00,9.999519889454087096e-01,-5.801594902349990063e-02
1.062825651302605312e+00,1.000478206571550066e+00,-5.809517022426660682e-02
1.066813627254509012e+00,1.001009215261715823e+00,-5.816960208979890523e-02
1.070801603206412933e+00,1.001545018197887771e+00,-5.823925554266240479e-02
1.074789579158316633e+00,1.002086058468574015e+00,-5.830423918134344102e-02
1.078777555110220554e+00,1.002631478507131524e+00,-5.836436249962222850e-02
1.082765531062124253e+00,1.003181713812151044e+00,-5.841974468909487406e-02
1.086753507014028175e+00,1.003736775236646617e+00,-5.847039968342729321e-02
1.090741482965931874e+00,1.004296675595384158e+00,-5.851634206788115800e-02
1.094729458917835796e+00,1.004861429679952067e+00,-5.855758703970186108e-02
1.098717434869739495e+00,1.005431054272664326e+00,-5.859415036900878643e-02
1.102705410821643417e+00,1.006005568159292762e+00,-5.862604836025893384e-02
1.106693386773547116e+00,1.006584992140572954e+00,-5.865329781431385253e-02
1.110681362725451038e+00,1.007169349042600581e+00,-5.867591599113546746e-02
1.114669338677354737e+00,1.007758663726167736e+00,-5.869392057315442335e-02
1.118657314629258659e+00,1.008352963095094701e+00,-5.870732962932978527e-02
1.122645290581162358e+00,1.008952276103631585e+00,-5.871616157993221619e-02
1.126633266533066280e+00,1.009556633762934252e+00,-5.872043516204899366e-02
1.130621242484969979e+00,1.010166069146782419e+00,-5.872016939586421208e-02
1.134609218436873901e+00,1.010780617396464409e+00,-5.871538355169481777e-02
1.138597194388777600e+00,1.011400315724988674e+00,-5.870609711780914314e-02
1.142585170340681522e+00,1.012025203420657604e+00,-5.869232976904609211e-02
1.146573146292585221e+00,1.012655321850018497e+00,-5.867410133621773355e-02
1.150561122244489143e+00,1.013290714460313380e+00,-5.865143177632411997e-02
1.154549098196392842e+00,1.013931426781429002e+00,-5.862434114356659259e-02
1.158537074148296764e+00,1.014577506427443154e+00,-5.859284956115981546e-02
1.162525050100200463e+00,1.015229003097778193e+00,-5.855697719394525880e-02
1.166513026052104385e+00,1.015885968578089438e+00,-5.851674422180540291e-02
1.170501002004008084e+00,1.016548456740840045e+00,-5.847217081385060189e-02
1.174488977955912006e+00,1.017216523545697360e+00,-5.842327710339832031e-02
1.178476953907815705e+00,1.017890227039798923e+00,-5.837008316371495448e-02
1.182464929859719627e+00,1.018569627357841512e+00,-5.831260898450808111e-02
1.186452905811623326e+00,1.019254786722185946e+00,-5.825087444917207563e-02
1.190440881763527248e+00,1.019945769442910155e+00,-5.818489931274854754e-02
1.194428857715430947e+00,1.020642641917915538e+00,-5.811470318060966284e-02
1.198416833667334869e+00,1.021345472633104601e+00,-5.804030548781938248e-02
1.202404809619238568e+00,1.022054332162708690e+00,-5.796172547918518325e-02
1.206392785571142268e+00,1.022769293169768279e+00,-5.787898218994769195e-02
1.210380761523046189e+00,1.023490430406831075e+00,-5.779209442711286115e-02
1.214368737474949889e+00,1.024217820716920357e+00,-5.770108075139047249e-02
1.218356713426853810e+00,1.024951543034777757e+00,-5.760595945971698495e-02
1.222344689378757510e+00,1.025691678388470418e+00,-5.750674856834801785e-02
1.226332665330661431e+00,1.026438309901352541e+00,-5.740346579648071546e-02
1.230320641282565131e+00,1.027191522794464129e+00,-5.729612855039674379e-02
1.234308617234469052e+00,1.027951404389358059e+00,-5.718475390808324538e-02
1.238296593186372752e+00,1.028718044111448071e+00,-5.706935860431808227e-02
1.242284569138276673e+00,1.029491533493852584e+00,-5.694995901618315343e-02
1.246272545090180373e+00,1.030271966181832699e+00,-5.682657114898254785e-02
1.250260521042084294e+00,1.031059437937808854e+00,-5.669921062253173438e-02
1.254248496993987994e+00,1.031854046647007639e+00,-5.656789265778690290e-02
1.258236472945891915e+00,1.032655892323806945e+00,-5.643263206379652008e-02
1.262224448897795614e+00,1.033465077118744357e+00,-5.629344322492164238e-02
1.266212424849699536e+00,1.034281705326303369e+00,-5.615034008831670115e-02
1.270200400801603235e+00,1.035105883393445003e+00,-5.600333615161980083e-02
1.274188376753507157e+00,1.035937719928952117e+00,-5.585244445082828552e-02
1.278176352705410856e+00,1.036777325713630571e+00,-5.569767754832471995e-02
1.282164328657314778e+00,1.037624813711361060e+00,-5.553904752101405939e-02
1.286152304609218477e+00,1.038480299081085967e+00,-5.537656594854183101e-02
1.290140280561122399e+00,1.039343899189730358e+00,-5.521024390154916084e-02
1.294128256513026098e+00,1.040215733626102645e+00,-5.504009192993479516e-02
1.298116232464930020e+00,1.041095924215826640e+00,-5.486612005107858320e-02
1.302104208416833719e+00,1.041984595037320327e+00,-5.468833773799090803e-02
1.306092184368737641e+00,1.042881872438869095e+00,-5.450675390734054104e-02
1.310080160320641340e+00,1.043787885056838727e+00,-5.432137690732665586e-02
1.314068136272545262e+00,1.044702763835049453e+00,-5.413221450533967083e-02
1.318056112224448961e+00,1.045626642045377919e+00,-5.393927387537670454e-02
1.322044088176352883e+00,1.046559655309608816e+00,-5.374256158515434978e-02
1.326032064128256582e+00,1.047501941622583921e+00,-5.354208358287049913e-02
1.330020040080160504e+00,1.048453641376701162e+00,-5.333784518356802368e-02
1.334008016032064203e+00,1.049414897387812573e+00,-5.312985105504071381e-02
1.337995991983968125e+00,1.050385854922549989e+00,-5.291810520322536709e-02
1.341983967935871824e+00,1.051366661727164864e+00,-5.270261095702366561e-02
1.345971943887775746e+00,1.052357468057895318e+00,-5.248337095248263584e-02
1.349959919839679445e+00,1.053358426712948770e+00,-5.226038711627811750e-02
1.353947895791583367e+00,1.054369693066139924e+00,-5.203366064842175620e-02
1.357935871743487066e+00,1.055391425102256253e+00,-5.180319200412241559e-02
1.361923847695390988e+00,1.056423783454210952e+00,-5.156898087472425868e-02
1.365911823647294687e+00,1.057466931442038405e+00,-5.133102616763013382e-02
1.369899799599198609e+00,1.058521035113833664e+00,-5.108932598513525603e-02
1.373887775551102308e+00,1.059586263288674113e+00,-5.084387760206272172e-02
1.377875751503006008e+00,1.060662787601631019e+00,-5.059467744210909695e-02
1.381863727454909929e+00,1.061750782550930250e+00,-5.034172105278881398e-02
1.385851703406813629e+00,1.062850425547368083e+00,-5.008500307886318281e-02
1.389839679358717550e+00,1.063961896966066245e+00,-4.982451723413057476e-02
1.393827655310621250e+00,1.065085380200651022e+00,-4.956025627144268475e-02
1.397815631262525171e+00,1.066221061719969887e+00,-4.929221195080558948e-02
1.401803607214428871e+00,1.067369131127467119e+00,-4.902037500541703285e-02
1.405791583166332792e+00,1.068529781223293229e+00,-4.874473510546234456e-02
1.409779559118236492e+00,1.069703208069290978e+00,-4.846528081950068206e-02
1.413767535070140413e+00,1.070889611057000756e+00,-4.818199957324592608e-02
1.417755511022044113e+00,1.072089192978766370e+00,-4.789487760552493117e-02
1.421743486973948034e+00,1.073302160102138636e+00,-4.760389992119869879e-02
1.425731462925851734e+00,1.074528722247666712e+00,-4.730905024078543158e-02
1.429719438877755655e+00,1.075769092870289212e+00,-4.701031094653160269e-02
1.433707414829659355e+00,1.077023489144426360e+00,-4.670766302462432684e-02
1.437695390781563276e+00,1.078292132052997454e+00,-4.640108600324137356e-02
1.441683366733466976e+00,1.079575246480501294e+00,-4.609055788607931137e-02
1.445671342685370897e+00,1.080873061310366534e+00,-4.577605508098681053e-02
1.449659318637274596e+00,1.082185809526764464e+00,-4.545755232328919926e-02
1.453647294589178518e+00,1.083513728321086278e+00,-4.513502259334535582e-02
1.457635270541082217e+00,1.084857059203289342e+00,-4.480843702784238075e-02
1.461623246492986139e+00,1.086216048118346711e+00,-4.447776482427959893e-02
1.465611222444889838e+00,1.087590945568022605e+00,-4.414297313804414064e-02
1.469599198396793760e+00,1.088982006738196562e+00,-4.380402697141046187e-02
1.473587174348697459e+00,1.090389491631999164e+00,-4.346088905374480282e-02
1.477575150300601381e+00,1.091813665208983153e+00,-4.311351971210050649e-02
1.481563126252505080e+00,1.093254797530597067e+00,-4.276187673133004241e-02
1.485551102204409002e+00,1.094713163912196086e+00,-4.240591520272227188e-02
1.489539078156312701e+00,1.096189045081835900e+00,-4.204558736008513764e-02
1.493527054108216623e+00,1.097682727346105613e+00,-4.168084240207518137e-02
1.497515030060120322e+00,1.099194502763204406e+00,-4.131162629943358616e-02
1.501503006012024244e+00,1.100724669323481342e+00,-4.093788158565498519e-02
1.505490981963927943e+00,1.102273531137629048e+00,-4.055954712944263157e-02
