# r (bohr), g(r)
3.752990,1.002180
3.764970,1.001300
3.776900,0.999920
3.788790,1.000940
3.800650,1.000630
3.812470,1.004490
3.824260,0.999111
3.836010,1.001240
3.847720,1.000390
3.859400,0.998292
3.871040,1.001720
3.882650,0.998542
3.894220,0.997941
3.905760,1.002670
3.917270,1.002040
3.928740,1.002060
3.940170,1.003390
3.951580,1.003470
3.962950,0.999277
3.974290,1.000210
3.985600,1.001230
3.996870,1.001580
4.008110,1.000830
4.019320,1.000390
4.030500,1.002200
4.041650,1.000800
4.052770,1.001030
4.063860,1.000890
4.074920,1.002690
4.085950,1.001550
4.096950,1.000230
4.107920,1.000550
4.118860,0.999858
4.129770,1.001670
4.140650,0.999181
4.151500,0.998983
4.162330,0.999964
4.173120,1.001800
4.183890,0.999678
4.194640,1.000190
4.205350,1.001180
4.216040,1.002140
4.226700,1.002260
4.237330,1.000600
4.247940,1.000280
4.258520,1.000820
4.269070,0.999213
4.279600,0.998912
4.290100,1.001030
4.300580,0.997898
4.311030,0.998991
4.321460,1.001610
4.331860,0.999395
4.342230,0.998684
4.352580,1.000910
4.362910,1.002270
4.373210,1.001280
4.383490,0.999403
4.393740,1.001640
4.403970,0.999323
4.414180,1.001630
4.424360,1.001850
4.434520,0.999957
4.444660,1.001260
4.454770,1.004390
4.464860,1.000390
4.474930,1.001750
4.484970,1.000710
4.494990,0.997146
4.504990,1.000150
4.514970,1.003930
4.524930,0.999348
4.534860,0.999227
4.544770,0.997002
4.554670,0.999452
4.564530,0.996494
4.574380,1.001310
4.584210,1.000550
4.594020,1.001960
4.603800,1.000530
4.613560,0.998080
4.623310,0.998708
4.633030,1.001670
4.642730,0.999918
4.652420,0.999954
4.662080,0.998644
4.671720,0.999540
4.681340,1.000500
4.690950,1.000990
4.700530,1.001730
4.710090,0.998790
4.719640,0.999106
4.729160,1.001300
4.738670,1.001100
4.748160,1.000420
4.757620,0.999189
4.767070,1.000820
4.776500,0.999563
4.785910,1.001060
4.795310,1.000730
4.804680,0.998578
4.814040,1.000630
4.823380,0.998252
4.832700,1.001550
4.842000,0.998744
4.851290,0.998836
4.860550,0.998719
4.869800,0.999662
4.879030,0.999143
4.888250,0.996472
4.897450,0.997219
4.906630,0.998657
4.915790,0.998453
4.924930,0.999198
4.934060,1.001550
4.943180,0.998782
4.952270,0.998144
4.961350,0.999493
4.970410,0.999931
4.979460,0.999277
4.988480,1.001120
4.997500,1.001210
5.006490,0.999354
5.015470,1.001240
5.024440,1.001480
5.033390,0.998361
5.042320,1.000630
5.051240,0.998671
5.060140,0.998801
5.069020,0.998279
5.077890,1.000290
5.086750,0.997666
5.095580,0.998275
5.104410,0.996304
5.113220,1.000330
5.122010,1.000680
5.130790,1.000450
5.139550,1.000270
5.148300,0.999731
5.157030,1.001340
5.165750,1.001690
5.174450,0.999375
5.183140,0.999367
5.191820,0.997574
5.200480,1.000520
5.209120,1.002690
5.217760,0.997772
5.226370,0.999920
5.234980,0.999819
5.243570,0.996598
5.252140,1.001200
5.260700,0.999095
5.269250,0.999868
5.277780,0.997209
5.286300,0.999989
5.294810,1.001760
5.303300,0.999829
5.311780,1.002180
5.320240,1.003120
5.328690,1.000400
5.337130,0.997327
5.345560,1.000860
5.353970,1.001770
5.362370,0.999740
5.370750,0.996748
5.379120,1.000870
5.387480,1.001250
5.395830,1.002280
5.404160,0.999552
5.412480,1.000670
5.420790,1.000320
5.429090,0.998336
5.437370,1.000780
5.445640,1.000250
5.453900,1.001860
5.462140,1.000000
5.470370,1.001690
5.478590,0.997818
5.486800,0.999969
5.495000,0.999175
5.503180,1.000730
5.511350,0.999700
5.519510,0.998097
5.527660,0.998945
5.535790,1.000120
5.543910,0.999857
5.552030,0.999099
5.560120,1.000180
5.568210,1.000890
5.576290,1.001210
5.584350,1.001570
5.592400,1.001160
5.600440,1.001920
5.608470,1.000980
5.616490,0.999262
5.624500,0.999017
5.632490,1.000390
5.640480,0.997360
5.648450,1.000570
5.656410,0.998825
5.664360,0.997951
5.672300,1.001810
5.680230,0.999463
5.688140,1.001150
5.696050,0.998965
5.703940,0.998614
5.711830,0.999054
5.719700,0.998393
5.727560,1.001070
5.735410,0.997004
5.743260,0.999682
5.751090,0.998410
5.758900,1.001790
5.766710,1.001280
5.774510,0.997623
5.782300,0.998603
5.790080,1.001220
5.797840,1.000970
5.805600,1.001080
5.813350,0.999970
5.821080,1.000640
5.828810,0.999712
5.836520,1.000110
5.844230,0.999288
5.851920,0.998166
5.859610,0.997534
5.867280,1.001060
5.874950,1.001920
5.882600,0.999835
5.890240,0.998771
5.897880,0.999996
5.905500,1.001720
5.913120,1.001100
5.920730,1.001450
5.928320,0.996693
5.935910,1.002390
5.943480,0.999742
5.951050,0.999992
5.958610,1.001050
5.966150,1.000710
5.973690,0.999176
5.981220,1.002230
5.988740,1.001940
5.996250,0.999267
6.003750,1.000400
6.011240,1.001170
6.018720,0.999746
6.026190,0.999343
6.033650,1.000160
6.041110,0.999348
6.048550,0.999959
6.055990,0.999124
6.063410,1.001990
6.070830,1.000510
6.078240,1.001880
6.085640,1.001160
6.093030,0.999969
6.100410,0.998129
6.107780,0.999894
6.115140,0.999101
6.122500,0.999639
6.129840,1.001150
6.137180,0.999061
6.144510,0.999853
6.151830,0.999403
6.159140,0.998156
6.166440,0.999270
6.173730,0.998956
6.181020,1.000660
6.188290,1.000600
6.195560,1.001670
6.202820,1.000170
6.210070,1.000400
6.217310,1.000460
6.224550,0.998044
6.231770,0.997313
6.238990,0.998381
6.246200,0.999233
6.253400,0.999437
6.260590,1.001600
6.267770,1.000100
6.274950,0.998841
6.282120,1.001560
6.289280,0.999902
6.296430,1.000050
6.303570,1.000210
6.310700,1.000590
6.317830,1.000330
6.324950,0.999883
6.332060,1.002300
6.339160,0.998673
6.346260,0.999610
6.353340,1.003180
6.360420,1.001870
6.367490,0.997799
6.374560,1.001720
6.381610,0.999927
6.388660,0.999370
6.395700,0.997170
6.402730,0.999883
6.409760,0.999351
6.416770,0.999456
6.423780,1.001180
6.430780,1.001180
6.437780,1.001440
6.444760,1.000660
6.451740,1.000620
6.458710,1.001390
6.465680,1.000960
6.472630,1.000180
6.479580,0.998865
6.486520,1.000600
6.493460,0.997045
6.500380,0.999709
6.507300,0.999764
6.514210,1.001040
6.521120,1.000680
6.528020,1.002180
6.534910,0.999049
6.541790,0.998889
6.548660,1.001080
6.555530,0.999982
6.562390,0.999804
6.569250,1.000300
6.576090,0.999193
6.582930,0.998886
6.589760,0.999693
6.596590,1.000450
6.603410,0.998903
6.610220,0.999661
6.617020,1.000560
6.623820,0.999726
6.630610,0.999321
6.637390,0.999497
6.644170,0.998741
6.650940,1.000950
6.657700,0.998857
6.664460,1.000380
6.671210,0.999986
6.677950,0.997698
6.684680,0.999456
6.691410,0.998665
6.698130,0.997664
6.704850,0.997969
6.711560,1.000840
6.718260,0.999758
6.724950,1.000320
6.731640,1.002200
6.738320,0.999889
6.745000,0.999267
6.751670,1.000100
6.758330,1.000730
6.764980,1.000210
6.771630,1.001680
6.778270,0.998904
6.784910,0.999175
6.791540,0.997761
6.798160,0.999054
6.804780,1.000710
6.811390,0.999936
6.817990,1.000020
6.824590,0.999815
6.831180,0.996346
6.837760,1.001080
6.844340,1.000430
6.850910,1.000400
6.857480,0.999135
6.864040,1.000500
6.870590,0.998921
6.877140,1.000230
6.883680,0.998092
6.890210,0.999284
6.896740,0.999515
6.903260,1.000920
6.909770,0.999349
6.916280,1.002320
6.922790,0.997167
6.929280,1.000510
6.935780,1.001320
6.942260,0.999513
6.948740,1.001010
6.955210,0.999787
6.961680,0.998948
6.968140,1.001550
6.974600,1.001870
6.981040,0.999140
6.987490,1.002350
6.993930,0.999678
7.000360,0.998575
7.006780,0.998266
7.013200,0.999425
7.019610,1.001590
7.026020,0.998939
7.032420,1.001130
7.038820,1.001830
7.045210,1.000440
7.051590,1.001110
7.057970,1.000320
7.064350,1.002210
7.070710,0.999379
7.077070,1.000210
7.083430,1.000460
7.089780,0.998264
7.096120,0.999576
7.102460,1.000170
7.108800,1.001620
7.115120,1.000750
7.121450,1.000900
7.127760,1.000230
7.134070,1.000660
7.140380,1.000210
7.146680,1.001970
7.152970,0.999467
7.159260,1.000120
7.165540,0.999674
7.171820,0.999509
7.178090,1.000430
7.184360,1.001280
7.190620,0.999046
7.196870,1.000940
7.203120,0.999686
7.209370,1.000490
7.215610,0.999230
7.221840,0.999401
7.228070,0.999742
7.234290,1.001900
7.240510,0.998717
7.246720,0.999864
7.252930,1.000030
7.259130,0.999731
7.265330,1.001560
7.271520,1.000740
7.277710,0.999802
7.283890,1.001250
7.290060,0.998941
7.296230,0.998691
7.302400,1.001340
7.308560,1.000810
7.314710,0.998729
7.320860,1.000980
7.327000,0.999797
7.333140,1.002080
7.339280,1.000680
7.345410,0.998204
7.351530,1.001840
7.357650,1.000430
7.363760,1.001340
7.369870,0.999266
7.375970,1.000460
7.382070,1.000760
7.388170,0.999179
7.394250,0.997066
7.400340,1.001640
7.406420,0.997812
7.412490,0.998207
7.418560,0.999723
7.424620,1.001380
7.430680,0.998532
7.436730,0.998762
7.442780,0.998887
7.448820,0.999885
7.454860,0.999945
7.460900,0.999947
7.466930,1.001900
7.472950,0.999799
7.478970,1.001220
7.484980,1.002930
7.490990,0.999659
7.497000,1.000340
7.503000,0.998595
7.508990,0.999477
7.514980,1.000280
7.520970,0.998578
7.526950,1.001090
7.532930,1.000330
7.538900,0.999054
7.544870,1.001400
7.550830,0.998816
7.556780,1.001050
7.562740,1.000420
7.568680,1.002620
7.574630,1.000960
7.580570,1.000110
7.586500,0.997700
7.592430,0.999043
7.598350,1.001010
7.604270,1.001930
7.610190,1.001380
7.616100,0.999782
7.622010,1.000930
7.627910,1.000300
7.633810,0.996966
7.639700,0.998825
7.645590,0.999763
7.651470,1.001470
7.657350,1.003410
7.663220,0.999785
7.669090,0.999329
7.674960,1.000870
7.680820,0.999161
7.686680,0.998465
7.692530,1.000460
7.698380,0.999853
7.704220,0.998733
7.710060,1.001060
7.715890,0.998728
7.721720,1.002190
7.727550,1.000020
7.733370,1.000110
7.739190,0.999759
7.745000,0.998843
7.750810,0.999647
7.756610,1.000050
7.762410,1.000480
7.768200,0.998859
7.773990,1.000620
7.779780,1.000500
7.785560,0.997412
7.791340,1.000290
7.797110,0.999009
7.802880,0.999826
7.808650,0.998816
7.814410,0.999596
7.820170,0.999639
7.825920,0.998580
7.831670,1.000400
7.837410,0.999026
7.843150,1.001180
7.848880,1.000380
7.854620,1.000220
7.860340,1.002180
7.866070,0.999554
7.871780,1.002310
7.877500,0.999008
7.883210,1.001430
7.888920,1.001500
7.894620,1.001190
7.900320,0.999813
7.906010,0.998476
7.911700,0.999926
7.917390,1.001040
7.923070,1.000740
7.928740,0.999701
7.934420,0.999272
7.940090,1.002690
7.945750,0.997304
7.951410,1.001360
7.957070,1.001080
7.962730,1.001270
7.968370,1.001850
7.974020,1.000010
7.979660,0.998930
7.985300,0.999048
7.990930,0.999453
7.996560,0.998676
8.002190,1.001860
8.007810,0.999067
8.013430,0.999788
8.019040,1.000960
8.024650,0.998888
8.030250,1.000150
8.035860,1.001990
8.041450,1.000350
8.047050,0.998647
8.052640,0.999202
8.058230,0.999913
8.063810,1.000030
8.069390,1.000620
8.074960,1.000400
8.080530,1.001180
8.086100,1.000690
8.091660,1.000660
8.097220,0.999271
8.102780,0.997818
8.108330,1.000490
8.113880,0.997836
8.119420,1.000340
8.124960,1.000200
8.130500,0.998566
8.136030,1.001610
8.141560,1.001150
8.147080,1.001810
8.152610,0.999801
8.158120,1.001990
8.163640,0.998706
8.169150,1.000070
8.174660,1.000510
8.180160,0.997852
8.185660,0.998676
8.191150,0.999405
8.196650,0.999570
8.202130,0.999839
8.207620,1.001410
8.213100,0.999842
8.218580,0.999916
8.224050,1.000260
8.229520,1.000460
8.234990,0.999445
8.240450,1.000950
8.245910,1.001230
8.251360,0.998964
8.256810,1.001050
8.262260,1.000170
8.267710,1.000740
8.273150,1.001120
8.278590,0.998967
8.284020,0.997788
8.289450,0.999839
8.294880,0.997715
8.300300,0.999898
8.305720,1.000570
8.311140,1.000000
8.316550,0.999673
8.321960,0.998441
8.327360,1.000630
8.332770,0.998599
8.338160,1.000360
8.343560,1.000910
8.348950,0.998887
8.354340,1.001220
8.359720,0.999567
8.365110,1.001140
8.370480,0.999474
8.375860,1.001880
8.381230,0.999206
8.386600,1.000270
8.391960,0.999805
8.397320,1.002820
8.402680,1.000090
8.408030,1.000100
8.413380,1.000520
8.418730,0.997944
8.424070,1.000550
8.429410,0.999634
8.434750,1.000570
8.440080,0.999529
8.445410,1.000280
8.450740,1.000160
8.456060,0.998665
8.461380,1.000830
8.466700,0.999841
8.472010,0.999579
8.477320,1.000300
8.482630,1.001500
8.487930,0.999469
8.493230,0.999786
8.498530,0.999931
8.503820,0.999638
8.509110,1.000120
8.514400,1.000150
8.519680,0.999589
8.524960,1.001170
8.530240,0.999780
8.535510,0.999352
8.540780,1.000260
8.546050,0.998397
8.551320,0.999414
8.556580,1.000130
8.561830,0.999651
8.567090,0.998829
8.572340,0.998961
8.577590,1.000320
8.582830,0.999972
8.588070,1.004060
8.593310,1.000880
8.598550,1.003560
8.603780,0.998081
8.609010,1.001070
8.614230,0.999632
8.619450,1.000740
8.624670,1.000520
8.629890,1.002390
8.635100,1.000970
8.640310,0.999804
8.645520,1.001960
8.650720,1.000020
8.655920,1.002250
8.661120,0.999456
8.666310,1.000880
8.671500,0.998557
8.676690,0.999093
8.681880,1.002210
8.687060,0.997819
8.692240,1.001160
8.697410,1.001150
8.702590,1.000740
8.707750,0.999717
8.712920,1.000390
8.718080,0.999545
8.723240,1.000640
8.728400,1.000240
8.733560,1.000510
8.738710,0.997810
8.743850,0.999177
8.749000,1.000070
8.754140,1.001560
8.759280,0.999412
8.764420,1.000370
8.769550,1.001250
8.774680,1.000070
8.779810,1.002320
8.784930,1.000670
8.790050,1.001150
8.795170,1.000670
8.800280,0.999545
8.805400,1.000090
8.810500,0.999146
8.815610,1.000270
8.820710,0.998472
8.825810,0.998879
8.830910,0.999151
8.836010,0.999085
8.841100,1.000870
8.846190,1.000200
8.851270,0.999404
8.856350,1.001140
8.861430,0.999697
8.866510,1.000250
8.871580,0.998957
8.876650,1.000500
8.881720,0.998992
8.886790,0.998600
8.891850,0.999540
8.896910,1.000460
8.901970,1.000880
8.907020,0.998791
8.912070,0.999255
8.917120,1.001520
8.922160,0.999576
8.927210,0.998874
8.932240,0.999408
8.937280,0.998142
8.942310,0.999256
8.947350,0.998881
8.952370,1.000230
8.957400,0.998521
8.962420,0.999543
8.967440,1.000560
8.972460,1.000490
8.977470,1.000760
8.982480,1.000750
8.987490,1.000580
8.992500,1.000180
8.997500,1.001920
