# r (bohr), g(r)
42.901000,0.999785
43.005800,0.998431
43.110300,1.001560
43.214600,1.000060
43.318600,1.000390
43.422300,0.996539
43.525800,1.000170
43.629100,1.000610
43.732100,1.001760
43.834900,1.000710
43.937400,1.000960
44.039700,0.998788
44.141800,1.001380
44.243600,1.003310
44.345200,0.998167
44.446600,1.004170
44.547700,0.999320
44.648600,1.003510
44.749300,0.998721
44.849700,0.994937
44.949900,1.003120
45.049900,1.000150
45.149700,0.999736
45.249300,0.998688
45.348600,1.003500
45.447700,1.000340
45.546700,0.997584
45.645300,0.998535
45.743800,1.000100
45.842100,1.003270
45.940200,1.000610
46.038000,0.999980
46.135600,1.000860
46.233100,0.999915
46.330300,1.000120
46.427300,1.000370
46.524200,1.003270
46.620800,0.998634
46.717200,0.999956
46.813400,1.002130
46.909500,1.003060
47.005300,1.001480
47.100900,1.000320
47.196400,1.000600
47.291600,1.002530
47.386700,1.002750
47.481600,1.002150
47.576200,1.002390
47.670700,0.997690
47.765000,1.001100
47.859100,1.001220
47.953100,1.004510
48.046800,1.001820
48.140400,0.996568
48.233800,1.000430
48.327000,1.001490
48.420000,1.001280
48.512900,0.997940
48.605500,0.998419
48.698000,0.999963
48.790300,1.000490
48.882500,1.001780
48.974500,1.001590
49.066300,0.999195
49.157900,1.002940
49.249300,0.998913
49.340600,0.996484
49.431800,0.999199
49.522700,1.000390
49.613500,1.001020
49.704100,1.000620
49.794600,0.998187
49.884800,1.002640
49.975000,0.999818
50.064900,1.001040
50.154700,0.997530
50.244400,1.000380
50.333900,0.998650
50.423200,0.999731
50.512400,0.997676
50.601400,1.002500
50.690200,0.999607
50.778900,1.003160
50.867500,1.000440
50.955800,1.002120
51.044100,1.000610
51.132200,1.000050
51.220100,0.996429
51.307900,1.000260
51.395500,0.998552
51.483000,0.997144
51.570300,1.000610
51.657500,1.000200
51.744500,1.000010
51.831400,1.001280
51.918200,1.000970
52.004800,0.999994
52.091200,1.001210
52.177600,0.999253
52.263700,0.999376
52.349800,0.998331
52.435700,0.999339
52.521400,1.000800
52.607000,0.997871
52.692500,1.001850
52.777800,0.997415
52.863000,0.998678
52.948100,1.000430
53.033000,1.001740
53.117800,1.000500
53.202400,1.001650
53.286900,0.999685
53.371300,0.997572
53.455600,1.001120
53.539700,0.997782
53.623700,0.998597
53.707500,0.999014
53.791200,0.997570
53.874800,1.001710
53.958300,1.000670
54.041600,0.995951
54.124800,1.000310
54.207900,0.996790
54.290900,0.996068
54.373700,1.001010
54.456400,0.998791
54.539000,1.000940
54.621400,0.997208
54.703700,1.000900
54.785900,1.000750
54.868000,1.000690
54.950000,0.999223
55.031800,0.996946
55.113500,1.002290
55.195100,1.000730
55.276600,0.999231
55.357900,1.002140
55.439100,1.003410
55.520300,0.997262
55.601200,1.000340
55.682100,1.002680
55.762900,1.001780
55.843500,0.998918
55.924000,0.997738
56.004400,0.999447
56.084700,1.001030
56.164900,1.002440
56.245000,1.000480
56.324900,1.001100
56.404800,1.001210
56.484500,0.999363
56.564100,1.001610
56.643600,1.000880
56.723000,1.002080
56.802300,1.000170
56.881400,0.995954
56.960500,0.998182
57.039400,0.999156
57.118300,1.002690
57.197000,0.999798
57.275600,1.002570
57.354100,1.001340
57.432600,0.997858
57.510900,1.002700
57.589000,1.003030
57.667100,0.999982
57.745100,1.003070
57.823000,1.001750
57.900800,0.997980
57.978400,0.999945
58.056000,0.995641
58.133500,1.002600
58.210800,0.999620
58.288100,1.001170
58.365200,1.004060
58.442300,1.001490
58.519200,1.000350
58.596100,1.006590
58.672800,0.998242
58.749500,1.002940
58.826000,1.000560
58.902400,0.999763
58.978800,1.000330
59.055000,1.001460
59.131200,0.999794
59.207300,0.999253
59.283200,0.997929
59.359100,1.000210
59.434800,1.000610
59.510500,0.998347
59.586100,0.997033
59.661500,0.997599
59.736900,0.997599
59.812200,1.000200
59.887400,0.996315
59.962500,1.000420
60.037500,0.998373
60.112400,0.999161
60.187200,0.998583
60.261900,0.998128
60.336500,1.000690
60.411100,1.001840
60.485500,0.998636
60.559900,0.997321
60.634100,0.996474
60.708300,1.002100
60.782400,1.000500
60.856400,0.998784
60.930300,0.999614
61.004100,1.002620
61.077800,1.000660
61.151400,0.999460
61.225000,0.997509
61.298400,1.001890
61.371800,1.000690
61.445100,0.999671
61.518300,1.001140
61.591400,0.998839
61.664400,0.998794
61.737300,0.997189
61.810200,0.998040
61.882900,0.999194
61.955600,0.999046
62.028200,0.997846
62.100700,0.999465
62.173100,0.999938
62.245500,0.999079
62.317700,0.999387
62.389900,0.997612
62.462000,1.001980
62.534000,0.997137
62.605900,0.997938
62.677700,1.000610
62.749500,1.000060
62.821200,0.999263
62.892800,1.001510
62.964300,1.000900
63.035700,0.999616
63.107000,1.001860
63.178300,0.998270
63.249500,0.996401
63.320600,0.997162
63.391600,1.003700
63.462600,0.997120
63.533400,1.002240
63.604200,0.999592
63.674900,0.999235
63.745600,0.998118
63.816100,1.000460
63.886600,0.999823
63.957000,0.999565
64.027300,1.000290
64.097600,1.001220
64.167700,0.996451
64.237800,0.997513
64.307800,0.997100
64.377800,0.999590
64.447600,0.999859
64.517400,0.997641
64.587100,1.001630
64.656800,0.998078
64.726300,1.000090
64.795800,0.997829
64.865200,0.998355
64.934600,1.000490
65.003800,0.999978
65.073000,1.002180
65.142100,1.003620
65.211200,1.000280
65.280200,0.998837
65.349100,0.998541
65.417900,1.000630
65.486600,1.001820
65.555300,1.001220
65.623900,1.001030
65.692500,0.998604
65.760900,0.998630
65.829300,1.000220
65.897600,0.999797
65.965900,0.999346
66.034100,0.999489
66.102200,1.000470
66.170200,0.998817
66.238200,1.001310
66.306100,0.998578
66.373900,1.002620
66.441700,0.998621
66.509400,0.998938
66.577000,0.998056
66.644600,1.001850
66.712100,1.000290
66.779500,0.997703
66.846800,1.002050
66.914100,0.999910
66.981300,1.000000
67.048500,1.001030
67.115600,0.998782
67.182600,0.999302
67.249500,1.001380
67.316400,1.001590
67.383200,1.001360
67.450000,0.999367
67.516700,0.997941
67.583300,0.999784
67.649800,1.003280
67.716300,0.999354
67.782700,0.999841
67.849100,0.998308
67.915400,1.000670
67.981600,1.000800
68.047800,0.998854
68.113900,0.998892
68.179900,1.000280
68.245900,0.999885
68.311800,1.004520
68.377600,1.001840
68.443400,1.002100
68.509100,1.001400
68.574800,0.999275
68.640400,1.000140
68.705900,0.999117
68.771400,0.999630
68.836800,1.000200
68.902100,1.000300
68.967400,0.998914
69.032600,1.000230
69.097700,1.000490
69.162800,0.997476
69.227900,1.001610
69.292800,1.000680
69.357800,1.001170
69.422600,1.002030
69.487400,0.999094
69.552100,0.999131
69.616800,0.997286
69.681400,1.003280
69.746000,0.999611
69.810400,1.001910
69.874900,0.999106
69.939300,1.000500
70.003600,0.997566
70.067800,0.999223
70.132000,1.003010
70.196100,1.001770
70.260200,1.003310
70.324200,0.999052
70.388200,1.000810
70.452100,1.001140
70.515900,0.999603
70.579700,1.001340
70.643500,1.002320
70.707100,0.997555
70.770700,1.000750
70.834300,1.002390
70.897800,1.000700
70.961200,0.999333
71.024600,1.002040
71.088000,0.999172
71.151200,0.999920
71.214500,1.000310
71.277600,0.998616
71.340700,1.003150
71.403800,1.001760
71.466800,0.999943
71.529700,0.999066
71.592600,1.000800
71.655400,1.000960
71.718200,0.999315
71.780900,0.998806
71.843600,0.997400
71.906200,0.999504
71.968700,1.001240
72.031200,0.998205
72.093700,1.000520
72.156100,1.001360
72.218400,1.000860
72.280700,1.000410
72.342900,0.999321
72.405100,0.999857
72.467200,1.000810
72.529300,1.000520
72.591300,1.001200
72.653300,1.001900
72.715200,1.000870
72.777100,1.000860
72.838900,0.997799
72.900600,1.000830
72.962300,1.002920
73.024000,1.000200
73.085600,0.997604
73.147100,1.002150
73.208600,1.000790
73.270000,0.999957
73.331400,0.999242
73.392800,1.001200
73.454100,1.002110
73.515300,1.000730
73.576500,1.001750
73.637600,0.999155
73.698700,1.000030
73.759700,0.998859
73.820700,0.999787
73.881700,1.001470
73.942500,1.000210
74.003400,1.001970
74.064200,1.002770
74.124900,1.000200
74.185600,1.002900
74.246200,0.999936
74.306800,1.002220
74.367300,1.000250
74.427800,1.002700
74.488200,1.002990
74.548600,1.000160
74.609000,1.000510
74.669300,0.998175
74.729500,1.000100
74.789700,1.000720
74.849800,1.001950
74.909900,1.001870
74.970000,0.998051
75.030000,1.000200
75.089900,0.999280
75.149800,0.997616
75.209700,1.000220
75.269500,0.998417
75.329300,1.000400
75.389000,1.000300
75.448700,1.000170
75.508300,0.999707
75.567800,1.001400
75.627400,1.000860
75.686800,1.001080
75.746300,0.999823
75.805700,1.001310
75.865000,1.001660
75.924300,1.001550
75.983500,0.999572
76.042700,0.999061
76.101900,0.999878
76.161000,0.998850
76.220100,1.000570
76.279100,1.003790
76.338100,1.002490
76.397000,0.999504
76.455900,1.000320
76.514700,0.998340
76.573500,0.999787
76.632200,1.001680
76.690900,1.001950
76.749600,1.000340
76.808200,1.000660
76.866800,0.998479
76.925300,1.002180
76.983800,0.999919
77.042200,0.998639
77.100600,0.999060
77.158900,0.999988
77.217200,0.999003
77.275500,0.998775
77.333700,1.002210
77.391900,0.999199
77.450000,0.999719
77.508100,1.000340
77.566100,0.997417
77.624100,1.003750
77.682000,1.001380
77.739900,0.999562
77.797800,0.998591
77.855600,0.997621
77.913400,0.997631
77.971100,0.999075
78.028800,0.999510
78.086500,0.997653
78.144100,1.000600
78.201700,0.998596
78.259200,0.999748
78.316700,0.999736
78.374100,1.001340
78.431500,1.000300
78.488800,0.998812
78.546200,1.002980
78.603400,1.000760
78.660700,0.997548
78.717800,0.999192
78.775000,1.002280
78.832100,0.998929
78.889200,0.999987
78.946200,0.998591
79.003200,0.999121
79.060100,0.998453
79.117000,1.001080
79.173900,0.999409
79.230700,0.997403
79.287400,0.999976
79.344200,0.999643
79.400900,1.000480
79.457500,0.998094
79.514100,1.002240
79.570700,1.002390
79.627300,0.997668
79.683700,0.999280
79.740200,1.004390
79.796600,1.000650
79.853000,1.001910
79.909300,0.999693
79.965600,0.998291
80.021900,0.998851
80.078100,0.998877
80.134300,0.999309
80.190400,1.000140
80.246500,0.999946
80.302500,1.000480
80.358600,1.001520
80.414500,1.000570
80.470500,1.001270
80.526400,0.998310
80.582300,0.999528
80.638100,0.999258
80.693900,0.997487
80.749600,0.999215
80.805300,1.000550
80.861000,1.001420
80.916600,1.001150
80.972200,0.999365
81.027800,0.998956
81.083300,1.000660
81.138800,0.998878
81.194200,0.999554
81.249600,0.999787
81.305000,0.993280
81.360300,0.993299
81.415600,0.991169
81.470800,0.985102
81.526100,0.982165
81.581200,0.977494
81.636400,0.968349
81.691500,0.970325
81.746600,0.967952
81.801600,0.962016
81.856600,0.957557
81.911500,0.953265
81.966500,0.951677
82.021300,0.943652
82.076200,0.941899
82.131000,0.935655
82.185800,0.933957
82.240500,0.929155
82.295200,0.926876
82.349900,0.920578
82.404500,0.917464
82.459100,0.912118
82.513600,0.908902
82.568100,0.905302
82.622600,0.902148
82.677100,0.898176
82.731500,0.893632
82.785900,0.889335
82.840200,0.885129
82.894500,0.885092
82.948800,0.877217
83.003000,0.875688
83.057200,0.872075
83.111400,0.868785
83.165500,0.861796
83.219600,0.859460
83.273600,0.854164
83.327700,0.852572
83.381600,0.848571
83.435600,0.842748
83.489500,0.839635
83.543400,0.836462
83.597200,0.832040
83.651100,0.829391
83.704800,0.827606
83.758600,0.822683
83.812300,0.817685
83.866000,0.812256
83.919600,0.811180
83.973200,0.806698
84.026800,0.803325
84.080300,0.798440
84.133800,0.795818
84.187300,0.792820
84.240700,0.791366
84.294100,0.785900
84.347500,0.779998
84.400800,0.776412
84.454100,0.774176
84.507400,0.771585
84.560600,0.765582
84.613800,0.764224
84.667000,0.758017
84.720100,0.756909
84.773200,0.752075
84.826300,0.748848
84.879300,0.744942
84.932300,0.741643
84.985300,0.738232
85.038200,0.733386
85.091100,0.731185
85.144000,0.726378
85.196800,0.723361
85.249600,0.720126
85.302400,0.715936
85.355100,0.713734
85.407800,0.711108
85.460500,0.705999
85.513200,0.702489
85.565800,0.698239
85.618300,0.695650
85.670900,0.691005
85.723400,0.686636
85.775900,0.683289
85.828300,0.682349
85.880700,0.678346
85.933100,0.672916
85.985500,0.670916
86.037800,0.668370
86.090100,0.663756
86.142300,0.661353
86.194500,0.658700
86.246700,0.654721
86.298900,0.651544
86.351000,0.646439
86.403100,0.643961
86.455200,0.641121
86.507200,0.637524
86.559200,0.632564
86.611200,0.631504
86.663100,0.625404
86.715000,0.622876
86.766900,0.620556
86.818800,0.616777
86.870600,0.612203
86.922400,0.612187
86.974100,0.607428
87.025900,0.603893
87.077500,0.599067
87.129200,0.599035
87.180800,0.593610
87.232400,0.588221
87.284000,0.587859
87.335600,0.585164
87.387100,0.580232
87.438500,0.578181
87.490000,0.572521
87.541400,0.569766
87.592800,0.566741
87.644200,0.564232
87.695500,0.560987
87.746800,0.558066
87.798100,0.554131
87.849300,0.550244
87.900500,0.546800
87.951700,0.543524
88.002800,0.540331
88.054000,0.538615
88.105000,0.536978
88.156100,0.532967
88.207100,0.527694
88.258100,0.527046
88.309100,0.522316
88.360100,0.519810
88.411000,0.516284
88.461900,0.512284
88.512700,0.509756
88.563500,0.505346
88.614300,0.504853
88.665100,0.499279
88.715800,0.496554
88.766500,0.492438
88.817200,0.490473
88.867900,0.488245
88.918500,0.483842
88.969100,0.481867
89.019700,0.476692
89.070200,0.476067
89.120700,0.469607
89.171200,0.468209
89.221600,0.464118
89.272100,0.461194
89.322400,0.460157
89.372800,0.456312
89.423100,0.452850
89.473500,0.450434
89.523700,0.446833
89.574000,0.444537
89.624200,0.439703
89.674400,0.437025
89.724600,0.434618
89.774700,0.432377
89.824800,0.427983
89.874900,0.425583
89.925000,0.421667
89.975000,0.419771
