# q,S(q)
7.199999999999996403e-01,8.393003900047821264e-02
7.299999999999996492e-01,8.646711225489785158e-02
7.399999999999996581e-01,8.905078191958930300e-02
7.499999999999996669e-01,9.168162329111362308e-02
7.599999999999996758e-01,9.436022343011049585e-02
7.699999999999996847e-01,9.708718875583199903e-02
7.799999999999996936e-01,9.986313805586302661e-02
7.899999999999995914e-01,1.026887105352545654e-01
7.999999999999996003e-01,1.055645584261790948e-01
8.099999999999996092e-01,1.084913544176599881e-01
8.199999999999996181e-01,1.114697892383466060e-01
8.299999999999996270e-01,1.145005687617381973e-01
8.399999999999996358e-01,1.175844210179402549e-01
8.499999999999996447e-01,1.207220924168662113e-01
8.599999999999995426e-01,1.239143493481673491e-01
8.699999999999995515e-01,1.271619787328113205e-01
8.799999999999995604e-01,1.304657885961216790e-01
8.899999999999995692e-01,1.338266086646124065e-01
8.999999999999995781e-01,1.372452909832457824e-01
9.099999999999995870e-01,1.407227105214448604e-01
9.199999999999995959e-01,1.442597658472582756e-01
9.299999999999996048e-01,1.478573797975563930e-01
9.399999999999996136e-01,1.515165001453907812e-01
9.499999999999995115e-01,1.552381003630802503e-01
9.599999999999995204e-01,1.590231803009639344e-01
9.699999999999995293e-01,1.628727653833330069e-01
9.799999999999995381e-01,1.667879138080304025e-01
9.899999999999995470e-01,1.707697077359577875e-01
9.999999999999995559e-01,1.748192588323104479e-01
1.009999999999999565e+00,1.789377143424246697e-01
1.019999999999999574e+00,1.831262477784722231e-01
1.029999999999999583e+00,1.873860647839386551e-01
1.039999999999999591e+00,1.917184097525280462e-01
1.049999999999999600e+00,1.961245538639069252e-01
1.059999999999999609e+00,2.006058111237138952e-01
1.069999999999999618e+00,2.051635240479638966e-01
1.079999999999999627e+00,2.097990783743121923e-01
1.089999999999999636e+00,2.145138984733721277e-01
1.099999999999999645e+00,2.193094420484539009e-01
1.109999999999999654e+00,2.241872137942468313e-01
1.119999999999999662e+00,2.291487607258892167e-01
1.129999999999999671e+00,2.341956663101996128e-01
1.139999999999999680e+00,2.393295653485785213e-01
1.149999999999999467e+00,2.445521363860119757e-01
1.159999999999999476e+00,2.498651077348622018e-01
1.169999999999999485e+00,2.552702490865186857e-01
1.179999999999999494e+00,2.607693877852045317e-01
1.189999999999999503e+00,2.663644004394963849e-01
1.199999999999999512e+00,2.720572170084031849e-01
1.209999999999999520e+00,2.778498225605536276e-01
1.219999999999999529e+00,2.837442587064111787e-01
1.229999999999999538e+00,2.897426254324865780e-01
1.239999999999999547e+00,2.958470829770938892e-01
1.249999999999999556e+00,3.020598536530199052e-01
1.259999999999999565e+00,3.083832205788725189e-01
1.269999999999999574e+00,3.148195418786712274e-01
1.279999999999999583e+00,3.213712344242597996e-01
1.289999999999999591e+00,3.280407883569476102e-01
1.299999999999999378e+00,3.348307655975942265e-01
1.309999999999999387e+00,3.417437992150414439e-01
1.319999999999999396e+00,3.487826087982155987e-01
1.329999999999999405e+00,3.559499828477509231e-01
1.339999999999999414e+00,3.632487911956349680e-01
1.349999999999999423e+00,3.706819972292693111e-01
1.359999999999999432e+00,3.782526370293659013e-01
1.369999999999999440e+00,3.859638494177767831e-01
1.379999999999999449e+00,3.938188497059740278e-01
1.389999999999999458e+00,4.018209628317216398e-01
1.399999999999999467e+00,4.099735936409824588e-01
1.409999999999999476e+00,4.182802632673765508e-01
1.419999999999999485e+00,4.267445773929163244e-01
1.429999999999999494e+00,4.353702646438185053e-01
1.439999999999999503e+00,4.441611416659080325e-01
1.449999999999999512e+00,4.531211491815504422e-01
1.459999999999999520e+00,4.622543357274001563e-01
1.469999999999999307e+00,4.715648699064492466e-01
1.479999999999999316e+00,4.810570234593199990e-01
1.489999999999999325e+00,4.907352017887084417e-01
1.499999999999999334e+00,5.006039265145805217e-01
1.509999999999999343e+00,5.106678428106061762e-01
1.519999999999999352e+00,5.209317211571190542e-01
1.529999999999999361e+00,5.314004572791298786e-01
1.539999999999999369e+00,5.420790737185267050e-01
1.549999999999999378e+00,5.529727176162752000e-01
1.559999999999999387e+00,5.640866636738166573e-01
1.569999999999999396e+00,5.754263090871563069e-01
1.579999999999999405e+00,5.869971719673657828e-01
1.589999999999999414e+00,5.988048884789416437e-01
1.599999999999999423e+00,6.108552052305217250e-01
1.609999999999999432e+00,6.231539737485490837e-01
1.619999999999999218e+00,6.357071406381644696e-01
1.629999999999999227e+00,6.485207289167566058e-01
1.639999999999999236e+00,6.616008499018866118e-01
1.649999999999999245e+00,6.749536450060128479e-01
1.659999999999999254e+00,6.885852823635651987e-01
1.669999999999999263e+00,7.025019514472709004e-01
1.679999999999999272e+00,7.167097872769691014e-01
1.689999999999999281e+00,7.312148515771699220e-01
1.699999999999999289e+00,7.460231051042297556e-01
1.709999999999999298e+00,7.611403003477322793e-01
1.719999999999999307e+00,7.765719705853938448e-01
1.729999999999999316e+00,7.923232871216479012e-01
1.739999999999999325e+00,8.083990229783025727e-01
1.749999999999999334e+00,8.248033722208194529e-01
1.759999999999999343e+00,8.415398773752157391e-01
1.769999999999999352e+00,8.586111985632549626e-01
1.779999999999999361e+00,8.760189786192054129e-01
1.789999999999999147e+00,8.937635897376640104e-01
1.799999999999999156e+00,9.118438380845915736e-01
1.809999999999999165e+00,9.302567001439552286e-01
1.819999999999999174e+00,9.489969272740383932e-01
1.829999999999999183e+00,9.680565859547143326e-01
1.839999999999999192e+00,9.874246115831819548e-01
1.849999999999999201e+00,1.007086191676001885e+00
1.859999999999999210e+00,1.027022119906492392e+00
1.869999999999999218e+00,1.047207997739802110e+00
1.879999999999999227e+00,1.067613440815109005e+00
1.889999999999999236e+00,1.088201089646599451e+00
1.899999999999999245e+00,1.108925596644639633e+00
1.909999999999999254e+00,1.129732482405666927e+00
1.919999999999999263e+00,1.150557073791975027e+00
1.929999999999999272e+00,1.171323377144662281e+00
1.939999999999999059e+00,1.191943076427433690e+00
1.949999999999999067e+00,1.212314897854276596e+00
1.959999999999999076e+00,1.232324325543674659e+00
1.969999999999999085e+00,1.251844024076738116e+00
1.979999999999999094e+00,1.270735460516549731e+00
1.989999999999999103e+00,1.288851928143917025e+00
1.999999999999999112e+00,1.306044519922152647e+00
2.009999999999998899e+00,1.322477467440903665e+00
2.019999999999999130e+00,1.338369196294788122e+00
2.029999999999998916e+00,1.353668309868436115e+00
2.039999999999999147e+00,1.368330730080330238e+00
2.049999999999998934e+00,1.382317639394340381e+00
2.059999999999999165e+00,1.395595143670517402e+00
2.069999999999998952e+00,1.408134307517016959e+00
2.079999999999999183e+00,1.419911274382510413e+00
2.089999999999998970e+00,1.430907388045490114e+00
2.099999999999999201e+00,1.441109193403431243e+00
2.109999999999998987e+00,1.450508518460441598e+00
2.119999999999999218e+00,1.459102264715804287e+00
2.129999999999999005e+00,1.466892353155378137e+00
2.139999999999999236e+00,1.473885364930097364e+00
2.149999999999999023e+00,1.480092352119816601e+00
2.159999999999999254e+00,1.485528368057904780e+00
2.169999999999999041e+00,1.490212178125466247e+00
2.179999999999999272e+00,1.494165744906413851e+00
2.189999999999999059e+00,1.497413832399417721e+00
2.199999999999998845e+00,1.499983554004012731e+00
2.209999999999999076e+00,1.501903926982436799e+00
2.219999999999998863e+00,1.503205434229478721e+00
2.229999999999999094e+00,1.503919681100718497e+00
2.239999999999998881e+00,1.504078919403544434e+00
2.249999999999999112e+00,1.503715770074147473e+00
2.259999999999998899e+00,1.502862906053947567e+00
2.269999999999999130e+00,1.501552718004708797e+00
2.279999999999998916e+00,1.499817164360871313e+00
2.289999999999999147e+00,1.497687498361605751e+00
2.299999999999998934e+00,1.495194121839214629e+00
2.309999999999999165e+00,1.492366436431578514e+00
2.319999999999998952e+00,1.489232739740661726e+00
2.329999999999999183e+00,1.485820148885400149e+00
2.339999999999998970e+00,1.482154489122495367e+00
2.349999999999998757e+00,1.478260338690087439e+00
2.359999999999998987e+00,1.474160950920452517e+00
2.369999999999998774e+00,1.469878269600880971e+00
2.379999999999999005e+00,1.465432944717397046e+00
2.389999999999998792e+00,1.460844301628823727e+00
2.399999999999999023e+00,1.456130456418390118e+00
2.409999999999998810e+00,1.451308294988114422e+00
2.419999999999999041e+00,1.446393527654504796e+00
2.429999999999998828e+00,1.441400756001785410e+00
2.439999999999999059e+00,1.436343459940735423e+00
2.449999999999998845e+00,1.431234139715219955e+00
2.459999999999999076e+00,1.426084308948975865e+00
2.469999999999998863e+00,1.420904563280460220e+00
2.479999999999999094e+00,1.415704646862266047e+00
2.489999999999998881e+00,1.410493447674237011e+00
2.499999999999998668e+00,1.405279133101985156e+00
2.509999999999998899e+00,1.400069142358455254e+00
2.519999999999998685e+00,1.394870248981141758e+00
2.529999999999998916e+00,1.389688603301556080e+00
2.539999999999998703e+00,1.384529778639713049e+00
2.549999999999998934e+00,1.379398811510610834e+00
2.559999999999998721e+00,1.374300253492217294e+00
2.569999999999998952e+00,1.369238153187953166e+00
2.579999999999998739e+00,1.364216173910839380e+00
2.589999999999998970e+00,1.359237570165231723e+00
2.599999999999998757e+00,1.354305235193643320e+00
2.609999999999998987e+00,1.349421723032422138e+00
2.619999999999998774e+00,1.344589281924743140e+00
2.629999999999999005e+00,1.339809874760200525e+00
2.639999999999998792e+00,1.335085203956520639e+00
2.649999999999999023e+00,1.330416732550948389e+00
2.659999999999998810e+00,1.325805704578213451e+00
2.669999999999998597e+00,1.321253162607493037e+00
2.679999999999998828e+00,1.316759952765192976e+00
2.689999999999998614e+00,1.312326792239985496e+00
2.699999999999998845e+00,1.307954206048290713e+00
2.709999999999998632e+00,1.303642592130421107e+00
2.719999999999998863e+00,1.299392222625116222e+00
2.729999999999998650e+00,1.295203252847618280e+00
2.739999999999998881e+00,1.291075733753083599e+00
2.749999999999998668e+00,1.287009608912773828e+00
2.759999999999998899e+00,1.283004773340463700e+00
2.769999999999998685e+00,1.279061007361507851e+00
2.779999999999998916e+00,1.275178033040239356e+00
2.789999999999998703e+00,1.271355497809009805e+00
2.799999999999998934e+00,1.267593030034158241e+00
2.809999999999998721e+00,1.263890169939606123e+00
2.819999999999998952e+00,1.260246412642459513e+00
2.829999999999998739e+00,1.256661251730421647e+00
2.839999999999998526e+00,1.253134106711036866e+00
2.849999999999998757e+00,1.249664366791276793e+00
2.859999999999998543e+00,1.246251431243316388e+00
2.869999999999998774e+00,1.242894638078033021e+00
2.879999999999998561e+00,1.239593304864835765e+00
2.889999999999998792e+00,1.236346768592969658e+00
2.899999999999998579e+00,1.233154302615254050e+00
2.909999999999998810e+00,1.230015216459395377e+00
2.919999999999998597e+00,1.226928772902315057e+00
2.929999999999998828e+00,1.223894227027727322e+00
2.939999999999998614e+00,1.220910863755472642e+00
2.949999999999998845e+00,1.217977915387515875e+00
2.959999999999998632e+00,1.215094659149221545e+00
2.969999999999998863e+00,1.212260322642664478e+00
2.979999999999998650e+00,1.209474181575867613e+00
2.989999999999998437e+00,1.206735463737743652e+00
2.999999999999998668e+00,1.204043435648537219e+00
