# q,S(q)
1.000000000000000056e-01,7.478233345440461755e-03
1.100000000000000006e-01,9.038872483281043535e-03
1.199999999999999956e-01,1.074436638779173274e-02
1.300000000000000044e-01,1.259373776020043280e-02
1.399999999999999856e-01,1.458594143270925889e-02
1.499999999999999667e-01,1.671986653183609242e-02
1.599999999999999756e-01,1.899433880444108616e-02
1.699999999999999845e-01,2.140812351670436792e-02
1.799999999999999656e-01,2.395992733645676068e-02
1.899999999999999467e-01,2.664840053285908242e-02
1.999999999999999556e-01,2.947214028352528048e-02
2.099999999999999645e-01,3.242969111706250906e-02
2.199999999999999456e-01,3.551954900003947979e-02
2.299999999999999545e-01,3.874016206982257987e-02
2.399999999999999356e-01,4.208993454225818526e-02
2.499999999999999167e-01,4.556722619876191205e-02
2.599999999999998979e-01,4.917035717501181541e-02
2.699999999999999067e-01,5.289760846260087301e-02
2.799999999999999156e-01,5.674722430461345141e-02
2.899999999999999245e-01,6.071741418111124139e-02
2.999999999999999334e-01,6.480635475161362902e-02
3.099999999999999423e-01,6.901219108831083138e-02
3.199999999999998956e-01,7.333304121637249096e-02
3.299999999999998490e-01,7.776699322786143065e-02
3.399999999999998579e-01,8.231211187539332064e-02
3.499999999999998668e-01,8.696643842002167724e-02
3.599999999999998757e-01,9.172798963268057049e-02
3.699999999999998845e-01,9.659476447000651944e-02
3.799999999999998934e-01,1.015647424060271420e-01
3.899999999999999023e-01,1.066358847785400660e-01
3.999999999999998002e-01,1.118061404823343513e-01
4.099999999999998090e-01,1.170734413111633454e-01
4.199999999999998179e-01,1.224357062522437312e-01
4.299999999999998268e-01,1.278908466943253774e-01
4.399999999999998357e-01,1.334367593778785499e-01
4.499999999999998446e-01,1.390713376230143794e-01
4.599999999999998535e-01,1.447924622253768945e-01
4.699999999999998623e-01,1.505980121013988926e-01
4.799999999999997602e-01,1.564858615841546452e-01
4.899999999999997691e-01,1.624538768676612732e-01
4.999999999999997780e-01,1.684999261512486468e-01
5.099999999999997868e-01,1.746218747753081058e-01
5.199999999999997957e-01,1.808175876642232338e-01
5.299999999999998046e-01,1.870849304409791247e-01
5.399999999999998135e-01,1.934217683634834595e-01
5.499999999999998224e-01,1.998259748365358024e-01
5.599999999999997202e-01,2.062954211461696385e-01
5.699999999999997291e-01,2.128279845227396272e-01
5.799999999999997380e-01,2.194215451627437308e-01
5.899999999999997469e-01,2.260739955259803979e-01
5.999999999999997558e-01,2.327832282374797113e-01
6.099999999999997646e-01,2.395471429584125622e-01
6.199999999999997735e-01,2.463636517545479965e-01
6.299999999999996714e-01,2.532306756339774978e-01
6.399999999999996803e-01,2.601461376093073818e-01
6.499999999999996891e-01,2.671079794361200799e-01
6.599999999999996980e-01,2.741141448616079002e-01
6.699999999999997069e-01,2.811625945638189794e-01
6.799999999999997158e-01,2.882512975108980635e-01
6.899999999999997247e-01,2.953782342463849298e-01
6.999999999999996225e-01,3.025414073042831387e-01
7.099999999999996314e-01,3.097388134784263558e-01
7.199999999999996403e-01,3.169684724871257298e-01
7.299999999999996492e-01,3.242284254043183434e-01
7.399999999999996581e-01,3.315167114627074474e-01
7.499999999999996669e-01,3.388313908247547745e-01
7.599999999999996758e-01,3.461705459813371188e-01
7.699999999999996847e-01,3.535322622730187603e-01
7.799999999999996936e-01,3.609146450119599114e-01
7.899999999999995914e-01,3.683158141401091656e-01
7.999999999999996003e-01,3.757339012850191562e-01
8.099999999999996092e-01,3.831670644065260367e-01
8.199999999999996181e-01,3.906134666500024610e-01
8.299999999999996270e-01,3.980712865203925865e-01
8.399999999999996358e-01,4.055387303573859126e-01
8.499999999999996447e-01,4.130140050410061603e-01
8.599999999999995426e-01,4.204953499272759410e-01
8.699999999999995515e-01,4.279810042092760392e-01
8.799999999999995604e-01,4.354692407153599176e-01
8.899999999999995692e-01,4.429583315742041671e-01
8.999999999999995781e-01,4.504465830543787908e-01
9.099999999999995870e-01,4.579323007502373866e-01
9.199999999999995959e-01,4.654138202352728348e-01
9.299999999999996048e-01,4.728894942753931185e-01
9.399999999999996136e-01,4.803576787064622877e-01
9.499999999999995115e-01,4.878167601065285242e-01
9.599999999999995204e-01,4.952651374023570585e-01
9.699999999999995293e-01,5.027012266563619658e-01
9.799999999999995381e-01,5.101234607679122623e-01
9.899999999999995470e-01,5.175302898216281866e-01
9.999999999999995559e-01,5.249201858696395107e-01
1.009999999999999565e+00,5.322916225978527871e-01
1.019999999999999574e+00,5.396431059825522736e-01
1.029999999999999583e+00,5.469731484322075676e-01
1.039999999999999591e+00,5.542802954313420516e-01
1.049999999999999600e+00,5.615630932525277341e-01
1.059999999999999609e+00,5.688201102989689506e-01
1.069999999999999618e+00,5.760499318241534272e-01
1.079999999999999627e+00,5.832511598201618463e-01
1.089999999999999636e+00,5.904224129839498181e-01
1.099999999999999645e+00,5.975623207841962437e-01
1.109999999999999654e+00,6.046695470152783081e-01
1.119999999999999662e+00,6.117427543373548104e-01
1.129999999999999671e+00,6.187806218078014675e-01
1.139999999999999680e+00,6.257818631570428725e-01
1.149999999999999467e+00,6.327451903666362343e-01
1.159999999999999476e+00,6.396693314709744893e-01
1.169999999999999485e+00,6.465530498375170465e-01
1.179999999999999494e+00,6.533950996983377557e-01
1.189999999999999503e+00,6.601942772123087222e-01
1.199999999999999512e+00,6.669493687661011139e-01
1.209999999999999520e+00,6.736592030889458904e-01
1.219999999999999529e+00,6.803225985595431347e-01
1.229999999999999538e+00,6.869384162949107031e-01
1.239999999999999547e+00,6.935055064763193666e-01
1.249999999999999556e+00,7.000227554949205455e-01
1.259999999999999565e+00,7.064890659508791249e-01
1.269999999999999574e+00,7.129033353764759884e-01
1.279999999999999583e+00,7.192644980141182920e-01
1.289999999999999591e+00,7.255715041671283450e-01
1.299999999999999378e+00,7.318232983900317956e-01
1.309999999999999387e+00,7.380188624060159963e-01
1.319999999999999396e+00,7.441571865123737251e-01
1.329999999999999405e+00,7.502372766418540229e-01
