# r (bohr), g(r)
8.969940,0.997112
8.989980,0.998827
9.009980,1.000930
9.029940,1.001450
9.049860,1.000500
9.069720,0.998283
9.089540,0.998050
9.109340,1.000730
9.129060,1.001370
9.148760,0.998379
9.168420,0.998838
9.188040,0.998633
9.207600,1.001510
9.227120,0.997087
9.246620,1.000770
9.266060,1.003130
9.285460,1.003210
9.304840,0.998506
9.324160,0.998418
9.343440,0.997503
9.362680,0.998819
9.381900,0.996904
9.401060,1.000820
9.420180,1.002110
9.439280,1.001300
9.458320,0.996690
9.477340,0.999972
9.496320,0.996853
9.515240,0.997995
9.534140,0.998318
9.553000,1.001040
9.571820,1.000740
9.590620,1.001440
9.609360,1.003040
9.628080,0.999415
9.646760,0.999966
9.665400,1.000930
9.684000,0.998762
9.702580,0.999109
9.721100,1.000230
9.739600,1.000630
9.758060,0.998129
9.776500,1.002240
9.794900,0.998746
9.813260,0.999916
9.831580,0.998132
9.849860,1.001470
9.868120,1.000660
9.886360,0.994378
9.904540,0.998420
9.922700,0.998784
9.940820,0.998301
9.958920,0.996101
9.976960,0.998427
9.995000,0.996965
10.012980,1.000240
10.030940,0.997040
10.048880,0.999084
10.066780,1.002460
10.084640,1.000690
10.102480,1.000200
10.120280,0.997861
10.138040,1.004080
10.155780,0.999354
10.173500,0.997329
10.191160,0.997997
10.208820,1.000240
10.226440,0.999862
10.244020,0.999243
10.261580,0.999633
10.279100,0.998680
10.296600,1.000820
10.314060,1.000160
10.331500,0.997023
10.348900,0.999216
10.366280,0.997034
10.383640,1.002760
10.400960,1.000690
10.418240,1.000460
10.435520,1.000170
10.452740,1.000430
10.469960,0.999331
10.487140,0.998719
10.504280,1.000480
10.521400,0.998185
10.538500,1.001880
10.555560,1.001660
10.572600,0.999443
10.589620,0.998991
10.606600,0.997576
10.623560,0.998781
10.640480,1.000760
10.657380,0.998975
10.674260,0.997088
10.691120,0.998930
10.707940,0.998940
10.724740,0.999150
10.741500,0.999123
10.758240,1.000130
10.774960,1.001080
10.791660,0.997677
10.808320,0.999033
10.824960,0.997614
10.841580,0.999236
10.858180,0.997090
10.874740,1.000480
10.891280,1.002980
10.907800,0.999177
10.924280,1.002320
10.940740,0.999116
10.957180,0.996880
10.973600,1.000680
10.990000,1.001120
11.006360,1.003250
11.022700,1.002090
11.039020,0.998813
11.055320,1.000180
11.071580,0.998715
11.087820,1.001480
11.104060,0.996996
11.120240,1.002160
11.136420,1.002130
11.152580,1.000630
11.168700,1.001830
11.184800,0.999335
11.200880,1.001520
11.216940,0.997782
11.232980,1.000880
11.249000,1.001650
11.264980,0.999497
11.280960,0.998438
11.296900,1.000610
11.312820,1.001360
11.328720,0.998083
11.344600,0.999595
11.360460,0.999626
11.376280,1.001420
11.392100,1.001380
11.407880,0.999046
11.423660,0.998627
11.439400,1.000650
11.455120,0.998032
11.470820,1.000830
11.486520,1.001230
11.502180,0.999359
11.517800,0.999917
11.533420,0.999988
11.549020,1.002390
11.564600,0.998913
11.580160,1.000100
11.595680,0.998814
11.611200,1.001970
11.626700,1.001090
11.642160,0.999318
11.657620,1.000570
11.673040,1.004040
11.688460,1.000320
11.703840,1.001450
11.719220,1.002570
11.734560,0.996947
11.749900,1.001040
11.765200,1.000410
11.780480,1.000650
11.795760,1.000990
11.811000,1.000590
11.826240,0.998034
11.841460,0.998387
11.856640,1.000300
11.871820,0.997968
11.886960,1.001080
11.902100,1.000850
11.917220,0.998868
11.932300,0.999811
11.947380,0.998601
11.962440,1.001340
11.977480,1.000240
11.992500,1.000720
12.007500,1.000740
12.022480,0.997966
12.037440,0.999795
12.052380,0.998667
12.067300,1.001250
12.082220,1.001420
12.097100,0.999024
12.111980,0.998011
12.126820,1.000750
12.141660,1.001340
12.156480,1.001620
12.171280,1.000520
12.186060,1.001410
12.200820,1.000660
12.215560,1.000990
12.230280,1.001160
12.245000,1.000350
12.259680,0.998524
12.274360,1.000350
12.289020,1.000430
12.303660,0.999937
12.318280,0.997722
12.332880,0.999175
12.347460,1.000190
12.362040,0.999392
12.376580,1.000050
12.391120,0.998013
12.405640,1.001860
12.420140,1.001610
12.434620,1.001260
12.449100,1.000030
12.463540,1.001510
12.477980,0.998658
12.492400,1.000610
12.506800,0.999510
12.521180,1.000480
12.535540,1.000890
12.549900,0.998507
12.564240,1.001350
12.578560,1.001240
12.592860,0.999280
12.607140,0.999932
12.621400,1.000480
12.635660,0.998013
12.649900,1.001450
12.664120,1.000200
12.678320,1.000730
12.692520,1.000410
12.706680,0.999677
12.720840,1.002070
12.734980,1.001090
12.749120,1.000790
12.763220,0.998472
12.777320,1.001770
12.791400,1.000840
12.805460,1.001080
12.819520,0.999831
12.833540,1.000000
12.847560,0.998164
12.861560,0.997885
12.875560,0.998535
12.889520,0.999774
12.903480,0.998232
12.917420,1.003210
12.931360,0.997581
12.945260,1.000860
12.959160,1.000360
12.973040,0.999672
12.986920,0.998498
13.000760,1.000310
13.014600,0.999402
13.028420,0.998891
13.042240,0.997943
13.056040,0.998958
13.069820,1.000740
13.083580,1.001770
13.097320,1.001140
13.111060,1.000920
13.124780,0.998921
13.138500,1.000340
13.152180,1.000140
13.165860,0.999905
13.179520,1.001080
13.193180,0.998588
13.206820,1.000400
13.220440,1.000290
13.234040,0.997011
13.247640,1.003890
13.261220,1.001260
13.274780,0.998020
13.288340,0.998650
13.301880,0.999843
13.315400,0.999476
13.328920,1.000880
13.342420,0.999667
13.355900,0.999480
13.369360,0.999999
13.382820,1.001940
13.396260,0.999307
13.409700,1.001750
13.423120,0.998375
13.436520,1.000360
13.449900,1.002100
13.463280,1.002670
13.476640,0.999861
13.490000,0.999780
13.503340,1.000600
13.516660,1.000450
13.529960,0.998377
13.543260,1.001010
13.556540,0.999700
13.569820,0.999200
13.583080,0.998692
13.596320,0.999251
13.609560,0.999643
13.622780,1.000900
13.635980,1.001440
13.649180,0.999557
13.662360,0.999113
13.675520,0.999397
13.688680,1.003390
13.701820,1.001480
13.714960,0.999570
13.728080,0.999634
13.741180,1.001730
13.754280,0.999385
13.767360,0.999164
13.780420,1.000420
13.793480,0.999701
13.806520,0.997518
13.819540,1.000320
13.832560,0.999516
13.845580,0.999869
13.858560,0.997810
13.871560,0.999632
13.884520,0.997705
13.897480,0.998380
13.910420,0.999265
13.923360,1.000090
13.936280,1.000400
13.949200,1.001180
13.962080,1.002300
13.974980,0.999571
13.987860,1.001220
14.000720,1.000710
14.013560,0.999810
14.026400,1.001180
14.039220,1.000920
14.052040,1.001100
14.064840,0.999845
14.077640,0.998178
14.090420,1.000000
14.103180,0.998622
14.115940,1.000780
14.128700,0.998682
14.141420,0.999440
14.154140,0.998870
14.166860,0.999097
14.179560,1.001530
14.192240,0.998830
14.204920,1.000720
14.217600,0.999542
14.230240,0.998871
14.242900,1.000500
14.255520,0.997992
14.268140,0.998681
14.280760,0.999264
14.293360,0.999781
14.305940,1.000540
14.318520,1.000630
14.331080,1.002450
14.343640,1.000100
14.356180,0.999011
14.368720,0.998641
14.381240,0.999343
14.393740,1.000550
14.406240,1.000130
14.418740,0.999100
14.431220,0.997827
14.443680,1.001770
14.456140,0.997920
14.468580,0.997508
14.481020,0.999788
14.493440,0.998116
14.505860,1.000740
14.518260,0.999680
14.530660,0.999973
14.543040,1.003520
14.555420,1.001160
14.567780,0.998733
14.580120,1.001340
14.592460,0.999952
14.604800,0.998773
14.617120,1.001130
14.629420,0.998600
14.641720,1.002320
14.654000,1.000170
14.666280,1.001610
14.678560,1.001250
14.690820,1.000180
14.703060,1.000650
14.715300,1.000340
14.727520,0.997341
14.739740,1.000460
14.751940,0.997031
14.764140,0.999918
14.776340,1.000260
14.788500,1.000550
14.800680,0.999304
14.812840,1.000600
14.824980,1.002030
14.837120,1.001430
14.849240,0.998689
14.861360,1.000070
14.873460,0.999612
14.885560,0.998751
14.897640,0.998266
14.909720,0.999227
14.921800,0.998001
14.933860,1.001410
14.945900,1.000280
14.957940,1.001940
14.969960,1.002080
14.981980,1.001210
14.994000,0.999876
15.006000,1.000060
15.017980,0.997646
15.029960,1.002530
15.041940,1.001280
15.053900,1.001220
15.065860,0.999808
15.077800,1.000520
15.089740,1.000350
15.101660,0.999271
15.113560,0.998990
15.125480,0.997575
15.137360,1.000270
15.149260,1.000630
15.161140,1.001870
15.173000,0.999106
15.184860,1.001700
15.196700,0.999403
15.208540,0.999861
15.220380,0.999036
15.232200,0.999440
15.244020,0.999064
15.255820,0.999966
15.267620,1.000680
15.279400,0.999209
15.291180,1.001840
15.302940,1.001270
15.314700,1.002130
15.326440,1.001850
15.338180,1.000850
15.349920,1.000040
15.361640,0.999726
15.373360,1.000090
15.385060,0.998105
15.396760,1.001240
15.408440,1.000630
15.420120,0.999559
15.431780,0.998085
15.443440,0.998323
15.455100,1.001550
15.466740,0.997849
15.478380,0.999653
15.490000,1.000430
15.501620,1.000100
15.513220,1.001200
15.524820,0.999369
15.536400,1.001020
15.547980,1.001460
15.559560,1.000120
15.571120,0.999710
15.582680,0.999899
15.594220,1.000880
15.605760,1.000950
15.617300,1.000730
15.628820,1.000930
15.640340,0.999829
15.651840,1.000360
15.663340,0.999588
15.674820,0.998101
15.686300,0.999070
15.697760,0.998676
15.709240,1.000930
15.720680,1.001590
15.732140,0.999345
15.743560,1.001120
15.755000,0.998263
15.766420,1.000770
15.777840,0.998790
15.789240,1.001710
15.800640,0.999514
15.812020,1.000020
15.823400,0.998503
15.834780,1.000390
15.846140,1.001550
15.857480,1.000300
15.868840,0.997708
15.880180,0.999652
15.891500,0.999587
15.902820,0.999946
15.914140,0.999020
15.925460,0.997016
15.936740,1.000870
15.948040,1.001040
15.959320,0.998717
15.970600,0.999561
15.981860,1.000680
15.993120,1.001180
16.004380,1.000730
16.015620,1.000100
16.026860,1.000620
16.038080,0.999794
16.049300,0.997650
16.060500,0.999305
16.071720,0.997866
16.082900,0.999404
16.094100,0.999871
16.105280,1.000460
16.116460,0.999564
16.127620,0.999443
16.138780,0.999654
16.149920,0.998785
16.161060,0.999003
16.172200,0.999717
16.183320,1.000740
16.194440,0.998182
16.205560,1.001670
16.216660,0.999061
16.227760,0.999995
16.238840,0.999678
16.249920,0.998266
16.261000,1.000470
16.272060,1.003750
16.283120,1.001010
16.294160,1.003140
16.305220,1.000650
16.316240,1.001290
16.327280,0.998933
16.338300,0.997408
16.349320,0.998088
16.360320,1.001410
16.371320,1.001350
16.382300,0.999684
16.393300,0.998922
16.404260,1.001620
16.415240,0.998937
16.426200,1.000110
16.437160,1.000490
16.448100,1.000120
16.459040,1.000390
16.469980,1.000260
16.480900,0.999542
16.491820,1.001300
16.502720,0.999366
16.513620,0.998687
16.524520,1.000800
16.535420,1.001890
16.546300,0.997696
16.557180,1.000070
16.568040,1.001560
16.578900,0.999664
16.589760,0.998520
16.600600,1.000510
16.611440,0.999799
16.622280,0.998733
16.633100,1.001010
16.643920,1.002090
16.654720,1.001910
16.665540,1.001600
16.676320,1.001080
16.687120,1.002110
16.697900,0.999636
16.708680,0.999219
16.719440,1.001130
16.730220,1.001700
16.740960,0.998596
16.751720,0.999241
16.762460,0.999919
16.773200,1.000270
16.783920,0.998855
16.794640,0.999151
16.805360,1.002890
16.816060,0.999891
16.826760,0.999829
16.837460,0.999014
16.848140,1.000110
16.858820,1.000650
16.869500,1.000850
16.880160,1.002560
16.890820,1.001410
16.901480,1.000270
16.912120,1.001300
16.922760,1.000890
16.933400,1.000750
16.944020,1.000620
16.954640,1.000330
16.965260,1.000090
16.975860,0.999215
16.986460,0.999366
16.997060,1.001010
17.007640,1.001460
17.018220,1.001220
17.028800,1.001390
17.039360,1.002630
17.049920,1.000250
17.060480,0.999364
17.071020,1.001070
17.081560,1.001260
17.092100,0.999054
17.102640,0.998501
17.113160,0.998046
17.123660,1.001000
17.134180,0.999692
17.144680,0.999553
17.155180,1.001550
17.165660,0.999332
17.176140,1.000080
17.186620,0.999404
17.197100,1.000880
17.207560,1.000740
17.218020,1.000910
17.228460,0.999731
17.238900,1.002250
17.249340,0.998557
17.259780,1.001350
17.270200,1.000800
17.280620,0.999035
17.291040,1.000440
17.301440,1.001040
17.311840,0.999618
17.322240,1.001270
17.332620,1.002020
17.343000,1.000080
17.353380,1.000410
17.363760,0.999899
17.374120,0.999697
17.384480,0.998843
17.394820,1.000300
17.405180,0.998495
17.415500,1.001290
17.425840,1.000650
17.436160,0.998933
17.446480,0.999232
17.456800,1.000210
17.467120,0.999258
17.477420,1.000520
17.487700,1.000820
17.498000,1.000680
17.508280,0.998816
17.518560,1.001620
17.528840,0.997234
17.539100,0.998603
17.549360,1.000940
17.559620,0.998355
17.569860,1.000430
17.580100,0.999074
17.590340,1.001310
17.600560,1.001260
17.610800,0.998801
17.621000,0.998398
17.631220,1.002390
17.641420,0.999163
17.651620,0.998717
17.661820,0.997757
17.672020,1.000590
17.682200,1.000900
17.692380,0.999780
17.702540,0.999100
17.712700,0.999715
17.722860,0.998745
17.733020,0.999628
17.743160,1.000180
17.753300,0.999602
17.763440,0.999291
17.773580,1.001040
17.783700,0.998663
17.793820,0.999615
17.803940,1.001470
17.814040,1.000060
17.824140,0.998823
17.834240,1.000440
17.844320,1.001210
17.854420,1.000080
17.864480,0.998352
17.874560,0.999015
17.884620,1.000490
17.894700,1.000730
17.904740,1.000360
17.914800,1.000580
17.924840,1.000480
17.934880,1.000550
17.944920,0.999013
17.954940,0.997251
17.964960,1.000620
17.974980,1.001970
17.985000,0.998445
17.995000,1.000450
