# r (bohr), g(r)
156.173000,1.001920
156.288200,1.000850
156.403400,0.999399
156.518400,1.000600
156.633400,1.000950
156.748200,1.001130
156.863000,1.000110
156.977600,1.001880
157.092400,0.999389
157.206800,1.000440
157.321400,0.997815
157.435600,0.999086
157.550000,1.000460
157.664200,1.001930
157.778400,1.000640
157.892400,0.998892
158.006400,0.999300
158.120200,0.998722
158.234000,0.999762
158.347800,1.000870
158.461400,1.001510
158.574800,1.000620
158.688400,1.000360
158.801800,1.000760
158.915000,0.998360
159.028200,1.002410
159.141400,1.001760
159.254600,1.000900
159.367400,1.001390
159.480400,1.001110
159.593200,1.001930
159.706000,0.999620
159.818600,0.999464
159.931200,0.998075
160.043800,1.000440
160.156200,1.001440
160.268600,0.999804
160.380800,1.000900
160.493000,0.996828
160.605000,1.002130
160.717200,0.998823
160.829000,1.001610
160.941000,1.000970
161.052800,0.998136
161.164600,0.999359
161.276200,1.000390
161.387800,0.999760
161.499200,0.998751
161.610600,1.001770
161.722000,1.000180
161.833200,1.000280
161.944400,1.001270
162.055600,0.999189
162.166600,0.999021
162.277600,0.998722
162.388400,0.999391
162.499200,0.998344
162.610000,0.999407
162.720600,1.000650
162.831200,1.000200
162.941600,0.999646
163.052200,1.000860
163.162400,0.998683
163.272800,0.998805
163.383000,0.998487
163.493200,0.998450
163.603200,1.001300
163.713200,1.000130
163.823000,0.999068
163.933000,0.998104
164.042600,0.997860
164.152400,1.002450
164.262000,0.999459
164.371600,1.001390
164.481000,1.000880
164.590400,0.998583
164.699800,0.999415
164.809000,1.002740
164.918200,0.999022
165.027200,0.999494
165.136200,0.999100
165.245200,1.000690
165.354200,0.997307
165.463000,1.001680
165.571800,1.000940
165.680400,0.999040
165.789000,0.997753
165.897600,1.001610
166.006000,1.001220
166.114400,1.000950
166.222800,0.997164
166.331000,1.000610
166.439200,0.997958
166.547200,0.998312
166.655400,1.000440
166.763200,0.998897
166.871200,0.999759
166.979000,0.998120
167.086800,0.998997
167.194400,0.997021
167.302200,1.000970
167.409600,0.999902
167.517200,1.000900
167.624600,0.998194
167.732000,0.996586
167.839200,1.000900
167.946400,0.999373
168.053600,0.999464
168.160600,0.999456
168.267600,0.998802
168.374600,1.000730
168.481400,0.998062
168.588200,0.998069
168.695000,0.999419
168.801600,0.998706
168.908200,0.998907
169.014800,1.000160
169.121200,1.000370
169.227600,0.998163
169.334000,0.999174
169.440200,0.999077
169.546400,1.000300
169.652600,0.999327
169.758600,0.998162
169.864600,0.999051
169.970600,0.999362
170.076400,1.000250
170.182200,0.998441
170.288000,1.001790
170.393600,1.001260
170.499200,1.000990
170.604800,0.999190
170.710200,1.001500
170.815600,1.000770
170.921000,1.000290
171.026400,1.002570
171.131600,0.998492
171.236600,0.996506
171.341800,0.999646
171.446800,0.998551
171.551800,0.998183
171.656600,0.999348
171.761400,1.000550
171.866200,1.001900
171.971000,1.001280
172.075600,0.998306
172.180200,0.999355
172.284600,1.000670
172.389000,0.998627
172.493400,1.001040
172.597800,1.000760
172.702000,0.999415
172.806200,0.999996
172.910400,0.999451
173.014400,1.001720
173.118400,1.000450
173.222400,1.001170
173.326200,1.002640
173.430000,0.999930
173.533800,1.001240
173.637600,0.998721
173.741200,0.999598
173.844800,0.999421
173.948200,1.000040
174.051800,1.000500
174.155000,0.999084
174.258400,0.999730
174.361600,0.999540
174.464800,1.001170
174.568000,1.002930
174.671200,1.001570
174.774200,1.001040
174.877000,0.998560
174.980000,0.999356
175.082800,0.999199
175.185600,1.000890
175.288400,0.999723
175.391000,0.999527
175.493600,1.001310
175.596200,0.999049
175.698600,1.001090
175.801000,1.001260
175.903400,1.000790
176.005600,0.999861
176.108000,1.001380
176.210000,0.999259
176.312200,0.999344
176.414200,0.999696
176.516200,1.001280
176.618200,0.999004
176.720200,0.998881
176.822000,0.999972
176.923800,0.999480
177.025400,0.998618
177.127000,0.999370
177.228600,1.000680
177.330200,1.001300
177.431600,0.998896
177.533000,1.000210
177.634400,1.001750
177.735800,1.003010
177.837000,0.999529
177.938200,0.999674
178.039400,1.000470
178.140400,0.999337
178.241400,0.998891
178.342400,0.998941
178.443200,1.000510
178.544200,1.001500
178.644800,0.999427
178.745600,0.998700
178.846200,0.998181
178.947000,1.000050
179.047400,0.999797
179.148000,0.998067
179.248400,0.998532
179.348800,0.999619
179.449200,0.998047
179.549400,0.999112
179.649600,0.999813
179.749800,1.002320
179.850000,0.999197
179.950000,0.999202
