# q,<w**2.0>/wp(0)**2.0
2.139999999999999680e+00,7.062091840570571932e+00
2.149999999999999911e+00,7.180155230843205061e+00
2.159999999999999698e+00,7.299821849826809483e+00
2.169999999999999929e+00,7.421107002389853768e+00
2.179999999999999716e+00,7.544026343770048548e+00
2.189999999999999947e+00,7.668595289916754432e+00
2.199999999999999734e+00,7.794829616595262856e+00
2.209999999999999964e+00,7.922744849975410730e+00
2.219999999999999751e+00,8.052356885102332384e+00
2.229999999999999982e+00,8.183681356948504515e+00
2.239999999999999769e+00,8.316734195692140119e+00
2.250000000000000000e+00,8.451531392627613215e+00
2.259999999999999787e+00,8.588088743335431374e+00
2.270000000000000018e+00,8.726422349437934045e+00
2.279999999999999805e+00,8.866548284631152299e+00
2.290000000000000036e+00,9.008482767527967283e+00
2.299999999999999822e+00,9.152241803663791586e+00
2.310000000000000053e+00,9.297841719590564935e+00
2.319999999999999840e+00,9.445298808083739672e+00
2.329999999999999627e+00,9.594629511805710109e+00
2.339999999999999858e+00,9.745850041321773460e+00
2.349999999999999645e+00,9.898976945669701877e+00
2.359999999999999876e+00,1.005402673300724459e+01
2.369999999999999662e+00,1.021101596525287114e+01
2.379999999999999893e+00,1.036996125734461494e+01
2.389999999999999680e+00,1.053087927790684120e+01
2.399999999999999911e+00,1.069378685497573045e+01
2.409999999999999698e+00,1.085870055136808787e+01
2.419999999999999929e+00,1.102563729942421489e+01
2.429999999999999716e+00,1.119461397981014272e+01
2.439999999999999947e+00,1.136564752527157474e+01
2.449999999999999734e+00,1.153875492179756002e+01
2.459999999999999964e+00,1.171395320808504437e+01
2.469999999999999751e+00,1.189125947530076388e+01
2.479999999999999982e+00,1.207069086730890106e+01
2.489999999999999769e+00,1.225226470312263061e+01
2.500000000000000000e+00,1.243599798957482427e+01
2.509999999999999787e+00,1.262190814897082802e+01
2.520000000000000018e+00,1.281001253621415259e+01
2.529999999999999805e+00,1.300032855894987449e+01
2.540000000000000036e+00,1.319287367788231258e+01
2.549999999999999822e+00,1.338766540621425172e+01
2.560000000000000053e+00,1.358472131086327472e+01
2.569999999999999840e+00,1.378405914871767202e+01
2.579999999999999627e+00,1.398569631987336059e+01
2.589999999999999858e+00,1.418965068596128276e+01
2.599999999999999645e+00,1.439594002682154184e+01
2.609999999999999876e+00,1.460458217563671823e+01
2.619999999999999662e+00,1.481559516756400541e+01
2.629999999999999893e+00,1.502899664995327811e+01
2.639999999999999680e+00,1.524480476336691126e+01
2.649999999999999911e+00,1.546303755760501986e+01
2.659999999999999698e+00,1.568371329228120992e+01
2.669999999999999929e+00,1.590684981529573072e+01
2.679999999999999716e+00,1.613246549382494521e+01
2.689999999999999947e+00,1.636057859575941720e+01
2.699999999999999734e+00,1.659120760995809363e+01
2.709999999999999964e+00,1.682437058644439531e+01
2.719999999999999751e+00,1.706008612219990894e+01
2.729999999999999982e+00,1.729837288004475582e+01
2.739999999999999769e+00,1.753924906306716736e+01
2.750000000000000000e+00,1.778273362122668999e+01
2.759999999999999787e+00,1.802884486093889294e+01
2.770000000000000018e+00,1.827760185504261869e+01
2.779999999999999805e+00,1.852902301363761950e+01
2.790000000000000036e+00,1.878312734655862926e+01
2.799999999999999822e+00,1.903993393056059702e+01
2.810000000000000053e+00,1.929946152563215378e+01
2.819999999999999840e+00,1.956172893986391159e+01
2.829999999999999627e+00,1.982675562147460369e+01
2.839999999999999858e+00,2.009456029700971058e+01
2.849999999999999645e+00,2.036516254345318444e+01
2.859999999999999876e+00,2.063858139923030777e+01
2.869999999999999662e+00,2.091483595281172470e+01
2.879999999999999893e+00,2.119394597401790392e+01
2.889999999999999680e+00,2.147593067233952979e+01
2.899999999999999911e+00,2.176080952379886213e+01
2.909999999999999698e+00,2.204860184355003128e+01
2.919999999999999929e+00,2.233932766512978674e+01
2.929999999999999716e+00,2.263300642797645068e+01
2.939999999999999947e+00,2.292965785009613100e+01
2.949999999999999734e+00,2.322930171046105130e+01
2.959999999999999964e+00,2.353195784927466860e+01
2.969999999999999751e+00,2.383764616930220370e+01
2.979999999999999982e+00,2.414638663408630137e+01
2.989999999999999769e+00,2.445819926997445748e+01
3.000000000000000000e+00,2.477310416585331865e+01
3.009999999999999787e+00,2.509112147302471740e+01
3.020000000000000018e+00,2.541227165881285188e+01
3.029999999999999805e+00,2.573657449724577972e+01
3.040000000000000036e+00,2.606405057910344780e+01
3.049999999999999822e+00,2.639472030831348448e+01
3.060000000000000053e+00,2.672860441921740815e+01
3.069999999999999840e+00,2.706572291484235393e+01
3.080000000000000071e+00,2.740609665348031143e+01
3.089999999999999858e+00,2.774974657263631883e+01
3.099999999999999645e+00,2.809669284762162533e+01
3.109999999999999876e+00,2.844695682471903453e+01
3.119999999999999662e+00,2.880055879585062684e+01
3.129999999999999893e+00,2.915752025082311505e+01
3.139999999999999680e+00,2.951786159781795504e+01
3.149999999999999911e+00,2.988160447266653463e+01
3.159999999999999698e+00,3.024876970120833874e+01
3.169999999999999929e+00,3.061937816091787568e+01
3.179999999999999716e+00,3.099345170761856494e+01
3.189999999999999947e+00,3.137101135415605668e+01
3.199999999999999734e+00,3.175207848200239980e+01
3.209999999999999964e+00,3.213667453916690420e+01
3.219999999999999751e+00,3.252482104007226837e+01
3.229999999999999982e+00,3.291653923826478234e+01
3.239999999999999769e+00,3.331185176614539500e+01
3.250000000000000000e+00,3.371077935535235781e+01
3.259999999999999787e+00,3.411334411688928725e+01
3.270000000000000018e+00,3.451956790077337445e+01
3.279999999999999805e+00,3.492947262485366622e+01
3.290000000000000036e+00,3.534308027482903469e+01
3.299999999999999822e+00,3.576041290371008330e+01
3.310000000000000053e+00,3.618149299370443117e+01
3.319999999999999840e+00,3.660634201657526887e+01
3.330000000000000071e+00,3.703498295562737752e+01
3.339999999999999858e+00,3.746743740275150714e+01
3.349999999999999645e+00,3.790372811608384040e+01
3.359999999999999876e+00,3.834387794086876511e+01
3.369999999999999662e+00,3.878790903391376332e+01
3.379999999999999893e+00,3.923584360495615186e+01
3.389999999999999680e+00,3.968770509903191623e+01
3.399999999999999911e+00,4.014351586720497522e+01
3.409999999999999698e+00,4.060329831105966747e+01
3.419999999999999929e+00,4.106707611043852069e+01
3.429999999999999716e+00,4.153487180893606023e+01
3.439999999999999947e+00,4.200670842016695872e+01
3.449999999999999734e+00,4.248260902639462699e+01
3.459999999999999964e+00,4.296259677950019551e+01
3.469999999999999751e+00,4.344669490021950509e+01
3.479999999999999982e+00,4.393492667941790586e+01
3.489999999999999769e+00,4.442731547651365531e+01
3.500000000000000000e+00,4.492388516840988899e+01
3.509999999999999787e+00,4.542465836426988801e+01
3.520000000000000018e+00,4.592965907469424280e+01
3.529999999999999805e+00,4.643891140046832788e+01
3.540000000000000036e+00,4.695243812976750775e+01
3.549999999999999822e+00,4.747026396940292159e+01
3.560000000000000053e+00,4.799241182792295035e+01
3.569999999999999840e+00,4.851890657170797283e+01
3.580000000000000071e+00,4.904977122751540719e+01
3.589999999999999858e+00,4.958503082355676383e+01
3.599999999999999645e+00,5.012470900327513590e+01
3.609999999999999876e+00,5.066882996366683756e+01
3.619999999999999662e+00,5.121741746224552116e+01
3.629999999999999893e+00,5.177049684956007525e+01
3.639999999999999680e+00,5.232809202761340828e+01
3.649999999999999911e+00,5.289022747357842036e+01
3.659999999999999698e+00,5.345692773446553048e+01
3.669999999999999929e+00,5.402821742674938577e+01
3.679999999999999716e+00,5.460412178114297177e+01
3.689999999999999947e+00,5.518466447430339628e+01
3.699999999999999734e+00,5.576987087047476166e+01
3.709999999999999964e+00,5.635976586674706112e+01
3.719999999999999751e+00,5.695437499842066131e+01
3.729999999999999982e+00,5.755372217468921292e+01
3.739999999999999769e+00,5.815783364350981088e+01
3.750000000000000000e+00,5.876673343109020209e+01
3.759999999999999787e+00,5.938044794986564057e+01
3.770000000000000018e+00,5.999900193845692087e+01
3.779999999999999805e+00,6.062242018340299410e+01
3.790000000000000036e+00,6.125072934327495489e+01
3.799999999999999822e+00,6.188395434962072983e+01
3.810000000000000053e+00,6.252212080225050528e+01
3.819999999999999840e+00,6.316525436993159559e+01
3.830000000000000071e+00,6.381338079243673178e+01
3.839999999999999858e+00,6.446652587942858759e+01
3.849999999999999645e+00,6.512471551072100340e+01
3.859999999999999876e+00,6.578797628952108312e+01
3.869999999999999662e+00,6.645633293616145920e+01
3.879999999999999893e+00,6.712981218687994556e+01
3.889999999999999680e+00,6.780844087574749324e+01
3.899999999999999911e+00,6.849224389387251222e+01
3.909999999999999698e+00,6.918124889385875065e+01
3.919999999999999929e+00,6.987548088117368650e+01
3.929999999999999716e+00,7.057496767587298336e+01
3.939999999999999947e+00,7.127973439439330150e+01
3.949999999999999734e+00,7.198980902699830153e+01
3.959999999999999964e+00,7.270521752323382714e+01
3.969999999999999751e+00,7.342598660376954456e+01
3.979999999999999982e+00,7.415214306017657009e+01
3.989999999999999769e+00,7.488371375301163368e+01
4.000000000000000000e+00,7.562072561355866185e+01
