# q,<w**1.0>/wp(0)**1.0
1.479999999999999982e+00,2.327916656770022685e-01
1.489999999999999991e+00,2.359477997384240300e-01
1.500000000000000000e+00,2.391251785498344773e-01
1.510000000000000009e+00,2.423238065409270281e-01
1.520000000000000018e+00,2.455436811263392305e-01
1.530000000000000027e+00,2.487847996373087345e-01
1.540000000000000036e+00,2.520471666906166086e-01
1.550000000000000044e+00,2.553307771888808086e-01
1.560000000000000053e+00,2.586356358995217097e-01
1.570000000000000062e+00,2.619617376445600443e-01
1.580000000000000071e+00,2.653090874037403735e-01
1.590000000000000080e+00,2.686776824854595347e-01
1.600000000000000089e+00,2.720675201452570913e-01
1.610000000000000098e+00,2.754786056033061148e-01
1.620000000000000107e+00,2.789109334492971826e-01
1.630000000000000115e+00,2.823645091736503576e-01
1.640000000000000124e+00,2.858393299846161972e-01
1.650000000000000133e+00,2.893353931939772750e-01
1.660000000000000142e+00,2.928527044815305014e-01
1.670000000000000151e+00,2.963912582373537941e-01
1.679999999999999938e+00,2.999510605150833009e-01
1.689999999999999947e+00,3.035321085626764281e-01
1.699999999999999956e+00,3.071343996781297214e-01
1.709999999999999964e+00,3.107579400466006225e-01
1.719999999999999973e+00,3.144027240825906788e-01
1.729999999999999982e+00,3.180687583018234621e-01
1.739999999999999991e+00,3.217560400803474163e-01
1.750000000000000000e+00,3.254645668985899354e-01
1.760000000000000009e+00,3.291943455560160103e-01
1.770000000000000018e+00,3.329453737170820493e-01
1.780000000000000027e+00,3.367176488527932054e-01
1.790000000000000036e+00,3.405111784535599928e-01
1.800000000000000044e+00,3.443259567920383679e-01
1.810000000000000053e+00,3.481619915323718728e-01
1.820000000000000062e+00,3.520192806488421922e-01
1.830000000000000071e+00,3.558978220253701252e-01
1.840000000000000080e+00,3.597976238544535188e-01
1.850000000000000089e+00,3.637186808277973471e-01
1.860000000000000098e+00,3.676610018257984169e-01
1.870000000000000107e+00,3.716227088498193498e-01
1.880000000000000115e+00,3.756054160177312862e-01
1.890000000000000124e+00,3.796093674949229668e-01
1.900000000000000133e+00,3.836345675367385799e-01
1.910000000000000142e+00,3.876810217225851729e-01
1.920000000000000151e+00,3.917487484303637246e-01
1.929999999999999938e+00,3.958377525587921109e-01
1.939999999999999947e+00,3.999480585828965595e-01
1.949999999999999956e+00,4.040796799054979238e-01
1.959999999999999964e+00,4.082326383924796964e-01
1.969999999999999973e+00,4.124069763437192004e-01
1.979999999999999982e+00,4.166027259185484666e-01
1.989999999999999991e+00,4.208199488226441742e-01
2.000000000000000000e+00,4.250586447858966110e-01
2.009999999999999787e+00,4.293187342520367600e-01
2.020000000000000018e+00,4.336001009065933998e-01
2.029999999999999805e+00,4.379028308385289336e-01
2.040000000000000036e+00,4.422262914529380695e-01
2.049999999999999822e+00,4.465718531300794103e-01
2.059999999999999609e+00,4.509383327490170124e-01
2.069999999999999840e+00,4.553261348765971217e-01
2.079999999999999627e+00,4.597352929371090746e-01
2.089999999999999858e+00,4.641657726503924386e-01
2.099999999999999645e+00,4.686176047508141540e-01
2.109999999999999876e+00,4.730907874677977021e-01
2.119999999999999662e+00,4.775853237541411445e-01
2.129999999999999893e+00,4.821012348561248828e-01
2.139999999999999680e+00,4.866385174439606387e-01
2.149999999999999911e+00,4.911971738955164812e-01
2.159999999999999698e+00,4.957772235257563165e-01
2.169999999999999929e+00,5.003786590916882160e-01
2.179999999999999716e+00,5.050014999200839183e-01
2.189999999999999947e+00,5.096457459119956290e-01
2.199999999999999734e+00,5.143113990852450357e-01
2.209999999999999964e+00,5.189984751056552215e-01
2.219999999999999751e+00,5.237069726385411572e-01
2.229999999999999982e+00,5.284368941242683082e-01
2.239999999999999769e+00,5.331882529234878154e-01
2.250000000000000000e+00,5.379610490501414155e-01
2.259999999999999787e+00,5.427552813478384586e-01
2.270000000000000018e+00,5.475709636021924842e-01
2.279999999999999805e+00,5.524080942634171931e-01
2.290000000000000036e+00,5.572666698323571755e-01
2.299999999999999822e+00,5.621467034109721705e-01
2.310000000000000053e+00,5.670481861935514623e-01
2.319999999999999840e+00,5.719711301330560049e-01
2.329999999999999627e+00,5.769155303725103101e-01
2.339999999999999858e+00,5.818813820029392625e-01
2.349999999999999645e+00,5.868686954469092276e-01
2.359999999999999876e+00,5.918774640855664071e-01
2.369999999999999662e+00,5.969076809372936276e-01
2.379999999999999893e+00,6.019593558152460666e-01
2.389999999999999680e+00,6.070324803812533476e-01
2.399999999999999911e+00,6.121270462530706835e-01
2.409999999999999698e+00,6.172430616151575178e-01
2.419999999999999929e+00,6.223805168745515370e-01
2.429999999999999716e+00,6.275394019084257202e-01
2.439999999999999947e+00,6.327197240712687520e-01
2.449999999999999734e+00,6.379214722707720053e-01
2.459999999999999964e+00,6.431446350505575227e-01
2.469999999999999751e+00,6.483892192496065743e-01
2.479999999999999982e+00,6.536552124056477231e-01
2.489999999999999769e+00,6.589426020342274981e-01
2.500000000000000000e+00,6.642513943289173328e-01
2.509999999999999787e+00,6.695815761305933256e-01
2.520000000000000018e+00,6.749331340306945481e-01
2.529999999999999805e+00,6.803060740941742068e-01
2.540000000000000036e+00,6.857003823977434465e-01
2.549999999999999822e+00,6.911160448857387451e-01
2.560000000000000053e+00,6.965530675670245087e-01
2.569999999999999840e+00,7.020114365463930861e-01
2.579999999999999627e+00,7.074911370792222876e-01
2.589999999999999858e+00,7.129921759178295959e-01
2.599999999999999645e+00,7.185145385107870597e-01
2.609999999999999876e+00,7.240582108209869805e-01
2.619999999999999662e+00,7.296231994548143529e-01
2.629999999999999893e+00,7.352094901840250385e-01
2.639999999999999680e+00,7.408170832974506625e-01
2.649999999999999911e+00,7.464447182658007218e-01
2.659999999999999698e+00,7.520933064631637466e-01
2.669999999999999929e+00,7.577631959090267433e-01
2.679999999999999716e+00,7.634543958130745045e-01
2.689999999999999947e+00,7.691668885333239336e-01
