# GK weight,point, GL weight
0.0053774798729227,-0.9980022986933965,0.0000000000000000
0.0150079473293167,-0.9879925180204843,0.0307532419961180
0.0254608473267145,-0.9677390756791384,0.0000000000000000
0.0353463607913766,-0.9372733924007055,0.0703660474881063
0.0445897513247641,-0.8972645323440813,0.0000000000000000
0.0534815246909286,-0.8482065834104262,0.1071592204671724
0.0620095678006711,-0.7904185014424661,0.0000000000000000
0.0698541213187296,-0.7244177313601696,0.1395706779261532
0.0768496807577228,-0.6509967412974165,0.0000000000000000
0.0830805028231317,-0.5709721726085393,0.1662692058169963
0.0885644430562109,-0.4850818636402392,0.0000000000000000
0.0931265981708241,-0.3941513470775631,0.1861610000155621
0.0966427269836238,-0.2991800071531683,0.0000000000000000
0.0991735987217922,-0.2011940939974342,0.1984314853271128
0.1007698455238758,-0.1011420669187173,0.0000000000000000
0.1013300070147916,-0.0000000000000002,0.2025782419255605
0.1007698455238751,0.1011420669187179,0.0000000000000000
0.0991735987217912,0.2011940939974344,0.1984314853271122
0.0966427269836232,0.2991800071531686,0.0000000000000000
0.0931265981708250,0.3941513470775635,0.1861610000155620
0.0885644430562114,0.4850818636402399,0.0000000000000000
0.0830805028231338,0.5709721726085392,0.1662692058169928
0.0768496807577212,0.6509967412974169,0.0000000000000000
0.0698541213187283,0.7244177313601700,0.1395706779261542
0.0620095678006709,0.7904185014424659,0.0000000000000000
0.0534815246909281,0.8482065834104272,0.1071592204671717
0.0445897513247650,0.8972645323440819,0.0000000000000000
0.0353463607913759,0.9372733924007058,0.0703660474881078
0.0254608473267154,0.9677390756791391,0.0000000000000000
0.0150079473293161,0.9879925180204855,0.0307532419961175
0.0053774798729233,0.9980022986933971,0.0000000000000000
