# GK weight,point, GL weight
0.0013024627126734,-0.9995164628792281,0.0000000000000000
0.0036471327267764,-0.9970874818194766,0.0074708315792480
0.0062174417479776,-0.9921535909326935,0.0000000000000000
0.0086975909334502,-0.9846859096651521,0.0173186207903115
0.0110906494535917,-0.9747883625160327,0.0000000000000000
0.0134823525002963,-0.9625039250929492,0.0270090191849789
0.0158823377570686,-0.9478199582621278,0.0000000000000000
0.0182308870459721,-0.9307569978966490,0.0364322739123859
0.0205057508028599,-0.9113834619875933,0.0000000000000000
0.0227360386405734,-0.8897600299482711,0.0454937075271999
0.0249309353806471,-0.8659226090435594,0.0000000000000000
0.0270599742358991,-0.8399203201462673,0.0541030824249179
0.0291051633767229,-0.8118310751029207,0.0000000000000000
0.0310804943630836,-0.7817331484166250,0.0621747865610284
0.0329921865123993,-0.7496909110266086,0.0000000000000000
0.0348201380392513,-0.7157767845868532,0.0696285832354119
0.0365499425876567,-0.6800836878507510,0.0000000000000000
0.0381900879909415,-0.6427067229242602,0.0763903865987791
0.0397454217782660,-0.6037314885005232,0.0000000000000000
0.0412010625351889,-0.5632491614071491,0.0823929917615872
0.0425451960368519,-0.5213668019193267,0.0000000000000000
0.0437841956551745,-0.4781937820449025,0.0875767406084773
0.0449226469517301,-0.4338316842061030,0.0000000000000000
0.0459489447540302,-0.3883859016082329,0.0918901138936403
0.0468532673005626,-0.3419746853641814,0.0000000000000000
0.0476414364160332,-0.2947180699817011,0.0952902429123197
0.0483185016326537,-0.2467286323591131,0.0000000000000000
0.0488752161616571,-0.1981211993355707,0.0977433353863289
0.0493033500326473,-0.1490212736517218,0.0000000000000000
0.0496090348242769,-0.0995553121523414,0.0992250112266724
0.0497983005161999,-0.0498418078330689,0.0000000000000000
0.0498637171937758,-0.0000000000000002,0.0997205447934264
0.0497983005161996,0.0498418078330687,0.0000000000000000
0.0496090348242765,0.0995553121523420,0.0992250112266716
0.0493033500326473,0.1490212736517219,0.0000000000000000
0.0488752161616568,0.1981211993355704,0.0977433353863278
0.0483185016326541,0.2467286323591135,0.0000000000000000
0.0476414364160319,0.2947180699817015,0.0952902429123191
0.0468532673005638,0.3419746853641815,0.0000000000000000
0.0459489447540290,0.3883859016082327,0.0918901138936413
0.0449226469517300,0.4338316842061032,0.0000000000000000
0.0437841956551738,0.4781937820449024,0.0875767406084776
0.0425451960368519,0.5213668019193272,0.0000000000000000
0.0412010625351893,0.5632491614071491,0.0823929917615900
0.0397454217782659,0.6037314885005228,0.0000000000000000
0.0381900879909413,0.6427067229242602,0.0763903865987775
0.0365499425876559,0.6800836878507508,0.0000000000000000
0.0348201380392510,0.7157767845868532,0.0696285832354105
0.0329921865123986,0.7496909110266088,0.0000000000000000
0.0310804943630835,0.7817331484166249,0.0621747865610287
0.0291051633767218,0.8118310751029203,0.0000000000000000
0.0270599742358995,0.8399203201462673,0.0541030824249169
0.0249309353806480,0.8659226090435594,0.0000000000000000
0.0227360386405734,0.8897600299482710,0.0454937075272012
0.0205057508028609,0.9113834619875930,0.0000000000000000
0.0182308870459733,0.9307569978966481,0.0364322739123855
0.0158823377570676,0.9478199582621275,0.0000000000000000
0.0134823525002956,0.9625039250929497,0.0270090191849796
0.0110906494535923,0.9747883625160325,0.0000000000000000
0.0086975909334506,0.9846859096651525,0.0173186207903105
0.0062174417479777,0.9921535909326941,0.0000000000000000
0.0036471327267774,0.9970874818194770,0.0074708315792487
0.0013024627126732,0.9995164628792284,0.0000000000000000
