# Abscissa,Weight,Error weight
-1.000000000000000000,0.002506265664160401,0.010101010101010111
-0.987688340595137659,0.023978647239640962,0.000000000000000000
-0.951056516295153531,0.048754129106911639,0.094579054883701580
-0.891006524188367788,0.071202738820962647,0.000000000000000000
-0.809016994374947340,0.092397630395614661,0.185635214424247796
-0.707106781186547462,0.111023644398257432,0.000000000000000000
-0.587785252292473026,0.127117553390157872,0.253588333283686629
-0.453990499739546749,0.139927866192656458,0.000000000000000000
-0.309016994374947340,0.149419032473679797,0.299213270424237121
-0.156434465040230591,0.155120236180562809,0.000000000000000000
0.000000000000000061,0.157104512274790942,0.313766233766233804
0.156434465040230924,0.155120236180562809,0.000000000000000000
0.309016994374947451,0.149419032473679797,0.299213270424237066
0.453990499739546804,0.139927866192656458,0.000000000000000000
0.587785252292473248,0.127117553390157845,0.253588333283686629
0.707106781186547573,0.111023644398257404,0.000000000000000000
0.809016994374947451,0.092397630395614647,0.185635214424247796
0.891006524188367899,0.071202738820962605,0.000000000000000000
0.951056516295153531,0.048754129106911639,0.094579054883701552
0.987688340595137770,0.023978647239640938,0.000000000000000000
1.000000000000000000,0.002506265664160401,0.010101010101010111
