# Abscissa,Weight,Error weight
-1.000000000000000000,0.010101010101010111,0.120000000000000023
-0.951056516295153531,0.094579054883701580,0.000000000000000000
-0.809016994374947340,0.185635214424247796,0.380371520600005675
-0.587785252292473026,0.253588333283686629,0.000000000000000000
-0.309016994374947340,0.299213270424237121,0.499628479399994441
0.000000000000000061,0.313766233766233804,0.000000000000000000
0.309016994374947451,0.299213270424237066,0.499628479399994441
0.587785252292473248,0.253588333283686629,0.000000000000000000
0.809016994374947451,0.185635214424247796,0.380371520600005619
0.951056516295153531,0.094579054883701552,0.000000000000000000
1.000000000000000000,0.010101010101010111,0.120000000000000023
