# Abscissa,Weight,Error weight
-1.000000000000000000,0.000025000625015625,0.000100010001000099
-0.999876632481660588,0.000240890435245048,0.000000000000000000
-0.999506560365731600,0.000495445200852430,0.000963427864108459
-0.998889874961969904,0.000738938094438849,0.000000000000000000
-0.998026728428271559,0.000986904144178812,0.001980817927198226
-0.996917333733127964,0.001232044180168930,0.000000000000000000
-0.995561964603079996,0.001478523418903294,0.002952456096147225
-0.993960955455179596,0.001723499748742525,0.000000000000000000
-0.992114701314477765,0.001968886111072885,0.003939841903536676
-0.990023657716557537,0.002213147256700746,0.000000000000000000
-0.987688340595137659,0.002457367797858747,0.004912969725020084
-0.985109326154773868,0.002700572234123942,0.000000000000000000
-0.982287250728688721,0.002943449429284650,0.005887861820873184
-0.979222810621765860,0.003185315013822227,0.000000000000000000
-0.975916761938747324,0.003426638245673112,0.006852350689068429
-0.972369920397676557,0.003666905564103658,0.000000000000000000
-0.968583161128630965,0.003906451851439601,0.007813458605264089
-0.964557418457797966,0.004144872415887579,0.000000000000000000
-0.960293685676942954,0.004382414049850679,0.008764257339122197
-0.955793014798330121,0.004618745805173230,0.000000000000000000
-0.951056516295153531,0.004854053702016949,0.009708469373648479
-0.946085358827545297,0.005088059141541150,0.000000000000000000
-0.940880768954225455,0.005320904545226271,0.010641420231239316
-0.935444030829867379,0.005552349896134630,0.000000000000000000
-0.929776485888251347,0.005782505363611745,0.011565266800578806
-0.923879532511286516,0.006011160258330324,0.000000000000000000
-0.917754625683980918,0.006238400302193514,0.012476516999062577
-0.911403276635445070,0.006464037688728132,0.000000000000000000
-0.904827052466019355,0.006688139243071215,0.013376470366567786
-0.898027575760615537,0.006910535420165922,0.000000000000000000
-0.891006524188367788,0.007131278208932901,0.014262339037715191
-0.883765630088693355,0.007350212929433607,0.000000000000000000
-0.876306680043863695,0.007567379777632579,0.015134909673028734
-0.868631514438191310,0.007782636390237179,0.000000000000000000
-0.860742027003943755,0.007996013499658405,0.015991853908898915
-0.852640164354091956,0.008207379112518603,0.000000000000000000
-0.844327925502014853,0.008416756314060928,0.016833634107404190
-0.835807361368270052,0.008624021970639838,0.000000000000000000
-0.827080574274561720,0.008829192960253944,0.017658243849744144
-0.818149717425023293,0.009032153821635528,0.000000000000000000
-0.809016994374947340,0.009232916384054522,0.018465933797798616
-0.799684658487090583,0.009431371914055256,0.000000000000000000
-0.790155012375690413,0.009627528136844636,0.019254936722292088
-0.780430407338329579,0.009821282287546158,0.000000000000000000
-0.770513242775789142,0.010012638767029196,0.020025363490218249
-0.760405965600030931,0.010201500163119801,0.000000000000000000
-0.750111069630459593,0.010387868203136872,0.020775633673507845
-0.739631094978609793,0.010571650323930544,0.000000000000000000
-0.728968627421411330,0.010752846128016264,0.021505766817478608
-0.718126297763188703,0.010931367486325517,0.000000000000000000
-0.707106781186547462,0.011107212343648072,0.022214334802243975
-0.695912796592314309,0.011280296660889423,0.000000000000000000
-0.684547105928688726,0.011450617126140532,0.022901300025301007
-0.673012513509773425,0.011618093503187543,0.000000000000000000
-0.661311865323651715,0.011782721570508676,0.023565363247404682
-0.649448048330183547,0.011944424653901170,0.000000000000000000
-0.637423989748689634,0.012103197924863474,0.024206454736599270
-0.625242656335705194,0.012258968068047969,0.000000000000000000
-0.612907053652976597,0.012411729913657734,0.024823387812471346
-0.600420225325883905,0.012561413332982049,0.000000000000000000
-0.587785252292473026,0.012708013049653091,0.025416079525378905
-0.575005252043278570,0.012851461974873695,0.000000000000000000
-0.562083377852130583,0.012991754934288424,0.025983444130429231
-0.549022817998131796,0.013128827753376602,0.000000000000000000
-0.535826794978996768,0.013262675546144744,0.026525400151222650
-0.522498564715948799,0.013393236944198968,0.000000000000000000
-0.509041415750371318,0.013520507517215509,0.027040954329996484
-0.495458668432407601,0.013644428609305028,0.000000000000000000
-0.481753674101715379,0.013764996396705115,0.027530038343152489
-0.467929814260573229,0.013882154854484456,0.000000000000000000
-0.453990499739546749,0.013995900902091771,0.027991745147967130
-0.439939169855915135,0.014106181074038323,0.000000000000000000
-0.425779291565072771,0.014212993157204317,0.028426029042497594
-0.411514358605108765,0.014316286182342550,0.000000000000000000
-0.397147890634780676,0.014416058917076091,0.028832064428081897
-0.382683432365089504,0.014512262832062004,0.000000000000000000
-0.368124552684677753,0.014604897779352359,0.029209836027912193
-0.353474843779257031,0.014693917618801230,0.000000000000000000
-0.338737920245291368,0.014779323382041552,0.029558595947897798
-0.323917418198149454,0.014861071271990938,0.000000000000000000
-0.309016994374947174,0.014939163587414183,0.029878365855910242
-0.294040325232303779,0.015013558831822614,0.000000000000000000
-0.278991106039229164,0.015084260651867291,0.030168472518922563
-0.263873049965372863,0.015151229812057314,0.000000000000000000
-0.248689887164854850,0.015214471381586150,0.030428980058999921
-0.233445363855905558,0.015273948348548481,0.000000000000000000
-0.218143241396542370,0.015329667273849249,0.030659287310553722
-0.202787295356512381,0.015381593333332560,0.000000000000000000
-0.187381314585724601,0.015429734643836693,0.030859505551535982
-0.171929100279409608,0.015474058534155427,0.000000000000000000
-0.156434465040230813,0.015514574736816607,0.031029103354493697
-0.140901231937582472,0.015551252699316918,0.000000000000000000
-0.125333233564304147,0.015584103825598657,0.031168243201153033
-0.109734311091045256,0.015613099647730179,0.000000000000000000
-0.094108313318514394,0.015638253293158239,0.031276461192974787
-0.078459095727844888,0.015659538344107094,0.000000000000000000
-0.062790519529313402,0.015676969700349781,0.031353974531285835
-0.047106450709642554,0.015690522959195777,0.000000000000000000
-0.031410759078128278,0.015700214838642132,0.031400384641136300
-0.015707317311820523,0.015706022915010651,0.000000000000000000
0.000000000000000061,0.015707965767824014,0.031415966527910302
0.015707317311820648,0.015706022915010651,0.000000000000000000
0.031410759078128396,0.015700214838642135,0.031400384641136300
0.047106450709642679,0.015690522959195773,0.000000000000000000
0.062790519529313513,0.015676969700349784,0.031353974531285841
0.078459095727844999,0.015659538344107094,0.000000000000000000
0.094108313318514283,0.015638253293158239,0.031276461192974787
0.109734311091045367,0.015613099647730175,0.000000000000000000
0.125333233564304480,0.015584103825598657,0.031168243201153033
0.140901231937582805,0.015551252699316918,0.000000000000000000
0.156434465040230924,0.015514574736816607,0.031029103354493697
0.171929100279409497,0.015474058534155427,0.000000000000000000
0.187381314585724712,0.015429734643836688,0.030859505551535982
0.202787295356512715,0.015381593333332557,0.000000000000000000
0.218143241396542675,0.015329667273849249,0.030659287310553719
0.233445363855905447,0.015273948348548481,0.000000000000000000
0.248689887164854739,0.015214471381586150,0.030428980058999917
0.263873049965372752,0.015151229812057314,0.000000000000000000
0.278991106039229442,0.015084260651867291,0.030168472518922566
0.294040325232304056,0.015013558831822611,0.000000000000000000
0.309016994374947451,0.014939163587414180,0.029878365855910242
0.323917418198149343,0.014861071271990940,0.000000000000000000
0.338737920245291479,0.014779323382041550,0.029558595947897795
0.353474843779257142,0.014693917618801230,0.000000000000000000
0.368124552684678086,0.014604897779352356,0.029209836027912193
0.382683432365089837,0.014512262832062002,0.000000000000000000
0.397147890634780565,0.014416058917076089,0.028832064428081897
0.411514358605108876,0.014316286182342550,0.000000000000000000
0.425779291565072660,0.014212993157204314,0.028426029042497591
0.439939169855915080,0.014106181074038323,0.000000000000000000
0.453990499739546804,0.013995900902091770,0.027991745147967130
0.467929814260573340,0.013882154854484454,0.000000000000000000
0.481753674101715212,0.013764996396705117,0.027530038343152499
0.495458668432407601,0.013644428609305028,0.000000000000000000
0.509041415750371318,0.013520507517215509,0.027040954329996487
0.522498564715948910,0.013393236944198965,0.000000000000000000
0.535826794978996657,0.013262675546144749,0.026525400151222657
0.549022817998131796,0.013128827753376605,0.000000000000000000
0.562083377852130694,0.012991754934288424,0.025983444130429231
0.575005252043278570,0.012851461974873695,0.000000000000000000
0.587785252292473248,0.012708013049653091,0.025416079525378898
0.600420225325884127,0.012561413332982045,0.000000000000000000
0.612907053652976486,0.012411729913657740,0.024823387812471349
0.625242656335705305,0.012258968068047969,0.000000000000000000
0.637423989748689745,0.012103197924863474,0.024206454736599270
0.649448048330183769,0.011944424653901166,0.000000000000000000
0.661311865323651937,0.011782721570508673,0.023565363247404672
0.673012513509773314,0.011618093503187545,0.000000000000000000
0.684547105928688726,0.011450617126140535,0.022901300025301007
0.695912796592314420,0.011280296660889423,0.000000000000000000
0.707106781186547573,0.011107212343648070,0.022214334802243975
0.718126297763188814,0.010931367486325510,0.000000000000000000
0.728968627421411552,0.010752846128016261,0.021505766817478601
0.739631094978609682,0.010571650323930546,0.000000000000000000
0.750111069630459593,0.010387868203136870,0.020775633673507845
0.760405965600031042,0.010201500163119801,0.000000000000000000
0.770513242775789253,0.010012638767029194,0.020025363490218245
0.780430407338329801,0.009821282287546152,0.000000000000000000
0.790155012375690413,0.009627528136844638,0.019254936722292091
0.799684658487090583,0.009431371914055256,0.000000000000000000
0.809016994374947451,0.009232916384054520,0.018465933797798612
0.818149717425023404,0.009032153821635525,0.000000000000000000
0.827080574274561831,0.008829192960253940,0.017658243849744137
0.835807361368270163,0.008624021970639835,0.000000000000000000
0.844327925502015075,0.008416756314060922,0.016833634107404176
0.852640164354092289,0.008207379112518598,0.000000000000000000
0.860742027003943644,0.007996013499658408,0.015991853908898918
0.868631514438191199,0.007782636390237184,0.000000000000000000
0.876306680043863584,0.007567379777632581,0.015134909673028739
0.883765630088693466,0.007350212929433607,0.000000000000000000
0.891006524188367899,0.007131278208932898,0.014262339037715189
0.898027575760615648,0.006910535420165917,0.000000000000000000
0.904827052466019577,0.006688139243071210,0.013376470366567778
0.911403276635445292,0.006464037688728126,0.000000000000000000
0.917754625683981140,0.006238400302193506,0.012476516999062564
0.923879532511286738,0.006011160258330317,0.000000000000000000
0.929776485888251458,0.005782505363611743,0.011565266800578802
0.935444030829867379,0.005552349896134632,0.000000000000000000
0.940880768954225455,0.005320904545226273,0.010641420231239316
0.946085358827545297,0.005088059141541150,0.000000000000000000
0.951056516295153531,0.004854053702016946,0.009708469373648474
0.955793014798330121,0.004618745805173228,0.000000000000000000
0.960293685676943065,0.004382414049850676,0.008764257339122190
0.964557418457798077,0.004144872415887575,0.000000000000000000
0.968583161128631076,0.003906451851439593,0.007813458605264072
0.972369920397676557,0.003666905564103659,0.000000000000000000
0.975916761938747435,0.003426638245673110,0.006852350689068423
0.979222810621765749,0.003185315013822230,0.000000000000000000
0.982287250728688721,0.002943449429284649,0.005887861820873181
0.985109326154773868,0.002700572234123942,0.000000000000000000
0.987688340595137770,0.002457367797858746,0.004912969725020082
0.990023657716557537,0.002213147256700742,0.000000000000000000
0.992114701314477876,0.001968886111072882,0.003939841903536667
0.993960955455179707,0.001723499748742522,0.000000000000000000
0.995561964603079996,0.001478523418903297,0.002952456096147227
0.996917333733127964,0.001232044180168930,0.000000000000000000
0.998026728428271559,0.000986904144178811,0.001980817927198222
0.998889874961970015,0.000738938094438847,0.000000000000000000
0.999506560365731600,0.000495445200852429,0.000963427864108457
0.999876632481660588,0.000240890435245045,0.000000000000000000
1.000000000000000000,0.000025000625015625,0.000100010001000099
