# Abscissa,Weight,Error weight
-1.000000000000000000,0.001739130434782613,0.006993006993006996
-0.991444861373810382,0.016675492161079865,0.000000000000000000
-0.965925826289068201,0.034025834545911862,0.066057424952074423
-0.923879532511286738,0.050018818531700593,0.000000000000000000
-0.866025403784438708,0.065495353173371754,0.131542531542531538
-0.793353340291234943,0.079655287673246616,0.000000000000000000
-0.707106781186547462,0.092583631600995989,0.184763384763384775
-0.608761429008720656,0.103830838586678659,0.000000000000000000
-0.499999999999999778,0.113378375561711153,0.226973026973027014
-0.382683432365089504,0.120921518955951490,0.000000000000000000
-0.258819045102520628,0.126452254740899994,0.252675693781044264
-0.130526192220051601,0.129767609308734100,0.000000000000000000
0.000000000000000061,0.130911709449870683,0.261989861989861961
0.130526192220051712,0.129767609308734128,0.000000000000000000
0.258819045102520739,0.126452254740899994,0.252675693781044264
0.382683432365089837,0.120921518955951490,0.000000000000000000
0.500000000000000111,0.113378375561711112,0.226973026973026931
0.608761429008720767,0.103830838586678659,0.000000000000000000
0.707106781186547573,0.092583631600995975,0.184763384763384747
0.793353340291235165,0.079655287673246603,0.000000000000000000
0.866025403784438708,0.065495353173371740,0.131542531542531510
0.923879532511286738,0.050018818531700572,0.000000000000000000
0.965925826289068312,0.034025834545911848,0.066057424952074367
0.991444861373810382,0.016675492161079820,0.000000000000000000
1.000000000000000000,0.001739130434782613,0.006993006993006996
