# Abscissa,Weight,Error weight
-1.000000000000000000,0.000100010001000099,0.000400160064025612
-0.999506560365731600,0.000963427864108459,0.000000000000000000
-0.998026728428271559,0.001980817927198226,0.003851569584770180
-0.995561964603079996,0.002952456096147225,0.000000000000000000
-0.992114701314477765,0.003939841903536676,0.007907877773877746
-0.987688340595137659,0.004912969725020084,0.000000000000000000
-0.982287250728688721,0.005887861820873184,0.011757170239376342
-0.975916761938747324,0.006852350689068429,0.000000000000000000
-0.968583161128630965,0.007813458605264089,0.015635343281621198
-0.960293685676942954,0.008764257339122197,0.000000000000000000
-0.951056516295153531,0.009708469373648479,0.019409687034257481
-0.940880768954225455,0.010641420231239316,0.000000000000000000
-0.929776485888251347,0.011565266800578806,0.023134533055368580
-0.917754625683980918,0.012476516999062577,0.000000000000000000
-0.904827052466019355,0.013376470366567786,0.026749046501677566
-0.891006524188367788,0.014262339037715191,0.000000000000000000
-0.876306680043863695,0.015134909673028734,0.030272189676779082
-0.860742027003943755,0.015991853908898915,0.000000000000000000
-0.844327925502014853,0.016833634107404190,0.033664788695726700
-0.827080574274561720,0.017658243849744144,0.000000000000000000
-0.809016994374947340,0.018465933797798616,0.036933471247957893
-0.790155012375690413,0.019254936722292088,0.000000000000000000
-0.770513242775789142,0.020025363490218249,0.040048967323153377
-0.750111069630459593,0.020775633673507845,0.000000000000000000
-0.728968627421411330,0.021505766817478608,0.043012720585858019
-0.707106781186547462,0.022214334802243975,0.000000000000000000
-0.684547105928688726,0.022901300025301007,0.045801251269570839
-0.661311865323651715,0.023565363247404682,0.000000000000000000
-0.637423989748689634,0.024206454736599270,0.048413848526691797
-0.612907053652976597,0.024823387812471346,0.000000000000000000
-0.587785252292473026,0.025416079525378905,0.050831062305787732
-0.562083377852130583,0.025983444130429231,0.000000000000000000
-0.535826794978996768,0.026525400151222650,0.053051583490059999
-0.509041415750371318,0.027040954329996484,0.000000000000000000
-0.481753674101715379,0.027530038343152489,0.055059140994613884
-0.453990499739546749,0.027991745147967130,0.000000000000000000
-0.425779291565072771,0.028426029042497594,0.056852740689525824
-0.397147890634780676,0.028832064428081897,0.000000000000000000
-0.368124552684677753,0.029209836027912193,0.058418840364366051
-0.338737920245291368,0.029558595947897798,0.000000000000000000
-0.309016994374947174,0.029878365855910242,0.059757349944265119
-0.278991106039229164,0.030168472518922563,0.000000000000000000
-0.248689887164854850,0.030428980058999921,0.060857193432576277
-0.218143241396542370,0.030659287310553722,0.000000000000000000
-0.187381314585724601,0.030859505551535982,0.061719590859297499
-0.156434465040230813,0.031029103354493697,0.000000000000000000
-0.125333233564304147,0.031168243201153033,0.062335755495811739
-0.094108313318514394,0.031276461192974787,0.000000000000000000
-0.062790519529313402,0.031353974531285835,0.062708510772658890
-0.031410759078128278,0.031400384641136300,0.000000000000000000
0.000000000000000061,0.031415966527910302,0.062831213580649400
0.031410759078128396,0.031400384641136300,0.000000000000000000
0.062790519529313513,0.031353974531285841,0.062708510772658890
0.094108313318514283,0.031276461192974787,0.000000000000000000
0.125333233564304480,0.031168243201153033,0.062335755495811739
0.156434465040230924,0.031029103354493697,0.000000000000000000
0.187381314585724712,0.030859505551535982,0.061719590859297499
0.218143241396542675,0.030659287310553719,0.000000000000000000
0.248689887164854739,0.030428980058999917,0.060857193432576277
0.278991106039229442,0.030168472518922566,0.000000000000000000
0.309016994374947451,0.029878365855910242,0.059757349944265112
0.338737920245291479,0.029558595947897795,0.000000000000000000
0.368124552684678086,0.029209836027912193,0.058418840364366044
0.397147890634780565,0.028832064428081897,0.000000000000000000
0.425779291565072660,0.028426029042497591,0.056852740689525824
0.453990499739546804,0.027991745147967130,0.000000000000000000
0.481753674101715212,0.027530038343152499,0.055059140994613891
0.509041415750371318,0.027040954329996487,0.000000000000000000
0.535826794978996657,0.026525400151222657,0.053051583490060013
0.562083377852130694,0.025983444130429231,0.000000000000000000
0.587785252292473248,0.025416079525378898,0.050831062305787718
0.612907053652976486,0.024823387812471349,0.000000000000000000
0.637423989748689745,0.024206454736599270,0.048413848526691797
0.661311865323651937,0.023565363247404672,0.000000000000000000
0.684547105928688726,0.022901300025301007,0.045801251269570846
0.707106781186547573,0.022214334802243975,0.000000000000000000
0.728968627421411552,0.021505766817478601,0.043012720585858005
0.750111069630459593,0.020775633673507845,0.000000000000000000
0.770513242775789253,0.020025363490218245,0.040048967323153370
0.790155012375690413,0.019254936722292091,0.000000000000000000
0.809016994374947451,0.018465933797798612,0.036933471247957893
0.827080574274561831,0.017658243849744137,0.000000000000000000
0.844327925502015075,0.016833634107404176,0.033664788695726679
0.860742027003943644,0.015991853908898918,0.000000000000000000
0.876306680043863584,0.015134909673028739,0.030272189676779089
0.891006524188367899,0.014262339037715189,0.000000000000000000
0.904827052466019577,0.013376470366567778,0.026749046501677549
0.917754625683981140,0.012476516999062564,0.000000000000000000
0.929776485888251458,0.011565266800578802,0.023134533055368566
0.940880768954225455,0.010641420231239316,0.000000000000000000
0.951056516295153531,0.009708469373648474,0.019409687034257474
0.960293685676943065,0.008764257339122190,0.000000000000000000
0.968583161128631076,0.007813458605264072,0.015635343281621177
0.975916761938747435,0.006852350689068423,0.000000000000000000
0.982287250728688721,0.005887861820873181,0.011757170239376342
0.987688340595137770,0.004912969725020082,0.000000000000000000
0.992114701314477876,0.003939841903536667,0.007907877773877732
0.995561964603079996,0.002952456096147227,0.000000000000000000
0.998026728428271559,0.001980817927198222,0.003851569584770167
0.999506560365731600,0.000963427864108457,0.000000000000000000
1.000000000000000000,0.000100010001000099,0.000400160064025612
