# Abscissa,Weight,Error weight
-1.000000000000000000,0.001112347052280312,0.035555555555555562
-0.994521895368273401,0.010684704350763193,0.000000000000000000
-0.978147600733805689,0.021865182281179559,0.087924049790429212
-0.951056516295153531,0.032313641629580440,0.000000000000000000
-0.913545457642600978,0.042621438740024581,0.109436086796333085
-0.866025403784438708,0.052340874161643389,0.000000000000000000
-0.809016994374947340,0.061566657458006990,0.128136717080913481
-0.743144825477394022,0.070060358064080883,0.000000000000000000
-0.669130606358857905,0.077830774676107467,0.144533254686503548
-0.587785252292473026,0.084712583872664116,0.000000000000000000
-0.499999999999999778,0.090696509996208416,0.157331557331557348
-0.406736643075800097,0.095660367494072515,0.000000000000000000
-0.309016994374947340,0.099599845725942479,0.166274057329860919
-0.207911690817759343,0.102426230134583587,0.000000000000000000
-0.104528463267653332,0.104151070544110047,0.170808721428846871
0.000000000000000283,0.104714827637504115,0.000000000000000000
0.104528463267653443,0.104151070544110047,0.170808721428846871
0.207911690817759232,0.102426230134583587,0.000000000000000000
0.309016994374947451,0.099599845725942479,0.166274057329860919
0.406736643075800375,0.095660367494072501,0.000000000000000000
0.500000000000000111,0.090696509996208374,0.157331557331557320
0.587785252292473248,0.084712583872664116,0.000000000000000000
0.669130606358858349,0.077830774676107412,0.144533254686503493
0.743144825477394244,0.070060358064080869,0.000000000000000000
0.809016994374947451,0.061566657458006983,0.128136717080913481
0.866025403784438708,0.052340874161643382,0.000000000000000000
0.913545457642600867,0.042621438740024595,0.109436086796333099
0.951056516295153531,0.032313641629580434,0.000000000000000000
0.978147600733805689,0.021865182281179559,0.087924049790429198
0.994521895368273290,0.010684704350763179,0.000000000000000000
1.000000000000000000,0.001112347052280312,0.035555555555555562
