# r (bohr), g(r)
6.000000,0.001612
14.485280,0.006237
18.877600,0.018918
22.392320,0.042089
25.416400,0.071148
28.113360,0.109982
30.571440,0.154409
32.845080,0.206838
34.970560,0.262161
36.973680,0.321635
38.873400,0.381572
40.684400,0.444962
42.418000,0.507411
44.083200,0.568080
45.688000,0.627046
47.238000,0.678746
48.738800,0.722986
50.194400,0.769476
51.609200,0.814267
52.986400,0.857330
54.328400,0.886618
55.638000,0.922219
56.917600,0.952658
58.168800,0.979609
59.394000,0.990447
60.594000,1.014930
61.771200,1.034680
62.926000,1.043190
64.060000,1.054130
65.174400,1.067160
66.270000,1.073330
67.347600,1.078020
68.408400,1.079250
69.453200,1.076990
70.482000,1.081220
71.496400,1.083760
72.496400,1.085960
73.483200,1.076790
74.456400,1.077060
75.417200,1.076070
76.366000,1.066620
77.303200,1.066010
78.229200,1.058160
79.144000,1.051860
80.048800,1.054980
80.943200,1.050990
81.828000,1.049870
82.703200,1.042450
83.569200,1.034950
84.426400,1.033310
85.274800,1.028870
86.115200,1.026540
86.947200,1.021500
87.771600,1.022760
88.588000,1.015990
89.397200,1.017760
90.198800,1.014020
90.993600,1.014150
91.781600,1.009160
92.562800,1.006940
93.337200,1.002390
94.105600,1.002050
94.867600,1.001010
95.623600,0.999528
96.373600,0.999506
97.117600,0.996443
97.856400,0.992007
98.589200,0.990760
99.317200,0.991650
100.039200,0.988097
100.756400,0.989391
101.468400,0.988084
102.175600,0.987885
102.878000,0.986241
103.575600,0.988609
104.268400,0.987603
104.956400,0.984164
105.640400,0.985780
106.319600,0.986444
106.994800,0.984161
107.665600,0.986797
108.332400,0.984832
108.994800,0.986329
109.653600,0.988277
110.308000,0.984884
110.958800,0.988650
111.606000,0.987374
112.249200,0.987292
112.888800,0.985532
113.524800,0.993634
114.157200,0.992465
114.786400,0.988859
115.412000,0.988513
116.034000,0.991815
116.652800,0.991604
117.268400,0.993460
117.880800,0.994724
118.490000,0.991823
119.096400,0.995151
119.699200,0.995854
120.299200,0.996574
120.896400,0.993170
121.490400,0.996884
122.081600,0.995642
122.670000,0.998540
123.255600,0.997404
123.838400,0.998271
124.418400,0.998761
124.995600,0.999748
125.570400,1.001310
126.142400,0.998223
126.712000,1.003560
127.278800,0.998626
127.843200,0.997488
128.405200,0.999653
128.964800,1.001140
129.522000,1.002780
130.076800,1.003780
130.628800,1.003340
131.178800,1.003240
131.726800,1.000720
132.272000,1.001460
132.815200,1.000800
133.356400,1.002650
133.895200,1.000360
134.432000,1.003340
134.966400,1.003270
135.498800,1.006290
136.029200,1.003480
136.557600,1.000400
137.083600,1.003250
137.608000,1.004950
138.130000,1.002710
138.650400,1.002490
139.168800,1.004550
139.685200,1.003070
140.199600,1.002590
