# r (bohr), g(r)
455.467000,1.001340
456.453000,1.004020
457.438000,1.000430
458.421000,1.001740
459.402000,1.001920
460.380000,0.998870
461.356000,1.003830
462.331000,1.006490
463.303000,1.001880
464.273000,1.004420
465.242000,1.001410
466.208000,1.005850
467.172000,0.998823
468.134000,1.000420
469.095000,1.003950
470.053000,1.001340
471.009000,1.001590
471.964000,1.001230
472.916000,1.003850
473.867000,1.003890
474.816000,1.002570
475.762000,1.001270
476.707000,1.003450
477.650000,1.005370
478.591000,1.001890
479.531000,1.003710
480.468000,1.002390
481.404000,1.002930
482.338000,1.004200
483.270000,1.007850
484.200000,1.005430
485.129000,1.005700
486.055000,1.002270
486.980000,1.002910
487.903000,1.002850
488.825000,0.999453
489.745000,1.004400
490.663000,1.003790
491.579000,1.002390
492.493000,1.006760
493.406000,1.003870
494.318000,1.004740
495.227000,1.004910
496.135000,1.004630
497.041000,1.003780
497.946000,1.004720
498.848000,1.002800
499.750000,1.001790
500.649000,1.004050
501.547000,1.001780
502.444000,1.002900
503.339000,1.002000
504.232000,1.001730
505.124000,1.001600
506.014000,1.002830
506.902000,1.002770
507.789000,1.000550
508.675000,1.001550
509.558000,1.002300
510.441000,1.002120
511.322000,1.002270
512.201000,1.001680
513.079000,1.001900
513.955000,1.000360
514.830000,0.998832
515.703000,1.000250
516.575000,0.999809
517.445000,1.001800
518.314000,0.998496
519.182000,0.999875
520.048000,1.001690
520.912000,0.997385
521.776000,1.001650
522.637000,0.998871
523.498000,1.001080
524.357000,0.996867
525.214000,0.999524
526.070000,1.001150
526.925000,1.000850
527.778000,0.999689
528.630000,0.999199
529.481000,0.998956
530.330000,0.996799
531.178000,0.999496
532.024000,0.999613
532.869000,0.998174
533.713000,0.999600
534.556000,0.999302
535.397000,0.996003
536.237000,0.997827
537.075000,0.996171
537.912000,0.996613
538.748000,0.995542
539.583000,0.995282
540.416000,0.998147
541.248000,0.998474
542.079000,0.995629
542.909000,0.996962
543.737000,0.997073
544.564000,0.999010
545.390000,0.998632
546.214000,0.994521
547.037000,0.997614
547.859000,0.999568
548.680000,0.998336
549.500000,0.996525
550.318000,0.995207
551.135000,0.997094
551.951000,0.997061
552.766000,0.995291
553.579000,0.997437
554.391000,0.997273
555.203000,0.994141
556.012000,0.996674
556.821000,0.997743
557.629000,0.995999
558.435000,0.997991
559.240000,0.998545
560.044000,0.994492
560.847000,0.994001
561.649000,0.999030
562.450000,0.998463
563.249000,0.996896
564.048000,0.996089
564.845000,0.998573
565.641000,0.999723
566.436000,0.997991
567.230000,0.996997
568.023000,0.998393
568.814000,0.997322
569.605000,0.996043
570.394000,1.000440
571.183000,1.000210
571.970000,0.998378
572.756000,0.996497
573.541000,1.000590
574.326000,0.998510
575.109000,1.000160
575.890000,0.998479
576.671000,0.998812
577.451000,0.996969
578.230000,0.999459
579.008000,1.000260
579.784000,0.999846
580.560000,0.999534
581.335000,0.999991
582.108000,1.001200
582.881000,1.002810
583.652000,1.001390
584.423000,0.997552
585.192000,1.001150
585.961000,1.001290
586.728000,1.001030
587.495000,0.998710
588.260000,0.999273
589.024000,1.002730
589.788000,0.999093
590.550000,0.999425
591.312000,1.002680
592.073000,1.000130
592.832000,0.999886
593.591000,1.000860
594.348000,1.001260
595.105000,1.002460
595.861000,1.000290
596.615000,1.005520
597.369000,0.998964
598.122000,0.999274
598.874000,0.999148
599.625000,1.001150
600.375000,1.001570
601.124000,1.000310
601.872000,1.000230
602.619000,0.998280
603.365000,0.997869
604.111000,1.000510
604.855000,0.999805
605.599000,1.003180
606.341000,1.002730
607.083000,1.001300
607.824000,1.000100
608.564000,1.000650
609.303000,1.001520
610.041000,1.001880
610.778000,1.003840
611.514000,1.002220
612.250000,1.001610
612.984000,1.003470
613.718000,0.999952
614.451000,1.001740
615.183000,1.002940
615.914000,1.002200
616.644000,1.001080
617.373000,1.003360
618.102000,1.002630
618.829000,1.002100
619.556000,1.000200
620.282000,1.001900
621.007000,1.000070
621.731000,1.001910
622.455000,1.001730
623.177000,1.001250
623.899000,1.001210
624.620000,1.001620
625.340000,1.000900
626.059000,1.002360
626.777000,1.003180
627.495000,1.000680
628.212000,0.998391
628.928000,1.002610
629.643000,1.003240
630.357000,1.002260
631.070000,1.000280
631.783000,0.999944
632.495000,1.001950
633.206000,1.003110
633.916000,1.000520
634.626000,0.999412
635.334000,1.001350
636.042000,1.001780
636.749000,1.001590
637.456000,0.999274
638.161000,1.000470
638.866000,1.000610
639.570000,0.999329
640.273000,1.002030
640.976000,0.999042
641.677000,1.003260
642.378000,1.000550
643.078000,1.000060
643.778000,1.000660
644.476000,0.999654
645.174000,1.000140
645.871000,1.001800
646.568000,1.000580
647.263000,1.001420
647.958000,1.000250
648.652000,1.000740
649.346000,0.998572
650.038000,1.000100
650.730000,0.998075
651.421000,0.998438
652.112000,1.000920
652.802000,0.999735
653.491000,0.997480
654.179000,0.999921
654.866000,0.999243
655.553000,0.999766
656.239000,1.001870
656.925000,0.999615
657.609000,1.000340
658.293000,1.001250
658.976000,0.999607
659.659000,1.001180
660.341000,1.004040
661.022000,1.000440
661.702000,0.999697
662.382000,1.002160
663.061000,1.000100
663.739000,0.998040
664.417000,1.000180
665.094000,0.997402
665.770000,0.998816
666.446000,0.998779
667.121000,1.000720
667.795000,0.997364
668.468000,1.000550
669.141000,0.997968
669.813000,1.000130
670.485000,0.998425
671.156000,1.000030
671.826000,1.000870
672.495000,1.000040
673.164000,0.999656
673.832000,1.000880
674.500000,1.001830
675.167000,0.999483
675.833000,1.001380
676.498000,0.999086
677.163000,0.998841
677.827000,1.002910
678.491000,0.999443
679.154000,1.000300
679.816000,1.001750
680.478000,1.000820
681.139000,0.997748
681.799000,0.998373
682.459000,0.999880
683.118000,0.999417
683.776000,1.000800
684.434000,1.001460
685.091000,1.000650
685.748000,1.001080
686.404000,0.999785
687.059000,0.997556
687.714000,1.000950
688.368000,0.998657
689.021000,1.001160
689.674000,1.001950
690.326000,0.999807
690.977000,1.000090
691.628000,1.000330
692.279000,1.000630
692.928000,0.998555
693.578000,0.999039
694.226000,0.999048
694.874000,1.000440
695.521000,1.000380
696.168000,1.001330
696.814000,1.000160
697.460000,1.000110
698.104000,0.998714
698.749000,0.998923
699.393000,1.000030
700.036000,0.999681
700.678000,0.999110
701.320000,0.997294
701.961000,1.000320
702.602000,0.999164
703.242000,1.002220
703.882000,0.997234
704.521000,1.001270
705.159000,1.003080
705.797000,0.998851
706.435000,0.999546
707.071000,0.998589
707.707000,0.996710
708.343000,0.998374
708.978000,0.996218
709.612000,0.998079
710.246000,0.998190
710.880000,0.997755
711.512000,0.999688
712.145000,0.999694
712.776000,1.002430
713.407000,1.000160
714.038000,0.999280
714.668000,0.999235
715.297000,1.000310
715.926000,1.001530
716.554000,0.999735
717.182000,0.999727
717.809000,0.997935
718.436000,0.997234
719.062000,0.998869
719.687000,1.001130
720.312000,0.998692
720.937000,0.998080
721.561000,1.003710
722.184000,1.000490
722.807000,0.999260
723.429000,0.999148
724.051000,1.002240
724.672000,0.999252
725.293000,0.998077
725.913000,1.000420
726.533000,0.998799
727.152000,0.999849
727.771000,0.999973
728.389000,0.998802
729.006000,0.997005
729.623000,0.998622
730.240000,0.998346
730.856000,0.997856
731.471000,0.998406
732.086000,1.001190
732.700000,0.998515
733.314000,1.000940
733.928000,0.999535
734.541000,0.996379
735.153000,0.998571
735.765000,0.998469
736.376000,0.999507
736.987000,0.999238
737.597000,0.997997
738.207000,0.997886
738.817000,0.998157
739.425000,0.997706
740.034000,0.999886
740.642000,0.995478
741.249000,0.997889
741.856000,0.997493
742.462000,0.997436
743.068000,0.999127
743.673000,0.998746
744.278000,0.999689
744.882000,0.997149
745.486000,0.996705
746.090000,0.996923
746.693000,0.997762
747.295000,0.997321
747.897000,1.001230
748.498000,1.000080
749.099000,0.998275
749.700000,1.000340
750.300000,0.996523
750.899000,0.997890
751.498000,0.998152
752.097000,0.996599
752.695000,0.998499
753.293000,0.999483
753.890000,0.998793
754.487000,0.999764
755.083000,0.998785
755.678000,0.998332
756.274000,1.000410
756.868000,1.000320
757.463000,0.997147
758.057000,0.997387
758.650000,0.999011
759.243000,1.001330
759.835000,0.997083
760.427000,0.999073
761.019000,1.001640
761.610000,1.001220
762.201000,0.999714
762.791000,0.999090
763.381000,0.998207
763.970000,1.000680
764.559000,0.999932
765.147000,0.999064
765.735000,0.998898
766.322000,0.998612
766.909000,1.002520
767.496000,1.001740
768.082000,0.999860
768.668000,1.000230
769.253000,0.999869
769.838000,0.998281
770.422000,1.000770
771.006000,0.997527
771.589000,1.000610
772.172000,0.997948
772.755000,1.001500
773.337000,1.001180
773.919000,0.999948
774.500000,0.999869
775.081000,1.000370
775.661000,0.999770
776.241000,1.001060
776.820000,1.000550
777.399000,1.001410
777.978000,1.001720
778.556000,1.000820
779.134000,0.998376
779.711000,0.999395
780.288000,0.998958
780.865000,1.001150
781.441000,0.998952
782.017000,0.999503
782.592000,1.002630
783.167000,1.001010
783.741000,1.000270
784.315000,1.000260
784.888000,1.000140
785.462000,1.001400
786.034000,1.000950
786.607000,1.000420
787.178000,0.999703
787.750000,1.000880
788.321000,1.000680
788.892000,1.001790
789.462000,0.999165
790.032000,1.000120
790.601000,0.999165
791.170000,1.000630
791.739000,1.003210
792.307000,1.001320
792.874000,1.003240
793.442000,1.000500
794.009000,1.001290
794.575000,1.000960
795.141000,1.002020
795.707000,1.004210
796.273000,1.002230
796.837000,1.000350
797.402000,1.001210
797.966000,1.000080
798.530000,1.001700
799.093000,1.002660
799.656000,1.004010
800.219000,1.002460
800.781000,1.001550
801.343000,1.001070
801.904000,1.002230
802.465000,1.001100
803.025000,1.000920
803.586000,1.000380
804.145000,1.002630
804.705000,1.001270
805.264000,1.002310
805.823000,0.999943
806.381000,1.001860
806.939000,1.001110
807.496000,0.998121
808.053000,1.001150
808.610000,1.002170
809.166000,1.001090
809.722000,1.000530
810.278000,1.002300
810.833000,1.000220
811.388000,1.001560
811.942000,1.001310
812.496000,1.001710
813.050000,0.998241
813.603000,0.991721
814.156000,0.993140
814.708000,0.986145
815.261000,0.983587
815.812000,0.977514
816.364000,0.974813
816.915000,0.970388
817.466000,0.963129
818.016000,0.960924
818.566000,0.957694
819.115000,0.952644
819.665000,0.949297
820.213000,0.946032
820.762000,0.938775
821.310000,0.935220
821.858000,0.932055
822.405000,0.928584
822.952000,0.924960
823.499000,0.920381
824.045000,0.917518
824.591000,0.915111
825.136000,0.909881
825.681000,0.904204
826.226000,0.902977
826.771000,0.898712
827.315000,0.894811
827.859000,0.889766
828.402000,0.886399
828.945000,0.881080
829.488000,0.876448
830.030000,0.876417
830.572000,0.870096
831.114000,0.867672
831.655000,0.864116
832.196000,0.858302
832.736000,0.854052
833.277000,0.850593
833.816000,0.846523
834.356000,0.843845
834.895000,0.839773
835.434000,0.837166
835.972000,0.833377
836.511000,0.829940
837.048000,0.825327
837.586000,0.822608
838.123000,0.817043
838.660000,0.813677
839.196000,0.810730
839.732000,0.808676
840.268000,0.804003
840.803000,0.800425
841.338000,0.795393
841.873000,0.792821
842.407000,0.789258
842.941000,0.784234
843.475000,0.783405
844.008000,0.777122
844.541000,0.774946
845.074000,0.771858
845.606000,0.767556
846.138000,0.762264
846.670000,0.760449
847.201000,0.754223
847.732000,0.753167
848.263000,0.748884
848.793000,0.744066
849.323000,0.741232
849.853000,0.737806
850.382000,0.735189
850.911000,0.732213
851.440000,0.728248
851.968000,0.724883
852.496000,0.721298
853.024000,0.716556
853.551000,0.714876
854.078000,0.712569
854.605000,0.706920
855.132000,0.702763
855.658000,0.700039
856.183000,0.696018
856.709000,0.691960
857.234000,0.690217
857.759000,0.685741
858.283000,0.682993
858.807000,0.679334
859.331000,0.674993
859.855000,0.673196
860.378000,0.669077
860.901000,0.665775
861.423000,0.660764
861.945000,0.658916
862.467000,0.653916
862.989000,0.652212
863.510000,0.649641
864.031000,0.645635
864.552000,0.640851
865.072000,0.637350
865.592000,0.634624
866.112000,0.630783
866.631000,0.628278
867.150000,0.624024
867.669000,0.620176
868.188000,0.616872
868.706000,0.613540
869.224000,0.611637
869.741000,0.605624
870.259000,0.601921
870.775000,0.600821
871.292000,0.597619
871.808000,0.594100
872.324000,0.591980
872.840000,0.587365
873.356000,0.583234
873.871000,0.579251
874.385000,0.577830
874.900000,0.573246
875.414000,0.569680
875.928000,0.565325
876.442000,0.563907
876.955000,0.561301
877.468000,0.555433
877.981000,0.553231
878.493000,0.549929
879.005000,0.547381
879.517000,0.543368
880.028000,0.541559
880.540000,0.537209
881.050000,0.534630
881.561000,0.530784
882.071000,0.527967
882.581000,0.525644
883.091000,0.520331
883.601000,0.519554
884.110000,0.515434
884.619000,0.511763
885.127000,0.509382
885.635000,0.505603
886.143000,0.502209
886.651000,0.498915
887.158000,0.496367
887.665000,0.491190
888.172000,0.490047
888.679000,0.488705
889.185000,0.482182
889.691000,0.481325
890.197000,0.477469
890.702000,0.474344
891.207000,0.470137
891.712000,0.468077
892.216000,0.464887
892.721000,0.461573
893.224000,0.458739
893.728000,0.454459
894.231000,0.452382
894.735000,0.450347
895.237000,0.447374
895.740000,0.444763
896.242000,0.439744
896.744000,0.437929
897.246000,0.433613
897.747000,0.430721
898.248000,0.428649
898.749000,0.425411
899.250000,0.422212
899.750000,0.420054
