# q,S(q)
1.000000000000000056e-01,2.379233570742759173e-03
1.100000000000000006e-01,2.879322743462292729e-03
1.199999999999999956e-01,3.427219612481244553e-03
1.300000000000000044e-01,4.022973636813145619e-03
1.399999999999999856e-01,4.666638711882812977e-03
1.499999999999999667e-01,5.358273126888752312e-03
1.599999999999999756e-01,6.097939503027863424e-03
1.699999999999999845e-01,6.885704998155109217e-03
1.799999999999999656e-01,7.721641058822416998e-03
1.899999999999999467e-01,8.605823784286882258e-03
1.999999999999999556e-01,9.538333396601556685e-03
2.099999999999999645e-01,1.051925468753031438e-02
2.199999999999999456e-01,1.154867711075793953e-02
2.299999999999999545e-01,1.262669414540428664e-02
2.399999999999999356e-01,1.375340417291137304e-02
2.499999999999999167e-01,1.492890952151424387e-02
2.599999999999998979e-01,1.615331719431240334e-02
2.699999999999999067e-01,1.742673898632385657e-02
2.799999999999999156e-01,1.874929069315153449e-02
2.899999999999999245e-01,2.012109251566762680e-02
2.999999999999999334e-01,2.154226948023701266e-02
3.099999999999999423e-01,2.301295090130842103e-02
3.199999999999998956e-01,2.453327055470535048e-02
3.299999999999998490e-01,2.610336667873090072e-02
3.399999999999998579e-01,2.772338197627967349e-02
3.499999999999998668e-01,2.939346361453987547e-02
3.599999999999998757e-01,3.111376292155491885e-02
3.699999999999998845e-01,3.288443659877030717e-02
3.799999999999998934e-01,3.470564458219504989e-02
3.899999999999999023e-01,3.657755258231928236e-02
3.999999999999998002e-01,3.850032940387225489e-02
4.099999999999998090e-01,4.047414936839343474e-02
4.199999999999998179e-01,4.249919092592409353e-02
4.299999999999998268e-01,4.457563699388412959e-02
4.399999999999998357e-01,4.670367495701946425e-02
4.499999999999998446e-01,4.888349666785805209e-02
4.599999999999998535e-01,5.111529844014475743e-02
4.699999999999998623e-01,5.339928105124039370e-02
4.799999999999997602e-01,5.573564918016248038e-02
4.899999999999997691e-01,5.812461359421064455e-02
4.999999999999997780e-01,6.056638789273657841e-02
5.099999999999997868e-01,6.306119002644963722e-02
5.199999999999997957e-01,6.560924421891513314e-02
5.299999999999998046e-01,6.821077662419110232e-02
5.399999999999998135e-01,7.086601970162871578e-02
5.499999999999998224e-01,7.357521042113261689e-02
5.599999999999997202e-01,7.633858797463813350e-02
5.699999999999997291e-01,7.915639805795027240e-02
5.799999999999997380e-01,8.202889002046838407e-02
5.899999999999997469e-01,8.495631754254195922e-02
5.999999999999997558e-01,8.793893861502077858e-02
6.099999999999997646e-01,9.097701552091315425e-02
6.199999999999997735e-01,9.407081478807341468e-02
6.299999999999996714e-01,9.722060718550483427e-02
6.399999999999996803e-01,1.004266676630403837e-01
6.499999999999996891e-01,1.036892753320589888e-01
6.599999999999996980e-01,1.070087134173155069e-01
6.699999999999997069e-01,1.103852692095243226e-01
6.799999999999997158e-01,1.138192328847884710e-01
6.899999999999997247e-01,1.173109019320202201e-01
6.999999999999996225e-01,1.208605744268322485e-01
7.099999999999996314e-01,1.244685521367286246e-01
7.199999999999996403e-01,1.281351442570958787e-01
7.299999999999996492e-01,1.318606587276806574e-01
7.399999999999996581e-01,1.356454121675930991e-01
7.499999999999996669e-01,1.394897194701225918e-01
7.599999999999996758e-01,1.433939043113479361e-01
7.699999999999996847e-01,1.473582881188240934e-01
7.799999999999996936e-01,1.513831996714518346e-01
