# q,S(q)
1.000000000000000056e-01,5.304905688864980200e-03
5.999999999999999778e-01,1.789065784610156251e-01
1.100000000000000089e+00,5.151430278748794223e-01
1.600000000000000089e+00,8.407177788007328401e-01
2.100000000000000089e+00,9.824916181123896086e-01
2.600000000000000089e+00,1.003976760828974024e+00
3.100000000000000089e+00,1.006711175520840662e+00
3.600000000000000089e+00,1.005867152858557434e+00
4.099999999999999645e+00,1.004730704490191862e+00
4.599999999999999645e+00,1.003833471347998607e+00
5.099999999999999645e+00,1.003163021905621566e+00
5.599999999999999645e+00,1.002651903135311162e+00
6.099999999999999645e+00,1.002252848502262372e+00
6.599999999999999645e+00,1.001935715935645455e+00
7.099999999999999645e+00,1.001680291320923955e+00
7.599999999999999645e+00,1.001470991584176629e+00
8.099999999999999645e+00,1.001298295069666500e+00
8.599999999999999645e+00,1.001154115114088139e+00
9.099999999999999645e+00,1.001032599521520128e+00
9.599999999999999645e+00,1.000928997421528299e+00
1.009999999999999964e+01,1.000840254757105141e+00
1.059999999999999964e+01,1.000763888302541815e+00
1.109999999999999964e+01,1.000696931749179619e+00
1.159999999999999964e+01,1.000638683701312592e+00
1.209999999999999964e+01,1.000587265733367648e+00
1.259999999999999964e+01,1.000538921022019911e+00
1.309999999999999964e+01,1.000501500942255761e+00
1.359999999999999964e+01,1.000462988388886476e+00
1.409999999999999964e+01,1.000433290222325189e+00
1.459999999999999964e+01,1.000404223423734029e+00
1.509999999999999964e+01,3.554112759563851642e-01
1.559999999999999964e+01,6.743655020930604260e-02
1.610000000000000142e+01,1.911826095370647112e-13
1.660000000000000142e+01,1.046170265971485129e-13
1.710000000000000142e+01,6.932052156292325571e-14
1.760000000000000142e+01,4.969180785760051897e-14
1.810000000000000142e+01,3.730276190853273684e-14
1.860000000000000142e+01,2.888811837584718221e-14
1.910000000000000142e+01,2.288706873309159322e-14
1.960000000000000142e+01,1.845417633396298505e-14
