# q,S(q)
2.699999999999999734e+00,9.663919490523938949e-01
2.709999999999999964e+00,9.668765372763964416e-01
2.719999999999999751e+00,9.673526098532690964e-01
2.729999999999999982e+00,9.678203401291356478e-01
2.739999999999999769e+00,9.682798975299881095e-01
2.750000000000000000e+00,9.687314476568990029e-01
2.759999999999999787e+00,9.691751523756239051e-01
2.770000000000000018e+00,9.696111699102974990e-01
2.779999999999999805e+00,9.700396549287645387e-01
2.790000000000000036e+00,9.704607586287536947e-01
2.799999999999999822e+00,9.708746288213666586e-01
2.810000000000000053e+00,9.712814100125054528e-01
2.819999999999999840e+00,9.716812434822967859e-01
2.829999999999999627e+00,9.720742673625543118e-01
2.839999999999999858e+00,9.724606167123250877e-01
2.849999999999999645e+00,9.728404235915720788e-01
2.859999999999999876e+00,9.732138171330282361e-01
2.869999999999999662e+00,9.735809236122663357e-01
2.879999999999999893e+00,9.739418665166632572e-01
2.889999999999999680e+00,9.742967666096945534e-01
2.899999999999999911e+00,9.746457419993066473e-01
2.909999999999999698e+00,9.749889081991048867e-01
2.919999999999999929e+00,9.753263781906849061e-01
2.929999999999999716e+00,9.756582624838957551e-01
2.939999999999999947e+00,9.759846691756036696e-01
2.949999999999999734e+00,9.763057040069935688e-01
2.959999999999999964e+00,9.766214704194465801e-01
2.969999999999999751e+00,9.769320696090249001e-01
2.979999999999999982e+00,9.772376005796018505e-01
2.989999999999999769e+00,9.775381601946691035e-01
3.000000000000000000e+00,9.778338432278457226e-01
