# r (bohr), g(r)
34.937450,0.999363
34.969650,1.001640
35.001800,1.003090
35.033900,0.998052
35.066000,0.998404
35.098050,0.999159
35.130100,0.997696
35.162100,0.999588
35.194100,1.000140
35.226050,1.001950
35.257950,1.000450
35.289850,1.001380
35.321750,1.000980
35.353550,1.002540
35.385350,1.004140
35.417150,0.999207
35.448900,1.001470
35.480600,0.998716
35.512300,1.000250
35.544000,1.002170
35.575600,0.997234
35.607250,1.001700
35.638800,1.000140
35.670350,0.999627
35.701900,0.999822
35.733400,0.999946
35.764850,0.997291
35.796300,0.996244
35.827700,0.999341
35.859100,1.001800
35.890450,1.001190
35.921800,1.001220
35.953100,1.000490
35.984350,0.998633
36.015600,0.997505
36.046850,1.000420
36.078050,0.999905
36.109200,0.996076
36.140350,1.002530
36.171450,1.004390
36.202550,1.000880
36.233600,0.999550
36.264650,0.998173
36.295650,1.000350
36.326650,1.002070
36.357600,0.996773
36.388550,1.003100
36.419450,1.000060
36.450300,1.002450
36.481150,0.999025
36.512000,1.001220
36.542800,1.000560
36.573550,1.000890
36.604300,1.001660
36.635000,1.000550
36.665700,1.000120
36.696400,1.001860
36.727050,0.998555
36.757650,0.999061
36.788250,0.999423
36.818800,0.998732
36.849350,0.998954
36.879850,0.999693
36.910350,1.002210
36.940850,1.000040
36.971250,0.998758
37.001700,1.000420
37.032100,1.002780
37.062450,1.001240
37.092800,1.000080
37.123100,1.001380
37.153400,0.998577
37.183650,0.999854
37.213900,1.000020
37.244100,1.002020
37.274300,1.001220
37.304500,1.000430
37.334650,1.000950
37.364750,0.998145
37.394850,1.000220
37.424900,0.999307
37.454950,1.000130
37.485000,1.001760
37.515000,0.998447
37.544950,1.000450
37.574900,1.000040
37.604850,1.000220
37.634750,0.998328
37.664650,1.003000
37.694500,0.999834
37.724350,0.997995
37.754150,0.998308
37.783900,0.999549
37.813700,0.998510
37.843400,0.997953
37.873150,1.000940
37.902850,1.002350
37.932500,1.000790
37.962150,0.998996
37.991750,1.000720
38.021350,0.998464
38.050950,1.001430
38.080500,0.999584
38.110050,1.000030
38.139550,1.000190
38.169050,0.998014
38.198500,1.000690
38.227950,1.001290
38.257350,1.001270
38.286750,1.001150
38.316100,0.999679
38.345450,1.001050
38.374800,0.999681
38.404100,1.000200
38.433400,0.998799
38.462650,0.998992
38.491900,0.999063
38.521100,1.000870
38.550300,1.000220
38.579450,0.995868
38.608600,1.000080
38.637750,1.001670
38.666850,1.001910
38.695950,0.998562
38.725000,0.997125
38.754050,1.000470
38.783050,1.000990
38.812050,0.999337
38.841000,0.998854
38.869950,1.000480
38.898900,0.999561
38.927800,1.000570
38.956700,0.998568
38.985550,0.998754
39.014400,1.000980
39.043250,1.001690
39.072050,0.999967
39.100850,1.000570
39.129600,1.000720
39.158350,1.000760
39.187050,0.999661
39.215750,0.999432
39.244400,0.998282
39.273100,0.999985
39.301700,1.001170
39.330350,1.000010
39.358900,0.998668
39.387500,0.998695
39.416050,0.999823
39.444600,0.997555
39.473100,1.000280
39.501600,0.998552
39.530050,1.000250
39.558500,0.998665
39.586950,0.998520
39.615350,0.997871
39.643700,1.000590
39.672100,1.001650
39.700450,1.001310
39.728750,0.999822
39.757050,1.000660
39.785350,1.000870
39.813650,0.997396
39.841850,1.000010
39.870100,1.000260
39.898300,0.998630
39.926500,1.000170
39.954650,0.999104
39.982800,1.000150
40.010950,0.999594
40.039050,1.001690
40.067150,0.999177
40.095200,1.001280
40.123250,1.002020
40.151250,0.998297
40.179300,0.999283
40.207250,0.998477
40.235250,1.001720
40.263200,0.999236
40.291150,1.000650
40.319050,0.999998
40.346950,1.000500
40.374800,0.998974
40.402650,1.000080
40.430500,1.002350
40.458300,0.998837
40.486100,1.000660
40.513900,1.000650
40.541650,1.001330
40.569400,1.000930
40.597100,0.997883
40.624800,1.000330
40.652500,1.000360
40.680150,0.993220
40.707800,0.987452
40.735400,0.984249
40.763050,0.982808
40.790600,0.978091
40.818200,0.972324
40.845750,0.968920
40.873300,0.965724
40.900800,0.963427
40.928300,0.956923
40.955750,0.954658
40.983250,0.948839
41.010650,0.945152
41.038100,0.941506
41.065500,0.936528
41.092900,0.931615
41.120250,0.926502
41.147600,0.924988
41.174950,0.923877
41.202250,0.916919
41.229550,0.913193
41.256800,0.911636
41.284050,0.907560
41.311300,0.902410
41.338550,0.896095
41.365750,0.893906
41.392950,0.889908
41.420100,0.885977
41.447250,0.883856
41.474400,0.878181
41.501500,0.874645
41.528600,0.869863
41.555700,0.867123
41.582750,0.863148
41.609800,0.860551
41.636800,0.855491
41.663850,0.852568
41.690800,0.848699
41.717800,0.846186
41.744750,0.841343
41.771700,0.837697
41.798600,0.834409
41.825550,0.830107
41.852400,0.825658
41.879300,0.821491
41.906150,0.818035
41.933000,0.814763
41.959800,0.810382
41.986600,0.807849
42.013400,0.804611
42.040150,0.798452
42.066900,0.797408
42.093650,0.793312
42.120350,0.789342
42.147050,0.785893
42.173750,0.782934
42.200400,0.776524
42.227050,0.774682
42.253700,0.773185
42.280300,0.765725
42.306900,0.765075
42.333500,0.759350
42.360050,0.755626
42.386600,0.752234
42.413150,0.747342
42.439650,0.745413
42.466150,0.742833
42.492650,0.738661
42.519100,0.733035
42.545550,0.730542
42.572000,0.728689
42.598400,0.723249
42.624800,0.720031
42.651200,0.715588
42.677550,0.712722
42.703900,0.709868
42.730250,0.706256
42.756600,0.701086
42.782900,0.699991
42.809150,0.696647
42.835450,0.691460
42.861700,0.688240
42.887950,0.685477
42.914150,0.681092
42.940350,0.678804
42.966550,0.674328
42.992750,0.672401
43.018900,0.666999
43.045050,0.664495
43.071150,0.661411
43.097250,0.658294
43.123350,0.653848
43.149450,0.652950
43.175500,0.646804
43.201550,0.642239
43.227600,0.641297
43.253600,0.636707
43.279600,0.632042
43.305600,0.630684
43.331550,0.627626
43.357500,0.624028
43.383450,0.618877
43.409400,0.618291
43.435300,0.612751
43.461200,0.609496
43.487050,0.605166
43.512950,0.604613
43.538750,0.599345
43.564600,0.595570
43.590400,0.591202
43.616200,0.589854
43.642000,0.588051
43.667800,0.583798
43.693550,0.580062
43.719250,0.577353
43.745000,0.573262
43.770700,0.570712
43.796400,0.567561
43.822100,0.564089
43.847750,0.560182
43.873400,0.555902
43.899050,0.553125
43.924650,0.549446
43.950250,0.548269
43.975850,0.544572
44.001400,0.539560
44.027000,0.538800
44.052500,0.533816
44.078050,0.529674
44.103550,0.529378
44.129050,0.524746
44.154550,0.523658
44.180050,0.519020
44.205500,0.515549
44.230950,0.514558
44.256350,0.510063
44.281750,0.506606
44.307150,0.504294
44.332550,0.499599
44.357900,0.496653
44.383250,0.493404
44.408600,0.488905
44.433950,0.487873
44.459250,0.483616
44.484550,0.481557
44.509850,0.478654
44.535100,0.474091
44.560350,0.470700
44.585600,0.468678
44.610800,0.465562
44.636050,0.464130
44.661200,0.458661
44.686400,0.455514
44.711550,0.453421
44.736750,0.450383
44.761850,0.447042
44.787000,0.443374
44.812100,0.442577
44.837200,0.439018
44.862300,0.434557
44.887350,0.431236
44.912400,0.428998
44.937450,0.424423
44.962500,0.422769
44.987500,0.420231
