# r (bohr), g(r)
0.750000,0.096200
1.810660,0.159501
2.359700,0.220852
2.799040,0.282310
3.177050,0.333228
3.514170,0.388813
3.821430,0.441161
4.105635,0.480200
4.371320,0.525928
4.621710,0.563419
4.859175,0.608105
5.085550,0.640769
5.302250,0.665645
5.510400,0.712452
5.711000,0.734632
5.904750,0.760774
6.092350,0.780780
6.274300,0.798873
6.451150,0.822547
6.623300,0.840952
6.791050,0.862402
6.954750,0.878696
7.114700,0.888880
7.271100,0.899591
7.424250,0.913463
7.574250,0.927867
7.721400,0.939080
7.865750,0.950184
8.007500,0.956856
8.146800,0.965135
8.283750,0.970127
8.418450,0.971789
8.551050,0.979448
8.681650,0.983422
8.810250,0.996250
8.937050,0.992776
9.062050,0.997642
9.185400,0.997349
9.307050,1.000480
9.427150,1.004000
9.545750,1.013510
9.662900,1.008980
9.778650,1.010920
9.893000,1.009690
10.006100,1.015600
10.117900,1.015820
10.228500,1.017000
10.337900,1.015080
10.446150,1.018980
10.553300,1.020480
10.659350,1.017940
10.764400,1.017940
10.868400,1.011960
10.971450,1.011740
11.073500,1.018520
11.174650,1.014450
11.274850,1.014120
11.374200,1.014650
11.472700,1.013840
11.570350,1.014680
11.667150,1.013150
11.763200,1.007790
11.858450,1.012180
11.952950,1.012150
12.046700,1.002910
12.139700,1.010660
12.232050,1.008180
12.323650,1.007860
12.414650,1.005740
12.504900,1.007570
12.594550,1.000150
12.683550,1.004450
12.771950,1.003920
12.859750,1.006560
12.946950,1.008560
13.033550,1.000520
13.119550,1.006210
13.205050,0.999915
13.289950,0.999395
13.374350,0.999191
13.458200,0.998590
13.541550,0.995618
13.624350,1.002570
13.706700,0.996409
13.788500,0.998414
13.869850,1.000630
13.950750,1.001400
14.031150,0.998377
14.111100,0.998088
14.190600,0.997263
14.269650,0.996014
14.348300,0.994311
14.426500,1.000450
14.504250,0.996661
14.581600,1.003150
14.658550,0.995723
14.735100,0.996672
14.811250,0.997593
14.887050,0.999015
14.962400,0.997485
15.037400,0.993729
15.112050,0.996379
15.186300,0.998587
15.260200,0.995854
15.333750,0.996700
15.406950,0.996553
15.479800,0.997272
15.552300,0.997321
15.624450,0.994668
15.696300,0.994722
15.767800,0.997381
15.839000,0.997494
15.909850,1.000060
15.980400,0.996043
16.050650,0.995103
16.120600,0.995975
16.190250,0.999205
16.259600,0.997375
16.328600,0.994803
16.397350,0.998549
16.465850,0.996722
16.534000,1.000230
16.601900,0.999177
16.669550,0.997193
