# q,<w**1.0>/wp(0)**1.0
1.380000000000000115e+00,2.436332439266479521e-01
1.390000000000000124e+00,2.471746712051343109e-01
1.400000000000000133e+00,2.507416706836000930e-01
1.410000000000000142e+00,2.543342406107569342e-01
1.419999999999999929e+00,2.579523791158017110e-01
1.429999999999999938e+00,2.615960918964753135e-01
1.439999999999999947e+00,2.652653770687335988e-01
1.449999999999999956e+00,2.689602326223566875e-01
1.459999999999999964e+00,2.726806644837018179e-01
1.469999999999999973e+00,2.764266706490361991e-01
1.479999999999999982e+00,2.801982490009835014e-01
1.489999999999999991e+00,2.839954056874396393e-01
1.500000000000000000e+00,2.878181386629649618e-01
1.510000000000000009e+00,2.916664456706912767e-01
1.520000000000000018e+00,2.955403331372325471e-01
1.530000000000000027e+00,2.994397988797953825e-01
1.540000000000000036e+00,3.033648406758158722e-01
1.550000000000000044e+00,3.073154651829237416e-01
1.560000000000000053e+00,3.112916701117914853e-01
1.570000000000000062e+00,3.152934532775616416e-01
1.580000000000000071e+00,3.193208215862275434e-01
1.590000000000000080e+00,3.233737727817309060e-01
1.600000000000000089e+00,3.274523044659143345e-01
1.610000000000000098e+00,3.315564240025223874e-01
1.620000000000000107e+00,3.356861290759418637e-01
1.630000000000000115e+00,3.398414173598751087e-01
1.640000000000000124e+00,3.440222964726135091e-01
1.650000000000000133e+00,3.482287641401203837e-01
1.660000000000000142e+00,3.524608214282452523e-01
1.670000000000000151e+00,3.567184659402716784e-01
1.679999999999999938e+00,3.610017058796236578e-01
1.689999999999999947e+00,3.653105390259321350e-01
1.699999999999999956e+00,3.696449629430833550e-01
1.709999999999999964e+00,3.740049861251076857e-01
1.719999999999999973e+00,3.783906064900819377e-01
1.729999999999999982e+00,3.828018215059384444e-01
1.739999999999999991e+00,3.872386406395846303e-01
1.750000000000000000e+00,3.917010611830532008e-01
1.760000000000000009e+00,3.961890850935670394e-01
1.770000000000000018e+00,4.007027096591601611e-01
1.780000000000000027e+00,4.052419448758685094e-01
1.790000000000000036e+00,4.098067886603063981e-01
1.800000000000000044e+00,4.143972382093283890e-01
1.810000000000000053e+00,4.190133038244098218e-01
1.820000000000000062e+00,4.236549832167439411e-01
1.830000000000000071e+00,4.283222787684388133e-01
1.840000000000000080e+00,4.330151878205046878e-01
1.850000000000000089e+00,4.377337214147961064e-01
1.860000000000000098e+00,4.424778755385699314e-01
1.870000000000000107e+00,4.472476496931905854e-01
1.880000000000000115e+00,4.520430537142163252e-01
1.890000000000000124e+00,4.568640867532711147e-01
1.900000000000000133e+00,4.617107492213231579e-01
1.910000000000000142e+00,4.665830373455028823e-01
1.920000000000000151e+00,4.714809665968959784e-01
1.929999999999999938e+00,4.764045394818635648e-01
1.939999999999999947e+00,4.813537414917375412e-01
1.949999999999999956e+00,4.863285761013109720e-01
1.959999999999999964e+00,4.913284606819714462e-01
1.969999999999999973e+00,4.963551837522601762e-01
1.979999999999999982e+00,5.014069586601169748e-01
1.989999999999999991e+00,5.064843366691924587e-01
2.000000000000000000e+00,5.115873587238709552e-01
2.009999999999999787e+00,5.167160400343391302e-01
2.020000000000000018e+00,5.218703577873982091e-01
2.029999999999999805e+00,5.270503375953081715e-01
2.040000000000000036e+00,5.322559752923241572e-01
2.049999999999999822e+00,5.374872689431735573e-01
2.059999999999999609e+00,5.427436830712413229e-01
2.069999999999999840e+00,5.480251314988574540e-01
2.079999999999999627e+00,5.533323731464732109e-01
2.089999999999999858e+00,5.586654187528785620e-01
2.099999999999999645e+00,5.640242976530356334e-01
2.109999999999999876e+00,5.694090163027529794e-01
2.119999999999999662e+00,5.748195867562957417e-01
2.129999999999999893e+00,5.802560112149245386e-01
2.139999999999999680e+00,5.857183094545541646e-01
2.149999999999999911e+00,5.912064800405193443e-01
2.159999999999999698e+00,5.967205194945108815e-01
2.169999999999999929e+00,6.022604435789277177e-01
2.179999999999999716e+00,6.078262471826287872e-01
2.189999999999999947e+00,6.134179305852529573e-01
2.199999999999999734e+00,6.190354899189794979e-01
2.209999999999999964e+00,6.246787170123032640e-01
2.219999999999999751e+00,6.303464433288383795e-01
2.229999999999999982e+00,6.360398588635546302e-01
2.239999999999999769e+00,6.417589614497342110e-01
2.250000000000000000e+00,6.475037661673928024e-01
2.259999999999999787e+00,6.532742715741303163e-01
2.270000000000000018e+00,6.590704745498174866e-01
2.279999999999999805e+00,6.648923922389644581e-01
2.290000000000000036e+00,6.707400227202243714e-01
2.299999999999999822e+00,6.766133700877342561e-01
2.310000000000000053e+00,6.825124320291269253e-01
2.319999999999999840e+00,6.884372257297430853e-01
2.329999999999999627e+00,6.943877489601327779e-01
2.339999999999999858e+00,7.003640060154210367e-01
2.349999999999999645e+00,7.063659934298698317e-01
2.359999999999999876e+00,7.123937286836291571e-01
2.369999999999999662e+00,7.184472085062548752e-01
2.379999999999999893e+00,7.245264359995018388e-01
2.389999999999999680e+00,7.306314069251113041e-01
2.399999999999999911e+00,7.367621384747036206e-01
2.409999999999999698e+00,7.429186257105899749e-01
2.419999999999999929e+00,7.491008633527321825e-01
2.429999999999999716e+00,7.553088681245150315e-01
2.439999999999999947e+00,7.615426340577565734e-01
2.449999999999999734e+00,7.678021618945053417e-01
2.459999999999999964e+00,7.740874455127297882e-01
2.469999999999999751e+00,7.803985000400130989e-01
2.479999999999999982e+00,7.867353181096591319e-01
2.489999999999999769e+00,7.930978995217587979e-01
2.500000000000000000e+00,7.994862361883330326e-01
2.509999999999999787e+00,8.059003426419578675e-01
2.520000000000000018e+00,8.123402099874785787e-01
2.529999999999999805e+00,8.188058367493347145e-01
2.540000000000000036e+00,8.252972128988644851e-01
2.549999999999999822e+00,8.318143527068417864e-01
2.560000000000000053e+00,8.383572458552186468e-01
2.569999999999999840e+00,8.449258895139563075e-01
2.579999999999999627e+00,8.515202726746834427e-01
2.589999999999999858e+00,8.581404085353891986e-01
2.599999999999999645e+00,8.647862857586776641e-01
2.609999999999999876e+00,8.714579006695899466e-01
2.619999999999999662e+00,8.781552407977667452e-01
2.629999999999999893e+00,8.848783196286061914e-01
2.639999999999999680e+00,8.916271241976626571e-01
2.649999999999999911e+00,8.984016504964857930e-01
2.659999999999999698e+00,9.052018849603282735e-01
2.669999999999999929e+00,9.120278409922929486e-01
2.679999999999999716e+00,9.188795049833644590e-01
2.689999999999999947e+00,9.257568723309806957e-01
2.699999999999999734e+00,9.326599289380729241e-01
2.709999999999999964e+00,9.395886882698761822e-01
2.719999999999999751e+00,9.465431363648688645e-01
2.729999999999999982e+00,9.535232682390595293e-01
2.739999999999999769e+00,9.605290693990868878e-01
2.750000000000000000e+00,9.675605537853596561e-01
2.759999999999999787e+00,9.746177070917441121e-01
2.770000000000000018e+00,9.817005243700689388e-01
2.779999999999999805e+00,9.888089908511598081e-01
2.790000000000000036e+00,9.959431212060732008e-01
2.799999999999999822e+00,1.003102901000205494e+00
2.810000000000000053e+00,1.010288325419636202e+00
2.819999999999999840e+00,1.017499379682881955e+00
2.829999999999999627e+00,1.024736079386024068e+00
2.839999999999999858e+00,1.031998409871337508e+00
2.849999999999999645e+00,1.039286366892536062e+00
2.859999999999999876e+00,1.046599945992754632e+00
2.869999999999999662e+00,1.053939132800698841e+00
2.879999999999999893e+00,1.061303943686903173e+00
2.889999999999999680e+00,1.068694364513689044e+00
2.899999999999999911e+00,1.076110391543575240e+00
2.909999999999999698e+00,1.083552010171600521e+00
2.919999999999999929e+00,1.091019238257008084e+00
2.929999999999999716e+00,1.098512061685594343e+00
2.939999999999999947e+00,1.106030477038206117e+00
2.949999999999999734e+00,1.113574481235201308e+00
