# q,<w**1.0>/wp(0)**1.0
4.299999999999999933e-01,9.848423058384053741e-02
4.400000000000000022e-01,1.031264728498839794e-01
4.500000000000000111e-01,1.078761161244957412e-01
4.600000000000000200e-01,1.127331948095939562e-01
4.700000000000000289e-01,1.176977451194495955e-01
4.800000000000000377e-01,1.227697993981875235e-01
4.899999999999999911e-01,1.279493903884075245e-01
5.000000000000000000e-01,1.332365487552957251e-01
5.100000000000000089e-01,1.386313068517540381e-01
5.200000000000000178e-01,1.441336963535984894e-01
5.300000000000000266e-01,1.497437436851219994e-01
5.400000000000000355e-01,1.554614783941083156e-01
5.500000000000000444e-01,1.612869274977038747e-01
5.600000000000000533e-01,1.672201168097470214e-01
5.700000000000000622e-01,1.732610708112271303e-01
5.800000000000000711e-01,1.794098108438050010e-01
5.899999999999999689e-01,1.856663620726018982e-01
5.999999999999999778e-01,1.920307429181784542e-01
6.099999999999999867e-01,1.985029699352563459e-01
6.199999999999999956e-01,2.050830618257916682e-01
6.300000000000000044e-01,2.117710358370628598e-01
6.400000000000000133e-01,2.185669011198995426e-01
6.500000000000000222e-01,2.254706711311273148e-01
6.600000000000000311e-01,2.324823553896560868e-01
6.700000000000000400e-01,2.396019613250861546e-01
6.800000000000000488e-01,2.468294944226399057e-01
6.900000000000000577e-01,2.541649578603561443e-01
7.000000000000000666e-01,2.616083529352586923e-01
7.100000000000000755e-01,2.691596756878029129e-01
7.199999999999999734e-01,2.768189280594879897e-01
7.299999999999999822e-01,2.845861017650809233e-01
7.399999999999999911e-01,2.924611857698707906e-01
7.500000000000000000e-01,3.004441752835080304e-01
7.600000000000000089e-01,3.085350515321381160e-01
7.700000000000000178e-01,3.167338019145382599e-01
7.800000000000000266e-01,3.250404088759078491e-01
7.900000000000000355e-01,3.334548546082544696e-01
8.000000000000000444e-01,3.419771104780109927e-01
8.100000000000000533e-01,3.506071537292305695e-01
8.200000000000000622e-01,3.593449554684238212e-01
8.300000000000000711e-01,3.681904869495768451e-01
8.400000000000000799e-01,3.771437090744858556e-01
8.499999999999999778e-01,3.862045950921576543e-01
8.599999999999999867e-01,3.953731010259709522e-01
8.699999999999999956e-01,4.046491877092612821e-01
8.800000000000000044e-01,4.140328122158702939e-01
8.900000000000000133e-01,4.235239214589295309e-01
9.000000000000000222e-01,4.331224762793679517e-01
