# r (bohr), g(r)
0.450000,0.031028
1.086396,0.078132
1.415820,0.140658
1.679424,0.209733
1.906230,0.269364
2.108502,0.328580
2.292858,0.393353
2.463381,0.446160
2.622792,0.498107
2.773026,0.548717
2.915505,0.598415
3.051330,0.643390
3.181350,0.681133
3.306240,0.720539
3.426600,0.752292
3.542850,0.791069
3.655410,0.812068
3.764580,0.840125
3.870690,0.862833
3.973980,0.883440
4.074630,0.902137
4.172850,0.918725
4.268820,0.936934
4.362660,0.948091
4.454550,0.954398
4.544550,0.968957
4.632840,0.973558
4.719450,0.980474
4.804500,0.982574
4.888080,0.997108
4.970250,0.996674
5.051070,1.003500
5.130630,1.003500
5.208990,1.007220
5.286150,1.008510
5.362230,1.017160
5.437230,1.012180
5.511240,1.006140
5.584230,1.011690
5.656290,1.011450
5.727450,1.011920
5.797740,1.011110
5.867190,1.010480
5.935800,1.009770
6.003660,1.009970
6.070740,1.004190
6.137100,1.004680
6.202740,1.008730
6.267690,1.008540
6.331980,0.998117
6.395610,1.003340
6.458640,0.998274
6.521040,0.999049
6.582870,0.995002
6.644100,0.996965
6.704790,0.998647
6.764910,0.994155
6.824520,1.001390
6.883620,0.991812
6.942210,1.000180
7.000290,0.999743
7.057920,0.995699
7.115070,0.996863
7.171770,0.992571
7.228020,0.996184
7.283820,0.990802
7.339230,0.990585
7.394190,0.994706
7.448790,0.996301
7.502940,0.992709
7.556730,0.994365
7.610130,0.995476
7.663170,0.997587
7.715850,0.996225
7.768170,0.993328
7.820130,1.000180
7.871730,0.994811
7.923030,0.995471
7.973970,0.995202
8.024610,0.996747
8.074920,0.995025
8.124930,0.999625
8.174610,0.999184
8.224020,0.997905
8.273100,0.999950
8.321910,0.997491
8.370450,0.999715
8.418690,0.992337
8.466660,0.999301
8.514360,1.000200
8.561790,0.996193
8.608980,0.998014
8.655900,0.997531
8.702550,0.997921
8.748960,1.004590
8.795130,0.997130
8.841060,1.001180
8.886750,0.999244
8.932230,1.000840
8.977440,1.000780
9.022440,0.999443
9.067230,1.001590
9.111780,1.004980
9.156120,1.000240
9.200250,1.002490
9.244170,1.005260
9.287880,1.004610
9.331380,1.002000
9.374670,1.002200
9.417780,1.003290
9.460680,1.000100
9.503400,1.001930
9.545910,1.001750
9.588240,1.006390
9.630390,1.002550
9.672360,1.001680
9.714150,1.003040
9.755760,1.000600
9.797160,1.003030
9.838410,1.000850
9.879510,1.002400
9.920400,1.001740
9.961140,0.999715
10.001730,0.999108
10.042140,1.002450
10.082400,1.000360
10.122480,1.003240
10.162410,1.008650
10.202190,1.002770
10.241820,0.996530
10.281270,1.003520
10.320600,0.998856
10.359750,0.997838
10.398780,0.999836
10.437660,0.997798
10.476390,1.001260
10.514970,0.998637
10.553430,1.003410
10.591710,0.999978
10.629900,1.000320
10.667940,0.997779
10.705830,0.996373
10.743600,1.000990
10.781220,0.998349
10.818720,1.003540
10.856100,0.996995
10.893330,0.999344
10.930440,1.001500
10.967430,0.997307
11.004300,0.995966
11.041050,0.997411
11.077680,1.000040
11.114160,1.000620
11.150550,0.995996
11.186820,0.999688
11.222940,0.998696
11.258970,1.002170
11.294910,0.996665
11.330700,0.995736
11.366370,0.999532
11.401950,0.998900
11.437410,0.998608
11.472780,0.997880
11.508030,0.997762
11.543160,0.996291
11.578200,0.997602
11.613120,0.999220
11.647950,1.001600
11.682660,0.999210
11.717280,0.997745
11.751810,1.000810
11.786220,0.998946
11.820510,1.001680
11.854740,0.999361
11.888850,1.003160
11.922870,0.997967
11.956800,0.998937
11.990610,1.003530
12.024330,0.999061
12.057960,0.999903
12.091500,1.001800
12.124950,0.998966
12.158310,1.002270
12.191580,0.999378
12.224760,0.997131
12.257850,0.999449
12.290850,0.998964
12.323760,1.000380
12.356580,1.000850
12.389310,1.004710
12.421950,1.001100
12.454500,1.007040
12.486990,0.999309
12.519360,0.996835
12.551670,0.999321
12.583920,1.003970
12.616050,1.000690
12.648120,1.002440
12.680100,0.997356
12.711990,1.001070
12.743820,1.000680
12.775560,0.997598
12.807210,0.999873
12.838800,1.002580
12.870300,1.001580
12.901740,0.996496
12.933090,0.995902
12.964380,1.004510
12.995580,1.000660
13.026690,1.001890
13.057740,0.998871
13.088730,0.999009
13.119630,0.998751
13.150470,1.002240
13.181220,0.999803
13.211910,0.998793
13.242540,1.001200
13.273080,1.002420
13.303560,0.998021
13.333980,1.000780
13.364310,1.004820
13.394580,0.999565
13.424790,1.000710
13.454910,1.002500
13.484970,1.000400
13.514970,1.002870
13.544910,1.001310
13.574790,0.998247
13.604580,0.999420
13.634310,0.998675
13.664010,0.997859
13.693590,0.996890
13.723140,1.001320
13.752630,0.997965
13.782060,0.998669
13.811400,0.998491
13.840680,1.006020
13.869930,0.998806
13.899090,1.000980
13.928190,1.000070
13.957260,0.997946
13.986240,0.996117
14.015160,1.001020
14.044020,1.000520
14.072850,0.998859
14.101590,1.001330
14.130270,0.997851
14.158920,0.998775
14.187480,0.997681
14.216010,1.000360
14.244480,1.000910
14.272860,0.995384
14.301210,0.999250
14.329500,0.999468
14.357730,0.996746
14.385930,1.000780
14.414040,1.002470
14.442120,0.998296
14.470140,0.996638
14.498100,0.998167
14.526000,0.999553
14.553870,0.999619
14.581650,0.998734
14.609400,1.000040
14.637090,1.000720
14.664750,0.993827
14.692350,0.997225
14.719890,0.998950
14.747370,0.998336
14.774790,0.996235
14.802180,1.002390
14.829540,0.998517
14.856810,1.000900
14.884050,1.000190
14.911230,0.999843
14.938380,1.003830
14.965440,0.997010
14.992500,0.997791
15.019470,1.000000
15.046410,0.998699
15.073320,0.996437
15.100170,0.998113
15.126960,1.002520
15.153720,1.000460
15.180420,1.002200
15.207060,0.997324
15.233670,0.999129
15.260250,1.000150
15.286740,0.999648
15.313230,0.999529
15.339660,0.998848
15.366030,1.000520
15.392370,1.003800
15.418650,1.001150
15.444900,0.998635
15.471090,1.000820
15.497250,1.001490
15.523350,0.995527
15.549420,1.001380
15.575460,1.000500
15.601440,0.997710
15.627360,1.001100
15.653280,0.999491
15.679110,1.001510
15.704940,0.997598
15.730710,0.999889
15.756420,0.999251
15.782100,0.999684
15.807750,0.998947
15.833340,0.999875
15.858900,1.000990
15.884430,0.995404
15.909900,1.000990
15.935340,1.000330
15.960720,0.998471
15.986070,0.999141
16.011390,0.997946
16.036680,1.002170
16.061910,1.002250
16.087110,1.001990
16.112250,0.998547
16.137360,0.997972
16.162440,1.000130
16.187490,1.001100
16.212480,0.997906
16.237440,0.998486
16.262370,0.999970
16.287270,0.998006
16.312110,0.998992
16.336920,0.999190
16.361700,1.001000
16.386420,1.003150
16.411110,1.000660
16.435770,1.000520
16.460400,1.001360
16.485000,1.000280
16.509540,1.000280
