# r (bohr), g(r)
10.500000,0.000000
25.349240,0.000671
33.035800,0.002047
39.186560,0.007135
44.478700,0.016478
49.198380,0.034097
53.500020,0.058711
57.478890,0.092961
61.198480,0.132816
64.703940,0.184487
68.028450,0.242370
71.197700,0.301238
74.231500,0.369357
77.145600,0.437529
79.954000,0.511612
82.666500,0.577660
85.292900,0.646243
87.840200,0.714483
90.316100,0.774191
92.726200,0.835899
95.074700,0.889671
97.366500,0.933476
99.605800,0.984441
101.795400,1.019970
103.939500,1.051240
106.039500,1.079590
108.099600,1.105540
110.120500,1.131930
112.105000,1.138330
114.055200,1.156460
115.972500,1.164370
117.858300,1.166750
119.714700,1.170720
121.543100,1.169180
123.343500,1.171500
125.118700,1.165150
126.868700,1.164760
128.595600,1.151780
130.298700,1.147420
131.980100,1.138700
133.640500,1.133830
135.280600,1.126440
136.901100,1.111920
138.502000,1.100120
140.085400,1.093800
141.650600,1.082510
143.199000,1.070590
144.730600,1.063900
146.246100,1.051710
147.746200,1.040230
149.230900,1.033840
150.701600,1.027500
152.157600,1.019390
153.600300,1.006360
155.029000,1.006060
156.445100,0.996903
157.847900,0.992194
159.238800,0.982264
160.617800,0.978936
161.984900,0.974747
163.340100,0.973532
164.684800,0.969539
166.018300,0.965716
167.341300,0.964052
168.653800,0.965270
169.955800,0.956017
171.248700,0.955320
172.531100,0.957372
173.805100,0.958782
175.068600,0.959505
176.323700,0.957226
177.569700,0.960058
178.807300,0.960698
180.036500,0.958764
181.257300,0.964858
182.469700,0.957514
183.673700,0.961474
184.870700,0.963304
186.059300,0.963318
187.240900,0.967223
188.414800,0.969746
189.581700,0.971891
190.740900,0.970369
191.893800,0.975782
193.039000,0.978421
194.177900,0.978739
195.310500,0.980230
196.436100,0.978521
197.555400,0.982618
198.668400,0.984249
199.775100,0.989607
200.876200,0.989099
201.971000,0.991215
203.059500,0.994370
204.142400,0.993615
205.219700,1.000290
206.291400,0.999091
207.357500,0.997906
208.418700,1.001440
209.473600,0.999877
210.523600,1.003670
211.568700,1.005600
212.608200,1.004230
213.642800,1.007390
214.672500,1.008030
215.697300,1.010050
216.717200,1.007750
217.732200,1.010090
218.742300,1.007840
219.748200,1.010200
220.749200,1.010650
221.746000,1.009520
222.737900,1.013810
223.725600,1.011180
224.709100,1.014150
225.688400,1.010110
226.663500,1.013140
227.634400,1.013630
228.600400,1.012880
229.562900,1.012970
230.521900,1.012290
231.476000,1.011490
232.426600,1.012230
233.373700,1.013500
234.316600,1.010660
235.256000,1.011880
236.191200,1.009200
237.122900,1.012500
238.051100,1.009000
238.975800,1.007800
239.896300,1.008680
240.814000,1.006650
241.727500,1.008010
242.638200,1.008190
243.545400,1.006380
244.449100,1.003990
245.349300,1.008290
246.246700,1.006060
247.139900,1.002640
248.031000,1.005680
248.918600,1.001030
249.802700,1.005820
250.684000,1.003350
251.561800,1.001390
252.436800,1.001360
253.309000,1.001210
254.177700,1.002090
255.043600,0.996360
255.906700,0.996866
256.767000,0.997588
