# r (bohr), g(r)
7.500000,0.000083
18.106600,0.001228
23.597000,0.002774
27.990400,0.009962
31.770500,0.022977
35.141700,0.038534
38.214300,0.063775
41.056350,0.094121
43.713200,0.138297
46.217100,0.184295
48.591750,0.243546
50.855500,0.296375
53.022500,0.361289
55.104000,0.432213
57.110000,0.499364
59.047500,0.572169
60.923500,0.640380
62.743000,0.707625
64.511500,0.772222
66.233000,0.828659
67.910500,0.884992
69.547500,0.934781
71.147000,0.988457
72.711000,1.027350
74.242500,1.059610
75.742500,1.097510
77.214000,1.113480
78.657500,1.138000
80.075000,1.149380
81.468000,1.165730
82.837500,1.174180
84.184500,1.192200
85.510500,1.185270
86.816500,1.181830
88.102500,1.187270
89.370500,1.177310
90.620500,1.174570
91.854000,1.169500
93.070500,1.157260
94.271500,1.154010
95.457500,1.141010
96.629000,1.121770
97.786500,1.114010
98.930000,1.099980
100.061000,1.098270
101.179000,1.084310
102.285000,1.065300
103.379000,1.063090
104.461500,1.048270
105.533000,1.037410
106.593500,1.028840
107.644000,1.013670
108.684000,1.011260
109.714500,1.001790
110.735000,0.994930
111.746500,0.985985
112.748500,0.987396
113.742000,0.976799
114.727000,0.971240
115.703500,0.969842
116.671500,0.969046
117.632000,0.957410
118.584500,0.957909
119.529500,0.951637
120.467000,0.956570
121.397000,0.956443
122.320500,0.952072
123.236500,0.956414
124.146500,0.951959
125.049000,0.955968
125.945500,0.948992
126.835500,0.955723
127.719500,0.957317
128.597500,0.958462
129.469500,0.955431
130.335500,0.956424
131.195500,0.962255
132.050500,0.960659
132.899500,0.958162
133.743500,0.966276
134.582000,0.961034
135.415500,0.970971
136.243500,0.969620
137.067000,0.973768
137.885000,0.969532
138.698500,0.974023
139.507500,0.973484
140.311500,0.973593
141.111000,0.980448
141.906000,0.982238
142.696500,0.982959
143.483000,0.986317
144.265000,0.987511
145.042500,0.991565
145.816000,0.992587
146.585500,0.995028
147.351000,0.999470
148.112500,0.995326
148.870500,0.995869
149.624000,0.998790
150.374000,0.999382
151.120500,1.002460
151.863000,1.005720
152.602000,1.007100
153.337500,1.006190
154.069500,1.010360
154.798000,1.011270
155.523000,1.008830
156.244500,1.010290
156.963000,1.010100
157.678000,1.009020
158.390000,1.013690
159.098500,1.012980
159.804000,1.010630
160.506500,1.014640
161.206000,1.014890
161.902500,1.012530
162.596000,1.012380
163.286000,1.012180
163.973500,1.009400
164.658500,1.013810
165.340000,1.015160
166.019000,1.015320
166.695500,1.012830
167.369000,1.011030
168.040000,1.011670
168.708000,1.007960
169.373500,1.012860
170.036500,1.009610
170.697000,1.010580
171.354500,1.004850
172.010000,1.011360
172.662500,1.005430
173.313000,1.009550
173.961000,1.007210
174.606500,1.008460
175.249500,1.005800
175.890500,1.009090
176.528500,1.004750
177.165000,1.009060
177.799000,1.003260
178.430500,1.009500
179.060000,1.002960
179.687000,1.003230
180.312000,1.003770
180.935000,1.003370
181.555500,1.006310
182.174000,1.002310
182.790500,1.001630
183.405000,1.002590
184.017500,1.003590
184.628000,1.001470
185.236000,0.996057
185.842500,0.999570
186.447000,1.003040
187.049000,1.000390
187.649500,0.999892
188.248500,0.999324
188.845000,0.996898
189.439500,0.999747
190.032500,0.997446
190.623500,1.001460
191.213000,0.999157
191.800500,0.997855
192.386000,0.997108
192.970000,0.998967
193.552000,0.996716
194.132500,0.998762
194.711000,0.998789
195.288000,0.996811
195.863500,0.997114
196.437000,0.998533
197.008500,0.997376
197.579000,0.997287
198.147500,0.996418
198.714500,0.991990
199.280000,0.995185
199.843500,0.995350
200.405500,0.996587
200.966000,0.996209
201.525000,0.994445
202.082500,0.999400
202.638500,0.994734
203.193000,0.999128
203.746000,0.991775
204.297500,0.997858
204.847500,0.994392
205.396000,0.997100
205.943000,0.996476
206.488500,0.997754
207.032500,0.997454
207.575000,0.998683
208.116500,0.998646
208.656000,1.002090
209.194500,1.001660
209.732000,0.999495
210.267500,0.996444
210.802000,1.001270
211.335000,0.996213
211.866500,0.998760
212.397000,0.998331
212.926000,0.996227
213.453500,1.000780
213.980000,0.999604
214.505000,1.000680
215.029000,1.003080
215.551500,1.002560
216.073000,1.000650
216.593000,0.999903
217.111500,0.999548
217.629000,1.000990
218.145500,1.001290
218.660500,0.998589
219.174500,1.002800
219.687000,1.000850
220.198500,1.003530
220.709000,0.999141
221.218000,1.005560
221.726000,0.999416
222.233000,0.998210
222.738500,0.998774
223.243000,0.999083
223.746500,0.999752
224.248500,0.997270
224.749500,1.000620
225.249500,0.998773
225.748500,1.000230
226.246500,0.997263
226.743000,1.000680
227.238500,0.999137
227.733500,0.997588
228.226500,1.003680
228.719000,0.998496
229.210500,1.000890
229.701000,1.003120
230.190000,0.999726
230.678000,1.003500
231.165500,0.999877
231.651500,0.999792
232.136500,1.000280
232.621000,0.998546
233.104000,1.000990
233.586000,1.000240
234.067000,1.004810
234.547500,1.001750
235.026500,1.001480
235.504500,1.002280
235.982000,1.000410
236.458000,1.002090
236.933500,0.999527
237.408000,1.001270
237.881000,1.001090
238.353500,1.003600
238.825000,1.001590
239.295500,0.999115
239.765500,0.998787
240.234000,1.000660
240.702000,0.998384
241.169000,0.997159
241.635000,0.999292
242.100000,1.003890
242.564500,1.000200
243.027500,1.002190
243.490000,1.000240
243.951500,0.998815
244.412500,1.001260
244.872500,0.998974
245.331500,1.001210
245.789500,1.000250
246.246500,0.998106
246.703000,0.998858
247.159000,0.998773
247.613500,0.999089
248.067500,1.001270
248.520500,0.995905
248.973000,1.003000
249.424000,0.999854
249.875000,0.999663
250.324500,1.003030
250.773500,1.001550
251.222000,1.000260
251.669500,0.998896
252.116000,1.002370
252.562000,0.999973
253.007000,0.999400
253.451000,0.999054
253.894500,1.001200
254.337500,1.001200
254.779000,1.000720
255.220500,0.999429
255.661000,0.999228
256.100500,0.998757
256.539500,0.999554
256.977500,0.999913
257.415000,1.000550
257.851500,0.999213
258.287500,0.998960
258.722500,1.002640
259.157000,1.003000
259.591000,1.002050
260.024000,1.001860
260.456000,1.000780
260.888000,1.002400
261.318500,0.998188
261.749000,1.002170
262.178500,1.000510
262.607000,1.000730
263.035000,1.001060
263.462500,0.999221
263.889000,1.000200
264.315000,1.001890
264.740500,1.000810
265.165000,1.001170
265.589000,1.006890
266.012000,1.002720
266.434500,1.000120
266.856500,0.999853
267.278000,1.002210
267.698500,0.999368
268.118500,0.998317
268.537500,1.002850
268.956000,1.001480
269.374000,1.002630
269.791500,1.000720
270.208000,1.000090
270.624000,1.000110
271.039500,1.002250
271.454500,0.998608
271.868500,1.001450
272.282000,1.002130
272.695000,1.000530
273.107000,1.000910
273.518500,1.000070
273.929500,1.000430
274.340000,1.001780
274.750000,1.001610
275.159000,1.001260
275.567500,0.997114
275.975500,1.003510
276.383000,1.000390
276.789500,1.001650
277.195500,0.997741
277.601500,0.995639
278.006000,1.002940
278.410500,1.002480
278.814500,0.998810
279.217500,0.998542
279.620000,0.995702
280.022000,1.001020
280.423500,0.999084
280.824500,1.000220
281.225000,1.001370
281.624500,1.000300
282.024000,0.999175
282.422500,0.996119
282.820500,0.998177
283.218000,0.998777
283.615000,0.998474
284.011500,0.997199
284.407000,0.996031
284.802500,1.002600
285.197000,0.998040
285.591500,0.997725
285.985000,0.996833
286.378000,0.996700
286.770500,0.997234
287.163000,1.000590
287.554500,0.994289
287.945000,0.996727
288.335500,0.997972
288.725500,0.996961
289.115000,0.997056
289.504000,0.996197
289.892000,0.998160
290.280000,0.998123
290.667500,0.995138
291.054000,0.996152
291.440500,0.995470
291.826000,1.000890
292.211500,0.995595
292.596000,1.000450
292.980500,0.997686
293.364000,0.995068
293.747500,0.996474
294.130000,0.995846
294.512000,0.997432
294.894000,0.998745
295.275000,0.996712
295.656000,1.001370
296.036500,0.998520
296.416000,0.998645
296.795500,0.999223
297.174000,0.997592
297.552500,0.994963
297.930500,0.997101
298.307500,1.000510
298.684500,0.996051
299.061000,0.997121
299.437000,0.998231
299.812500,0.999298
300.187500,1.000420
300.562000,0.997546
300.936000,0.997927
301.309500,1.000280
301.682500,1.001460
302.055500,0.996153
302.427500,0.997163
302.799500,0.998259
303.170500,0.995739
303.541500,0.995168
303.912000,1.000340
304.282000,0.999585
304.651500,0.999428
305.020500,0.998021
305.389000,0.997080
305.757000,1.001030
306.125000,1.001400
306.492000,1.001470
306.859000,0.998090
307.225500,0.999019
307.591500,0.999288
307.957000,1.000090
308.322000,1.000190
308.686500,1.000570
309.051000,0.997683
309.414500,0.996042
309.778000,1.000020
310.141000,0.999705
310.503500,1.002900
310.865500,1.000820
311.227500,1.001840
311.588500,1.002350
311.949500,0.999175
312.310000,1.000550
312.670000,1.000430
313.029500,1.003090
313.388500,1.001370
313.747500,1.002190
314.106000,0.998859
314.464000,1.002660
314.821500,1.000440
315.178500,1.002660
315.535000,1.002340
315.891500,1.000320
316.247500,1.001970
316.603000,1.003090
316.958000,1.000360
317.313000,0.999761
317.667000,1.000650
318.021000,0.999970
318.374500,0.999100
318.728000,1.002680
319.080500,1.003650
319.433000,1.001660
319.785000,1.005370
320.136500,1.001580
320.488000,1.001990
320.838500,1.003790
321.189000,0.999293
321.539000,1.001500
321.889000,1.001110
322.238000,1.003240
322.587000,1.002670
322.935500,1.004530
323.284000,1.001610
323.631500,1.004140
323.979000,0.999720
324.326000,1.002040
324.673000,1.002990
325.019000,1.004860
325.365000,1.000580
325.710500,1.005140
326.056000,1.001910
326.401000,1.001460
326.745500,0.999143
327.089500,1.001220
327.433000,1.004010
327.776500,1.004090
328.119500,0.999147
328.462500,1.003250
328.804500,1.001690
329.146500,1.002860
329.488000,0.999929
329.829500,0.999524
330.170500,1.001170
330.511000,1.000820
330.851000,1.004260
331.191000,1.004160
331.530500,1.003130
331.869500,1.002500
332.208500,1.001350
332.547000,1.002680
332.885000,1.002030
333.223000,1.000780
333.560500,0.999390
333.897500,1.004050
334.234000,1.002150
334.570500,1.004140
334.906500,1.003400
335.242500,1.000810
335.578000,1.001490
335.913000,1.000960
336.247500,1.002990
336.582000,1.003450
336.916000,1.001770
337.250000,1.001590
337.583500,1.000860
337.916500,1.003010
338.249000,1.002100
338.581500,1.001470
338.913500,1.002850
339.245500,1.003790
339.577000,1.000340
339.908000,1.001710
340.239000,0.999744
340.569500,1.000240
340.899500,1.000820
341.229500,1.002790
341.559000,0.999709
341.888000,1.004720
342.217000,1.001610
342.545500,0.998212
342.874000,1.002740
343.202000,0.997428
343.529500,0.997987
343.857000,1.002240
344.184000,1.000790
344.510500,1.000890
344.837000,1.003020
345.163000,1.000280
345.488500,0.996227
345.814000,1.001490
346.139500,1.001190
346.464000,0.997623
346.789000,1.000050
347.113000,1.002620
347.437000,0.998836
347.760500,1.003680
348.084000,1.000780
348.407000,1.000580
348.730000,1.001560
349.052000,0.998106
349.374500,1.001230
349.696500,0.999977
350.018000,0.999527
350.339000,1.000360
350.660000,1.001260
350.980500,1.000990
351.301000,1.002070
351.621000,1.000000
351.941000,0.996765
352.260500,1.000420
352.579500,0.998583
352.898500,0.999165
353.217500,0.999635
353.535500,0.997566
353.853500,0.998010
354.171500,0.999585
354.489000,0.997463
354.806000,0.997867
355.123000,0.997184
355.440000,0.997893
355.756000,0.998634
356.072500,0.996982
356.388000,1.000370
356.703500,0.998821
357.019000,0.996873
357.334000,0.999165
357.648500,0.997791
357.963000,0.998290
358.277000,0.999352
358.591000,0.998562
358.904500,0.999163
359.218000,0.995891
359.531000,0.997716
359.843500,0.998643
360.156000,0.997647
360.468500,1.000210
360.780500,0.996786
361.092000,0.996941
361.403500,0.999116
361.714500,0.997911
362.025500,0.997697
362.336000,1.002550
362.646500,0.993997
362.956500,0.997616
363.266500,0.994984
363.576000,0.997419
363.885500,0.998306
364.194500,0.997910
364.503000,0.997526
364.811500,0.999602
365.120000,0.996463
365.428000,0.997565
365.735500,0.996744
366.043000,0.997595
366.350000,0.994752
366.657000,0.996785
366.964000,0.998483
367.270500,0.996269
367.576500,0.995882
367.882500,0.998910
368.188000,0.998067
368.493500,0.997912
368.798500,0.995564
369.103500,1.000280
369.408500,0.999108
369.712500,0.996754
370.017000,0.999230
370.321000,0.996524
370.624500,0.998243
370.928000,0.996671
371.231000,0.996867
371.534000,0.998811
371.836500,0.995373
372.139000,0.998272
372.441000,0.998097
372.743000,0.994539
373.045000,0.995760
373.346500,0.999693
373.647500,1.000350
373.948500,0.996909
374.249000,1.000130
374.549500,0.998484
374.850000,0.998735
375.150000,0.998835
375.449500,0.999077
375.749000,0.998903
376.048500,0.998350
376.347500,0.997808
376.646500,0.994097
376.945000,1.000510
377.243500,1.001490
377.541500,1.000190
377.839000,0.998310
378.137000,0.997512
378.434000,0.997376
378.731500,1.000400
379.028500,0.996120
379.325000,0.998199
379.621500,0.999084
379.917500,0.997464
380.213500,1.001750
380.509500,0.999417
380.805000,0.999897
381.100500,0.999539
381.395500,1.000120
381.690500,1.000620
381.985000,1.001340
382.279500,1.000440
382.573500,0.998959
382.867500,1.002240
383.161000,0.999521
383.454500,1.001020
383.748000,1.000040
384.041000,1.001260
384.334000,0.998995
384.626500,0.998537
384.919000,0.996880
385.211000,1.002220
385.503000,1.000140
385.794500,1.001360
386.086000,0.999815
386.377500,1.003850
386.668500,1.001150
386.959500,1.001060
387.250000,1.000910
387.540500,1.003420
387.830500,1.000740
388.120500,0.999895
388.410000,1.003910
388.699500,1.002700
388.989000,1.000030
389.278000,1.000060
389.567000,1.002590
389.855500,1.000490
390.144000,0.998233
390.432500,0.999150
390.720500,1.002300
