Iteration, A, B, C, D, Res.
LSQ, 3.390407251762599, 0.9153461109358032, 3.722739710489698, 1.0279230727951227, 0.005483363594771385 
0, 3.729447976938859, 0.8238114998422229, 4.095013681538668, 0.9251307655156105, 0.0049744302350505885 
1, 3.729447976938859, 0.8238114998422229, 4.095013681538668, 0.9251307655156105, 0.0049744302350505885 
2, 3.729447976938859, 0.8238114998422229, 4.095013681538668, 0.9251307655156105, 0.0049744302350505885 
3, 3.729447976938859, 0.8238114998422229, 4.095013681538668, 0.9251307655156105, 0.0049744302350505885 
4, 4.122788193256629, 0.5631523924702696, 4.52690965576345, 0.8275583800901359, 0.004253011970791316 
5, 4.122788193256629, 0.5631523924702696, 4.52690965576345, 0.8275583800901359, 0.004253011970791316 
6, 4.122788193256629, 0.5631523924702696, 4.52690965576345, 0.8275583800901359, 0.004253011970791316 
7, 4.122788193256629, 0.5631523924702696, 4.52690965576345, 0.8275583800901359, 0.004253011970791316 
8, 4.122788193256629, 0.5631523924702696, 4.52690965576345, 0.8275583800901359, 0.004253011970791316 
9, 4.019602107227741, 0.5208682717542039, 4.41360912532421, 0.8482707005390929, 0.004197221580015136 
10, 4.019602107227741, 0.5208682717542039, 4.41360912532421, 0.8482707005390929, 0.004197221580015136 
11, 3.8498336654340437, 0.49886932944185797, 4.351472664724008, 0.8840975289684101, 0.0040310896626145195 
12, 3.8498336654340437, 0.49886932944185797, 4.351472664724008, 0.8840975289684101, 0.0040310896626145195 
13, 3.8498336654340437, 0.49886932944185797, 4.351472664724008, 0.8840975289684101, 0.0040310896626145195 
14, 3.8726990441378755, 0.48998050166431134, 4.325627893483204, 0.8788465943650561, 0.004030316828353368 
15, 3.855448156577738, 0.48343266633458265, 4.344896346716209, 0.8827614050976252, 0.004007211856957661 
16, 3.855448156577738, 0.48343266633458265, 4.344896346716209, 0.8827614050976252, 0.004007211856957661 
17, 3.8651085561621965, 0.47979872869155826, 4.334009561793237, 0.880549514919195, 0.004001805734529132 
18, 3.857845102296373, 0.47709376254629243, 4.3421541916396444, 0.8822042758878079, 0.003997953380623283 
19, 3.863282455383911, 0.47507647529858876, 4.336034239989324, 0.8809608728956861, 0.003993163139564585 
20, 3.859198692901915, 0.47356990710821517, 4.340617734505818, 0.881892110774973, 0.00399291328129789 
21, 3.850019940174678, 0.4724435642007091, 4.344058989201321, 0.8811929440773376, 0.0039863936219969726 
22, 3.850019940174678, 0.4724435642007091, 4.344058989201321, 0.8811929440773376, 0.0039863936219969726 
23, 3.850019940174678, 0.4724435642007091, 4.344058989201321, 0.8811929440773376, 0.0039863936219969726 
24, 3.850019940174678, 0.4724435642007091, 4.344058989201321, 0.8811929440773376, 0.0039863936219969726 
25, 3.849054171068084, 0.4720880298871177, 4.3451486869260565, 0.8814139894058198, 0.003986073460227082 
26, 3.8468817356656637, 0.4718215798181905, 4.3459661652308315, 0.8812481638229042, 0.003985124586164825 
27, 3.8468817356656637, 0.4718215798181905, 4.3459661652308315, 0.8812481638229042, 0.003985124586164825 
28, 3.848103040876316, 0.47167178624679273, 4.34550624717359, 0.8813414231645658, 0.003984960731844135 
29, 3.84718677116401, 0.4715594767355098, 4.345851149212908, 0.8812714712563425, 0.003984727868841164 
30, 3.846957758279054, 0.4714752646585149, 4.346109846273507, 0.8813239310234573, 0.003984502209163125 
31, 3.846957758279054, 0.4714752646585149, 4.346109846273507, 0.8813239310234573, 0.003984502209163125 
32, 3.847086570358542, 0.47142790382451266, 4.345964320514671, 0.881294420647885, 0.003984463805319756 
33, 3.8469899580640545, 0.47139238676714396, 4.346073461179194, 0.881316552688467, 0.003984336272053781 
34, 3.8469899580640545, 0.47139238676714396, 4.346073461179194, 0.881316552688467, 0.003984336272053781 
35, 3.8469899580640545, 0.47139238676714396, 4.346073461179194, 0.881316552688467, 0.003984336272053781 
