# omega (a.u.), Re alpha(w), Im alpha(w)
2.135732150488967585e-01,7.914213121193182029e-03,-2.112378862476574359e-03
2.209378086712724953e-01,7.942896090736298320e-03,-2.029792624060522323e-03
2.283024022936482600e-01,7.967876366237398519e-03,-1.951814568846642816e-03
2.356669959160239969e-01,7.989651774708830465e-03,-1.878161547183503522e-03
2.430315895383997338e-01,8.008646023652381610e-03,-1.808561885805268742e-03
2.503961831607754984e-01,8.025220693947473713e-03,-1.742757176129721428e-03
2.577607767831512353e-01,8.039685184540379045e-03,-1.680503217039489320e-03
2.651253704055269722e-01,8.052304964062312331e-03,-1.621570359968680210e-03
2.724899640279027646e-01,8.063308426090244618e-03,-1.565743438407341112e-03
2.798545576502785015e-01,8.072892593868303407e-03,-1.512821415152033541e-03
2.872191512726542384e-01,8.081227877033947057e-03,-1.462616844457636329e-03
2.945837448950300308e-01,8.088462046682074261e-03,-1.414955219456705271e-03
3.019483385174057122e-01,8.094723565118219430e-03,-1.369674255402233845e-03
3.093129321397815046e-01,8.100124381997827680e-03,-1.326623144665892194e-03
3.166775257621572970e-01,8.104762288367041781e-03,-1.285661808653992952e-03
3.240421193845329784e-01,8.108722903643764482e-03,-1.246660163896386609e-03
3.314067130069087708e-01,8.112081357144413155e-03,-1.209497413782259240e-03
3.387713066292844521e-01,8.114903714814375793e-03,-1.174061373212981901e-03
3.461359002516602446e-01,8.117248192895257577e-03,-1.140247830407936473e-03
3.535004938740360370e-01,8.119166192981305125e-03,-1.107959947930856146e-03
3.608650874964117183e-01,8.120703186968282819e-03,-1.077107703475539647e-03
3.682296811187875107e-01,8.121899475531565646e-03,-1.047607369892504525e-03
3.755942747411632476e-01,8.122790839780139049e-03,-1.019381033226804097e-03
3.829588683635389845e-01,8.123409102456969830e-03,-9.923561470784319095e-04
3.903234619859147769e-01,8.123782612358720553e-03,-9.664651213211839040e-04
3.976880556082905138e-01,8.123936663423024854e-03,-9.416449430718186074e-04
4.050526492306662507e-01,8.123893858092519002e-03,-9.178368277507008809e-04
4.124172428530419876e-01,8.123674423039932077e-03,-8.949858980894959430e-04
4.197818364754177800e-01,8.123296484072332901e-03,-8.730408890000754350e-04
4.271464300977935169e-01,8.122776305978794339e-03,-8.519538763063566004e-04
4.345110237201692538e-01,8.122128502205370332e-03,-8.316800274461181924e-04
4.418756173425449907e-01,8.121366218505232659e-03,-8.121773723649877751e-04
4.492402109649207276e-01,8.120501294094858297e-03,-7.934065929439358938e-04
4.566048045872965200e-01,8.119544403328184459e-03,-7.753308294208378568e-04
4.639693982096722014e-01,8.118505180463893647e-03,-7.579155023830968846e-04
4.713339918320479938e-01,8.117392329731940720e-03,-7.411281490202205032e-04
4.786985854544237862e-01,8.116213722593482172e-03,-7.249382724314599362e-04
4.860631790767994675e-01,8.114976483823676742e-03,-7.093172028833923766e-04
4.934277726991752600e-01,8.113687067821824181e-03,-6.942379700055339043e-04
5.007923663215509968e-01,8.112351326361958576e-03,-6.796751849984795620e-04
5.081569599439267337e-01,8.110974568833704060e-03,-6.656049320089395130e-04
5.155215535663024706e-01,8.109561615883159949e-03,-6.520046678995171331e-04
5.228861471886782075e-01,8.108116847244129302e-03,-6.388531297085418576e-04
5.302507408110539444e-01,8.106644244447574685e-03,-6.261302491570258730e-04
5.376153344334297923e-01,8.105147429008158905e-03,-6.138170736162668452e-04
5.449799280558055292e-01,8.103629696611056379e-03,-6.018956930011399491e-04
5.523445216781812661e-01,8.102094047756839071e-03,-5.903491721011011606e-04
5.597091153005570030e-01,8.100543215264582181e-03,-5.791614879036979325e-04
5.670737089229327399e-01,8.098979688985014080e-03,-5.683174715043408202e-04
5.744383025453084768e-01,8.097405738032340330e-03,-5.578027542315153881e-04
5.818028961676843247e-01,8.095823430806359591e-03,-5.476037176488512829e-04
5.891674897900600616e-01,8.094234653044504388e-03,-5.377074471247794826e-04
5.965320834124357985e-01,8.092641124114815024e-03,-5.281016886871590628e-04
6.038966770348114244e-01,8.091044411736676364e-03,-5.187748089044986717e-04
6.112612706571872723e-01,8.089445945294359078e-03,-5.097157575574514429e-04
6.186258642795630092e-01,8.087847027890018858e-03,-5.009140328843113580e-04
