# omega (a.u.), Re alpha(w), Im alpha(w)
1.141512011468241106e+00,5.386991186402621465e-03,-1.753607779291401067e-03
1.159923495524180392e+00,5.402155628954825352e-03,-1.723832190654756968e-03
1.178334979580119901e+00,5.416464768951982992e-03,-1.694721151614450973e-03
1.196746463636059188e+00,5.429970735143501738e-03,-1.666263563142755377e-03
1.215157947691998475e+00,5.442722199944974304e-03,-1.638447727630916798e-03
1.233569431747937761e+00,5.454764614870792269e-03,-1.611261474548668924e-03
1.251980915803877492e+00,5.466140431370414624e-03,-1.584692270243704976e-03
1.270392399859816779e+00,5.476889307548363055e-03,-1.558727313682394498e-03
1.288803883915756066e+00,5.487048301335318255e-03,-1.533353619737730204e-03
1.307215367971695352e+00,5.496652050734671113e-03,-1.508558091455315230e-03
1.325626852027634861e+00,5.505732941804010808e-03,-1.484327582571095226e-03
1.344038336083574148e+00,5.514321265046322543e-03,-1.460648951414068994e-03
1.362449820139513434e+00,5.522445360887869026e-03,-1.437509107201549296e-03
1.380861304195453165e+00,5.530131754911194082e-03,-1.414895049622392565e-03
1.399272788251392452e+00,5.537405283495011772e-03,-1.392793902503554121e-03
1.417684272307331739e+00,5.544289210490615377e-03,-1.371192942266074438e-03
1.436095756363271025e+00,5.550805335538311347e-03,-1.350079621797168781e-03
1.454507240419210312e+00,5.556974094598639800e-03,-1.329441590294280903e-03
1.472918724475149821e+00,5.562814653242985005e-03,-1.309266709574025741e-03
1.491330208531089108e+00,5.568344993217403532e-03,-1.289543067282902539e-03
1.509741692587028616e+00,5.573581992762585008e-03,-1.270258987396842261e-03
1.528153176642967903e+00,5.578541501142617216e-03,-1.251403038352415535e-03
1.546564660698907412e+00,5.583238407805383129e-03,-1.232964039113128123e-03
1.564976144754846699e+00,5.587686706569484907e-03,-1.214931063439324797e-03
1.583387628810785985e+00,5.591899555204538595e-03,-1.197293442599145150e-03
1.601799112866725272e+00,5.595889330746740484e-03,-1.180040766730426150e-03
1.620210596922664781e+00,5.599667680866261821e-03,-1.163162885038959574e-03
1.638622080978604290e+00,5.603245571580387809e-03,-1.146649904996797573e-03
1.657033565034543576e+00,5.606633331584817519e-03,-1.130492190685010619e-03
1.675445049090482863e+00,5.609840693454853054e-03,-1.114680360408202252e-03
1.693856533146422372e+00,5.612876831949635201e-03,-1.099205283692905339e-03
1.712268017202361658e+00,5.615750399635134095e-03,-1.084058077768521814e-03
1.730679501258300945e+00,5.618469560024649118e-03,-1.069230103617535999e-03
1.749090985314240232e+00,5.621042018421403864e-03,-1.054712961671140691e-03
1.767502469370179963e+00,5.623475050632543472e-03,-1.040498487217049201e-03
1.785913953426119249e+00,5.625775529712111374e-03,-1.026578745577932722e-03
1.804325437482058536e+00,5.627949950877598161e-03,-1.012946027111576467e-03
1.822736921537997823e+00,5.630004454733990131e-03,-9.995928420773335290e-04
1.841148405593937332e+00,5.631944848928886228e-03,-9.865119154076435956e-04
1.859559889649876618e+00,5.633776628352822960e-03,-9.736961814183336126e-04
1.877971373705815905e+00,5.635504993990422470e-03,-9.611387784868544604e-04
1.896382857761755192e+00,5.637134870519113633e-03,-9.488330437236259032e-04
1.914794341817694923e+00,5.638670922746135718e-03,-9.367725076581578025e-04
1.933205825873634209e+00,5.640117570966250889e-03,-9.249508889584555794e-04
1.951617309929573496e+00,5.641479005317275724e-03,-9.133620891995188930e-04
1.970028793985512783e+00,5.642759199204427922e-03,-9.020001876942823410e-04
1.988440278041452070e+00,5.643961921858937567e-03,-8.908594363982369133e-04
2.006851762097391578e+00,5.645090750091760583e-03,-8.799342548970838767e-04
2.025263246153330865e+00,5.646149079298405996e-03,-8.692192254851252142e-04
2.043674730209270596e+00,5.647140133767055738e-03,-8.587090883406563310e-04
2.062086214265209883e+00,5.648066976337792061e-03,-8.483987368033413115e-04
2.080497698321149169e+00,5.648932517457712701e-03,-8.382832127574656135e-04
2.098909182377088456e+00,5.649739523673035467e-03,-8.283577021239725124e-04
2.117320666433027743e+00,5.650490625596579081e-03,-8.186175304633577007e-04
2.135732150488967029e+00,5.651188325385785721e-03,-8.090581586907621145e-04
2.154143634544906316e+00,5.651835003764459249e-03,-7.996751789039653353e-04
2.172555118600846047e+00,5.652432926618520398e-03,-7.904643103244378584e-04
2.190966602656785334e+00,5.652984251194119111e-03,-7.814213953511373783e-04
2.209378086712724620e+00,5.653491031924240233e-03,-7.725423957263222391e-04
