# r (bohr), g(r)
1.200000,0.048857
2.897056,0.120976
3.775520,0.205047
4.478464,0.274323
5.083280,0.346582
5.622672,0.409081
6.114288,0.473430
6.569016,0.518202
6.994112,0.579673
7.394736,0.625543
7.774680,0.663366
8.136880,0.698102
8.483600,0.735013
8.816640,0.770671
9.137600,0.797947
9.447600,0.826298
9.747760,0.851172
10.038880,0.866224
10.321840,0.880889
10.597280,0.904106
10.865680,0.914478
11.127600,0.924282
11.383520,0.938605
11.633760,0.953159
11.878800,0.949873
12.118800,0.967676
12.354240,0.978978
12.585200,0.978205
12.812000,0.980862
13.034880,0.988966
13.254000,0.994272
13.469520,0.998828
13.681680,0.996278
13.890640,0.993578
14.096400,1.000040
14.299280,0.998767
14.499280,1.005240
14.696640,0.996560
14.891280,1.001090
15.083440,1.005670
15.273200,1.003120
15.460640,0.997422
15.645840,1.001980
15.828800,0.999384
16.009760,0.997126
16.188640,0.996889
16.365600,1.002170
16.540640,0.999620
16.713840,0.997666
16.885280,0.995981
17.054960,0.993209
17.223040,0.993372
17.389440,0.989799
17.554320,0.993155
17.717600,0.991368
17.879440,0.993730
18.039760,0.993808
18.198720,0.995479
18.356320,0.993282
18.512560,0.994270
18.667440,0.992004
18.821120,0.992262
18.973520,0.993583
19.124720,0.989239
19.274720,0.993909
19.423520,0.992081
19.571280,0.991171
19.717840,0.991460
19.863440,0.991375
20.007840,0.988631
20.151280,0.999787
20.293680,0.991288
20.435120,0.989065
20.575600,0.988387
20.715120,0.996995
20.853680,0.994311
20.991280,0.992979
21.128080,0.993632
21.263920,0.994440
21.398960,0.999400
21.533120,0.992322
21.666480,0.995581
21.798960,0.994849
21.930720,0.993546
22.061600,0.995793
22.191760,1.000340
22.321200,0.993948
22.449840,0.995828
22.577760,1.002120
22.704960,0.993151
22.831440,0.995360
22.957280,0.996829
23.082400,0.998313
23.206800,0.994785
23.330560,1.001030
23.453680,0.999643
23.576160,1.000180
23.698000,0.998645
23.819280,0.998837
23.939840,0.996113
24.059840,1.003330
24.179280,1.000800
24.298080,1.000940
24.416320,1.001110
24.534000,0.997080
24.651120,1.003850
24.767680,0.999651
24.883680,1.000990
24.999120,0.999422
25.114080,1.002230
25.228480,0.997049
25.342400,1.002960
25.455760,1.002710
25.568640,0.997819
25.681040,0.998314
25.792960,0.998500
25.904400,1.002200
26.015360,0.999633
26.125760,1.001000
26.235760,1.000950
26.345360,1.001760
26.454400,0.995874
26.563040,0.998270
26.671280,1.000620
26.779040,1.002760
26.886400,0.999250
26.993280,0.999784
27.099760,0.997973
27.205840,0.999943
27.311520,1.004040
27.416720,0.999682
27.521600,0.999205
27.626000,0.998957
27.730080,0.999941
27.833760,0.998025
27.937040,0.998006
28.039920,1.000420
28.142480,0.995422
28.244560,0.995728
28.346400,1.001120
28.447840,0.998458
28.548880,0.999635
28.649600,1.000830
28.749920,1.001420
28.849920,1.000660
28.949600,0.998077
29.048880,1.002660
29.147840,0.998088
29.246480,0.996729
29.344800,0.996596
29.442800,0.999096
29.540480,1.001170
29.637760,0.999470
29.734800,0.999666
29.831520,0.998580
29.927840,1.000130
30.023920,0.996290
30.119760,0.996858
30.215200,0.998827
30.310320,0.998238
30.405200,0.997868
30.499760,0.998049
30.594080,0.999204
30.688080,1.000320
30.781760,1.000770
30.875200,0.998957
30.968320,1.002390
31.061200,0.999911
31.153760,1.000400
31.246080,0.998639
31.338160,0.998555
31.429920,0.997615
31.521360,1.002050
31.612640,0.998935
31.703600,0.999102
31.794320,0.995151
31.884800,0.997588
31.974960,0.997152
32.064880,0.994192
32.154560,0.996306
32.244000,1.001110
32.333200,1.000340
32.422160,0.998934
32.510880,1.001190
32.599360,0.999397
32.687600,1.001040
32.775600,1.000090
32.863360,1.001510
32.950880,0.999745
33.038160,0.998954
33.125200,0.999114
33.212000,1.003440
33.298640,0.998095
33.384960,0.999169
33.471120,0.998527
33.557120,1.001510
33.642800,0.999517
33.728320,1.002010
33.813600,0.997721
33.898640,0.999909
33.983520,0.999935
34.068160,0.996571
34.152560,1.000300
34.236800,0.998713
34.320800,0.999885
34.404640,0.998491
34.488240,1.001610
34.571680,0.997593
34.654880,1.003530
34.737840,1.000260
34.820640,1.002180
34.903280,0.999831
34.985680,1.000950
35.067920,0.998923
35.149920,1.000780
35.231760,0.995551
35.313440,1.000850
35.394880,0.998592
35.476160,1.001070
35.557280,1.001250
35.638160,1.002810
35.718880,1.000670
35.799440,1.002320
35.879760,1.000700
35.959920,1.000050
36.039920,1.003930
36.119760,1.001960
36.199440,0.998421
36.278880,1.001200
36.358160,0.999478
36.437360,1.000530
36.516240,1.000150
36.595040,1.000220
36.673680,1.002830
36.752160,1.002080
36.830400,1.003340
36.908480,0.998743
36.986480,0.996824
37.064240,1.001050
37.141840,0.997991
37.219360,0.998258
37.296640,1.001210
37.373760,0.998995
37.450720,0.996826
37.527600,1.001720
37.604240,1.001350
37.680720,1.002310
37.757120,1.000840
37.833280,1.000460
37.909360,0.998483
37.985280,0.998906
38.060960,0.999395
38.136560,1.000650
38.212000,1.000310
38.287280,1.001280
38.362480,0.998769
38.437440,1.000700
38.512320,1.002160
38.587040,0.999289
38.661600,1.002950
38.736000,1.001100
38.810320,0.998147
38.884400,1.000110
38.958400,0.997779
39.032240,1.001200
39.106000,0.998034
39.179600,1.003120
39.253040,1.001670
39.326320,1.000370
39.399440,0.998427
39.472480,0.999077
39.545440,1.000210
39.618160,0.999062
39.690800,0.998077
39.763280,1.001430
39.835680,0.999767
39.907840,1.001940
39.980000,0.998140
40.051920,0.995470
40.123760,0.996783
40.195520,1.000030
40.267120,0.997852
40.338560,0.999420
40.409920,0.998676
40.481120,0.999215
40.552160,0.998769
40.623120,1.000390
40.694000,1.000140
40.764640,1.000210
40.835280,0.998263
40.905760,0.999510
40.976080,1.001470
41.046320,0.999969
41.116400,1.001990
41.186400,1.000040
41.256240,0.997436
41.326000,0.998019
41.395600,0.997113
41.465120,1.003020
41.534560,0.998439
41.603840,0.997530
41.672960,1.001040
41.742080,1.001340
41.810960,0.997741
41.879840,0.998225
41.948560,1.000510
42.017120,1.000150
42.085600,0.999951
42.154000,1.002040
42.222240,0.998827
42.290400,1.003860
42.358480,1.000670
42.426400,1.002610
42.494240,1.000810
42.561920,0.999869
42.629520,1.002090
42.697040,0.998799
42.764480,1.000260
42.831760,1.000680
42.898960,1.000140
42.966000,0.999073
43.032960,1.000430
43.099840,0.995783
43.166640,0.999218
43.233280,0.998307
43.299840,1.000380
43.366320,0.998230
43.432720,0.999336
43.498960,0.999377
43.565120,1.001830
43.631200,0.999981
43.697120,0.998907
43.762960,1.001590
43.828720,1.002590
43.894400,1.000650
43.960000,0.998832
44.025440,0.998386
44.090800,0.999280
44.156080,0.998818
44.221280,0.999250
44.286320,1.002470
44.351280,1.001830
44.416240,1.001090
44.480960,0.999818
44.545680,1.003550
44.610320,0.997492
44.674800,1.000380
44.739200,0.997630
44.803520,1.000040
44.867760,1.000340
44.931920,0.998140
44.996000,1.000380
45.059920,0.996632
45.123840,0.997368
45.187600,0.998336
45.251280,0.998618
45.314880,1.000030
45.378400,0.998618
45.441840,1.000250
45.505120,0.999582
45.568400,0.997054
45.631520,0.997415
45.694640,1.000760
45.757600,1.001450
45.820480,1.002340
