# r (bohr), g(r)
332.147400,0.998087
332.634600,0.998700
333.121800,0.998806
333.607200,0.997972
334.092600,0.997662
334.577400,1.000110
335.061000,0.997901
335.544000,0.997951
336.026400,0.996402
336.508200,0.999619
336.989400,1.000620
337.470000,0.996630
337.949400,0.998191
338.428800,0.998590
338.907000,0.996777
339.384600,0.995664
339.861600,0.996906
340.338000,0.997116
340.813800,0.999768
341.288400,0.998765
341.763000,0.996396
342.236400,0.996866
342.709800,1.000010
343.182000,0.998992
343.653600,0.998139
344.124600,0.998054
344.595600,0.994916
345.065400,0.997196
345.534000,0.999390
346.002600,0.996999
346.470600,0.997917
346.938000,1.000270
347.404800,0.995649
347.870400,0.997132
348.336000,0.999426
348.801000,0.997189
349.264800,0.996390
349.728600,0.995950
350.191200,0.999505
350.653800,1.001320
351.115200,0.999675
351.576600,0.996889
352.036800,0.998717
352.497000,0.997123
352.956000,0.998139
353.414400,0.999146
353.872800,0.999182
354.330000,1.000670
354.787200,0.997831
355.243800,0.999194
355.699200,0.999611
356.154600,1.001280
356.608800,1.003540
357.063000,0.999121
357.516600,1.000690
357.969000,0.998774
358.421400,1.000610
358.873200,1.000470
359.324400,0.997816
359.775000,1.000760
360.225000,1.000140
360.674400,1.000650
361.123200,1.001440
361.571400,1.001840
362.019000,1.002260
362.466600,1.001740
362.913000,1.000260
363.359400,1.001870
363.804600,1.003180
364.249800,0.998892
364.694400,1.001750
365.138400,1.003260
365.581800,1.001240
366.024600,1.001670
366.466800,1.001820
366.908400,1.001840
367.350000,1.000690
367.790400,1.001750
368.230800,0.999433
368.670600,1.002810
369.109800,0.999269
369.548400,1.002370
369.986400,1.002520
370.423800,1.002170
370.861200,0.999223
371.297400,1.003310
371.733600,1.000910
372.169200,1.003080
372.604200,1.002280
373.038600,0.998572
373.473000,1.002010
373.906200,1.001100
374.339400,1.000500
374.772000,1.000990
375.204000,1.000290
375.635400,1.003040
376.066200,1.002190
376.497000,1.001000
376.927200,1.001470
377.356800,0.999386
377.785800,1.002720
378.214200,0.999974
378.642000,1.001610
379.069800,0.999847
379.497000,1.000800
379.923600,1.003570
380.349600,1.002110
380.775600,1.001250
381.200400,1.004190
381.625200,1.001080
382.049400,1.000990
382.473600,1.001480
382.896600,1.003730
383.319600,1.003320
383.742000,1.003330
384.163800,1.001820
384.585600,1.002170
385.006200,1.001800
385.426800,1.002370
385.846800,1.002370
386.266800,1.000590
386.685600,1.002790
387.104400,1.001700
387.522600,1.001740
387.940800,1.004670
388.357800,1.003090
388.774800,1.004360
389.191200,1.000790
389.607600,1.002960
390.022800,1.003350
390.438000,1.001580
390.852600,1.002290
391.267200,1.001080
391.681200,1.001310
392.094600,1.002550
392.507400,1.003200
392.919600,1.001330
393.331800,1.004430
393.743400,1.004610
394.155000,1.002820
394.565400,1.001960
394.975800,1.003100
395.385600,1.001430
395.795400,1.001430
396.204600,1.003060
396.613200,1.000910
397.021200,1.001880
397.429200,1.001640
397.836600,1.002290
398.243400,1.001070
398.650200,0.999775
399.056400,1.002060
399.462000,1.001610
399.867600,1.003190
400.272600,1.000820
400.677000,0.998251
401.080800,1.002830
401.484600,1.003260
401.887800,1.001290
402.291000,0.999260
402.693600,1.000460
403.095600,0.999699
403.497000,1.001730
403.898400,1.002740
404.299200,0.999975
404.700000,1.001170
405.100200,1.001360
405.499800,0.999419
405.898800,1.002790
406.297800,1.002030
406.696200,0.998646
407.094600,1.003010
407.492400,1.001290
407.889600,1.000570
408.286800,0.999066
408.683400,0.997931
409.079400,0.999734
409.475400,1.001710
409.870800,0.998147
410.265600,0.999127
410.660400,0.999418
411.054600,0.999605
411.448800,0.997554
411.842400,0.998572
412.235400,0.999858
412.628400,0.998102
413.020800,0.998537
413.412600,1.000500
413.804400,1.000090
414.195600,1.000480
414.586200,0.999925
414.976800,0.997164
415.367400,0.997675
415.756800,0.997650
416.146800,0.999618
416.535600,0.997123
416.924400,1.000120
417.312600,0.998786
417.700800,0.997116
418.088400,0.999356
418.476000,0.998497
418.862400,0.997787
419.249400,0.999789
419.635800,1.000830
420.021600,0.997674
420.406800,0.998119
420.792000,0.997105
421.176600,0.998119
421.561200,0.997701
421.945200,0.999762
422.329200,0.997758
422.712600,0.999496
423.095400,0.996941
423.478200,0.996407
423.861000,0.995466
424.242600,0.998217
424.624200,0.996824
425.005800,0.997502
425.386800,0.997734
425.767200,0.998511
426.147600,1.000340
426.528000,0.996992
426.907200,0.998144
427.287000,0.998012
427.665600,0.999157
428.044200,0.999376
428.422800,0.998776
428.800800,0.998685
429.178200,0.999163
429.555600,0.997479
429.932400,0.997688
430.309200,0.999505
430.685400,0.998430
431.061600,0.999387
431.437200,0.998395
431.812200,1.000120
432.187200,0.999338
432.562200,0.998640
432.936600,0.998838
433.310400,0.998405
433.684200,0.997243
434.057400,0.999182
434.430600,0.997561
434.803200,0.996074
435.175800,0.998732
435.547800,0.997838
435.919800,0.998444
436.291200,0.998955
436.662600,1.001170
437.033400,1.000750
437.403600,1.001320
437.773800,0.999242
438.144000,0.998484
438.513600,0.998262
438.882600,0.998894
439.251600,1.000500
439.620000,0.999659
439.988400,0.998852
440.356800,0.998953
440.724600,1.000760
441.091800,1.000030
441.459000,0.999416
441.825600,0.998658
442.192200,1.000300
442.558200,1.001060
442.924200,0.999599
443.290200,1.000890
443.655000,1.001480
444.020400,1.000040
444.385200,1.000400
444.749400,0.999410
445.113600,1.000550
445.477200,1.000420
445.840800,0.999318
446.203800,0.999811
446.566800,0.999842
446.929200,0.998264
447.291600,0.999537
447.654000,0.999719
448.015800,1.000850
448.377000,0.998621
448.738200,0.999619
449.098800,0.999801
449.459400,0.999392
449.820000,1.001170
450.180000,0.999149
450.539400,0.999236
450.898800,1.002270
451.258200,0.999688
451.617000,0.999216
451.975800,0.999939
452.334000,0.998673
452.692200,0.999000
453.049800,1.000240
453.406800,0.998361
453.764400,1.000830
454.120800,0.999158
454.477800,0.998761
454.834200,0.997991
455.190000,0.999721
455.545800,1.000010
455.901000,0.999717
456.256200,0.999147
456.611400,1.000480
456.966000,0.999368
457.320600,1.000670
457.674600,0.999589
458.028600,0.998532
458.382000,0.998003
458.735400,1.000110
459.088200,0.998850
459.441000,0.999167
459.793200,0.999094
460.145400,1.000440
460.497600,1.000120
460.849200,1.000580
461.200800,1.000540
461.551800,1.000970
461.902800,0.998835
462.253200,0.998042
462.603600,0.997282
462.953400,0.997497
463.303200,1.000150
463.653000,1.000570
464.002200,0.999310
464.351400,1.002270
464.700000,1.000450
465.048600,1.000970
465.396600,1.000490
465.744600,0.998973
466.092000,1.000010
466.439400,1.001950
466.786800,0.999187
467.133600,1.000270
467.480400,1.000040
467.826600,0.999697
468.172800,0.999856
468.519000,0.998813
468.864600,0.999096
469.210200,1.000050
469.555200,1.001270
469.900200,0.998549
470.244600,1.000000
470.589000,1.001870
470.932800,0.999403
471.277200,0.998789
471.620400,1.001120
471.964200,1.001450
472.306800,1.000210
472.650000,0.999353
472.992600,0.999539
473.335200,1.000570
473.677200,1.000700
474.019200,1.000110
474.360600,1.001260
474.702000,1.000110
475.043400,0.999499
475.384200,1.002470
475.724400,1.000220
476.065200,0.999667
476.405400,1.001720
476.745000,1.003010
477.084600,1.000820
477.424200,1.001430
477.763800,1.000980
478.102200,1.001140
478.441200,1.000660
478.779600,1.002310
479.118000,0.999532
479.455800,1.000080
479.793600,1.001840
480.131400,1.000290
480.468600,1.002850
480.805800,1.002070
481.142400,1.002790
481.479000,1.000360
481.815000,1.000470
482.151600,1.001040
482.487000,0.999338
482.823000,1.000230
483.158400,0.999962
483.493800,1.001940
483.828600,0.998897
484.163400,1.000430
484.497600,0.997895
484.831800,1.000960
485.166000,0.999961
485.499600,1.000470
485.833200,1.001820
486.166800,1.000740
486.499800,1.001170
486.832800,1.000710
487.165200,0.999942
487.497600,1.000170
487.830000,1.002270
488.161800,0.999880
488.493600,1.002580
488.824800,0.999661
489.156600,0.997293
489.487200,1.000560
489.818400,1.001160
490.149000,0.999240
490.479600,1.000360
490.809600,1.001550
491.139600,0.999266
491.469000,0.999109
491.799000,0.999278
492.127800,0.999708
492.457200,0.997850
492.786000,0.998436
493.114800,0.999767
493.443000,1.000510
493.771200,0.999893
494.099400,1.001220
494.427000,0.999594
494.754600,1.002440
495.081600,1.000320
495.408600,1.000150
495.735600,1.001440
496.062600,1.001700
496.389000,1.001510
496.715400,0.999717
497.041200,0.999261
497.367000,1.000930
497.692800,0.999564
498.018000,1.002010
498.343200,0.999700
498.668400,1.000920
498.993000,1.001850
499.317600,1.000820
499.641600,1.000060
499.966200,1.000480
500.289600,1.000760
500.613600,1.000690
500.937000,1.000470
501.260400,1.001580
501.583200,1.000980
501.906600,1.001500
502.228800,1.001960
502.551600,1.002480
502.873800,1.002250
503.196000,0.999750
503.517600,1.000460
503.839200,1.002080
504.160800,1.001860
504.481800,1.002420
504.802800,1.000630
505.123800,1.002300
505.444200,0.998826
505.764600,1.001590
506.085000,0.999353
506.404800,1.002090
506.724600,1.000280
507.044400,0.999676
507.363600,1.002230
507.682800,1.001010
508.002000,1.001430
508.320600,1.003860
508.639200,0.999928
508.957800,1.002040
509.275800,1.001130
509.593800,0.999545
509.911800,0.999329
510.229200,1.004040
510.546600,1.000640
510.864000,1.002720
511.180800,1.000260
511.497600,1.000550
511.814400,1.000700
512.130600,1.002830
512.446800,1.000480
512.763000,1.002120
513.079200,1.001890
513.394800,1.002180
513.709800,0.999747
514.025400,1.001950
514.340400,1.001480
514.655400,0.999829
514.969800,1.000990
515.284200,1.001960
515.598600,0.998626
515.913000,0.999840
516.226800,1.000410
516.540600,0.999221
516.853800,1.001850
517.167000,1.001610
517.480200,1.002390
517.793400,1.002090
518.106000,0.998538
518.418600,1.001430
518.731200,1.001320
519.043200,1.001030
519.355200,0.998965
519.667200,1.000100
519.978600,1.002110
520.290000,1.000430
520.601400,1.000660
520.912800,1.001910
521.223600,0.999223
521.534400,0.999302
521.844600,1.000170
522.155400,1.000290
522.465000,0.999838
522.775200,0.999882
523.084800,1.001360
523.394400,1.001190
523.704000,0.998887
524.013600,1.000920
524.322600,1.001210
524.631000,1.000550
524.940000,0.998142
525.248400,0.998903
525.556800,1.001770
525.865200,0.999361
526.173000,1.000720
526.480800,1.001030
526.788600,0.999297
527.095800,0.999178
527.403000,1.000130
527.710200,0.998690
528.016800,1.000590
528.324000,1.001610
528.630000,1.000080
528.936600,0.999670
529.242600,0.998255
529.548600,0.998897
529.854600,0.998339
530.160600,0.997961
530.466000,0.999416
530.771400,0.998786
531.076200,0.997524
531.381000,0.999463
531.685800,0.999267
531.990600,0.996922
532.294800,0.998589
532.599000,0.997317
532.903200,0.998946
533.207400,0.997324
533.511000,1.000350
533.814600,0.996621
534.118200,0.999003
534.421200,0.999362
534.724200,0.999394
535.027200,0.998544
535.329600,0.997307
535.632600,0.999533
535.934400,0.995883
536.236800,0.997748
536.538600,0.998569
536.841000,0.998480
537.142200,0.996967
537.444000,0.998309
537.745200,0.997828
538.046400,0.998415
538.347600,0.998758
538.648200,0.997178
538.948800,0.997024
539.249400,0.998159
539.550000,0.997321
539.850000,0.995321
