# r (bohr), g(r)
356.381600,1.001050
357.188800,1.002060
357.994400,1.003580
358.797600,1.002190
359.599200,1.000360
360.399200,0.999893
361.197600,1.000390
361.994400,0.999786
362.788800,0.998240
363.581600,1.001070
364.373600,1.001430
365.162400,0.998917
365.950400,1.000010
366.736800,0.998271
367.521600,0.998395
368.304000,0.999850
369.084800,1.001250
369.864800,0.999830
370.642400,0.998603
371.418400,0.998682
372.193600,1.000210
372.966400,0.999928
373.737600,1.000320
374.507200,0.999804
375.276000,1.002040
376.042400,0.997937
376.807200,1.001650
377.571200,0.999451
378.332800,0.998842
379.093600,0.999910
379.852800,0.999269
380.609600,0.995622
381.365600,0.999168
382.120000,1.000890
382.872800,0.998701
383.624800,0.997598
384.374400,0.997860
385.123200,0.997401
385.870400,0.998668
386.616000,0.998642
387.360000,0.999219
388.103200,0.997991
388.844000,0.998023
389.584000,0.997783
390.322400,0.997615
391.060000,0.996476
391.796000,0.996177
392.530400,0.995608
393.263200,0.997533
393.994400,0.998036
394.724800,0.996490
395.454400,0.997631
396.181600,0.996560
396.908000,0.996678
397.632800,0.995524
398.356800,0.997354
399.078400,0.991694
399.800000,0.994730
400.519200,0.994668
401.237600,0.995325
401.955200,0.997070
402.671200,0.997551
403.385600,0.995717
404.099200,0.996364
404.811200,0.996207
405.521600,0.993750
406.231200,0.994935
406.940000,0.995376
407.646400,0.995843
408.352800,0.995955
409.057600,0.994556
409.760800,0.993797
410.463200,0.993309
411.164000,0.992965
411.864000,0.993915
412.562400,0.997170
413.260000,0.996575
413.956000,0.995383
414.651200,0.995912
415.345600,0.995971
416.038400,0.994806
416.729600,0.998120
417.420800,0.995912
418.109600,0.998594
418.798400,0.993888
419.485600,0.993569
420.171200,0.996501
420.856000,0.995878
421.540000,0.993863
422.222400,0.996031
422.904000,0.998236
423.584800,0.996767
424.264000,0.996486
424.942400,0.997834
425.619200,0.997088
426.295200,0.996266
426.970400,0.997965
427.644800,0.998281
428.317600,0.995050
428.989600,0.998047
429.660000,0.996221
430.329600,0.999132
430.998400,0.996985
431.666400,0.995593
432.332800,1.000800
432.998400,0.998204
433.663200,1.001030
434.327200,0.998079
434.989600,0.998681
435.651200,1.002070
436.312000,0.999501
436.971200,1.000050
437.629600,0.998837
438.287200,1.001870
438.944000,0.999059
439.600000,1.000960
440.254400,0.999938
440.908000,1.001430
441.560800,1.000570
442.212800,1.002060
442.863200,1.004010
443.512800,1.003330
444.162400,1.002320
444.809600,1.000810
445.456800,1.001650
446.103200,1.003390
446.748000,1.003900
447.392000,1.003830
448.035200,1.004900
448.677600,1.003920
449.319200,1.003060
449.960000,1.003630
450.599200,1.002690
451.238400,1.005200
451.876000,1.003070
452.512800,1.003910
453.148800,1.001440
453.784000,1.002670
454.418400,1.003390
455.051200,1.002340
455.684000,1.007030
456.315200,1.003020
456.946400,1.003840
457.576000,1.005120
458.204800,1.002500
458.832800,1.005970
459.460800,1.004750
460.087200,1.000660
460.712000,1.006110
461.336800,1.004800
461.960800,1.005130
462.584000,1.003500
463.206400,1.003600
463.827200,1.001600
464.448000,1.002480
465.068000,1.003820
465.686400,1.003240
466.304800,1.002520
466.921600,1.003710
467.538400,1.003990
468.153600,1.006270
468.768800,1.007180
469.382400,1.005030
469.996000,1.003000
470.608000,1.003030
471.219200,1.004530
471.830400,1.003770
472.440000,1.004920
473.049600,1.003080
473.658400,1.001780
474.265600,1.000470
474.872800,1.001900
475.478400,1.003590
476.084000,1.002380
476.688800,1.003050
477.292000,1.002610
477.895200,0.999961
478.497600,1.004790
479.099200,1.001830
479.700000,1.001610
480.300000,1.002630
480.899200,1.001120
481.497600,1.002850
482.095200,1.001230
482.692000,0.999944
483.288800,1.002910
483.884000,0.997744
484.479200,0.999475
485.072800,1.001470
485.666400,0.999367
486.259200,1.000170
486.851200,1.000040
487.442400,1.001600
488.032800,0.999731
488.622400,1.001060
489.211200,1.000820
489.800000,0.999380
490.387200,0.996322
490.974400,0.999294
491.560800,0.999849
492.146400,0.997613
492.731200,1.000250
493.315200,0.998746
493.898400,0.996860
494.481600,0.998727
495.063200,0.997889
495.644800,0.999229
496.225600,0.998201
496.805600,0.997989
497.384800,0.997704
497.964000,0.997852
498.541600,0.997534
499.119200,0.997090
499.696000,0.997904
500.272000,0.996697
500.847200,0.997414
501.421600,0.999195
501.996000,0.998363
502.569600,1.000660
503.142400,1.000870
503.714400,0.998896
504.285600,0.997645
504.856000,1.000860
505.426400,0.998552
505.996000,0.999254
506.564800,0.996681
507.132800,0.998322
507.700800,0.998652
508.267200,0.999555
508.833600,0.999046
509.399200,0.998997
509.964800,0.997267
510.528800,1.001660
511.092800,0.997738
511.656000,0.998038
512.218400,0.998657
512.780800,1.000030
513.341600,0.998754
513.902400,1.000490
514.462400,0.998681
515.022400,1.001930
515.580800,1.001340
516.139200,1.003150
516.696800,1.000520
517.254400,0.999973
517.810400,1.000270
518.366400,0.999913
518.921600,1.000110
519.476800,0.998127
520.030400,0.998652
520.584000,0.999416
521.136800,0.998944
521.689600,1.002240
522.241600,0.999398
522.792800,0.998205
523.343200,1.000810
523.892800,0.999534
524.442400,1.001210
524.991200,0.999362
525.540000,1.000840
526.087200,0.999621
526.634400,1.000200
527.180800,1.001470
527.727200,1.000840
528.272800,1.000400
528.817600,1.001000
529.361600,1.001030
529.905600,1.001060
530.448800,1.000660
530.991200,0.999121
531.533600,1.001680
532.075200,0.999780
532.616000,0.999839
533.156800,0.999166
533.696800,0.999849
534.236000,1.000230
534.774400,1.000900
535.312800,1.003020
535.850400,1.003290
536.388000,1.001930
536.924800,0.998760
