# q,S(q)
1.000000000000000056e-01,1.051112551815563609e-02
1.100000000000000006e-01,1.268929588700614536e-02
1.199999999999999956e-01,1.506384581799326099e-02
1.300000000000000044e-01,1.763200319807173289e-02
1.399999999999999856e-01,2.039083540066992731e-02
1.499999999999999667e-01,2.333726073007914154e-02
1.599999999999999756e-01,2.646806101937333386e-02
1.699999999999999845e-01,2.977989266122164913e-02
1.799999999999999656e-01,3.326929777559677059e-02
1.899999999999999467e-01,3.693271651155757840e-02
1.999999999999999556e-01,4.076649551027036050e-02
2.099999999999999645e-01,4.476690018326757309e-02
2.199999999999999456e-01,4.893012514219955561e-02
2.299999999999999545e-01,5.325230170017812570e-02
2.399999999999999356e-01,5.772950827815919589e-02
2.499999999999999167e-01,6.235778057188629681e-02
2.599999999999998979e-01,6.713311859955417571e-02
2.699999999999999067e-01,7.205149536935027965e-02
2.799999999999999156e-01,7.710886466598439182e-02
2.899999999999999245e-01,8.230116764947381647e-02
2.999999999999999334e-01,8.762434304493342541e-02
3.099999999999999423e-01,9.307432811297894348e-02
3.199999999999998956e-01,9.864707159022712002e-02
3.299999999999998490e-01,1.043385324071850612e-01
3.399999999999998579e-01,1.101446915634003987e-01
3.499999999999998668e-01,1.160615535142437843e-01
3.599999999999998757e-01,1.220851518153192594e-01
3.699999999999998845e-01,1.282115521628005850e-01
3.799999999999998934e-01,1.344368614386824423e-01
3.899999999999999023e-01,1.407572239064327768e-01
3.999999999999998002e-01,1.471688280428300466e-01
4.099999999999998090e-01,1.536679140145600642e-01
4.199999999999998179e-01,1.602507663985578701e-01
4.299999999999998268e-01,1.669137266705879585e-01
4.399999999999998357e-01,1.736531914261593701e-01
4.499999999999998446e-01,1.804656086122630176e-01
4.599999999999998535e-01,1.873474895496238524e-01
4.699999999999998623e-01,1.942954035693431059e-01
4.799999999999997602e-01,2.013059803025657180e-01
4.899999999999997691e-01,2.083759099366074563e-01
4.999999999999997780e-01,2.155019501358537426e-01
5.099999999999997868e-01,2.226809163005008807e-01
5.199999999999997957e-01,2.299096895929289008e-01
5.299999999999998046e-01,2.371852098814079268e-01
5.399999999999998135e-01,2.445044919453836785e-01
5.499999999999998224e-01,2.518645820574409999e-01
5.599999999999997202e-01,2.592626763891778263e-01
5.699999999999997291e-01,2.666959108637796949e-01
5.799999999999997380e-01,2.741615678821532898e-01
5.899999999999997469e-01,2.816569693745782366e-01
5.999999999999997558e-01,2.891795019531451794e-01
6.099999999999997646e-01,2.967266044940921055e-01
6.199999999999997735e-01,3.042957843672820517e-01
6.299999999999996714e-01,3.118846048267411297e-01
6.399999999999996803e-01,3.194906874690789378e-01
6.499999999999996891e-01,3.271117111618864204e-01
6.599999999999996980e-01,3.347454077103638181e-01
6.699999999999997069e-01,3.423895739009812922e-01
6.799999999999997158e-01,3.500420508920701335e-01
6.899999999999997247e-01,3.577007361086328996e-01
6.999999999999996225e-01,3.653635752206882414e-01
7.099999999999996314e-01,3.730285756412229925e-01
7.199999999999996403e-01,3.806937799100010289e-01
7.299999999999996492e-01,3.883572937405060377e-01
7.399999999999996581e-01,3.960172553394930017e-01
7.499999999999996669e-01,4.036718644020055868e-01
7.599999999999996758e-01,4.113193502270157120e-01
7.699999999999996847e-01,4.189579976613235224e-01
7.799999999999996936e-01,4.265861307102835620e-01
7.899999999999995914e-01,4.342021149685091341e-01
7.999999999999996003e-01,4.418043610733342619e-01
8.099999999999996092e-01,4.493913061911342655e-01
8.199999999999996181e-01,4.569614388694588358e-01
8.299999999999996270e-01,4.645132808165560179e-01
8.399999999999996358e-01,4.720453901134616936e-01
8.499999999999996447e-01,4.795563554773709103e-01
8.599999999999995426e-01,4.870448141138756237e-01
8.699999999999995515e-01,4.945094225882396555e-01
8.799999999999995604e-01,5.019488745591564882e-01
8.899999999999995692e-01,5.093618902015898398e-01
8.999999999999995781e-01,5.167472353216611136e-01
9.099999999999995870e-01,5.241036904911665628e-01
9.199999999999995959e-01,5.314300648367238367e-01
9.299999999999996048e-01,5.387252112379791180e-01
9.399999999999996136e-01,5.459879887432824708e-01
9.499999999999995115e-01,5.532173041491823540e-01
9.599999999999995204e-01,5.604120682784577978e-01
9.699999999999995293e-01,5.675712387417631843e-01
9.799999999999995381e-01,5.746937751622609447e-01
9.899999999999995470e-01,5.817786772895985337e-01
9.999999999999995559e-01,5.888249621682571933e-01
1.009999999999999565e+00,5.958316747782945733e-01
1.019999999999999574e+00,6.027978640154660894e-01
1.029999999999999583e+00,6.097226171320876409e-01
1.039999999999999591e+00,6.166050358032791889e-01
1.049999999999999600e+00,6.234442413718729314e-01
1.059999999999999609e+00,6.302393742528284992e-01
1.069999999999999618e+00,6.369895934295879414e-01
1.079999999999999627e+00,6.436940758569330567e-01
1.089999999999999636e+00,6.503520160256215377e-01
1.099999999999999645e+00,6.569626253980038744e-01
1.109999999999999654e+00,6.635251319700062878e-01
1.119999999999999662e+00,6.700387731655436108e-01
1.129999999999999671e+00,6.765028218290326523e-01
1.139999999999999680e+00,6.829165462136728149e-01
1.149999999999999467e+00,6.892792358826239640e-01
1.159999999999999476e+00,6.955901878911331382e-01
1.169999999999999485e+00,7.018487337916324842e-01
1.179999999999999494e+00,7.080541981846835142e-01
1.189999999999999503e+00,7.142059186715532526e-01
1.199999999999999512e+00,7.203032667707308656e-01
1.209999999999999520e+00,7.263455982956178447e-01
1.219999999999999529e+00,7.323323096928061604e-01
1.229999999999999538e+00,7.382627805464073711e-01
1.239999999999999547e+00,7.441364309150798606e-01
1.249999999999999556e+00,7.499526629228455699e-01
1.259999999999999565e+00,7.557109115573353852e-01
1.269999999999999574e+00,7.614106227217931622e-01
1.279999999999999583e+00,7.670512301571895675e-01
1.289999999999999591e+00,7.726322001913304982e-01
1.299999999999999378e+00,7.781530092511916852e-01
1.309999999999999387e+00,7.836131203316016869e-01
1.319999999999999396e+00,7.890120287522556231e-01
1.329999999999999405e+00,7.943492313369746594e-01
1.339999999999999414e+00,7.996242417173955452e-01
1.349999999999999423e+00,8.048365585531072064e-01
1.359999999999999432e+00,8.099857125243075107e-01
1.369999999999999440e+00,8.150712347550626014e-01
1.379999999999999449e+00,8.200926643832042728e-01
1.389999999999999458e+00,8.250495483989278567e-01
1.399999999999999467e+00,8.299414414337867862e-01
1.409999999999999476e+00,8.347679055751526800e-01
1.419999999999999485e+00,8.395285101728219290e-01
1.429999999999999494e+00,8.442228316578200831e-01
1.439999999999999503e+00,8.488504533694579690e-01
1.449999999999999512e+00,8.534109653671795304e-01
1.459999999999999520e+00,8.579039642627592777e-01
1.469999999999999307e+00,8.623290530681010368e-01
1.479999999999999316e+00,8.666858410021738290e-01
1.489999999999999325e+00,8.709739433426122446e-01
1.499999999999999334e+00,8.751929812618084448e-01
1.509999999999999343e+00,8.793425816722786337e-01
1.519999999999999352e+00,8.834223770656636221e-01
1.529999999999999361e+00,8.874320053726940660e-01
1.539999999999999369e+00,8.913711097830464558e-01
1.549999999999999378e+00,8.952393386324337676e-01
1.559999999999999387e+00,8.990363452244712894e-01
1.569999999999999396e+00,9.027617877055248430e-01
1.579999999999999405e+00,9.064153199788500537e-01
1.589999999999999414e+00,9.099966272826821578e-01
1.599999999999999423e+00,9.135053724901195382e-01
1.609999999999999432e+00,9.169412316812843855e-01
1.619999999999999218e+00,9.203038850507361257e-01
1.629999999999999227e+00,9.235930167962023152e-01
1.639999999999999236e+00,9.268083149763076678e-01
1.649999999999999245e+00,9.299494713889279174e-01
1.659999999999999254e+00,9.330161814156598954e-01
1.669999999999999263e+00,9.360081346942329406e-01
1.679999999999999272e+00,9.389250518450993344e-01
1.689999999999999281e+00,9.417666290674026053e-01
1.699999999999999289e+00,9.445325748488121453e-01
1.709999999999999298e+00,9.472226006313012592e-01
1.719999999999999307e+00,9.498364206939921006e-01
1.729999999999999316e+00,9.523737520252171240e-01
1.739999999999999325e+00,9.548343141973030246e-01
1.749999999999999334e+00,9.572178292498764174e-01
1.759999999999999343e+00,9.595240215694054164e-01
1.769999999999999352e+00,9.617526177603284987e-01
1.779999999999999361e+00,9.639033465439468262e-01
1.789999999999999147e+00,9.659759386220000410e-01
1.799999999999999156e+00,9.679701265678765099e-01
