# q,S(q)
1.830000000000000071e+00,5.559493700912973013e-01
1.840000000000000080e+00,5.636598320947412422e-01
1.850000000000000089e+00,5.714623469310635695e-01
1.860000000000000098e+00,5.793616650795211376e-01
1.870000000000000107e+00,5.873635722750796262e-01
1.880000000000000115e+00,5.954764427542850180e-01
1.890000000000000124e+00,6.037082170220540167e-01
1.900000000000000133e+00,6.120721602475882595e-01
1.910000000000000142e+00,6.205836780816743614e-01
1.920000000000000151e+00,6.292636200989635276e-01
1.929999999999999938e+00,6.381233026193701141e-01
1.939999999999999947e+00,6.472515693927660685e-01
1.949999999999999956e+00,6.566489290493744413e-01
1.959999999999999964e+00,6.664041587623354967e-01
1.969999999999999973e+00,6.766014544902709815e-01
1.979999999999999982e+00,6.872885292624737463e-01
1.989999999999999991e+00,6.981372660569173938e-01
2.000000000000000000e+00,7.063556624114396554e-01
2.009999999999999787e+00,7.133947705406938899e-01
2.020000000000000018e+00,7.224854050448823450e-01
2.029999999999999805e+00,7.327190182476516211e-01
2.040000000000000036e+00,7.446849655580053406e-01
2.049999999999999822e+00,7.616674015941179432e-01
2.059999999999999609e+00,7.716772456902875055e-01
2.069999999999999840e+00,7.682186385195349798e-01
2.079999999999999627e+00,7.709691896580543879e-01
2.089999999999999858e+00,7.754758530094051361e-01
2.099999999999999645e+00,7.808517478356280517e-01
2.109999999999999876e+00,7.867656138797921583e-01
2.119999999999999662e+00,7.930655664361422330e-01
2.129999999999999893e+00,7.996764042503518022e-01
2.139999999999999680e+00,8.065707838151201514e-01
2.149999999999999911e+00,8.137554797137988016e-01
2.159999999999999698e+00,8.212747257076637997e-01
2.169999999999999929e+00,8.292366480853194943e-01
2.179999999999999716e+00,8.378707835792226222e-01
2.189999999999999947e+00,8.477349679107590852e-01
2.199999999999999734e+00,8.608275091109128807e-01
2.209999999999999964e+00,8.831518495536010427e-01
2.219999999999999751e+00,8.694836946751779427e-01
2.229999999999999982e+00,8.692611406643457883e-01
2.239999999999999769e+00,8.713076742353421666e-01
2.250000000000000000e+00,8.743215041359195805e-01
2.259999999999999787e+00,8.778544867111326422e-01
2.270000000000000018e+00,8.817016030005433436e-01
2.279999999999999805e+00,8.857500886565936593e-01
2.290000000000000036e+00,8.899254756228269780e-01
2.299999999999999822e+00,8.941855286707359740e-01
2.310000000000000053e+00,8.985001604149445154e-01
2.319999999999999840e+00,9.028366719108410487e-01
2.329999999999999627e+00,9.071901493125137383e-01
2.339999999999999858e+00,9.115290721412139252e-01
2.349999999999999645e+00,9.158575522726249973e-01
2.359999999999999876e+00,9.201598441756457802e-01
2.369999999999999662e+00,9.244288913372766814e-01
2.379999999999999893e+00,9.286591747231457417e-01
2.389999999999999680e+00,9.328451747955329720e-01
2.399999999999999911e+00,9.369815578876267148e-01
2.409999999999999698e+00,9.410648794476114132e-01
2.419999999999999929e+00,9.450917571025299058e-01
2.429999999999999716e+00,9.490612119778426559e-01
2.439999999999999947e+00,9.529658165122241176e-01
2.449999999999999734e+00,9.568080412099104759e-01
2.459999999999999964e+00,9.605852138109223226e-01
2.469999999999999751e+00,9.642939566977192234e-01
2.479999999999999982e+00,9.679344390818740429e-01
2.489999999999999769e+00,9.715063296433067430e-01
2.500000000000000000e+00,9.750079572242666970e-01
2.509999999999999787e+00,9.784354195012496813e-01
2.520000000000000018e+00,9.817931744502917946e-01
2.529999999999999805e+00,9.850778856209209122e-01
2.540000000000000036e+00,9.882901714732315046e-01
2.549999999999999822e+00,9.914303135320606808e-01
2.560000000000000053e+00,9.944968650502510332e-01
2.569999999999999840e+00,9.974914065580920974e-01
2.579999999999999627e+00,1.000413361653794908e+00
2.589999999999999858e+00,1.003263928803272753e+00
2.599999999999999645e+00,1.006040617699560658e+00
2.609999999999999876e+00,1.008746706785150993e+00
2.619999999999999662e+00,1.011382937428900730e+00
2.629999999999999893e+00,1.013946832745800775e+00
2.639999999999999680e+00,1.016442483025411514e+00
2.649999999999999911e+00,1.018870210178350666e+00
2.659999999999999698e+00,1.021227001805793844e+00
2.669999999999999929e+00,1.023518760036202346e+00
2.679999999999999716e+00,1.025740372068603357e+00
2.689999999999999947e+00,1.027899192905710191e+00
2.699999999999999734e+00,1.029996132805540476e+00
2.709999999999999964e+00,1.032022674678134910e+00
2.719999999999999751e+00,1.033990352504338794e+00
2.729999999999999982e+00,1.035908391886544822e+00
2.739999999999999769e+00,1.037738438431660359e+00
2.750000000000000000e+00,1.039523062961392519e+00
2.759999999999999787e+00,1.041248730864441807e+00
2.770000000000000018e+00,1.042917829914271621e+00
2.779999999999999805e+00,1.044530055073319419e+00
2.790000000000000036e+00,1.046089996115458165e+00
2.799999999999999822e+00,1.047589961566572470e+00
2.810000000000000053e+00,1.049040087532649101e+00
2.819999999999999840e+00,1.050437620497950642e+00
2.829999999999999627e+00,1.051784576516797465e+00
2.839999999999999858e+00,1.053083532178044068e+00
2.849999999999999645e+00,1.054332273389772867e+00
2.859999999999999876e+00,1.055531396743357941e+00
2.869999999999999662e+00,1.056690403147430679e+00
2.879999999999999893e+00,1.057800713203525644e+00
2.889999999999999680e+00,1.058869503476091323e+00
2.899999999999999911e+00,1.059893954493626111e+00
2.909999999999999698e+00,1.060875893305813111e+00
2.919999999999999929e+00,1.061817631713027010e+00
2.929999999999999716e+00,1.062720034008961978e+00
2.939999999999999947e+00,1.063585320132002021e+00
2.949999999999999734e+00,1.064411486956314157e+00
2.959999999999999964e+00,1.065202344763680919e+00
2.969999999999999751e+00,1.065959749667527268e+00
2.979999999999999982e+00,1.066688729285570902e+00
2.989999999999999769e+00,1.067365768511990831e+00
3.000000000000000000e+00,1.068022829954942576e+00
