# q/kF, Re omega_p(q)/ omega_p(0), Im omega_p(q)/ omega_p(0)
4.925450901803607451e-01,1.007241627360127678e+00,-1.196297930679293339e-02
4.965330661322645556e-01,1.007430165760400786e+00,-1.214185716742227118e-02
5.005210420841683661e-01,1.007622767080050830e+00,-1.232164656489460886e-02
5.045090180360721765e-01,1.007819505437840490e+00,-1.250233311615248956e-02
5.084969939879759870e-01,1.008020456116263119e+00,-1.268390223102265797e-02
5.124849699398797975e-01,1.008225695572661174e+00,-1.286633910777049833e-02
5.164729458917836080e-01,1.008435301460500311e+00,-1.304962872903163429e-02
5.204609218436874185e-01,1.008649352645792030e+00,-1.323375585738691303e-02
5.244488977955912290e-01,1.008867929222427184e+00,-1.341870503061603007e-02
5.284368737474950395e-01,1.009091112533684775e+00,-1.360446055725069922e-02
5.324248496993988500e-01,1.009318985188545126e+00,-1.379100651154741529e-02
5.364128256513026605e-01,1.009551631080360057e+00,-1.397832672849039053e-02
5.404008016032064710e-01,1.009789135407065386e+00,-1.416640479867499643e-02
5.443887775551102814e-01,1.010031584689377482e+00,-1.435522406289617761e-02
5.483767535070140919e-01,1.010279066790381153e+00,-1.454476760657819230e-02
5.523647294589179024e-01,1.010531670936280380e+00,-1.473501825416197522e-02
5.563527054108217129e-01,1.010789487736043490e+00,-1.492595856312164786e-02
5.603406813627255234e-01,1.011052609203179298e+00,-1.511757081795942100e-02
5.643286573146293339e-01,1.011321128774383959e+00,-1.530983702375952535e-02
5.683166332665331444e-01,1.011595141333944126e+00,-1.550273889987946983e-02
5.723046092184369549e-01,1.011874743233543095e+00,-1.569625787312806456e-02
5.762925851703407654e-01,1.012160032314570524e+00,-1.589037507081554612e-02
5.802805611222445759e-01,1.012451107931418903e+00,-1.608507131368234686e-02
5.842685370741483863e-01,1.012748070973875425e+00,-1.628032710845962391e-02
5.882565130260521968e-01,1.013051023890656044e+00,-1.647612264023131171e-02
5.922444889779560073e-01,1.013360070712795880e+00,-1.667243776457749682e-02
5.962324649298598178e-01,1.013675317079034910e+00,-1.686925199947212836e-02
6.002204408817636283e-01,1.013996870258094152e+00,-1.706654451676546669e-02
6.042084168336674388e-01,1.014324839175958282e+00,-1.726429413359844775e-02
6.081963927855711383e-01,1.014659334440424665e+00,-1.746247930345447980e-02
6.121843687374749488e-01,1.015000468366999309e+00,-1.766107810686051716e-02
6.161723446893787592e-01,1.015348355005244896e+00,-1.786006824180513472e-02
6.201603206412825697e-01,1.015703110165770751e+00,-1.805942701394430000e-02
6.241482965931863802e-01,1.016064851447664452e+00,-1.825913132631056673e-02
6.281362725450901907e-01,1.016433698266586694e+00,-1.845915766893837032e-02
6.321242484969940012e-01,1.016809771882439373e+00,-1.865948210781087288e-02
6.361122244488978117e-01,1.017193195428194752e+00,-1.886008027369437748e-02
6.401002004008016222e-01,1.017584093940535173e+00,-1.906092735062588084e-02
6.440881763527054327e-01,1.017982594388382012e+00,-1.926199806381465734e-02
6.480761523046092432e-01,1.018388825704003020e+00,-1.946326666729430999e-02
6.520641282565130536e-01,1.018802918814034619e+00,-1.966470693117976232e-02
6.560521042084168641e-01,1.019225006670815725e+00,-1.986629212838230546e-02
6.600400801603206746e-01,1.019655224285004103e+00,-2.006799502102317098e-02
6.640280561122244851e-01,1.020093708758393003e+00,-2.026978784634230271e-02
6.680160320641282956e-01,1.020540599316421382e+00,-2.047164230200817711e-02
6.720040080160321061e-01,1.020996037343621099e+00,-2.067352953122476855e-02
6.759919839679359166e-01,1.021460166417649473e+00,-2.087542010709934892e-02
6.799799599198397271e-01,1.021933132344002182e+00,-2.107728401648815281e-02
6.839679358717435376e-01,1.022415083193047858e+00,-2.127909064346339418e-02
6.879559118236473481e-01,1.022906169336292415e+00,-2.148080875212868626e-02
6.919438877755511585e-01,1.023406543484385534e+00,-2.168240646886590919e-02
6.959318637274549690e-01,1.023916360724190788e+00,-2.188385126389828447e-02
6.999198396793587795e-01,1.024436204604389555e+00,-2.208548675112727983e-02
7.039078156312625900e-01,1.024965404448398010e+00,-2.228653270564113706e-02
7.078957915831664005e-01,1.025504528219019162e+00,-2.248732406675527790e-02
7.118837675350702110e-01,1.026053740946195170e+00,-2.268782547817109127e-02
7.158717434869740215e-01,1.026613210240936214e+00,-2.288800082530268593e-02
7.198597194388778320e-01,1.027183106338316332e+00,-2.308781321276758697e-02
7.238476953907816425e-01,1.027763602141370081e+00,-2.328722494108806385e-02
7.278356713426854530e-01,1.028354873265943548e+00,-2.348619748258321330e-02
7.318236472945892634e-01,1.028957098086396904e+00,-2.368469145640553913e-02
7.358116232464930739e-01,1.029570457782359449e+00,-2.388266660271001415e-02
7.397995991983968844e-01,1.030195136386375498e+00,-2.408008175589611624e-02
7.437875751503006949e-01,1.030831320832604980e+00,-2.427689481690202891e-02
7.477755511022045054e-01,1.031479201006582080e+00,-2.447306272450901210e-02
7.517635270541083159e-01,1.032138969796007499e+00,-2.466854142560783933e-02
7.557515030060121264e-01,1.032810823142655376e+00,-2.486328584438786751e-02
7.597394789579159369e-01,1.033494960095440840e+00,-2.505724985040814340e-02
7.637274549098197474e-01,1.034191582864632197e+00,-2.525038622549278730e-02
7.677154308617235579e-01,1.034900896877299026e+00,-2.544264662940568314e-02
7.717034068136273683e-01,1.035623110834010596e+00,-2.563398156425328658e-02
7.756913827655311788e-01,1.036358436766787516e+00,-2.582434033754509028e-02
7.796793587174348783e-01,1.037107090098460027e+00,-2.601367102387605601e-02
7.836673346693386888e-01,1.037869289703342357e+00,-2.620192042513950700e-02
7.876553106212424993e-01,1.038645257969357472e+00,-2.638903402922466654e-02
7.916432865731463098e-01,1.039435220861658848e+00,-2.657495596711922925e-02
7.956312625250501203e-01,1.040239407987742393e+00,-2.675962896833841351e-02
7.996192384769539307e-01,1.041058052664184830e+00,-2.694299431460977709e-02
8.036072144288577412e-01,1.041891391984988591e+00,-2.712499179171727962e-02
8.075951903807615517e-01,1.042739666891642436e+00,-2.730555963942343442e-02
8.115831663326653622e-01,1.043603122244967984e+00,-2.748463449937055617e-02
8.155711422845691727e-01,1.044482006898755033e+00,-2.766215136085271517e-02
8.195591182364729832e-01,1.045376573775347762e+00,-2.783804350436125397e-02
8.235470941883767937e-01,1.046287079943163389e+00,-2.801224244277224565e-02
8.275350701402806042e-01,1.047213786696320481e+00,-2.818467786006785547e-02
8.315230460921844147e-01,1.048156959636342700e+00,-2.835527754744063614e-02
8.355110220440882252e-01,1.049116868756141630e+00,-2.852396733665593306e-02
8.394989979959920356e-01,1.050093788526288208e+00,-2.869067103050587653e-02
8.434869739478958461e-01,1.051087997983702893e+00,-2.885531033019883909e-02
8.474749498997996566e-01,1.052099780822867148e+00,-2.901780475950780508e-02
8.514629258517034671e-01,1.053129425489650606e+00,-2.917807158548686719e-02
8.554509018036072776e-01,1.054177225277882490e+00,-2.933602573555485482e-02
8.594388777555110881e-01,1.055243478428777415e+00,-2.949157971072884424e-02
8.634268537074148986e-01,1.056328488233334584e+00,-2.964464349476758631e-02
8.674148296593187091e-01,1.057432563137874038e+00,-2.979512445897904496e-02
8.714028056112225196e-01,1.058556016852811865e+00,-2.994292726240908517e-02
8.753907815631263301e-01,1.059699168464854679e+00,-3.008795374712254500e-02
8.793787575150301405e-01,1.060862342552747473e+00,-3.023010282825075445e-02
8.833667334669339510e-01,1.062045869306761814e+00,-3.036927037846143262e-02
8.873547094188377615e-01,1.063250084652072269e+00,-3.050534910647094769e-02
8.913426853707415720e-01,1.064475330376237761e+00,-3.063822842919387487e-02
8.953306613226453825e-01,1.065721954260945736e+00,-3.076779433707902203e-02
8.993186372745491930e-01,1.066990310218250526e+00,-3.089392925215261529e-02
9.033066132264530035e-01,1.068280758431503497e+00,-3.101651187823627892e-02
9.072945891783568140e-01,1.069593665501212154e+00,-3.113541704276785380e-02
9.112825651302606245e-01,1.070929404596038692e+00,-3.125051552958899720e-02
9.152705410821644350e-01,1.072288355609212207e+00,-3.136167390201699545e-02
9.192585170340682454e-01,1.073670905320593727e+00,-3.146875431544302049e-02
9.232464929859720559e-01,1.075077447564658728e+00,-3.157161431862897522e-02
9.272344689378758664e-01,1.076508383404679359e+00,-3.167010664279483467e-02
9.312224448897796769e-01,1.077964121313385037e+00,-3.176407897749829179e-02
9.352104208416834874e-01,1.079445077360396743e+00,-3.185337373220459983e-02
9.391983967935872979e-01,1.080951675406731205e+00,-3.193782778233659331e-02
9.431863727454911084e-01,1.082484347306664985e+00,-3.201727219846267625e-02
9.471743486973948079e-01,1.084043533117285296e+00,-3.209153195714814499e-02
9.511623246492986183e-01,1.085629681315994688e+00,-3.216042563182811703e-02
9.551503006012024288e-01,1.087243249026274228e+00,-3.222376506188898149e-02
9.591382765531062393e-01,1.088884702251982750e+00,-3.228135499794669572e-02
9.631262525050100498e-01,1.090554516120427087e+00,-3.233299272108051958e-02
9.671142284569138603e-01,1.092253175134435095e+00,-3.237846763353616208e-02
9.711022044088176708e-01,1.093981173433585141e+00,-3.241756081812240814e-02
9.750901803607214813e-01,1.095739015064699506e+00,-3.245004456320580571e-02
9.790781563126252918e-01,1.097527214261631467e+00,-3.247568184985107076e-02
9.830661322645291023e-01,1.099346295734236811e+00,-3.249422579723713900e-02
9.870541082164329127e-01,1.101196794966300407e+00,-3.250541906202218667e-02
9.910420841683367232e-01,1.103079258521993289e+00,-3.250899318680557787e-02
9.950300601202405337e-01,1.104994244360205435e+00,-3.250466789224040060e-02
9.990180360721443442e-01,1.106942322155787917e+00,-3.249215030668050480e-02
1.003006012024048044e+00,1.108924073626365248e+00,-3.247113412648323233e-02
1.006993987975951965e+00,1.110940092862906514e+00,-3.244129869923178394e-02
1.010981963927855887e+00,1.112990986661619219e+00,-3.240230802116462333e-02
1.014969939879759586e+00,1.115077374853988390e+00,-3.235380963900313933e-02
1.018957915831663508e+00,1.117199890630823367e+00,-3.229543344513035458e-02
1.022945891783567207e+00,1.119359180854970770e+00,-3.222679035368494760e-02
1.026933867735471129e+00,1.121555906355846677e+00,-3.214747084357476997e-02
1.030921843687374828e+00,1.123790742197087189e+00,-3.205704335269831534e-02
1.034909819639278528e+00,1.126064377906192071e+00,-3.195505250573963535e-02
1.038897795591182449e+00,1.128377517652141337e+00,-3.184101715584110315e-02
1.042885771543086149e+00,1.130730880353201240e+00,-3.171442821821603836e-02
1.046873747494990070e+00,1.133125199692528229e+00,-3.157474627142917156e-02
1.050861723446893770e+00,1.135561224013319492e+00,-3.142139889968969396e-02
1.054849699398797691e+00,1.138039716058030670e+00,-3.125377774723103047e-02
1.058837675350701391e+00,1.140561452507095952e+00,-3.107123525386265572e-02
1.062825651302605312e+00,1.143127223261263259e+00,-3.087308103940522575e-02
1.066813627254509012e+00,1.145737830397768775e+00,-3.065857790445718906e-02
1.070801603206412933e+00,1.148394086713201867e+00,-3.042693741641182975e-02
1.074789579158316633e+00,1.151096813744941105e+00,-3.017731505398158626e-02
1.078777555110220554e+00,1.153846839137474545e+00,-2.990880489202861481e-02
1.082765531062124253e+00,1.156644993189521298e+00,-2.962043382339350078e-02
1.086753507014028175e+00,1.159492104382484401e+00,-2.931115533843525051e-02
1.090741482965931874e+00,1.162388993650889546e+00,-2.897984292003893611e-02
1.094729458917835796e+00,1.165336467112808583e+00,-2.862528316686179311e-02
1.098717434869739495e+00,1.168335306936923335e+00,-2.824616883694560168e-02
1.102705410821643417e+00,1.171386259989797063e+00,-2.784109211464555478e-02
1.106693386773547116e+00,1.174490023894940061e+00,-2.740853855350339208e-02
1.110681362725451038e+00,1.177647230163856751e+00,-2.694688234109259353e-02
1.114669338677354737e+00,1.180858424157374520e+00,-2.645438376733229638e-02
1.118657314629258659e+00,1.184124041840760144e+00,-2.592919003947563930e-02
1.122645290581162358e+00,1.187444383649935542e+00,-2.536934083506733884e-02
1.126633266533066280e+00,1.190819586319959544e+00,-2.477278014468291614e-02
1.130621242484969979e+00,1.194249594237123846e+00,-2.413737591861973147e-02
1.134609218436873901e+00,1.197734132691284259e+00,-2.346094866523747158e-02
1.138597194388777600e+00,1.201272686162282666e+00,-2.274130934660688677e-02
1.142585170340681522e+00,1.204864485226255555e+00,-2.197630566295560167e-02
1.146573146292585221e+00,1.208508505541566302e+00,-2.116387424619131652e-02
1.150561122244489143e+00,1.212203481469290356e+00,-2.030209469928270088e-02
1.154549098196392842e+00,1.215947935178298023e+00,-1.938924025166727932e-02
1.158537074148296764e+00,1.219740219816032756e+00,-1.842381949298911234e-02
1.162525050100200463e+00,1.223578572995530189e+00,-1.740460448586144543e-02
1.166513026052104385e+00,1.227461175111432379e+00,-1.633064249605769083e-02
1.170501002004008084e+00,1.231386206407149242e+00,-1.520125115594993942e-02
1.174488977955912006e+00,1.235351897444159519e+00,-1.401599935853109664e-02
1.178476953907815705e+00,1.239356569360574811e+00,-1.277467788183851878e-02
1.182464929859719627e+00,1.243398662420533984e+00,-1.147726433956560398e-02
1.186452905811623326e+00,1.247476753225550183e+00,-1.012388665253262203e-02
1.190440881763527248e+00,1.251589562212965356e+00,-8.714788226677516389e-03
1.194428857715430947e+00,1.255735953640896074e+00,-7.250296838178337325e-03
1.198416833667334869e+00,1.259914930296715641e+00,-5.730798174248880571e-03
1.202404809619238568e+00,1.264125624881985654e+00,-4.156714202324040923e-03
1.206392785571142268e+00,1.268367289609849236e+00,-2.528486054756055087e-03
1.210380761523046189e+00,1.272639285127546538e+00,-8.465608676502808317e-04
