# q/kF, Re omega_p(q)/ omega_p(0), Im omega_p(q)/ omega_p(0)
1.130621242484969979e+00,7.963835959285623378e-01,-3.535458927074805469e-02
1.134609218436873901e+00,7.949802451530181280e-01,-3.547805977372359143e-02
1.138597194388777600e+00,7.935745926597412847e-01,-3.560018938243803693e-02
1.142585170340681522e+00,7.921667339370014327e-01,-3.572095323222297669e-02
1.146573146292585221e+00,7.907567670900236267e-01,-3.584032588103307909e-02
1.150561122244489143e+00,7.893447929191583778e-01,-3.595828128049719657e-02
1.154549098196392842e+00,7.879309150010430640e-01,-3.607479274539283909e-02
1.158537074148296764e+00,7.865152397727528388e-01,-3.618983292143189423e-02
1.162525050100200463e+00,7.850978766191516467e-01,-3.630337375125713972e-02
1.166513026052104385e+00,7.836789379635810127e-01,-3.641538643855170981e-02
1.170501002004008084e+00,7.822585393620188343e-01,-3.652584141013531099e-02
1.174488977955912006e+00,7.808367996008697132e-01,-3.663470827591790852e-02
1.178476953907815705e+00,7.794138407985854444e-01,-3.674195578659336658e-02
1.182464929859719627e+00,7.779897885112608824e-01,-3.684755178891108152e-02
1.186452905811623326e+00,7.765647718423880352e-01,-3.695146317838098049e-02
1.190440881763527248e+00,7.751389235570151914e-01,-3.705365584925409544e-02
1.194428857715430947e+00,7.737123802004461925e-01,-3.715409464158500596e-02
1.198416833667334869e+00,7.722852822217806112e-01,-3.725274328521135936e-02
1.202404809619238568e+00,7.708577741024491559e-01,-3.734956434042074891e-02
1.206392785571142268e+00,7.694300044900121982e-01,-3.744451913509953822e-02
1.210380761523046189e+00,7.680021263375275131e-01,-3.753756769814074051e-02
1.214368737474949889e+00,7.665742970486684182e-01,-3.762866868883124605e-02
1.218356713426853810e+00,7.651466786289697897e-01,-3.771777932197690336e-02
1.222344689378757510e+00,7.637194378434198905e-01,-3.780485528844868687e-02
1.226332665330661431e+00,7.622927463807743775e-01,-3.788985067084679748e-02
1.230320641282565131e+00,7.608667810248957997e-01,-3.797271785394204513e-02
1.234308617234469052e+00,7.594417238335007259e-01,-3.805340742953133848e-02
1.238296593186372752e+00,7.580177623246467933e-01,-3.813186809529656857e-02
1.242284569138276673e+00,7.565950896713945495e-01,-3.820804654725822036e-02
1.246272545090180373e+00,7.551739049050433250e-01,-3.828188736535154124e-02
1.250260521042084294e+00,7.537544131273720138e-01,-3.835333289162075332e-02
1.254248496993987994e+00,7.523368257323688191e-01,-3.842232310050250343e-02
1.258236472945891915e+00,7.509213606379165906e-01,-3.848879546059225804e-02
1.262224448897795614e+00,7.495082425279897542e-01,-3.855268478727966186e-02
1.266212424849699536e+00,7.480977031058517746e-01,-3.861392308553605879e-02
1.270200400801603235e+00,7.466899813589069623e-01,-3.867243938212881066e-02
1.274188376753507157e+00,7.452853238357343146e-01,-3.872815954641995601e-02
1.278176352705410856e+00,7.438839849360169287e-01,-3.878100609887896039e-02
1.282164328657314778e+00,7.424862272140102526e-01,-3.883089800633475475e-02
1.286152304609218477e+00,7.410923216962675975e-01,-3.887775046290543879e-02
1.290140280561122399e+00,7.397025482143864128e-01,-3.892147465545977431e-02
1.294128256513026098e+00,7.383171957535968888e-01,-3.896197751235821322e-02
1.298116232464930020e+00,7.369365628179613825e-01,-3.899916143407384378e-02
1.302104208416833719e+00,7.355609578131603321e-01,-3.903292400421745634e-02
1.306092184368737641e+00,7.341906994477200854e-01,-3.906315767929194327e-02
1.310080160320641340e+00,7.328261171536956109e-01,-3.908974945537889434e-02
1.314068136272545262e+00,7.314675515278197260e-01,-3.911258050976615386e-02
1.318056112224448961e+00,7.301153547941846567e-01,-3.913152581533115015e-02
1.322044088176352883e+00,7.287698912895994585e-01,-3.914645372528503114e-02
