# q,S(q)
1.000000000000000021e-02,5.106554466067116599e-09
2.000000000000000042e-02,8.179624749725201121e-08
2.999999999999999889e-02,3.026005713549503135e-04
4.000000000000000083e-02,5.379537633441382020e-04
5.000000000000000278e-02,8.405487951618344786e-04
6.000000000000000472e-02,1.210380025460220136e-03
6.999999999999999278e-02,1.647443149107455504e-03
8.000000000000000167e-02,2.151761429903369278e-03
8.999999999999999667e-02,2.723286817504667803e-03
9.999999999999999167e-02,3.362050158053973229e-03
1.100000000000000006e-01,4.068034654797151282e-03
1.199999999999999956e-01,4.841237784621667956e-03
1.300000000000000044e-01,5.681658566984166235e-03
1.400000000000000133e-01,6.589290292883482475e-03
1.500000000000000222e-01,7.564130537548286771e-03
1.600000000000000033e-01,8.606163666051977468e-03
1.700000000000000122e-01,9.715391891461777965e-03
1.800000000000000211e-01,1.089180273777807552e-02
1.900000000000000022e-01,1.213539412860382277e-02
2.000000000000000111e-01,1.344614847713944406e-02
2.100000000000000200e-01,1.482405733546500980e-02
2.200000000000000011e-01,1.626910561055798857e-02
2.300000000000000100e-01,1.778128042436282960e-02
2.400000000000000189e-01,1.936056832467160371e-02
2.500000000000000000e-01,2.100694308882859393e-02
2.600000000000000089e-01,2.272038897167771160e-02
2.700000000000000178e-01,2.450088290400103536e-02
2.800000000000000266e-01,2.634839340867221186e-02
2.900000000000000355e-01,2.826289687936088535e-02
2.999999999999999889e-01,3.024436120202877651e-02
3.099999999999999978e-01,3.229274879488661099e-02
3.200000000000000067e-01,3.440802011230224833e-02
3.300000000000000155e-01,3.659012999473432171e-02
3.400000000000000244e-01,3.883904340575566883e-02
3.500000000000000333e-01,4.115470904098626065e-02
3.600000000000000422e-01,4.353704073827809745e-02
3.699999999999999956e-01,4.598600668898179117e-02
3.800000000000000044e-01,4.850153705181870639e-02
3.900000000000000133e-01,5.108356377716197216e-02
4.000000000000000222e-01,5.373200170946618170e-02
4.100000000000000311e-01,5.644677462218971459e-02
4.200000000000000400e-01,5.922779223874707899e-02
4.299999999999999933e-01,6.207496119443020599e-02
4.400000000000000022e-01,6.498818126198115108e-02
4.500000000000000111e-01,6.796736686458557108e-02
4.600000000000000200e-01,7.101233391070822798e-02
4.700000000000000289e-01,7.412303247395742034e-02
4.800000000000000377e-01,7.729930353203837146e-02
4.899999999999999911e-01,8.054101468159499677e-02
5.000000000000000000e-01,8.384801229774854758e-02
5.100000000000000089e-01,8.722014798677528435e-02
5.200000000000000178e-01,9.065725503052897427e-02
5.300000000000000266e-01,9.415916350900635501e-02
5.400000000000000355e-01,9.772569918795785682e-02
5.500000000000000444e-01,1.013566637875232823e-01
5.600000000000000533e-01,1.050518488123942940e-01
5.700000000000000622e-01,1.088110578655383520e-01
5.800000000000000711e-01,1.126340620712194956e-01
5.899999999999999689e-01,1.165206348944338721e-01
5.999999999999999778e-01,1.204705339786578400e-01
6.099999999999999867e-01,1.244835069679359335e-01
6.199999999999999956e-01,1.285592900908192060e-01
6.300000000000000044e-01,1.326976136606389800e-01
6.400000000000000133e-01,1.368981938236898677e-01
6.500000000000000222e-01,1.411607291101398820e-01
6.600000000000000311e-01,1.454849164875273715e-01
6.700000000000000400e-01,1.498704417271649325e-01
6.800000000000000488e-01,1.543169718321605599e-01
6.900000000000000577e-01,1.588241687530565494e-01
7.000000000000000666e-01,1.633916773065796080e-01
7.100000000000000755e-01,1.680191384583853975e-01
7.199999999999999734e-01,1.727061795635816965e-01
7.299999999999999822e-01,1.774524080979512641e-01
7.399999999999999911e-01,1.822574374395795060e-01
7.500000000000000000e-01,1.871208498828240974e-01
7.600000000000000089e-01,1.920422341568554792e-01
7.700000000000000178e-01,1.970211590579159233e-01
7.800000000000000266e-01,2.020571830937064606e-01
7.900000000000000355e-01,2.071498543492950595e-01
8.000000000000000444e-01,2.122987162405408912e-01
8.100000000000000533e-01,2.175032802566507772e-01
