# q/kF, Re omega_p(q)/ omega_p(0), Im omega_p(q)/ omega_p(0)
2.692184368737475242e-01,9.943054881066152317e-01,-4.766467040073413264e-03
2.732064128256513347e-01,9.941992103473153986e-01,-4.926107804420283738e-03
2.771943887775551452e-01,9.940948768768902433e-01,-5.088106103014649988e-03
2.811823647294589557e-01,9.939926044079260281e-01,-5.252392434214110672e-03
2.851703406813627661e-01,9.938925076139673020e-01,-5.418893555021135969e-03
2.891583166332665766e-01,9.937946988384651625e-01,-5.587532573055932657e-03
2.931462925851703871e-01,9.936992879054490357e-01,-5.758229052638596732e-03
2.971342685370741976e-01,9.936063818973802642e-01,-5.930899130822376263e-03
3.011222444889780081e-01,9.935160849122739446e-01,-6.105455643294331082e-03
3.051102204408818186e-01,9.934284979077253608e-01,-6.281808262666688583e-03
3.090981963927855736e-01,9.933437183855664543e-01,-6.459863642218766598e-03
3.130861723446893841e-01,9.932618402883699460e-01,-6.639525574414484148e-03
3.170741482965931946e-01,9.931829536976849448e-01,-6.820695152790888331e-03
3.210621242484970050e-01,9.931071447189340207e-01,-7.003270947417828893e-03
3.250501002004008155e-01,9.930344951915618390e-01,-7.187149182252257004e-03
3.290380761523046260e-01,9.929650825828788552e-01,-7.372223925602930036e-03
3.330260521042084365e-01,9.928989797452865140e-01,-7.558387282264982833e-03
3.370140280561122470e-01,9.928362548093361273e-01,-7.745529595980722368e-03
3.410020040080160575e-01,9.927769709564900902e-01,-7.933539652417999702e-03
3.449899799599198680e-01,9.927211863006367709e-01,-8.122304890596588126e-03
3.489779559118236785e-01,9.926689537840839295e-01,-8.311711617724674636e-03
3.529659318637274890e-01,9.926203209991834031e-01,-8.501645224807541021e-03
3.569539078156312994e-01,9.925753301108977134e-01,-8.691990407133590862e-03
3.609418837675351099e-01,9.925340177841416311e-01,-8.882631386842547785e-03
3.649298597194389204e-01,9.924964150656164774e-01,-9.073452133455664134e-03
3.689178356713427309e-01,9.924625473643453599e-01,-9.264336588447854431e-03
3.729058116232465414e-01,9.924324344053764291e-01,-9.455168887115821680e-03
3.768937875751503519e-01,9.924060901955273906e-01,-9.645833579026477297e-03
3.808817635270541624e-01,9.923835230451389933e-01,-9.836215847886305153e-03
3.848697394789579729e-01,9.923647355681806115e-01,-1.002620172715499962e-02
3.888577154308617834e-01,9.923497247337741411e-01,-1.021567831293327712e-02
3.928456913827655939e-01,9.923384819216882757e-01,-1.040453397229336267e-02
3.968336673346693488e-01,9.923309929990006273e-01,-1.059265854658391660e-02
4.008216432865731593e-01,9.923272384227657117e-01,-1.077994354888120281e-02
4.048096192384769698e-01,9.923271933515600551e-01,-1.096628235501591851e-02
4.087975951903807803e-01,9.923308277864348881e-01,-1.115157038761662757e-02
4.127855711422845908e-01,9.923381067234930963e-01,-1.133570529230066258e-02
4.167735470941884013e-01,9.923489903187965311e-01,-1.151858710512510160e-02
4.207615230460922118e-01,9.923634340875014948e-01,-1.170011841206100751e-02
4.247494989979960223e-01,9.923813890933438353e-01,-1.188020449782731247e-02
4.287374749498998328e-01,9.924028021725448401e-01,-1.205875348578389419e-02
4.327254509018036432e-01,9.924276161583052147e-01,-1.223567646696469002e-02
4.367134268537074537e-01,9.924557701232485929e-01,-1.241088761859472298e-02
4.407014028056112642e-01,9.924871996264303942e-01,-1.258430431157322137e-02
4.446893787575150747e-01,9.925218369750385961e-01,-1.275584720695469888e-02
4.486773547094188852e-01,9.925596114849183360e-01,-1.292544034051629556e-02
4.526653306613226957e-01,9.926004497548920336e-01,-1.309301119642985144e-02
4.566533066132265062e-01,9.926442759391868043e-01,-1.325849076893392819e-02
4.606412825651303167e-01,9.926910120221112965e-01,-1.342181361253907620e-02
4.646292585170341272e-01,9.927405780989931872e-01,-1.358291788104200835e-02
4.686172344689379377e-01,9.927928926498085227e-01,-1.374174535484505057e-02
4.726052104208417481e-01,9.928478728142960952e-01,-1.389824145738610336e-02
4.765931863727455586e-01,9.929054346624220928e-01,-1.405235526063108344e-02
4.805811623246493136e-01,9.929654934609624117e-01,-1.420403948009985214e-02
4.845691382765531241e-01,9.930279639339066877e-01,-1.435325045966266005e-02
4.885571142284569346e-01,9.930927605146915305e-01,-1.449994814657910684e-02
4.925450901803607451e-01,9.931597975912053178e-01,-1.464409605717223103e-02
4.965330661322645556e-01,9.932289897430218728e-01,-1.478566123384226529e-02
5.005210420841683661e-01,9.933002519668817643e-01,-1.492461419361562451e-02
5.045090180360721765e-01,9.933734998917511660e-01,-1.506092886891988690e-02
5.084969939879759870e-01,9.934486499840743390e-01,-1.519458254125694886e-02
5.124849699398797975e-01,9.935256197424727764e-01,-1.532555576827320486e-02
5.164729458917836080e-01,9.936043278768484921e-01,-1.545383230466450264e-02
5.204609218436874185e-01,9.936846944791987157e-01,-1.557939901773695499e-02
5.244488977955912290e-01,9.937666411795703647e-01,-1.570224579806308099e-02
5.284368737474950395e-01,9.938500912913857954e-01,-1.582236546597895130e-02
5.324248496993988500e-01,9.939349699430534146e-01,-1.593975367424533066e-02
5.364128256513026605e-01,9.940212041978795376e-01,-1.605440880774601856e-02
5.404008016032064710e-01,9.941087231621040798e-01,-1.616633188047528549e-02
5.443887775551102814e-01,9.941974580805180706e-01,-1.627552643062481555e-02
5.483767535070140919e-01,9.942873424203639843e-01,-1.638199841400981779e-02
5.523647294589179024e-01,9.943783119453547537e-01,-1.648575609660501984e-02
5.563527054108217129e-01,9.944703047769242188e-01,-1.658680994634311942e-02
5.603406813627255234e-01,9.945632614462763810e-01,-1.668517252484820121e-02
5.643286573146293339e-01,9.946571249362521350e-01,-1.678085837942638534e-02
5.683166332665331444e-01,9.947518407135307328e-01,-1.687388393561827654e-02
5.723046092184369549e-01,9.948473567521812777e-01,-1.696426739081192611e-02
5.762925851703407654e-01,9.949436235487362223e-01,-1.705202860908022755e-02
5.802805611222445759e-01,9.950405941289680589e-01,-1.713718901761505931e-02
5.842685370741483863e-01,9.951382240475887819e-01,-1.721977150496429090e-02
5.882565130260521968e-01,9.952364713816854724e-01,-1.729980032142909574e-02
5.922444889779560073e-01,9.953352967167240495e-01,-1.737730098160594414e-02
5.962324649298598178e-01,9.954346631277573021e-01,-1.745230016946292331e-02
6.002204408817636283e-01,9.955345361549275962e-01,-1.752482564597072912e-02
6.042084168336674388e-01,9.956348837746432645e-01,-1.759490615951135248e-02
6.081963927855711383e-01,9.957356763656383114e-01,-1.766257135903826977e-02
6.121843687374749488e-01,9.958368866724282009e-01,-1.772785171024843925e-02
6.161723446893787592e-01,9.959384897642813428e-01,-1.779077841467563079e-02
6.201603206412825697e-01,9.960404629918646613e-01,-1.785138333182033701e-02
6.241482965931863802e-01,9.961427859415052932e-01,-1.790969890439393294e-02
6.281362725450901907e-01,9.962454403867997410e-01,-1.796575808658154930e-02
6.321242484969940012e-01,9.963484102387881736e-01,-1.801959427540202399e-02
6.361122244488978117e-01,9.964516814945348910e-01,-1.807124124515170280e-02
6.401002004008016222e-01,9.965552421848623554e-01,-1.812073308487304954e-02
6.440881763527054327e-01,9.966590823204031224e-01,-1.816810413881258732e-02
6.480761523046092432e-01,9.967631938384117207e-01,-1.821338894989861512e-02
6.520641282565130536e-01,9.968675705479911331e-01,-1.825662220607527503e-02
6.560521042084168641e-01,9.969722080758642857e-01,-1.829783868952199188e-02
6.600400801603206746e-01,9.970771038121057916e-01,-1.833707322866430858e-02
6.640280561122244851e-01,9.971822568562592748e-01,-1.837436065289298551e-02
6.680160320641282956e-01,9.972876679636593078e-01,-1.840973574993613401e-02
6.720040080160321061e-01,9.973933394926268736e-01,-1.844323322580967983e-02
6.759919839679359166e-01,9.974992753522119449e-01,-1.847488766724009537e-02
6.799799599198397271e-01,9.976054809510787047e-01,-1.850473350652156665e-02
6.839679358717435376e-01,9.977119631469175687e-01,-1.853280498866245740e-02
6.879559118236473481e-01,9.978187301973360235e-01,-1.855913614080135707e-02
6.919438877755511585e-01,9.979257917119861432e-01,-1.858376074378108658e-02
6.959318637274549690e-01,9.980331586050720238e-01,-1.860671230573822041e-02
6.999198396793587795e-01,9.981408430502113349e-01,-1.862802403774631993e-02
7.039078156312625900e-01,9.982488584360508233e-01,-1.864772883132536155e-02
7.078957915831664005e-01,9.983572193229421909e-01,-1.866585923774176023e-02
7.118837675350702110e-01,9.984659414017054146e-01,-1.868244744908558602e-02
7.158717434869740215e-01,9.985750414533685060e-01,-1.869752528098739611e-02
7.198597194388778320e-01,9.986845373102823942e-01,-1.871112415689086400e-02
7.238476953907816425e-01,9.987944478186179253e-01,-1.872327509382053570e-02
7.278356713426854530e-01,9.989047928028341738e-01,-1.873400868961231508e-02
7.318236472945892634e-01,9.990155930306987564e-01,-1.874335511143294247e-02
7.358116232464930739e-01,9.991268701805469110e-01,-1.875134408561857091e-02
7.397995991983968844e-01,9.992386468092241403e-01,-1.875800488868922464e-02
7.437875751503006949e-01,9.993509463220137112e-01,-1.876336633952749647e-02
7.477755511022045054e-01,9.994637929434524448e-01,-1.876745679261300481e-02
7.517635270541083159e-01,9.995772116899021009e-01,-1.877030413228722092e-02
7.557515030060121264e-01,9.996912283430335888e-01,-1.877193576795039079e-02
7.597394789579159369e-01,9.998058694248758149e-01,-1.877237863017149760e-02
7.637274549098197474e-01,9.999211621741549427e-01,-1.877165916763604350e-02
7.677154308617235579e-01,1.000037134523581672e+00,-1.876980334486981483e-02
7.717034068136273683e-01,1.000153815078641761e+00,-1.876683664070518190e-02
7.756913827655311788e-01,1.000271233097366430e+00,-1.876278404744162118e-02
7.796793587174348783e-01,1.000389418471480107e+00,-1.875767007064169101e-02
7.836673346693386888e-01,1.000508401708286366e+00,-1.875151872952029314e-02
7.876553106212424993e-01,1.000628213914082743e+00,-1.874435355790054700e-02
7.916432865731463098e-01,1.000748886778138891e+00,-1.873619760566348075e-02
7.956312625250501203e-01,1.000870452558110690e+00,-1.872707344070520183e-02
7.996192384769539307e-01,1.000992944066155799e+00,-1.871700315130204323e-02
8.036072144288577412e-01,1.001116394656315522e+00,-1.870600834891593400e-02
8.075951903807615517e-01,1.001240838212221984e+00,-1.869411017132508596e-02
8.115831663326653622e-01,1.001366309136438648e+00,-1.868132928615554370e-02
8.155711422845691727e-01,1.001492842340113709e+00,-1.866768589467708919e-02
8.195591182364729832e-01,1.001620473233610475e+00,-1.865319973590313929e-02
8.235470941883767937e-01,1.001749237718082997e+00,-1.863789009095876206e-02
8.275350701402806042e-01,1.001879172177644550e+00,-1.862177578766564812e-02
8.315230460921844147e-01,1.002010313472244452e+00,-1.860487520534122655e-02
8.355110220440882252e-01,1.002142698931554055e+00,-1.858720627980216256e-02
8.394989979959920356e-01,1.002276366349053704e+00,-1.856878650850608825e-02
8.434869739478958461e-01,1.002411353977293640e+00,-1.854963295587222505e-02
8.474749498997996566e-01,1.002547700523503282e+00,-1.852976225871916238e-02
8.514629258517034671e-01,1.002685445145786503e+00,-1.850919063180255647e-02
8.554509018036072776e-01,1.002824627450118911e+00,-1.848793387347701447e-02
8.594388777555110881e-01,1.002965287487604495e+00,-1.846600737141025628e-02
8.634268537074148986e-01,1.003107465752685279e+00,-1.844342610839115951e-02
8.674148296593187091e-01,1.003251203181526385e+00,-1.842020466817283555e-02
8.714028056112225196e-01,1.003396541150984200e+00,-1.839635724136197067e-02
8.753907815631263301e-01,1.003543521478287737e+00,-1.837189763135132353e-02
8.793787575150301405e-01,1.003692186420820587e+00,-1.834683926024554754e-02
8.833667334669339510e-01,1.003842578676740871e+00,-1.832119517482944104e-02
8.873547094188377615e-01,1.003994741385678235e+00,-1.829497805250293249e-02
8.913426853707415720e-01,1.004148718130131401e+00,-1.826820020723478669e-02
8.953306613226453825e-01,1.004304552937139938e+00,-1.824087359548521095e-02
8.993186372745491930e-01,1.004462290280343506e+00,-1.821300982210962566e-02
9.033066132264530035e-01,1.004621975082447660e+00,-1.818462014622795192e-02
9.072945891783568140e-01,1.004783652718101106e+00,-1.815571548706633453e-02
9.112825651302606245e-01,1.004947369017001657e+00,-1.812630642974326703e-02
9.152705410821644350e-01,1.005113170267496914e+00,-1.809640323102277432e-02
9.192585170340682454e-01,1.005281103220335703e+00,-1.806601582499726619e-02
9.232464929859720559e-01,1.005451215092871609e+00,-1.803515382872835499e-02
9.272344689378758664e-01,1.005623553573656626e+00,-1.800382654782575406e-02
9.312224448897796769e-01,1.005798166827037043e+00,-1.797204298194905736e-02
9.352104208416834874e-01,1.005975103498260026e+00,-1.793981183024860593e-02
9.391983967935872979e-01,1.006154412719006519e+00,-1.790714149674976080e-02
9.431863727454911084e-01,1.006336144112739861e+00,-1.787404009562930385e-02
9.471743486973948079e-01,1.006520347800840209e+00,-1.784051545645398348e-02
9.511623246492986183e-01,1.006707074408589087e+00,-1.780657512931167752e-02
9.551503006012024288e-01,1.006896375071691052e+00,-1.777222638988116069e-02
9.591382765531062393e-01,1.007088301442889522e+00,-1.773747624440857873e-02
9.631262525050100498e-01,1.007282905698871245e+00,-1.770233143460688344e-02
9.671142284569138603e-01,1.007480240547449890e+00,-1.766679844247043274e-02
9.711022044088176708e-01,1.007680359234885525e+00,-1.763088349500104013e-02
9.750901803607214813e-01,1.007883315553545822e+00,-1.759459256885207226e-02
9.790781563126252918e-01,1.008089163849737568e+00,-1.755793139488254564e-02
9.830661322645291023e-01,1.008297959031732027e+00,-1.752090546262524348e-02
9.870541082164329127e-01,1.008509756578089611e+00,-1.748352002466595223e-02
9.910420841683367232e-01,1.008724612546189947e+00,-1.744578010094244985e-02
9.950300601202405337e-01,1.008942583580882735e+00,-1.740769048293882085e-02
9.990180360721443442e-01,1.009163726923455684e+00,-1.736925573780646187e-02
1.003006012024048044e+00,1.009388100420768097e+00,-1.733048021239057268e-02
1.006993987975951965e+00,1.009615762534717076e+00,-1.729136803717892454e-02
1.010981963927855887e+00,1.009846772351582933e+00,-1.725192313013313578e-02
1.014969939879759586e+00,1.010081189592037409e+00,-1.721214920047580907e-02
1.018957915831663508e+00,1.010319074621061519e+00,-1.717204975235771258e-02
1.022945891783567207e+00,1.010560488458109862e+00,-1.713162808844946594e-02
1.026933867735471129e+00,1.010805492787524296e+00,-1.709088731344365897e-02
1.030921843687374828e+00,1.011054149969234928e+00,-1.704983033748123239e-02
1.034909819639278528e+00,1.011306523049564809e+00,-1.700845987948126220e-02
1.038897795591182449e+00,1.011562675772199382e+00,-1.696677847038722750e-02
1.042885771543086149e+00,1.011822672589626437e+00,-1.692478845634160997e-02
1.046873747494990070e+00,1.012086578674495030e+00,-1.688249200176030612e-02
1.050861723446893770e+00,1.012354459931309014e+00,-1.683989109233638079e-02
1.054849699398797691e+00,1.012626383008466524e+00,-1.679698753795611302e-02
1.058837675350701391e+00,1.012902415310297677e+00,-1.675378297553707999e-02
1.062825651302605312e+00,1.013182625009528381e+00,-1.671027887178385546e-02
1.066813627254509012e+00,1.013467081059800323e+00,-1.666647652586240175e-02
1.070801603206412933e+00,1.013755853208648139e+00,-1.662237707200321310e-02
1.074789579158316633e+00,1.014049012010420414e+00,-1.657798148200990973e-02
1.078777555110220554e+00,1.014346628839744469e+00,-1.653329056770888594e-02
1.082765531062124253e+00,1.014648775905002687e+00,-1.648830498330699362e-02
1.086753507014028175e+00,1.014955526262210972e+00,-1.644302522768232785e-02
1.090741482965931874e+00,1.015266953829052188e+00,-1.639745164658915760e-02
1.094729458917835796e+00,1.015583133399253990e+00,-1.635158443479954593e-02
1.098717434869739495e+00,1.015904140657142518e+00,-1.630542363815740484e-02
1.102705410821643417e+00,1.016230052192626854e+00,-1.625896915557105762e-02
1.106693386773547116e+00,1.016560945516181258e+00,-1.621222074091692097e-02
1.110681362725451038e+00,1.016896899074483773e+00,-1.616517800488507378e-02
1.114669338677354737e+00,1.017237992265981106e+00,-1.611784041673714266e-02
1.118657314629258659e+00,1.017584305457023941e+00,-1.607020730600446090e-02
1.122645290581162358e+00,1.017935919998244065e+00,-1.602227786410918148e-02
1.126633266533066280e+00,1.018292918241061384e+00,-1.597405114590027056e-02
1.130621242484969979e+00,1.018655383554789795e+00,-1.592552607114054719e-02
1.134609218436873901e+00,1.019023400343963548e+00,-1.587670142590663289e-02
1.138597194388777600e+00,1.019397054065890096e+00,-1.582757586391623020e-02
1.142585170340681522e+00,1.019776431248802906e+00,-1.577814790779475534e-02
1.146573146292585221e+00,1.020161619510051798e+00,-1.572841595025132808e-02
1.150561122244489143e+00,1.020552707575036022e+00,-1.567837825520751807e-02
1.154549098196392842e+00,1.020949785296174861e+00,-1.562803295882637944e-02
1.158537074148296764e+00,1.021352943672594327e+00,-1.557737807049576310e-02
1.162525050100200463e+00,1.021762274869891574e+00,-1.552641147371064921e-02
1.166513026052104385e+00,1.022177872240631169e+00,-1.547513092691039580e-02
1.170501002004008084e+00,1.022599830345025440e+00,-1.542353406421292060e-02
1.174488977955912006e+00,1.023028244972242984e+00,-1.537161839609986307e-02
1.178476953907815705e+00,1.023463213162091545e+00,-1.531938131000924568e-02
1.182464929859719627e+00,1.023904833227226252e+00,-1.526682007085724581e-02
1.186452905811623326e+00,1.024353204775730442e+00,-1.521393182147877561e-02
1.190440881763527248e+00,1.024808428734434118e+00,-1.516071358299702493e-02
1.194428857715430947e+00,1.025270607372515519e+00,-1.510716225510044114e-02
1.198416833667334869e+00,1.025739844325878725e+00,-1.505327461625217099e-02
1.202404809619238568e+00,1.026216642069389451e+00,-1.499892772708833789e-02
1.206392785571142268e+00,1.026700327659517464e+00,-1.494435391059419950e-02
1.210380761523046189e+00,1.027191391527411124e+00,-1.488943327788572711e-02
1.214368737474949889e+00,1.027689943054203470e+00,-1.483416211815186646e-02
1.218356713426853810e+00,1.028196093119115195e+00,-1.477853659884500320e-02
1.222344689378757510e+00,1.028709954127442927e+00,-1.472255276533834638e-02
1.226332665330661431e+00,1.029231640039326656e+00,-1.466620654048623323e-02
1.230320641282565131e+00,1.029761266399251474e+00,-1.460949372408257632e-02
1.234308617234469052e+00,1.030298950366313360e+00,-1.455240999221484900e-02
1.238296593186372752e+00,1.030844810745295215e+00,-1.449495089651150689e-02
1.242284569138276673e+00,1.031398968018549578e+00,-1.443711186327562186e-02
1.246272545090180373e+00,1.031961544378763751e+00,-1.437888819250410233e-02
1.250260521042084294e+00,1.032532663762614655e+00,-1.432027505678567895e-02
1.254248496993987994e+00,1.033112451885355387e+00,-1.426126750007323044e-02
1.258236472945891915e+00,1.033701036276372998e+00,-1.420186043632517756e-02
1.262224448897795614e+00,1.034298546315771894e+00,-1.414204864801106402e-02
1.266212424849699536e+00,1.034905113272014843e+00,-1.408182678447418394e-02
1.270200400801603235e+00,1.035520870340651545e+00,-1.402118936014441763e-02
1.274188376753507157e+00,1.036145952684227822e+00,-1.396013075259576984e-02
1.278176352705410856e+00,1.036780497473368090e+00,-1.389864520043830078e-02
1.282164328657314778e+00,1.037424643929147683e+00,-1.383672680103984441e-02
1.286152304609218477e+00,1.038078533366752820e+00,-1.377436950806430575e-02
1.290140280561122399e+00,1.038742309240538564e+00,-1.371156712882089235e-02
1.294128256513026098e+00,1.039416117190504751e+00,-1.364831332141082376e-02
1.298116232464930020e+00,1.040100105090302929e+00,-1.358460159166300502e-02
1.302104208416833719e+00,1.040794423096808030e+00,-1.352042528984447912e-02
1.306092184368737641e+00,1.041499223701344734e+00,-1.345577760713397714e-02
1.310080160320641340e+00,1.042214661782656870e+00,-1.339065157184408765e-02
1.314068136272545262e+00,1.042940894661693374e+00,-1.332504004537736660e-02
1.318056112224448961e+00,1.043678082158314924e+00,-1.325893571789982066e-02
1.322044088176352883e+00,1.044426386649994321e+00,-1.319233110371356363e-02
1.326032064128256582e+00,1.045185973132645607e+00,-1.312521853631120825e-02
1.330020040080160504e+00,1.045957009283666750e+00,-1.305759016308958437e-02
1.334008016032064203e+00,1.046739665527318897e+00,-1.298943793970139086e-02
1.337995991983968125e+00,1.047534115102569219e+00,-1.292075362402085245e-02
1.341983967935871824e+00,1.048340534133543223e+00,-1.285152876969720796e-02
1.345971943887775746e+00,1.049159101702681340e+00,-1.278175471926584934e-02
1.349959919839679445e+00,1.049989999926817630e+00,-1.271142259678904873e-02
1.353947895791583367e+00,1.050833414036287827e+00,-1.264052329999100499e-02
1.357935871743487066e+00,1.051689532457261489e+00,-1.256904749185036411e-02
1.361923847695390988e+00,1.052558546897491842e+00,-1.249698559161208263e-02
1.365911823647294687e+00,1.053440652435663205e+00,-1.242432776517390751e-02
1.369899799599198609e+00,1.054336047614556904e+00,-1.235106391480045133e-02
1.373887775551102308e+00,1.055244934538278834e+00,-1.227718366811454340e-02
1.377875751503006008e+00,1.056167518973767816e+00,-1.220267636630729437e-02
1.381863727454909929e+00,1.057104010456864751e+00,-1.212753105150650434e-02
1.385851703406813629e+00,1.058054622403242773e+00,-1.205173645323645744e-02
1.389839679358717550e+00,1.059019572224474626e+00,-1.197528097389275945e-02
1.393827655310621250e+00,1.059999081449590985e+00,-1.189815267315219409e-02
1.397815631262525171e+00,1.060993375852487208e+00,-1.182033925122804620e-02
1.401803607214428871e+00,1.062002685585563544e+00,-1.174182803087097174e-02
1.405791583166332792e+00,1.063027245320011582e+00,-1.166260593800723562e-02
1.409779559118236492e+00,1.064067294393227225e+00,-1.158265948089435941e-02
1.413767535070140413e+00,1.065123076963819582e+00,-1.150197472765984545e-02
1.417755511022044113e+00,1.066194842174768453e+00,-1.142053728207676443e-02
1.421743486973948034e+00,1.067282844325321500e+00,-1.133833225741219530e-02
1.425731462925851734e+00,1.068387343052263461e+00,-1.125534424816670293e-02
1.429719438877755655e+00,1.069508603521247547e+00,-1.117155729950181781e-02
1.433707414829659355e+00,1.070646896628981937e+00,-1.108695487413174571e-02
1.437695390781563276e+00,1.071802499217074711e+00,-1.100151981642506771e-02
1.441683366733466976e+00,1.072975694298473837e+00,-1.091523431343582179e-02
1.445671342685370897e+00,1.074166771297507594e+00,-1.082807985254677363e-02
1.449659318637274596e+00,1.075376026304625920e+00,-1.074003717536985147e-02
1.453647294589178518e+00,1.076603762347075222e+00,-1.065108622750350099e-02
1.457635270541082217e+00,1.077850289676845374e+00,-1.056120610369516190e-02
1.461623246492986139e+00,1.079115926077382381e+00,-1.047037498789795892e-02
1.465611222444889838e+00,1.080400997190728019e+00,-1.037857008764378475e-02
1.469599198396793760e+00,1.081705836866905468e+00,-1.028576756207374293e-02
1.473587174348697459e+00,1.083030787537602180e+00,-1.019194244287747499e-02
1.477575150300601381e+00,1.084376200616424812e+00,-1.009706854728628991e-02
1.481563126252505080e+00,1.085742436928257337e+00,-1.000111838213927490e-02
1.485551102204409002e+00,1.087129867170579134e+00,-9.904063037898761662e-03
1.489539078156312701e+00,1.088538872409926306e+00,-9.805872071318538080e-03
1.493527054108216623e+00,1.089969844617093120e+00,-9.706513375269006788e-03
1.497515030060120322e+00,1.091423187245120108e+00,-9.605953033984680062e-03
1.501503006012024244e+00,1.092899315854646280e+00,-9.504155161716936959e-03
1.505490981963927943e+00,1.094398658791819967e+00,-9.401081722440311067e-03
