# q,<w**2.0>/wp(0)**2.0
1.040000000000000036e+00,7.743609951426619897e-01
1.050000000000000044e+00,7.938105149803336147e-01
1.060000000000000053e+00,8.136367817909208044e-01
1.070000000000000062e+00,8.338461150256621934e-01
1.080000000000000071e+00,8.544449149310260339e-01
1.090000000000000080e+00,8.754397012677618273e-01
1.100000000000000089e+00,8.968370495840418677e-01
1.110000000000000098e+00,9.186436552308632209e-01
1.120000000000000107e+00,9.408662979039423835e-01
1.130000000000000115e+00,9.635118495276290274e-01
1.140000000000000124e+00,9.865872667633994730e-01
1.150000000000000133e+00,1.010099618711778113e+00
1.160000000000000142e+00,1.034056070634883806e+00
1.169999999999999929e+00,1.058463850579442811e+00
1.179999999999999938e+00,1.083330301697168929e+00
1.189999999999999947e+00,1.108662884410701821e+00
1.199999999999999956e+00,1.134469122157033993e+00
1.209999999999999964e+00,1.160756633211613931e+00
1.219999999999999973e+00,1.187533154747647091e+00
1.229999999999999982e+00,1.214806508424879361e+00
1.239999999999999991e+00,1.242584612014918433e+00
1.250000000000000000e+00,1.270875480272725566e+00
1.260000000000000009e+00,1.299687224163767363e+00
1.270000000000000018e+00,1.329028038368457842e+00
1.280000000000000027e+00,1.358906240210678407e+00
1.290000000000000036e+00,1.389330230944575417e+00
1.300000000000000044e+00,1.420308509465480817e+00
1.310000000000000053e+00,1.451849671354751514e+00
1.320000000000000062e+00,1.483962409143655403e+00
1.330000000000000071e+00,1.516655497757191107e+00
1.340000000000000080e+00,1.549937838776458632e+00
1.350000000000000089e+00,1.583818431841321095e+00
1.360000000000000098e+00,1.618306326606914869e+00
1.370000000000000107e+00,1.653410716620273169e+00
1.380000000000000115e+00,1.689140859958202068e+00
1.390000000000000124e+00,1.725506161332200472e+00
1.400000000000000133e+00,1.762516054466346072e+00
1.410000000000000142e+00,1.800180121108216236e+00
1.419999999999999929e+00,1.838508039735629707e+00
1.429999999999999938e+00,1.877509530631478407e+00
1.439999999999999947e+00,1.917194444753950178e+00
1.449999999999999956e+00,1.957572767423435334e+00
1.459999999999999964e+00,1.998654522702262515e+00
1.469999999999999973e+00,2.040449827353222112e+00
1.479999999999999982e+00,2.082968932791239958e+00
1.489999999999999991e+00,2.126222164668130077e+00
1.500000000000000000e+00,2.170219942365022359e+00
1.510000000000000009e+00,2.214972778096822470e+00
1.520000000000000018e+00,2.260491277278290578e+00
1.530000000000000027e+00,2.306786114015490163e+00
1.540000000000000036e+00,2.353868122847561306e+00
1.550000000000000044e+00,2.401748137469706279e+00
1.560000000000000053e+00,2.450437151241990463e+00
1.570000000000000062e+00,2.499946225270242905e+00
1.580000000000000071e+00,2.550286508965376342e+00
1.590000000000000080e+00,2.601469241460301340e+00
1.600000000000000089e+00,2.653505722478958884e+00
1.610000000000000098e+00,2.706407418747128979e+00
1.620000000000000107e+00,2.760185777197474266e+00
1.630000000000000115e+00,2.814852410976347752e+00
1.640000000000000124e+00,2.870418991656509711e+00
1.650000000000000133e+00,2.926897275438306245e+00
1.660000000000000142e+00,2.984299101604612758e+00
1.670000000000000151e+00,3.042636362063417810e+00
1.679999999999999938e+00,3.101921121264846981e+00
1.689999999999999947e+00,3.162165402869541175e+00
1.699999999999999956e+00,3.223381434899148967e+00
1.709999999999999964e+00,3.285581397978377449e+00
1.719999999999999973e+00,3.348777646689954146e+00
1.729999999999999982e+00,3.412982581195819876e+00
1.739999999999999991e+00,3.478208678060201731e+00
1.750000000000000000e+00,3.544468454124801937e+00
1.760000000000000009e+00,3.611774606288842726e+00
1.770000000000000018e+00,3.680139762908414269e+00
1.780000000000000027e+00,3.749576769667911424e+00
1.790000000000000036e+00,3.820098396064463220e+00
1.800000000000000044e+00,3.891717593559848698e+00
1.810000000000000053e+00,3.964447345707521553e+00
1.820000000000000062e+00,4.038300704486434967e+00
1.830000000000000071e+00,4.113290789328871710e+00
1.840000000000000080e+00,4.189430743679810831e+00
1.850000000000000089e+00,4.266733900754831943e+00
1.860000000000000098e+00,4.345213490477322971e+00
1.870000000000000107e+00,4.424882975852805878e+00
1.880000000000000115e+00,4.505755708123860614e+00
1.890000000000000124e+00,4.587845229673201075e+00
1.900000000000000133e+00,4.671165099348900007e+00
1.910000000000000142e+00,4.755728933759995058e+00
1.920000000000000151e+00,4.841550406604256729e+00
1.929999999999999938e+00,4.928643247753919709e+00
1.939999999999999947e+00,5.017021191548785453e+00
1.949999999999999956e+00,5.106698175081857194e+00
1.959999999999999964e+00,5.197688039219280576e+00
1.969999999999999973e+00,5.290004672379990502e+00
1.979999999999999982e+00,5.383662116693716193e+00
1.989999999999999991e+00,5.478674411793199361e+00
2.000000000000000000e+00,5.575055700576704965e+00
2.009999999999999787e+00,5.672820006467318876e+00
2.020000000000000018e+00,5.771981571236470820e+00
2.029999999999999805e+00,5.872554642097261635e+00
2.040000000000000036e+00,5.974553467141921814e+00
2.049999999999999822e+00,6.077992533392476027e+00
2.059999999999999609e+00,6.182886211742914639e+00
2.069999999999999840e+00,6.289248930342971278e+00
2.079999999999999627e+00,6.397095365088261154e+00
2.089999999999999858e+00,6.506440002019807878e+00
2.099999999999999645e+00,6.617297643965956766e+00
2.109999999999999876e+00,6.729682894648012059e+00
2.119999999999999662e+00,6.843610615663138219e+00
2.129999999999999893e+00,6.959095664040360063e+00
2.139999999999999680e+00,7.076152958883419331e+00
2.149999999999999911e+00,7.194797480003998658e+00
2.159999999999999698e+00,7.315044268995034571e+00
2.169999999999999929e+00,7.436908428602135857e+00
2.179999999999999716e+00,7.560405123495030466e+00
2.189999999999999947e+00,7.685549578889602884e+00
2.199999999999999734e+00,7.812357082345729786e+00
2.209999999999999964e+00,7.940842902960915772e+00
2.219999999999999751e+00,8.071022608503856333e+00
2.229999999999999982e+00,8.202911510591599509e+00
2.239999999999999769e+00,8.336525305194568247e+00
2.250000000000000000e+00,8.471879421780300845e+00
2.259999999999999787e+00,8.608989684564914313e+00
2.270000000000000018e+00,8.747871641098322826e+00
2.279999999999999805e+00,8.888541155357698287e+00
2.290000000000000036e+00,9.031014158439438333e+00
2.299999999999999822e+00,9.175306374371842821e+00
2.310000000000000053e+00,9.321433855942087732e+00
2.319999999999999840e+00,9.469412629107011981e+00
2.329999999999999627e+00,9.619258781353972054e+00
2.339999999999999858e+00,9.770988461371601375e+00
2.349999999999999645e+00,9.924617879881749261e+00
2.359999999999999876e+00,1.008016330885914869e+01
2.369999999999999662e+00,1.023764108209225654e+01
2.379999999999999893e+00,1.039706759457067164e+01
2.389999999999999680e+00,1.055845930326529292e+01
2.399999999999999911e+00,1.072183261917322561e+01
2.409999999999999698e+00,1.088720433461665316e+01
2.419999999999999929e+00,1.105459098518755923e+01
2.429999999999999716e+00,1.122400927396443748e+01
2.439999999999999947e+00,1.139547585101095528e+01
2.449999999999999734e+00,1.156900776793380459e+01
2.459999999999999964e+00,1.174462179983845189e+01
2.469999999999999751e+00,1.192233477614827031e+01
2.479999999999999982e+00,1.210216394295457398e+01
2.489999999999999769e+00,1.228412613178995372e+01
2.500000000000000000e+00,1.246823871905670877e+01
2.509999999999999787e+00,1.265451865146944144e+01
2.520000000000000018e+00,1.284298343543662213e+01
2.529999999999999805e+00,1.303365013318128440e+01
2.540000000000000036e+00,1.322653638145095378e+01
2.549999999999999822e+00,1.342165935733403792e+01
2.560000000000000053e+00,1.361903669218833279e+01
2.569999999999999840e+00,1.381868608594639092e+01
2.579999999999999627e+00,1.402062488847658628e+01
2.589999999999999858e+00,1.422487106256394895e+01
2.599999999999999645e+00,1.443144207267522816e+01
2.609999999999999876e+00,1.464035586621508322e+01
2.619999999999999662e+00,1.485163046071009774e+01
2.629999999999999893e+00,1.506528349198143779e+01
2.639999999999999680e+00,1.528133309772976034e+01
2.649999999999999911e+00,1.549979733161186957e+01
2.659999999999999698e+00,1.572069446461274289e+01
2.669999999999999929e+00,1.594404236123969376e+01
2.679999999999999716e+00,1.616985941355683210e+01
2.689999999999999947e+00,1.639816392028305359e+01
2.699999999999999734e+00,1.662897440787958558e+01
2.709999999999999964e+00,1.686230896863121487e+01
2.719999999999999751e+00,1.709818624923628860e+01
2.729999999999999982e+00,1.733662479478865137e+01
2.739999999999999769e+00,1.757764338716263453e+01
2.750000000000000000e+00,1.782126034611903975e+01
2.759999999999999787e+00,1.806749457434838035e+01
2.770000000000000018e+00,1.831636486358887694e+01
2.779999999999999805e+00,1.856789025198149190e+01
2.790000000000000036e+00,1.882208928703750672e+01
2.799999999999999822e+00,1.907898112789572664e+01
2.810000000000000053e+00,1.933858481344216429e+01
2.819999999999999840e+00,1.960091944453011337e+01
2.829999999999999627e+00,1.986600438195873153e+01
2.839999999999999858e+00,2.013385845641431970e+01
2.849999999999999645e+00,2.040450115098630235e+01
2.859999999999999876e+00,2.067795181381955771e+01
2.869999999999999662e+00,2.095423006602020166e+01
2.879999999999999893e+00,2.123335496514579290e+01
2.889999999999999680e+00,2.151534625336058326e+01
2.899999999999999911e+00,2.180022352953124098e+01
2.909999999999999698e+00,2.208800667438215015e+01
2.919999999999999929e+00,2.237871497360674411e+01
2.929999999999999716e+00,2.267236843051654915e+01
2.939999999999999947e+00,2.296898712340100701e+01
2.949999999999999734e+00,2.326859050819000885e+01
2.959999999999999964e+00,2.357119878529368151e+01
2.969999999999999751e+00,2.387683223113652531e+01
2.979999999999999982e+00,2.418551047198490522e+01
2.989999999999999769e+00,2.449725415120824934e+01
3.000000000000000000e+00,2.481208301011612249e+01
3.009999999999999787e+00,2.513001757999917274e+01
3.020000000000000018e+00,2.545107846824982190e+01
3.029999999999999805e+00,2.577528558710640283e+01
3.040000000000000036e+00,2.610265992856226092e+01
3.049999999999999822e+00,2.643322151896031968e+01
3.060000000000000053e+00,2.676699149054643456e+01
3.069999999999999840e+00,2.710398998482817134e+01
3.080000000000000071e+00,2.744423827451941733e+01
3.089999999999999858e+00,2.778775661552573339e+01
3.099999999999999645e+00,2.813456642298121935e+01
3.109999999999999876e+00,2.848468806691113286e+01
3.119999999999999662e+00,2.883814310548594761e+01
3.129999999999999893e+00,2.919495231422481751e+01
3.139999999999999680e+00,2.955513652026955995e+01
3.149999999999999911e+00,2.991871749610203679e+01
3.159999999999999698e+00,3.028571620115739904e+01
3.169999999999999929e+00,3.065615364524784781e+01
3.179999999999999716e+00,3.103005181777781019e+01
3.189999999999999947e+00,3.140743186169529721e+01
3.199999999999999734e+00,3.178831528802821538e+01
3.209999999999999964e+00,3.217272335206349965e+01
3.219999999999999751e+00,3.256067833324618732e+01
3.229999999999999982e+00,3.295220162130090813e+01
3.239999999999999769e+00,3.334731498854716136e+01
3.250000000000000000e+00,3.374604027308783571e+01
3.259999999999999787e+00,3.414839937879440868e+01
3.270000000000000018e+00,3.455441427496442941e+01
3.279999999999999805e+00,3.496410699710607162e+01
3.290000000000000036e+00,3.537749964692211790e+01
3.299999999999999822e+00,3.579461439174516357e+01
3.310000000000000053e+00,3.621547346555082214e+01
3.319999999999999840e+00,3.664009916798235622e+01
3.330000000000000071e+00,3.706851386622970068e+01
3.339999999999999858e+00,3.750073999268841618e+01
3.349999999999999645e+00,3.793680004691460539e+01
3.359999999999999876e+00,3.837671659524972512e+01
3.369999999999999662e+00,3.882051265762746795e+01
3.379999999999999893e+00,3.926821016404338849e+01
3.389999999999999680e+00,3.971983226353202667e+01
3.399999999999999911e+00,4.017540179006282131e+01
3.409999999999999698e+00,4.063494204975555135e+01
3.419999999999999929e+00,4.109847520447431890e+01
3.429999999999999716e+00,4.156602510436063369e+01
3.439999999999999947e+00,4.203761402788999391e+01
3.449999999999999734e+00,4.251326555437172772e+01
3.459999999999999964e+00,4.299300335061845857e+01
3.469999999999999751e+00,4.347684986796077311e+01
3.479999999999999982e+00,4.396482934250031605e+01
3.489999999999999769e+00,4.445696478495311510e+01
3.500000000000000000e+00,4.495327925545899461e+01
3.509999999999999787e+00,4.545379722167155734e+01
3.520000000000000018e+00,4.595854142551292654e+01
3.529999999999999805e+00,4.646753649117264473e+01
3.540000000000000036e+00,4.698080574457335246e+01
3.549999999999999822e+00,4.749837303372630970e+01
3.560000000000000053e+00,4.802026227522109991e+01
3.569999999999999840e+00,4.854649696906743372e+01
3.580000000000000071e+00,4.907710213086045314e+01
3.589999999999999858e+00,4.961210140277700731e+01
3.599999999999999645e+00,5.015151897396491165e+01
3.609999999999999876e+00,5.069537910230345545e+01
3.619999999999999662e+00,5.124370611409273124e+01
3.629999999999999893e+00,5.179652440429466509e+01
3.639999999999999680e+00,5.235385843576053588e+01
3.649999999999999911e+00,5.291573274078591993e+01
3.659999999999999698e+00,5.348217192012339183e+01
3.669999999999999929e+00,5.405320118193313306e+01
3.679999999999999716e+00,5.462884419190717722e+01
3.689999999999999947e+00,5.520912629046849673e+01
3.699999999999999734e+00,5.579407235297390599e+01
3.709999999999999964e+00,5.638370788641442743e+01
3.719999999999999751e+00,5.697805678556457565e+01
3.729999999999999982e+00,5.757714526281301914e+01
3.739999999999999769e+00,5.818099732800774149e+01
3.750000000000000000e+00,5.878963876849026349e+01
3.759999999999999787e+00,5.940309546695025489e+01
3.770000000000000018e+00,6.002139220034105449e+01
3.779999999999999805e+00,6.064455379253703171e+01
3.790000000000000036e+00,6.127260694228804994e+01
3.799999999999999822e+00,6.190557599948427026e+01
3.810000000000000053e+00,6.254348782773616477e+01
3.819999999999999840e+00,6.318636751892029935e+01
3.830000000000000071e+00,6.383424084628938289e+01
3.839999999999999858e+00,6.448713300921500036e+01
3.849999999999999645e+00,6.514507119843044336e+01
3.859999999999999876e+00,6.580808075730824669e+01
3.869999999999999662e+00,6.647618773580985874e+01
3.879999999999999893e+00,6.714941825263119313e+01
3.889999999999999680e+00,6.782779849613194756e+01
3.899999999999999911e+00,6.851135472325405829e+01
3.909999999999999698e+00,6.920011326056058465e+01
3.919999999999999929e+00,6.989410050372744365e+01
3.929999999999999716e+00,7.059334362162265109e+01
3.939999999999999947e+00,7.129786774795663007e+01
3.949999999999999734e+00,7.200770018277343354e+01
3.959999999999999964e+00,7.272286759891044028e+01
3.969999999999999751e+00,7.344339747006971209e+01
3.979999999999999982e+00,7.416931515123242491e+01
3.989999999999999769e+00,7.490064824659546616e+01
4.000000000000000000e+00,7.563742446081914750e+01
