# q,S(q)
7.499999999999996669e-01,1.017130204158901707e-01
7.599999999999996758e-01,1.046589065444717970e-01
7.699999999999996847e-01,1.076563683069230309e-01
7.799999999999996936e-01,1.107059943598842910e-01
7.899999999999995914e-01,1.138083833469383799e-01
7.999999999999996003e-01,1.169641517222183014e-01
8.099999999999996092e-01,1.201739309685653789e-01
8.199999999999996181e-01,1.234383642611915494e-01
8.299999999999996270e-01,1.267581138497733406e-01
8.399999999999996358e-01,1.301338567622086495e-01
8.499999999999996447e-01,1.335662876173264457e-01
8.599999999999995426e-01,1.370561137413984498e-01
8.699999999999995515e-01,1.406040633706126530e-01
8.799999999999995604e-01,1.442108808466097958e-01
8.899999999999995692e-01,1.478773282913002640e-01
8.999999999999995781e-01,1.516041859904004863e-01
9.099999999999995870e-01,1.553922527903843775e-01
9.199999999999995959e-01,1.592423465183065157e-01
9.299999999999996048e-01,1.631553028003175643e-01
9.399999999999996136e-01,1.671319818392030254e-01
9.499999999999995115e-01,1.711732593477487407e-01
9.599999999999995204e-01,1.752800332756216661e-01
9.699999999999995293e-01,1.794532226745631509e-01
9.799999999999995381e-01,1.836937663320647729e-01
9.899999999999995470e-01,1.880026304732660414e-01
9.999999999999995559e-01,1.923807984069181021e-01
1.009999999999999565e+00,1.968292761797459656e-01
1.019999999999999574e+00,2.013490990201374786e-01
1.029999999999999583e+00,2.059413202445999069e-01
1.039999999999999591e+00,2.106070173187104544e-01
1.049999999999999600e+00,2.153472986411143208e-01
1.059999999999999609e+00,2.201632895482020791e-01
1.069999999999999618e+00,2.250561495931710787e-01
1.079999999999999627e+00,2.300270558213269867e-01
1.089999999999999636e+00,2.350772184341962390e-01
1.099999999999999645e+00,2.402078749424307325e-01
1.109999999999999654e+00,2.454202833182555776e-01
1.119999999999999662e+00,2.507157365456216813e-01
1.129999999999999671e+00,2.560955561890885801e-01
1.139999999999999680e+00,2.615610851236646606e-01
1.149999999999999467e+00,2.671137029065855928e-01
1.159999999999999476e+00,2.727548163744407672e-01
1.169999999999999485e+00,2.784858649250093743e-01
1.179999999999999494e+00,2.843083102006000451e-01
1.189999999999999503e+00,2.902236526363453084e-01
1.199999999999999512e+00,2.962334208448161865e-01
1.209999999999999520e+00,3.023391748704408744e-01
1.219999999999999529e+00,3.085425059234084277e-01
1.229999999999999538e+00,3.148450370544533805e-01
1.239999999999999547e+00,3.212484229015876158e-01
1.249999999999999556e+00,3.277543499831930274e-01
1.259999999999999565e+00,3.343645368445434252e-01
1.269999999999999574e+00,3.410807336231246878e-01
1.279999999999999583e+00,3.479047221610422347e-01
1.289999999999999591e+00,3.548383158039113972e-01
1.299999999999999378e+00,3.618833555112789258e-01
1.309999999999999387e+00,3.690417238344402828e-01
1.319999999999999396e+00,3.763153224380798023e-01
1.329999999999999405e+00,3.837060868904769162e-01
1.339999999999999414e+00,3.912159767718710324e-01
1.349999999999999423e+00,3.988469921461642032e-01
1.359999999999999432e+00,4.066011474896804034e-01
1.369999999999999440e+00,4.144804819457674205e-01
1.379999999999999449e+00,4.224870723298919661e-01
1.389999999999999458e+00,4.306229998348525823e-01
1.399999999999999467e+00,4.388903826649968032e-01
1.409999999999999476e+00,4.472913444125283799e-01
1.419999999999999485e+00,4.558280218269416539e-01
1.429999999999999494e+00,4.645025789730189980e-01
1.439999999999999503e+00,4.733171702332553687e-01
1.449999999999999512e+00,4.822739656155919374e-01
1.459999999999999520e+00,4.913751396430877105e-01
1.469999999999999307e+00,5.006228421942007234e-01
1.479999999999999316e+00,5.100192376754199008e-01
1.489999999999999325e+00,5.195664502613447366e-01
1.499999999999999334e+00,5.292665977443360426e-01
1.509999999999999343e+00,5.391217596976902726e-01
1.519999999999999352e+00,5.491339809086416279e-01
1.529999999999999361e+00,5.593052409229868349e-01
1.539999999999999369e+00,5.696374742778271827e-01
1.549999999999999378e+00,5.801325363879742403e-01
1.559999999999999387e+00,5.907921953064009246e-01
1.569999999999999396e+00,6.016181241003955016e-01
1.579999999999999405e+00,6.126118593513379951e-01
1.589999999999999414e+00,6.237748182591124069e-01
1.599999999999999423e+00,6.351082527094427110e-01
1.609999999999999432e+00,6.466132349106126220e-01
1.619999999999999218e+00,6.582906292542258786e-01
1.629999999999999227e+00,6.701410654710517889e-01
1.639999999999999236e+00,6.821649072041472417e-01
1.649999999999999245e+00,6.943622162274223353e-01
1.659999999999999254e+00,7.067327153414150187e-01
1.669999999999999263e+00,7.192757445971401653e-01
1.679999999999999272e+00,7.319902153412372048e-01
1.689999999999999281e+00,7.448745583694386108e-01
1.699999999999999289e+00,7.579266665399263525e-01
1.709999999999999298e+00,7.711438256861217200e-01
