# q/kF, Re omega_p(q)/ omega_p(0), Im omega_p(q)/ omega_p(0)
1.336272545090180508e-01,1.000194391192736676e+00,-9.688982058551718225e-04
1.376152304609218613e-01,1.000208923698183705e+00,-1.028408349360206532e-03
1.416032064128256718e-01,1.000224213753288849e+00,-1.089762255253463527e-03
1.455911823647294823e-01,1.000240290424391221e+00,-1.152967475659184317e-03
1.495791583166332928e-01,1.000257183463165722e+00,-1.218031691337365238e-03
1.535671342685371032e-01,1.000274923536901728e+00,-1.284962705674106993e-03
1.575551102204409137e-01,1.000293542148886772e+00,-1.353768436538234365e-03
1.615430861723446965e-01,1.000313071739794557e+00,-1.424456909807630435e-03
1.655310621242485070e-01,1.000333545508842237e+00,-1.497036250259742383e-03
1.695190380761523175e-01,1.000354997675444890e+00,-1.571514675318402311e-03
1.735070140280561279e-01,1.000377463206735262e+00,-1.647900485389553957e-03
1.774949899799599384e-01,1.000400977977976780e+00,-1.726202056177967474e-03
1.814829659318637489e-01,1.000425578779736258e+00,-1.806427830861407225e-03
1.854709418837675594e-01,1.000451303241273404e+00,-1.888586310454335240e-03
1.894589178356713699e-01,1.000478189919805638e+00,-1.972686045933563781e-03
1.934468937875751804e-01,1.000506278191468201e+00,-2.058735628208089186e-03
1.974348697394789909e-01,1.000535608390356046e+00,-2.146743680290100730e-03
2.014228456913828014e-01,1.000566221703179437e+00,-2.236718846934164246e-03
2.054108216432865841e-01,1.000598160212945897e+00,-2.328669785549861062e-03
2.093987975951903946e-01,1.000631466940045566e+00,-2.422605157186352026e-03
2.133867735470942051e-01,1.000666185758114723e+00,-2.518533615408659679e-03
2.173747494989980156e-01,1.000702361436751620e+00,-2.616463797136371530e-03
2.213627254509018261e-01,1.000740039712319396e+00,-2.716404313218891316e-03
2.253507014028056366e-01,1.000779267150120777e+00,-2.818363736371336681e-03
2.293386773547094470e-01,1.000820091293834979e+00,-2.922350592743590530e-03
2.333266533066132575e-01,1.000862560546836866e+00,-3.028373349642852434e-03
2.373146292585170680e-01,1.000906724254051916e+00,-3.136440405938942071e-03
2.413026052104208785e-01,1.000952632678439702e+00,-3.246560080782095754e-03
2.452905811623246612e-01,1.001000336988070671e+00,-3.358740602380300404e-03
2.492785571142284717e-01,1.001049889279703065e+00,-3.472990097079314657e-03
2.532665330661322822e-01,1.001101342579789888e+00,-3.589316578149256282e-03
2.572545090180360927e-01,1.001154750830093976e+00,-3.707727933898320293e-03
2.612424849699399032e-01,1.001210168901709441e+00,-3.828231916355492870e-03
2.652304609218437137e-01,1.001267652609824310e+00,-3.950836129779028774e-03
2.692184368737475242e-01,1.001327258680294374e+00,-4.075548018099139393e-03
2.732064128256513347e-01,1.001389044787302174e+00,-4.202374853553450182e-03
2.771943887775551452e-01,1.001453069535074292e+00,-4.331323724236186418e-03
2.811823647294589557e-01,1.001519392474480963e+00,-4.462401522066186677e-03
2.851703406813627661e-01,1.001588074076602108e+00,-4.595614929842404064e-03
2.891583166332665766e-01,1.001659175774313626e+00,-4.730970409607689921e-03
2.931462925851703871e-01,1.001732759929687910e+00,-4.868474189259987261e-03
2.971342685370741976e-01,1.001808889851292239e+00,-5.008132250132374223e-03
3.011222444889780081e-01,1.001887629798603241e+00,-5.149950314241433583e-03
3.051102204408818186e-01,1.001969044963822553e+00,-5.293933830834957055e-03
3.090981963927855736e-01,1.002053201500398005e+00,-5.440087963972364306e-03
3.130861723446893841e-01,1.002140166507796026e+00,-5.588417578955723677e-03
3.170741482965931946e-01,1.002230008024623586e+00,-5.738927228840728922e-03
3.210621242484970050e-01,1.002322795046764581e+00,-5.891621141486200891e-03
3.250501002004008155e-01,1.002418597521758103e+00,-6.046503205878514704e-03
3.290380761523046260e-01,1.002517486346605091e+00,-6.203576958585346225e-03
3.330260521042084365e-01,1.002619533364902837e+00,-6.362845569801393354e-03
3.370140280561122470e-01,1.002724811377804448e+00,-6.524311830107791185e-03
3.410020040080160575e-01,1.002833394134928557e+00,-6.687978136224882741e-03
3.449899799599198680e-01,1.002945356338877048e+00,-6.853846477283476873e-03
3.489779559118236785e-01,1.003060773642121317e+00,-7.021918420751253540e-03
3.529659318637274890e-01,1.003179722646424965e+00,-7.192195098311776440e-03
3.569539078156312994e-01,1.003302280906688049e+00,-7.364677191901937946e-03
3.609418837675351099e-01,1.003428526924385444e+00,-7.539364919302904422e-03
3.649298597194389204e-01,1.003558540152976519e+00,-7.716258020082063761e-03
3.689178356713427309e-01,1.003692400988228428e+00,-7.895355740998876576e-03
3.729058116232465414e-01,1.003830190775028219e+00,-8.076656821898621844e-03
3.768937875751503519e-01,1.003971991805444830e+00,-8.260159481253699643e-03
3.808817635270541624e-01,1.004117887307726109e+00,-8.445861401368465193e-03
3.848697394789579729e-01,1.004267961457280478e+00,-8.633759714361774126e-03
3.888577154308617834e-01,1.004422299368063598e+00,-8.823850987388642472e-03
3.928456913827655939e-01,1.004580987086199029e+00,-9.016131207832895136e-03
3.968336673346693488e-01,1.004744111596965972e+00,-9.210595769144057712e-03
4.008216432865731593e-01,1.004911760814828581e+00,-9.407239455943339906e-03
4.048096192384769698e-01,1.005084023584150499e+00,-9.606056429482836417e-03
4.087975951903807803e-01,1.005260989673538496e+00,-9.807040212953657687e-03
4.127855711422845908e-01,1.005442749776570555e+00,-1.001018367695289193e-02
4.167735470941884013e-01,1.005629395502549706e+00,-1.021547902466094469e-02
4.207615230460922118e-01,1.005821019377875380e+00,-1.042291777741410387e-02
4.247494989979960223e-01,1.006017714839604338e+00,-1.063249075995325969e-02
4.287374749498998328e-01,1.006219576228752688e+00,-1.084418808574892819e-02
4.327254509018036432e-01,1.006426698792798780e+00,-1.105799914275046314e-02
4.367134268537074537e-01,1.006639178673105262e+00,-1.127391257849509783e-02
4.407014028056112642e-01,1.006857112902850071e+00,-1.149191628570428447e-02
4.446893787575150747e-01,1.007080599405604682e+00,-1.171199738816786941e-02
4.486773547094188852e-01,1.007309736983869275e+00,-1.193414222587132166e-02
4.526653306613226957e-01,1.007544625313471442e+00,-1.215833634088381993e-02
4.566533066132265062e-01,1.007785364944073558e+00,-1.238456446328753922e-02
4.606412825651303167e-01,1.008032057285331629e+00,-1.261281049675073811e-02
4.646292585170341272e-01,1.008284804604111962e+00,-1.284305750457272709e-02
4.686172344689379377e-01,1.008543710015750383e+00,-1.307528769563903390e-02
4.726052104208417481e-01,1.008808877477443522e+00,-1.330948241056216508e-02
4.765931863727455586e-01,1.009080411782879994e+00,-1.354562210814192445e-02
4.805811623246493136e-01,1.009358418550181602e+00,-1.378368635136175899e-02
4.845691382765531241e-01,1.009643004216181916e+00,-1.402365379412223202e-02
4.885571142284569346e-01,1.009934276029615052e+00,-1.426550216799569136e-02
4.925450901803607451e-01,1.010232342039326880e+00,-1.450920826882014930e-02
4.965330661322645556e-01,1.010537311086971091e+00,-1.475474794382780619e-02
5.005210420841683661e-01,1.010849292795881649e+00,-1.500209607863444740e-02
5.045090180360721765e-01,1.011168397564692567e+00,-1.525122658491535194e-02
5.084969939879759870e-01,1.011494736554852114e+00,-1.550211238764961051e-02
5.124849699398797975e-01,1.011828421682119172e+00,-1.575472541318216277e-02
5.164729458917836080e-01,1.012169565602439425e+00,-1.600903657682983816e-02
5.204609218436874185e-01,1.012518281707009304e+00,-1.626501577164860338e-02
5.244488977955912290e-01,1.012874684106306766e+00,-1.652263185655636693e-02
5.284368737474950395e-01,1.013238887619940964e+00,-1.678185264520358488e-02
5.324248496993988500e-01,1.013611007766085148e+00,-1.704264489506026117e-02
5.364128256513026605e-01,1.013991160748479725e+00,-1.730497429684745014e-02
5.404008016032064710e-01,1.014379463445126639e+00,-1.756880546407760604e-02
5.443887775551102814e-01,1.014776033392797761e+00,-1.783410192301856934e-02
5.483767535070140919e-01,1.015180988778957794e+00,-1.810082610326459521e-02
5.523647294589179024e-01,1.015594448424067764e+00,-1.836893932814650382e-02
5.563527054108217129e-01,1.016016531770872255e+00,-1.863840180598874338e-02
5.603406813627255234e-01,1.016447358869559281e+00,-1.890917262150055428e-02
5.643286573146293339e-01,1.016887050365014256e+00,-1.918120972769558549e-02
5.683166332665331444e-01,1.017335727481388785e+00,-1.945446993812479167e-02
5.723046092184369549e-01,1.017793512006917478e+00,-1.972890891950047215e-02
5.762925851703407654e-01,1.018260526282563250e+00,-2.000448118525082961e-02
5.802805611222445759e-01,1.018736893183351588e+00,-2.028114008872742430e-02
5.842685370741483863e-01,1.019222736104982596e+00,-2.055883781760498019e-02
5.882565130260521968e-01,1.019718178949958531e+00,-2.083752538862593609e-02
5.922444889779560073e-01,1.020223638700582969e+00,-2.111762436881666621e-02
5.962324649298598178e-01,1.020738672282754500e+00,-2.139815119347251993e-02
6.002204408817636283e-01,1.021263681070019524e+00,-2.167951394088824674e-02
6.042084168336674388e-01,1.021798790849513194e+00,-2.196165889455831827e-02
6.081963927855711383e-01,1.022344127835090655e+00,-2.224453114811194426e-02
6.121843687374749488e-01,1.022899818651094916e+00,-2.252807460339823278e-02
6.161723446893787592e-01,1.023465990316047014e+00,-2.281223196921373236e-02
6.201603206412825697e-01,1.024042770226303301e+00,-2.309694476067685256e-02
6.241482965931863802e-01,1.024630286139630586e+00,-2.338215329927516642e-02
6.281362725450901907e-01,1.025228666158818136e+00,-2.366779671360728227e-02
6.321242484969940012e-01,1.025838038715168432e+00,-2.395381294081672802e-02
6.361122244488978117e-01,1.026458532552173342e+00,-2.424013872876582681e-02
6.401002004008016222e-01,1.027090276709111460e+00,-2.452670963893481201e-02
6.440881763527054327e-01,1.027733400504752481e+00,-2.481346005008052552e-02
6.480761523046092432e-01,1.028388033521260514e+00,-2.510032316267473557e-02
6.520641282565130536e-01,1.029054305588082086e+00,-2.538723100411259884e-02
6.560521042084168641e-01,1.029732346766125017e+00,-2.567411443473506180e-02
6.600400801603206746e-01,1.030422287332096953e+00,-2.596090315466225568e-02
6.640280561122244851e-01,1.031124257763063490e+00,-2.624752571145106544e-02
6.680160320641282956e-01,1.031838388721332045e+00,-2.653390950859917455e-02
6.720040080160321061e-01,1.032564811039568653e+00,-2.681998081489436400e-02
6.759919839679359166e-01,1.033303655706353075e+00,-2.710566477463510759e-02
6.799799599198397271e-01,1.034055053852038109e+00,-2.739088541871081625e-02
6.839679358717435376e-01,1.034819136735099177e+00,-2.767556567657677644e-02
6.879559118236473481e-01,1.035596035728910458e+00,-2.795962738910466594e-02
6.919438877755511585e-01,1.036385882309075468e+00,-2.824299132233576773e-02
6.959318637274549690e-01,1.037188808041288546e+00,-2.852557718212927335e-02
6.999198396793587795e-01,1.038004944569816512e+00,-2.880730362971496358e-02
7.039078156312625900e-01,1.038834423606619151e+00,-2.908808829814772332e-02
7.078957915831664005e-01,1.039677376921193108e+00,-2.936784780967241146e-02
7.118837675350702110e-01,1.040533936331149656e+00,-2.964649779398646073e-02
7.158717434869740215e-01,1.041404233693592030e+00,-2.992395290740985925e-02
7.198597194388778320e-01,1.042288400897362299e+00,-3.020012685294737667e-02
7.238476953907816425e-01,1.043186569856177970e+00,-3.047493240124466568e-02
7.278356713426854530e-01,1.044098872502755793e+00,-3.074828141242697682e-02
7.318236472945892634e-01,1.045025440783893034e+00,-3.102008485880510327e-02
7.358116232464930739e-01,1.045966406656681169e+00,-3.129025284844733079e-02
7.397995991983968844e-01,1.046921902085816702e+00,-3.155869464959713822e-02
7.437875751503006949e-01,1.047892059042089929e+00,-3.182531871591458283e-02
7.477755511022045054e-01,1.048877009502123592e+00,-3.209003271253384193e-02
7.517635270541083159e-01,1.049876885449405384e+00,-3.235274354290887389e-02
7.557515030060121264e-01,1.050891818876674488e+00,-3.261335737642530319e-02
7.597394789579159369e-01,1.051921941789732307e+00,-3.287177967675286583e-02
7.637274549098197474e-01,1.052967386212719569e+00,-3.312791523091311585e-02
7.677154308617235579e-01,1.054028284194913567e+00,-3.338166817902271655e-02
7.717034068136273683e-01,1.055104767819165179e+00,-3.363294204469709225e-02
7.756913827655311788e-01,1.056196969211921521e+00,-3.388163976605494676e-02
7.796793587174348783e-01,1.057305020555022068e+00,-3.412766372730696024e-02
7.836673346693386888e-01,1.058429054099222499e+00,-3.437091579087455523e-02
7.876553106212424993e-01,1.059569202179586611e+00,-3.461129733000118530e-02
7.916432865731463098e-01,1.060725597232729855e+00,-3.484870926180668599e-02
7.956312625250501203e-01,1.061898371816054620e+00,-3.508305208074013332e-02
7.996192384769539307e-01,1.063087658628947718e+00,-3.531422589237154935e-02
8.036072144288577412e-01,1.064293590536083522e+00,-3.554213044747978750e-02
8.075951903807615517e-01,1.065516300592822319e+00,-3.576666517636781922e-02
8.115831663326653622e-01,1.066755922072818441e+00,-3.598772922335605196e-02
8.155711422845691727e-01,1.068012588497822657e+00,-3.620522148138039659e-02
8.195591182364729832e-01,1.069286433669823788e+00,-3.641904062664094721e-02
8.235470941883767937e-01,1.070577591705494713e+00,-3.662908515322348124e-02
8.275350701402806042e-01,1.071886197073082636e+00,-3.683525340763260658e-02
8.315230460921844147e-01,1.073212384631713867e+00,-3.703744362315243566e-02
8.355110220440882252e-01,1.074556289673240350e+00,-3.723555395396888068e-02
8.394989979959920356e-01,1.075918047966620161e+00,-3.742948250896686174e-02
8.434869739478958461e-01,1.077297795804938341e+00,-3.761912738512614152e-02
8.474749498997996566e-01,1.078695670055057620e+00,-3.780438670042697569e-02
8.514629258517034671e-01,1.080111808210016067e+00,-3.798515862618268707e-02
8.554509018036072776e-01,1.081546348444162753e+00,-3.816134141870518998e-02
8.594388777555110881e-01,1.082999429671113845e+00,-3.833283345021193389e-02
8.634268537074148986e-01,1.084471191604576612e+00,-3.849953323888136159e-02
8.674148296593187091e-01,1.085961774822071124e+00,-3.866133947795268033e-02
8.714028056112225196e-01,1.087471320831610688e+00,-3.881815106377186492e-02
8.753907815631263301e-01,1.088999972141413197e+00,-3.896986712268260544e-02
8.793787575150301405e-01,1.090547872332619628e+00,-3.911638703664199745e-02
8.833667334669339510e-01,1.092115166135160020e+00,-3.925761046746455152e-02
8.873547094188377615e-01,1.093701999506756506e+00,-3.939343737957152342e-02
8.913426853707415720e-01,1.095308519715119777e+00,-3.952376806112483515e-02
8.953306613226453825e-01,1.096934875423418276e+00,-3.964850314343150439e-02
8.993186372745491930e-01,1.098581216779035197e+00,-3.976754361848355845e-02
9.033066132264530035e-01,1.100247695505702561e+00,-3.988079085450841471e-02
9.072945891783568140e-01,1.101934464999046570e+00,-3.998814660939237209e-02
9.112825651302606245e-01,1.103641680425602845e+00,-4.008951304183453607e-02
9.152705410821644350e-01,1.105369498825376606e+00,-4.018479272008711883e-02
9.192585170340682454e-01,1.107118079217997986e+00,-4.027388862813020137e-02
9.232464929859720559e-01,1.108887582712548614e+00,-4.035670416911930902e-02
9.272344689378758664e-01,1.110678172621120341e+00,-4.043314316594152913e-02
9.312224448897796769e-01,1.112490014576202446e+00,-4.050310985870766989e-02
9.352104208416834874e-01,1.114323276651951078e+00,-4.056650889899230533e-02
9.391983967935872979e-01,1.116178129489452164e+00,-4.062324534063572329e-02
9.431863727454911084e-01,1.118054746426052848e+00,-4.067322462689790946e-02
9.471743486973948079e-01,1.119953303628868468e+00,-4.071635257375556816e-02
9.511623246492986183e-01,1.121873980232574564e+00,-4.075253534910813769e-02
9.551503006012024288e-01,1.123816958481583139e+00,-4.078167944765356823e-02
9.591382765531062393e-01,1.125782423876753091e+00,-4.080369166117411156e-02
9.631262525050100498e-01,1.127770565326730701e+00,-4.081847904395173587e-02
9.671142284569138603e-01,1.129781575304103614e+00,-4.082594887302088554e-02
9.711022044088176708e-01,1.131815650006483098e+00,-4.082600860293379014e-02
9.750901803607214813e-01,1.133872989522703545e+00,-4.081856581469470169e-02
9.790781563126252918e-01,1.135953798004311954e+00,-4.080352815849321024e-02
9.830661322645291023e-01,1.138058283842528606e+00,-4.078080328982842256e-02
9.870541082164329127e-01,1.140186659850891848e+00,-4.075029879858778348e-02
9.910420841683367232e-01,1.142339143453799721e+00,-4.071192213060263049e-02
9.950300601202405337e-01,1.144515956881182017e+00,-4.066558050115839928e-02
9.990180360721443442e-01,1.146717327369563000e+00,-4.061118079989381457e-02
1.003006012024048044e+00,1.148943487369756378e+00,-4.054862948645955589e-02
1.006993987975951965e+00,1.151194674761498948e+00,-4.047783247625774683e-02
1.010981963927855887e+00,1.153471133075304911e+00,-4.039869501550533148e-02
1.014969939879759586e+00,1.155773111721869473e+00,-4.031112154479654652e-02
1.018957915831663508e+00,1.158100866229338610e+00,-4.021501555024491886e-02
1.022945891783567207e+00,1.160454658488807578e+00,-4.011027940120041185e-02
1.026933867735471129e+00,1.162834757008400999e+00,-3.999681417341668238e-02
1.030921843687374828e+00,1.165241437176314454e+00,-3.987451945643184781e-02
1.034909819639278528e+00,1.167674981533204370e+00,-3.974329314378559352e-02
1.038897795591182449e+00,1.170135680054311678e+00,-3.960303120453848025e-02
1.042885771543086149e+00,1.172623830441723580e+00,-3.945362743439070202e-02
1.046873747494990070e+00,1.175139738427165348e+00,-3.929497318449924614e-02
1.050861723446893770e+00,1.177683718085688280e+00,-3.912695706586809263e-02
1.054849699398797691e+00,1.180256092160623327e+00,-3.894946462694002381e-02
1.058837675350701391e+00,1.182857192400125435e+00,-3.876237800173605585e-02
1.062825651302605312e+00,1.185487359905551763e+00,-3.856557552555827523e-02
1.066813627254509012e+00,1.188146945491902251e+00,-3.835893131492706248e-02
1.070801603206412933e+00,1.190836310060384262e+00,-3.814231480799289142e-02
1.074789579158316633e+00,1.193555824983060676e+00,-3.791559026120980280e-02
1.078777555110220554e+00,1.196305872499363598e+00,-3.767861619752852637e-02
1.082765531062124253e+00,1.199086846123997629e+00,-3.743124480076267385e-02
1.086753507014028175e+00,1.201899151065449534e+00,-3.717332125011081623e-02
1.090741482965931874e+00,1.204743204653950794e+00,-3.690468298804575054e-02
1.094729458917835796e+00,1.207619436777205957e+00,-3.662515891392374018e-02
1.098717434869739495e+00,1.210528290321573497e+00,-3.633456849468272992e-02
1.102705410821643417e+00,1.213470221615534861e+00,-3.603272078290072761e-02
1.106693386773547116e+00,1.216445700871302105e+00,-3.571941333127022500e-02
1.110681362725451038e+00,1.219455212619039441e+00,-3.539443099115593960e-02
1.114669338677354737e+00,1.222499256126558631e+00,-3.505754458140930563e-02
1.118657314629258659e+00,1.225578345795229174e+00,-3.470850941194614236e-02
1.122645290581162358e+00,1.228693011520241019e+00,-3.434706364482211643e-02
1.126633266533066280e+00,1.231843799000001516e+00,-3.397292647363662349e-02
1.130621242484969979e+00,1.235031269975358947e+00,-3.358579610017684014e-02
1.134609218436873901e+00,1.238256002374060749e+00,-3.318534748529336498e-02
1.138597194388777600e+00,1.241518590329472538e+00,-3.277122984930863625e-02
1.142585170340681522e+00,1.244819644034377504e+00,-3.234306389589618191e-02
1.146573146292585221e+00,1.248159789380769435e+00,-3.190043873281445813e-02
1.150561122244489143e+00,1.251539667324131466e+00,-3.144290846345580703e-02
1.154549098196392842e+00,1.254959932895707730e+00,-3.096998842574182412e-02
1.158537074148296764e+00,1.258421253768021053e+00,-3.048115106029812213e-02
1.162525050100200463e+00,1.261924308257378335e+00,-2.997582139965356690e-02
1.166513026052104385e+00,1.265469782622005379e+00,-2.945337218617832820e-02
1.170501002004008084e+00,1.269058367486444849e+00,-2.891311865126403730e-02
1.174488977955912006e+00,1.272690753193179702e+00,-2.835431302509406129e-02
1.178476953907815705e+00,1.276367623853746247e+00,-2.777613889905513125e-02
1.182464929859719627e+00,1.280089649849338151e+00,-2.717770563581828683e-02
1.186452905811623326e+00,1.283857478522722584e+00,-2.655804311892046715e-02
1.190440881763527248e+00,1.287671722822052445e+00,-2.591609725606029355e-02
1.194428857715430947e+00,1.291532947719221669e+00,-2.525072679510205129e-02
1.198416833667334869e+00,1.295441654350641070e+00,-2.456070216742936574e-02
1.202404809619238568e+00,1.299398262035802443e+00,-2.384470721600454382e-02
1.206392785571142268e+00,1.303403088630079365e+00,-2.310134475720003466e-02
1.210380761523046189e+00,1.307456330056347094e+00,-2.232914691553800068e-02
1.214368737474949889e+00,1.311558040302532202e+00,-2.152659100455118005e-02
1.218356713426853810e+00,1.315708113604274754e+00,-2.069212136019545414e-02
1.222344689378757510e+00,1.319906270859791730e+00,-1.982417694704498301e-02
1.226332665330661431e+00,1.324152052432585824e+00,-1.892122377566276756e-02
1.230320641282565131e+00,1.328444819267047050e+00,-1.798179027659781160e-02
1.234308617234469052e+00,1.332783763581014913e+00,-1.700450293448842881e-02
1.238296593186372752e+00,1.337168107272722617e+00,-1.598821135896442286e-02
1.242284569138276673e+00,1.341596241087290364e+00,-1.493155255312306542e-02
1.246272545090180373e+00,1.346067539203454677e+00,-1.383389254673194659e-02
1.250260521042084294e+00,1.350580617299280473e+00,-1.269440968918639917e-02
1.254248496993987994e+00,1.355134258763578403e+00,-1.151255367416939915e-02
1.258236472945891915e+00,1.359727269235541325e+00,-1.028794191070245105e-02
1.262224448897795614e+00,1.364358502890250291e+00,-9.020341980361704440e-03
1.266212424849699536e+00,1.369026881789734862e+00,-7.709650611790961824e-03
1.270200400801603235e+00,1.373731408476994931e+00,-6.355871521747115914e-03
1.274188376753507157e+00,1.378471172683886747e+00,-4.959093945290779168e-03
1.278176352705410856e+00,1.383245353345240014e+00,-3.519473041864320997e-03
1.282164328657314778e+00,1.388053217155581942e+00,-2.037212798484640437e-03
1.286152304609218477e+00,1.392894114777896819e+00,-5.125516239350817477e-04
