# q,<w**2.0>/wp(0)**2.0
3.439999999999999947e+00,2.120141843033915396e+00
3.449999999999999734e+00,2.147098462485764969e+00
3.459999999999999964e+00,2.174287577614184563e+00
3.469999999999999751e+00,2.201710298630511264e+00
3.479999999999999982e+00,2.229367831239023712e+00
3.489999999999999769e+00,2.257261301646956930e+00
3.500000000000000000e+00,2.285391933528126529e+00
3.509999999999999787e+00,2.313760869296792144e+00
3.520000000000000018e+00,2.342369350740757916e+00
3.529999999999999805e+00,2.371218559649284963e+00
3.540000000000000036e+00,2.400309709046676065e+00
3.549999999999999822e+00,2.429644020192543330e+00
3.560000000000000053e+00,2.459222722894195190e+00
3.569999999999999840e+00,2.489047080082900099e+00
3.580000000000000071e+00,2.519118289107272979e+00
3.589999999999999858e+00,2.549437628834409608e+00
3.599999999999999645e+00,2.580006388124417516e+00
3.609999999999999876e+00,2.610825787026744393e+00
3.619999999999999662e+00,2.641897156783939327e+00
3.629999999999999893e+00,2.673221759068065140e+00
3.639999999999999680e+00,2.704800889423024213e+00
3.649999999999999911e+00,2.736635824551521434e+00
3.659999999999999698e+00,2.768727930208549459e+00
3.669999999999999929e+00,2.801078499199321392e+00
3.679999999999999716e+00,2.833688859111505476e+00
3.689999999999999947e+00,2.866560374192806293e+00
3.699999999999999734e+00,2.899694330960520094e+00
3.709999999999999964e+00,2.933092108809019827e+00
3.719999999999999751e+00,2.966755096533671310e+00
3.729999999999999982e+00,3.000684601789070260e+00
3.739999999999999769e+00,3.034882058589283726e+00
3.750000000000000000e+00,3.069348788713421872e+00
3.759999999999999787e+00,3.104086242780680127e+00
3.770000000000000018e+00,3.139095787235524515e+00
3.779999999999999805e+00,3.174378827259284996e+00
3.790000000000000036e+00,3.209936774668431969e+00
3.799999999999999822e+00,3.245771048734917841e+00
3.810000000000000053e+00,3.281883076413754541e+00
3.819999999999999840e+00,3.318274291642637763e+00
3.830000000000000071e+00,3.354946135854456113e+00
3.839999999999999858e+00,3.391900057497690746e+00
3.849999999999999645e+00,3.429137546108386392e+00
3.859999999999999876e+00,3.466659996486604278e+00
3.869999999999999662e+00,3.504468947241367704e+00
3.879999999999999893e+00,3.542565805246020716e+00
3.889999999999999680e+00,3.580952124494298339e+00
3.899999999999999911e+00,3.619629324331408604e+00
3.909999999999999698e+00,3.658598973801916010e+00
3.919999999999999929e+00,3.697862541223752242e+00
3.929999999999999716e+00,3.737421537114582026e+00
3.939999999999999947e+00,3.777277479159187656e+00
3.949999999999999734e+00,3.817431891106049857e+00
3.959999999999999964e+00,3.857886303266363281e+00
3.969999999999999751e+00,3.898642252735554870e+00
3.979999999999999982e+00,3.939701282999220400e+00
3.989999999999999769e+00,3.981064983321117356e+00
4.000000000000000000e+00,4.022734830811791618e+00
