# q,S(q)
8.100000000000000533e-01,4.371047452175050307e-03
8.200000000000000622e-01,4.412489881277420305e-03
8.300000000000000711e-01,4.454192395141349375e-03
8.400000000000000799e-01,4.496159154984529123e-03
8.499999999999999778e-01,4.538395021071223515e-03
8.599999999999999867e-01,4.580905565832496876e-03
8.699999999999999956e-01,4.623697091937187427e-03
8.800000000000000044e-01,4.666776655555184006e-03
8.900000000000000133e-01,4.710152095139872111e-03
9.000000000000000222e-01,4.753832066151906371e-03
9.100000000000000311e-01,4.797826082254817368e-03
9.200000000000000400e-01,4.842144563637813121e-03
9.300000000000000488e-01,4.886798893268063174e-03
9.400000000000000577e-01,4.931801482048767636e-03
9.500000000000000666e-01,4.977165844068905456e-03
9.600000000000000755e-01,5.022906683384883997e-03
9.699999999999999734e-01,5.069039994086772978e-03
9.799999999999999822e-01,5.115583175788862569e-03
9.899999999999999911e-01,5.162555167168912489e-03
1.000000000000000000e+00,5.209976600793217102e-03
1.010000000000000009e+00,5.257869983246960498e-03
1.020000000000000018e+00,5.306259905599825834e-03
1.030000000000000027e+00,5.355173290556261741e-03
1.040000000000000036e+00,5.404639684384785099e-03
1.050000000000000044e+00,5.454691604059484084e-03
1.060000000000000053e+00,5.505364953228454941e-03
1.070000000000000062e+00,5.556699525023239307e-03
1.080000000000000071e+00,5.608739615918777524e-03
1.090000000000000080e+00,5.661534783758607678e-03
1.100000000000000089e+00,5.715140796160905930e-03
1.110000000000000098e+00,5.769620835312487192e-03
1.120000000000000107e+00,5.825047082408258033e-03
1.130000000000000115e+00,5.881502670117905868e-03
1.140000000000000124e+00,5.939084628423174465e-03
1.150000000000000133e+00,5.997907677565399859e-03
1.160000000000000142e+00,6.058109921972487828e-03
1.169999999999999929e+00,6.119861210232287185e-03
1.179999999999999938e+00,6.183378606920777315e-03
1.189999999999999947e+00,6.248950385458234419e-03
1.199999999999999956e+00,6.316992479224045436e-03
1.209999999999999964e+00,6.388211266437166143e-03
1.219999999999999973e+00,6.557214161863865638e-03
1.229999999999999982e+00,7.179833804654464635e-03
1.239999999999999991e+00,8.294152170296107893e-03
1.250000000000000000e+00,9.902751509796092061e-03
1.260000000000000009e+00,1.200704818115479536e-02
1.270000000000000018e+00,1.460744551594288752e-02
1.280000000000000027e+00,1.770341784771969906e-02
1.290000000000000036e+00,2.129374939029215347e-02
1.300000000000000044e+00,2.537643510467492425e-02
1.310000000000000053e+00,2.994887334089538569e-02
1.320000000000000062e+00,3.500813950309852873e-02
1.330000000000000071e+00,4.054952083400857610e-02
1.340000000000000080e+00,4.656961068292479744e-02
1.350000000000000089e+00,5.306330443776291483e-02
1.360000000000000098e+00,6.002531248363764116e-02
1.370000000000000107e+00,6.744989613635182790e-02
1.380000000000000115e+00,7.533089874962815846e-02
1.390000000000000124e+00,8.366174568430966019e-02
1.400000000000000133e+00,9.243547822507755529e-02
1.410000000000000142e+00,1.016447484571053883e-01
1.419999999999999929e+00,1.112818500253967141e-01
1.429999999999999938e+00,1.213387225064431751e-01
1.439999999999999947e+00,1.318069579577932360e-01
1.449999999999999956e+00,1.426778132222879247e-01
1.459999999999999964e+00,1.539422178306134592e-01
1.469999999999999973e+00,1.655907803876502660e-01
1.479999999999999982e+00,1.776137912148003928e-01
1.489999999999999991e+00,1.900012334574536499e-01
1.500000000000000000e+00,2.027427801643672534e-01
1.510000000000000009e+00,2.158278015689542029e-01
1.520000000000000018e+00,2.292453633901454513e-01
1.530000000000000027e+00,2.429842346240833617e-01
1.540000000000000036e+00,2.570328817302735547e-01
1.550000000000000044e+00,2.713794735672423464e-01
1.560000000000000053e+00,2.860118775622096932e-01
1.570000000000000062e+00,3.009176600988440198e-01
1.580000000000000071e+00,3.160840861145964853e-01
1.590000000000000080e+00,3.314981143532690910e-01
1.600000000000000089e+00,3.471463962153981120e-01
1.610000000000000098e+00,3.630152719458603072e-01
1.620000000000000107e+00,3.790907648621372195e-01
1.630000000000000115e+00,3.953585826878119325e-01
1.640000000000000124e+00,4.118041055912423087e-01
1.650000000000000133e+00,4.284123859244176047e-01
1.660000000000000142e+00,4.451681296143105704e-01
1.670000000000000151e+00,4.620557200683947929e-01
1.679999999999999938e+00,4.790591740624850492e-01
1.689999999999999947e+00,4.961621604581366030e-01
1.699999999999999956e+00,5.133479761768279248e-01
1.709999999999999964e+00,5.305995511409702381e-01
1.719999999999999973e+00,5.478994260238355674e-01
1.729999999999999982e+00,5.652297573821224441e-01
1.739999999999999991e+00,5.825722932423511580e-01
1.750000000000000000e+00,5.999083588803362233e-01
1.760000000000000009e+00,6.172188769382298545e-01
1.770000000000000018e+00,6.344843144995344630e-01
1.780000000000000027e+00,6.516846971835059676e-01
1.790000000000000036e+00,6.687995797092898265e-01
1.800000000000000044e+00,6.858080494221027168e-01
1.810000000000000053e+00,7.026886912847942757e-01
1.820000000000000062e+00,7.194195858933200016e-01
1.830000000000000071e+00,7.359782923338171745e-01
1.840000000000000080e+00,7.523418221350379742e-01
1.850000000000000089e+00,7.684866266897056875e-01
1.860000000000000098e+00,7.843885802062101620e-01
1.870000000000000107e+00,8.000229434463707046e-01
1.880000000000000115e+00,8.153643718102727700e-01
1.890000000000000124e+00,8.303868518567806278e-01
1.900000000000000133e+00,8.450637188727547766e-01
1.910000000000000142e+00,8.593675958632034373e-01
1.920000000000000151e+00,8.732703798105142523e-01
1.929999999999999938e+00,8.867432123472103189e-01
1.939999999999999947e+00,8.997564395752686295e-01
1.949999999999999956e+00,9.122795865077718558e-01
1.959999999999999964e+00,9.242813056803942384e-01
1.969999999999999973e+00,9.357293461866661444e-01
1.979999999999999982e+00,9.465904976993210207e-01
1.989999999999999991e+00,9.568305471633279380e-01
2.000000000000000000e+00,9.664142149512251478e-01
2.009999999999999787e+00,9.753050953396115164e-01
2.020000000000000018e+00,9.834655777236294139e-01
2.029999999999999805e+00,9.908567654937268099e-01
2.040000000000000036e+00,9.974383685742326255e-01
2.049999999999999822e+00,1.003168587607019546e+00
2.059999999999999609e+00,1.008003955474113145e+00
2.069999999999999840e+00,1.011899136237970787e+00
2.079999999999999627e+00,1.014806636994924904e+00
2.089999999999999858e+00,1.016676360187421801e+00
2.099999999999999645e+00,1.017454665408904058e+00
2.109999999999999876e+00,1.017428377644957971e+00
2.119999999999999662e+00,1.017368127428749602e+00
2.129999999999999893e+00,1.017306957430579750e+00
2.139999999999999680e+00,1.017245115630275309e+00
2.149999999999999911e+00,1.017182848110845361e+00
2.159999999999999698e+00,1.017120323025630713e+00
2.169999999999999929e+00,1.017057657027054862e+00
2.179999999999999716e+00,1.016994941756027782e+00
2.189999999999999947e+00,1.016932245191447981e+00
2.199999999999999734e+00,1.016869621556919512e+00
2.209999999999999964e+00,1.016807115614024815e+00
2.219999999999999751e+00,1.016744787571786990e+00
2.229999999999999982e+00,1.016682585436168296e+00
2.239999999999999769e+00,1.016620613085052138e+00
2.250000000000000000e+00,1.016558864468551038e+00
2.259999999999999787e+00,1.016497355403607861e+00
2.270000000000000018e+00,1.016436097568141905e+00
2.279999999999999805e+00,1.016375101774266820e+00
2.290000000000000036e+00,1.016314378667572349e+00
2.299999999999999822e+00,1.016253932656334458e+00
2.310000000000000053e+00,1.016193780097386368e+00
2.319999999999999840e+00,1.016133915126467890e+00
2.329999999999999627e+00,1.016074322950490272e+00
2.339999999999999858e+00,1.016015040929911351e+00
2.349999999999999645e+00,1.015956057495987830e+00
2.359999999999999876e+00,1.015897370866440719e+00
2.369999999999999662e+00,1.015838984293696567e+00
2.379999999999999893e+00,1.015780899642639845e+00
2.389999999999999680e+00,1.015723115020293221e+00
2.399999999999999911e+00,1.015665629275860793e+00
2.409999999999999698e+00,1.015608443139131900e+00
2.419999999999999929e+00,1.015551554618510322e+00
2.429999999999999716e+00,1.015494962158426384e+00
2.439999999999999947e+00,1.015438665776766669e+00
2.449999999999999734e+00,1.015382661243159124e+00
2.459999999999999964e+00,1.015326950315257992e+00
2.469999999999999751e+00,1.015271536809744024e+00
2.479999999999999982e+00,1.015216391379670791e+00
2.489999999999999769e+00,1.015161542596713540e+00
2.500000000000000000e+00,1.015106974104418969e+00
2.509999999999999787e+00,1.015052685657146014e+00
2.520000000000000018e+00,1.014998675875727896e+00
2.529999999999999805e+00,1.014944945967376055e+00
2.540000000000000036e+00,1.014891492368937387e+00
2.549999999999999822e+00,1.014838281461554859e+00
2.560000000000000053e+00,1.014785364184461081e+00
2.569999999999999840e+00,1.014732705211225827e+00
2.579999999999999627e+00,1.014680312931593997e+00
2.589999999999999858e+00,1.014628170273605301e+00
2.599999999999999645e+00,1.014576287625897910e+00
2.609999999999999876e+00,1.014524659854858291e+00
2.619999999999999662e+00,1.014473282700072421e+00
2.629999999999999893e+00,1.014422164680281124e+00
2.639999999999999680e+00,1.014371278306681168e+00
2.649999999999999911e+00,1.014320631900399672e+00
2.659999999999999698e+00,1.014270239956890141e+00
2.669999999999999929e+00,1.014220070252003669e+00
2.679999999999999716e+00,1.014170143807824109e+00
2.689999999999999947e+00,1.014120449681549241e+00
2.699999999999999734e+00,1.014070983699991046e+00
2.709999999999999964e+00,1.014021748927331101e+00
2.719999999999999751e+00,1.013972731972347940e+00
2.729999999999999982e+00,1.013923945215229105e+00
2.739999999999999769e+00,1.013875374979065880e+00
2.750000000000000000e+00,1.013827015389267228e+00
2.759999999999999787e+00,1.013778865897982939e+00
2.770000000000000018e+00,1.013730935863753180e+00
2.779999999999999805e+00,1.013683213256376892e+00
2.790000000000000036e+00,1.013635805975522608e+00
2.799999999999999822e+00,1.013588388769587345e+00
2.810000000000000053e+00,1.013541281952847983e+00
2.819999999999999840e+00,1.013494369037138965e+00
2.829999999999999627e+00,1.013447659517532573e+00
2.839999999999999858e+00,1.013401139606526336e+00
2.849999999999999645e+00,1.013354813900301687e+00
2.859999999999999876e+00,1.013309216265015245e+00
2.869999999999999662e+00,1.013263272622849431e+00
2.879999999999999893e+00,1.013217509406757255e+00
2.889999999999999680e+00,1.013171389598636285e+00
2.899999999999999911e+00,1.013125992812063281e+00
