# q,S(q)
1.540000000000000036e+00,8.123727615924084544e-01
1.550000000000000044e+00,8.179520032611018454e-01
1.560000000000000053e+00,8.234571600070134112e-01
1.570000000000000062e+00,8.288868911380847804e-01
1.580000000000000071e+00,8.342398753060884520e-01
1.590000000000000080e+00,8.395148112311171529e-01
1.600000000000000089e+00,8.447104180431406206e-01
1.610000000000000098e+00,8.498254359767133392e-01
1.620000000000000107e+00,8.548586267084291590e-01
1.630000000000000115e+00,8.598087739670047247e-01
1.640000000000000124e+00,8.646746753292832155e-01
1.650000000000000133e+00,8.694551770134602009e-01
1.660000000000000142e+00,8.741491228429286720e-01
1.670000000000000151e+00,8.787553889651971151e-01
1.679999999999999938e+00,8.832728756393791736e-01
1.689999999999999947e+00,8.877005076168682507e-01
1.699999999999999956e+00,8.920372256283332080e-01
1.709999999999999964e+00,8.962820220558850304e-01
1.719999999999999973e+00,9.004338882497301411e-01
1.729999999999999982e+00,9.044918500880692047e-01
1.739999999999999991e+00,9.084549503484955491e-01
1.750000000000000000e+00,9.123222850699381770e-01
1.760000000000000009e+00,9.160929496267596894e-01
1.770000000000000018e+00,9.197660748956990595e-01
1.780000000000000027e+00,9.233408093268716810e-01
1.790000000000000036e+00,9.268163555419188793e-01
1.800000000000000044e+00,9.301919156687810109e-01
1.810000000000000053e+00,9.334667185832417058e-01
1.820000000000000062e+00,9.366400479330749818e-01
1.830000000000000071e+00,9.397111865826563992e-01
1.840000000000000080e+00,9.426794441943042724e-01
1.850000000000000089e+00,9.455441854085029352e-01
1.860000000000000098e+00,9.483047736159662122e-01
1.870000000000000107e+00,9.509605988070959359e-01
1.880000000000000115e+00,9.535111058439201814e-01
1.890000000000000124e+00,9.559557376430481979e-01
1.900000000000000133e+00,9.582939632323285162e-01
1.910000000000000142e+00,9.605253060600914550e-01
1.920000000000000151e+00,9.626492770695400658e-01
1.929999999999999938e+00,9.646654507029871484e-01
1.939999999999999947e+00,9.665733974762475977e-01
1.949999999999999956e+00,9.683727121052864151e-01
1.959999999999999964e+00,9.700630416185171967e-01
1.969999999999999973e+00,9.716440170396598575e-01
1.979999999999999982e+00,9.731153287551966846e-01
1.989999999999999991e+00,9.744766463232348297e-01
2.000000000000000000e+00,9.757276882595934397e-01
2.009999999999999787e+00,9.769032201484784128e-01
2.020000000000000018e+00,9.780391347786449030e-01
2.029999999999999805e+00,9.791367725782226250e-01
2.040000000000000036e+00,9.801973727281275695e-01
2.049999999999999822e+00,9.812221516365100538e-01
2.059999999999999609e+00,9.822122795620357172e-01
2.069999999999999840e+00,9.831688550441711749e-01
2.079999999999999627e+00,9.840929761191502534e-01
2.089999999999999858e+00,9.849856645304185809e-01
2.099999999999999645e+00,9.858479458431436138e-01
2.109999999999999876e+00,9.866807728826850754e-01
2.119999999999999662e+00,9.874850957140347552e-01
2.129999999999999893e+00,9.882618238326382754e-01
2.139999999999999680e+00,9.890118470361179970e-01
2.149999999999999911e+00,9.897359971623584940e-01
2.159999999999999698e+00,9.904351082010182106e-01
2.169999999999999929e+00,9.911099877415319170e-01
2.179999999999999716e+00,9.917613884278140279e-01
2.189999999999999947e+00,9.923900677909706092e-01
2.199999999999999734e+00,9.929967498454886909e-01
2.209999999999999964e+00,9.935821356194789455e-01
2.219999999999999751e+00,9.941469040292634229e-01
2.229999999999999982e+00,9.946917223855302748e-01
2.239999999999999769e+00,9.952172076445776616e-01
2.250000000000000000e+00,9.957239863292273174e-01
2.259999999999999787e+00,9.962126556933992294e-01
2.270000000000000018e+00,9.966837942053590194e-01
2.279999999999999805e+00,9.971379621599640863e-01
2.290000000000000036e+00,9.975757022617850467e-01
2.299999999999999822e+00,9.979975402016572072e-01
2.310000000000000053e+00,9.984039851735393434e-01
2.319999999999999840e+00,9.987955304307615245e-01
2.329999999999999627e+00,9.991726537802173569e-01
2.339999999999999858e+00,9.995358180518739699e-01
2.349999999999999645e+00,9.998854716321642355e-01
2.359999999999999876e+00,1.000222038922097489e+00
2.369999999999999662e+00,1.000545960595094819e+00
2.379999999999999893e+00,1.000857634325651890e+00
2.389999999999999680e+00,1.001157455035063037e+00
2.399999999999999911e+00,1.001445805304727044e+00
2.409999999999999698e+00,1.001723055790565642e+00
2.419999999999999929e+00,1.001989555623032047e+00
2.429999999999999716e+00,1.002245672632424034e+00
2.439999999999999947e+00,1.002491733903495996e+00
2.449999999999999734e+00,1.002728066017236630e+00
2.459999999999999964e+00,1.002954975421350703e+00
2.469999999999999751e+00,1.003172788589288489e+00
2.479999999999999982e+00,1.003381792564237429e+00
2.489999999999999769e+00,1.003582265174373989e+00
2.500000000000000000e+00,1.003774505204440226e+00
2.509999999999999787e+00,1.003958772825130685e+00
2.520000000000000018e+00,1.004135319861277686e+00
2.529999999999999805e+00,1.004304419888185196e+00
2.540000000000000036e+00,1.004466298719785655e+00
2.549999999999999822e+00,1.004621214442098509e+00
2.560000000000000053e+00,1.004769377831216337e+00
