# q,S(q)
1.340000000000000080e+00,2.632949316492472769e-01
1.350000000000000089e+00,2.677850141474494294e-01
1.360000000000000098e+00,2.723282179914115475e-01
1.370000000000000107e+00,2.769231045698846705e-01
1.380000000000000115e+00,2.815704638779057967e-01
1.390000000000000124e+00,2.862706940390077892e-01
1.400000000000000133e+00,2.910239708528478686e-01
1.410000000000000142e+00,2.958308908568628159e-01
1.419999999999999929e+00,3.006919890242096827e-01
1.429999999999999938e+00,3.056078966803836838e-01
1.439999999999999947e+00,3.105784262445803190e-01
1.449999999999999956e+00,3.156141045913439802e-01
1.459999999999999964e+00,3.206864361797922003e-01
1.469999999999999973e+00,3.258249983640222336e-01
1.479999999999999982e+00,3.310227406614341117e-01
1.489999999999999991e+00,3.362728437708044082e-01
1.500000000000000000e+00,3.415832890943393263e-01
1.510000000000000009e+00,3.469509904783992793e-01
1.520000000000000018e+00,3.523778279630264132e-01
1.530000000000000027e+00,3.578638095908571182e-01
1.540000000000000036e+00,3.634095243173806056e-01
1.550000000000000044e+00,3.690151981910231860e-01
1.560000000000000053e+00,3.746840512352913044e-01
1.570000000000000062e+00,3.804078835371248468e-01
1.580000000000000071e+00,3.861965277848119493e-01
1.590000000000000080e+00,3.920467125853080437e-01
1.600000000000000089e+00,3.979591954755812844e-01
1.610000000000000098e+00,4.039349168830974057e-01
1.620000000000000107e+00,4.099738206226050674e-01
1.630000000000000115e+00,4.160767748002618949e-01
1.640000000000000124e+00,4.222441882371369970e-01
1.650000000000000133e+00,4.284767070279606460e-01
1.660000000000000142e+00,4.347748248214812206e-01
1.670000000000000151e+00,4.411390547780851823e-01
1.679999999999999938e+00,4.475701336096084004e-01
1.689999999999999947e+00,4.540689228187577142e-01
1.699999999999999956e+00,4.606360024375852902e-01
1.709999999999999964e+00,4.672725683130195540e-01
1.719999999999999973e+00,4.739837489562795936e-01
1.729999999999999982e+00,4.807566646857531212e-01
1.739999999999999991e+00,4.876056167149711018e-01
1.750000000000000000e+00,4.945285506697443267e-01
1.760000000000000009e+00,5.015261277271301221e-01
1.770000000000000018e+00,5.085991924233267403e-01
1.780000000000000027e+00,5.157507810634568424e-01
1.790000000000000036e+00,5.229824737972673665e-01
1.800000000000000044e+00,5.302960903460652853e-01
1.810000000000000053e+00,5.376947881711485744e-01
1.820000000000000062e+00,5.451818512902345537e-01
1.830000000000000071e+00,5.527608070300858989e-01
1.840000000000000080e+00,5.604365682169507590e-01
1.850000000000000089e+00,5.682141438343342177e-01
1.860000000000000098e+00,5.761010363735755702e-01
1.870000000000000107e+00,5.841044797140452216e-01
1.880000000000000115e+00,5.922358996907478579e-01
1.890000000000000124e+00,6.005071956596470528e-01
1.900000000000000133e+00,6.089351685715609364e-01
1.910000000000000142e+00,6.175418115704611743e-01
1.920000000000000151e+00,6.263522210474948837e-01
1.929999999999999938e+00,6.354059542801455684e-01
1.939999999999999947e+00,6.447528873695960172e-01
1.949999999999999956e+00,6.544573252783220108e-01
1.959999999999999964e+00,6.646136967572647825e-01
1.969999999999999973e+00,6.753302357671437939e-01
1.979999999999999982e+00,6.866717603175445106e-01
1.989999999999999991e+00,6.982356921151071649e-01
2.000000000000000000e+00,7.065996919677554056e-01
2.009999999999999787e+00,7.134998852090047583e-01
2.020000000000000018e+00,7.229153351786935522e-01
2.029999999999999805e+00,7.337785962878845547e-01
2.040000000000000036e+00,7.468474823346834546e-01
2.049999999999999822e+00,7.663177732970060108e-01
2.059999999999999609e+00,7.769527528223922896e-01
2.069999999999999840e+00,7.704267244125359015e-01
2.079999999999999627e+00,7.717905395391059242e-01
2.089999999999999858e+00,7.753915950780237987e-01
2.099999999999999645e+00,7.800917507434849130e-01
2.109999999999999876e+00,7.854874149865357369e-01
2.119999999999999662e+00,7.913838726280079117e-01
2.129999999999999893e+00,7.976882423073829997e-01
2.139999999999999680e+00,8.043675257624972597e-01
2.149999999999999911e+00,8.114369365017921609e-01
2.159999999999999698e+00,8.189473357737374615e-01
2.169999999999999929e+00,8.270512595617827145e-01
2.179999999999999716e+00,8.360462122678345986e-01
2.189999999999999947e+00,8.466668323823979270e-01
2.199999999999999734e+00,8.615134434320965706e-01
2.209999999999999964e+00,8.884257839217890584e-01
2.219999999999999751e+00,8.684749688481383512e-01
2.229999999999999982e+00,8.660633375862045735e-01
2.239999999999999769e+00,8.665674343923871481e-01
2.250000000000000000e+00,8.683728522895287627e-01
2.259999999999999787e+00,8.708751187497212332e-01
2.270000000000000018e+00,8.738090428654661235e-01
2.279999999999999805e+00,8.770245501144685596e-01
2.290000000000000036e+00,8.804354723649591152e-01
2.299999999999999822e+00,8.839812198419838563e-01
2.310000000000000053e+00,8.876217137634421217e-01
2.319999999999999840e+00,8.913262095599088219e-01
2.329999999999999627e+00,8.950714245057262985e-01
2.339999999999999858e+00,8.988411787422044830e-01
2.349999999999999645e+00,9.026199796428100441e-01
2.359999999999999876e+00,9.063989106309932042e-01
2.369999999999999662e+00,9.101627621296121129e-01
2.379999999999999893e+00,9.139152429864315641e-01
2.389999999999999680e+00,9.176388092831461174e-01
2.399999999999999911e+00,9.213331576440015880e-01
2.409999999999999698e+00,9.249923570885800750e-01
2.419999999999999929e+00,9.286123214567940654e-01
2.429999999999999716e+00,9.321908901544391224e-01
2.439999999999999947e+00,9.357239986257961384e-01
2.449999999999999734e+00,9.392071349958770465e-01
2.459999999999999964e+00,9.426415387396211987e-01
2.469999999999999751e+00,9.460245878085493665e-01
2.479999999999999982e+00,9.493529459842233731e-01
2.489999999999999769e+00,9.526259125384640702e-01
2.500000000000000000e+00,9.558434463288841831e-01
2.509999999999999787e+00,9.590021926338778702e-01
2.520000000000000018e+00,9.621032648461692594e-01
2.529999999999999805e+00,9.651457830462923937e-01
2.540000000000000036e+00,9.681316712565556371e-01
2.549999999999999822e+00,9.710514934049607749e-01
2.560000000000000053e+00,9.739147345835829084e-01
2.569999999999999840e+00,9.767175309190880839e-01
2.579999999999999627e+00,9.794595211269215840e-01
2.589999999999999858e+00,9.821413507455714065e-01
2.599999999999999645e+00,9.847634047086121223e-01
2.609999999999999876e+00,9.873242412364814369e-01
2.619999999999999662e+00,9.898282260894007978e-01
2.629999999999999893e+00,9.922711404144739511e-01
2.639999999999999680e+00,9.946538473807211567e-01
2.649999999999999911e+00,9.969794181261415478e-01
2.659999999999999698e+00,9.992467077092974659e-01
2.669999999999999929e+00,1.001456580795909934e+00
2.679999999999999716e+00,1.003609732420469358e+00
2.689999999999999947e+00,1.005706067466009879e+00
2.699999999999999734e+00,1.007747872626719277e+00
2.709999999999999964e+00,1.009734530552190979e+00
2.719999999999999751e+00,1.011667293375746235e+00
2.729999999999999982e+00,1.013546145671602172e+00
2.739999999999999769e+00,1.015373135795180737e+00
2.750000000000000000e+00,1.017148971584488137e+00
2.759999999999999787e+00,1.018873189056734851e+00
2.770000000000000018e+00,1.020551873067748083e+00
2.779999999999999805e+00,1.022173691510334104e+00
2.790000000000000036e+00,1.023751163850728174e+00
2.799999999999999822e+00,1.025297023296121379e+00
2.810000000000000053e+00,1.026765637228358896e+00
2.819999999999999840e+00,1.028204791943766683e+00
2.829999999999999627e+00,1.029589986446949768e+00
2.839999999999999858e+00,1.030948157680538380e+00
2.849999999999999645e+00,1.032256546292238841e+00
2.859999999999999876e+00,1.033521508519422483e+00
2.869999999999999662e+00,1.034746672457270478e+00
2.879999999999999893e+00,1.035931863096592798e+00
2.889999999999999680e+00,1.037077943030715099e+00
2.899999999999999911e+00,1.038185776715857545e+00
2.909999999999999698e+00,1.039256463223717564e+00
2.919999999999999929e+00,1.040290765291705721e+00
2.929999999999999716e+00,1.041289985844702448e+00
2.939999999999999947e+00,1.042253649982984642e+00
2.949999999999999734e+00,1.043185093887614601e+00
2.959999999999999964e+00,1.044090531158059276e+00
2.969999999999999751e+00,1.044947851507004088e+00
2.979999999999999982e+00,1.045783996791211257e+00
2.989999999999999769e+00,1.046586686987877934e+00
3.000000000000000000e+00,1.047361458932518419e+00
3.009999999999999787e+00,1.048106791478457200e+00
3.020000000000000018e+00,1.048824797407281961e+00
3.029999999999999805e+00,1.049516232485566469e+00
3.040000000000000036e+00,1.050179774143934708e+00
3.049999999999999822e+00,1.050818209960641791e+00
3.060000000000000053e+00,1.051431786037091420e+00
3.069999999999999840e+00,1.052020747161304337e+00
3.080000000000000071e+00,1.052586759975872033e+00
3.089999999999999858e+00,1.053129811125652404e+00
3.099999999999999645e+00,1.053649824321740036e+00
3.109999999999999876e+00,1.054148774484312767e+00
3.119999999999999662e+00,1.054627458382007887e+00
3.129999999999999893e+00,1.055084906140522083e+00
3.139999999999999680e+00,1.055523093606836493e+00
3.149999999999999911e+00,1.055942429505681179e+00
3.159999999999999698e+00,1.056347499227860309e+00
3.169999999999999929e+00,1.056725854693761235e+00
3.179999999999999716e+00,1.057091599611336141e+00
3.189999999999999947e+00,1.057440389134415515e+00
3.199999999999999734e+00,1.057772534337221737e+00
3.209999999999999964e+00,1.058089420086631760e+00
3.219999999999999751e+00,1.058391924861199040e+00
3.229999999999999982e+00,1.058677067376613046e+00
3.239999999999999769e+00,1.058950066938475487e+00
3.250000000000000000e+00,1.059208608745632718e+00
3.259999999999999787e+00,1.059453901620868166e+00
3.270000000000000018e+00,1.059686723438183487e+00
3.279999999999999805e+00,1.059906977937281836e+00
3.290000000000000036e+00,1.060113997492940552e+00
3.299999999999999822e+00,1.060308513881361270e+00
3.310000000000000053e+00,1.060496049119215023e+00
3.319999999999999840e+00,1.060668518849934516e+00
3.330000000000000071e+00,1.060833172171226524e+00
3.339999999999999858e+00,1.060996541723141284e+00
3.349999999999999645e+00,1.061130096608918549e+00
3.359999999999999876e+00,1.061264270558083256e+00
3.369999999999999662e+00,1.061389466216688948e+00
3.379999999999999893e+00,1.061505450438165576e+00
3.389999999999999680e+00,1.061612752692257633e+00
3.399999999999999911e+00,1.061733779339064210e+00
3.409999999999999698e+00,1.061804209030374091e+00
3.419999999999999929e+00,1.061887592308282446e+00
3.429999999999999716e+00,1.061964314860056158e+00
3.439999999999999947e+00,1.062033876124930831e+00
3.449999999999999734e+00,1.062096832570410987e+00
3.459999999999999964e+00,1.062152121592097043e+00
3.469999999999999751e+00,1.062201552672942251e+00
3.479999999999999982e+00,1.062256117120962795e+00
3.489999999999999769e+00,1.062281850299618968e+00
3.500000000000000000e+00,1.062313472605799891e+00
3.509999999999999787e+00,1.062339640239976069e+00
3.520000000000000018e+00,1.062360783363293537e+00
3.529999999999999805e+00,1.062376625147482434e+00
3.540000000000000036e+00,1.062388595444699657e+00
3.549999999999999822e+00,1.062393213648747503e+00
3.560000000000000053e+00,1.062394946021869346e+00
3.569999999999999840e+00,1.062391499475285661e+00
3.580000000000000071e+00,1.062384220579865035e+00
3.589999999999999858e+00,1.062373171836578978e+00
3.599999999999999645e+00,1.062357550134601647e+00
3.609999999999999876e+00,1.062338363115379103e+00
3.619999999999999662e+00,1.062318072451034379e+00
3.629999999999999893e+00,1.062289425584694857e+00
3.639999999999999680e+00,1.062259854367640921e+00
3.649999999999999911e+00,1.062227608434622717e+00
3.659999999999999698e+00,1.062190760887534058e+00
3.669999999999999929e+00,1.062151528001704870e+00
3.679999999999999716e+00,1.062109733069943829e+00
3.689999999999999947e+00,1.062060544657690508e+00
3.699999999999999734e+00,1.062012360017013490e+00
3.709999999999999964e+00,1.061966660086663516e+00
3.719999999999999751e+00,1.061914221428432503e+00
3.729999999999999982e+00,1.061859764234670322e+00
3.739999999999999769e+00,1.061801607306540163e+00
3.750000000000000000e+00,1.061741956067717485e+00
3.759999999999999787e+00,1.061688885679691552e+00
3.770000000000000018e+00,1.061615558027739992e+00
3.779999999999999805e+00,1.061551418909627564e+00
3.790000000000000036e+00,1.061481861659542947e+00
3.799999999999999822e+00,1.061412107059277021e+00
3.810000000000000053e+00,1.061340472179177707e+00
3.819999999999999840e+00,1.061266812386820080e+00
3.830000000000000071e+00,1.061192138564326148e+00
3.839999999999999858e+00,1.061115037983094700e+00
3.849999999999999645e+00,1.061036843433700083e+00
3.859999999999999876e+00,1.060968761169797769e+00
3.869999999999999662e+00,1.060876286079552422e+00
3.879999999999999893e+00,1.060788089727756400e+00
3.889999999999999680e+00,1.060709316999541851e+00
3.899999999999999911e+00,1.060624858271580928e+00
3.909999999999999698e+00,1.060537512323669551e+00
3.919999999999999929e+00,1.060449881139547967e+00
3.929999999999999716e+00,1.060361109366905641e+00
3.939999999999999947e+00,1.060270909956851026e+00
3.949999999999999734e+00,1.060179865634637508e+00
3.959999999999999964e+00,1.060088350478250119e+00
3.969999999999999751e+00,1.059994165267856392e+00
3.979999999999999982e+00,1.059900235545695679e+00
3.989999999999999769e+00,1.059805257721227578e+00
4.000000000000000000e+00,1.059708828064383157e+00
