# q,S(q)
1.000000000000000056e-01,4.336302625193221190e-03
1.100000000000000006e-01,5.245853454347637612e-03
1.199999999999999956e-01,6.241610425638355157e-03
1.300000000000000044e-01,7.323463368516769725e-03
1.399999999999999856e-01,8.491293368453138243e-03
1.499999999999999667e-01,9.744973103728807318e-03
1.599999999999999756e-01,1.108436669213403239e-02
1.699999999999999845e-01,1.250932979300263884e-02
1.799999999999999656e-01,1.401970949753769853e-02
1.899999999999999467e-01,1.561534456989778150e-02
1.999999999999999556e-01,1.729606569996557097e-02
2.099999999999999645e-01,1.906169454555015422e-02
2.199999999999999456e-01,2.091204502048786204e-02
2.299999999999999545e-01,2.284692183441908858e-02
2.399999999999999356e-01,2.486612155442157954e-02
2.499999999999999167e-01,2.696943275639233917e-02
2.599999999999998979e-01,2.915663447362695782e-02
2.699999999999999067e-01,3.142749819694266172e-02
2.799999999999999156e-01,3.378178559573201400e-02
2.899999999999999245e-01,3.621925049669821178e-02
2.999999999999999334e-01,3.873963764196088760e-02
3.099999999999999423e-01,4.134268290651912231e-02
3.199999999999998956e-01,4.402811321737882394e-02
3.299999999999998490e-01,4.679564601523952122e-02
3.399999999999998579e-01,4.964499097778053011e-02
3.499999999999998668e-01,5.257584673450509116e-02
3.599999999999998757e-01,5.558790402057658259e-02
3.699999999999998845e-01,5.868084429276342745e-02
3.799999999999998934e-01,6.185433779311517999e-02
3.899999999999999023e-01,6.510804683337399756e-02
3.999999999999998002e-01,6.844162344887463889e-02
4.099999999999998090e-01,7.185470984220226898e-02
4.199999999999998179e-01,7.534693825753492613e-02
4.299999999999998268e-01,7.891793086161690007e-02
4.399999999999998357e-01,8.256729880936453103e-02
4.499999999999998446e-01,8.629464531967859231e-02
4.599999999999998535e-01,9.009955989035765833e-02
4.699999999999998623e-01,9.398162483067171169e-02
4.799999999999997602e-01,9.794040813650424504e-02
4.899999999999997691e-01,1.019754706530942578e-01
4.999999999999997780e-01,1.060863583010018263e-01
5.099999999999997868e-01,1.102726098658498993e-01
5.199999999999997957e-01,1.145337485983892734e-01
5.299999999999998046e-01,1.188692894506334780e-01
5.399999999999998135e-01,1.232787346674258655e-01
5.499999999999998224e-01,1.277615746939160801e-01
5.599999999999997202e-01,1.323172879743658437e-01
5.699999999999997291e-01,1.369453408221991408e-01
5.799999999999997380e-01,1.416451872156555825e-01
5.899999999999997469e-01,1.464162686612771325e-01
5.999999999999997558e-01,1.512580139460143747e-01
6.099999999999997646e-01,1.561698390377238288e-01
6.199999999999997735e-01,1.611511452494222840e-01
6.299999999999996714e-01,1.662013254036759646e-01
6.399999999999996803e-01,1.713197542017399488e-01
6.499999999999996891e-01,1.765057925445111253e-01
6.599999999999996980e-01,1.817587927031615591e-01
6.699999999999997069e-01,1.870780877960396826e-01
6.799999999999997158e-01,1.924629965386936425e-01
6.899999999999997247e-01,1.979128288892424425e-01
6.999999999999996225e-01,2.034268725258108479e-01
7.099999999999996314e-01,2.090044081793683006e-01
7.199999999999996403e-01,2.146446934441483545e-01
7.299999999999996492e-01,2.203469768024231279e-01
7.399999999999996581e-01,2.261104914280808453e-01
7.499999999999996669e-01,2.319344482069098934e-01
7.599999999999996758e-01,2.378180486672635541e-01
7.699999999999996847e-01,2.437604761224348160e-01
7.799999999999996936e-01,2.497608973799492482e-01
7.899999999999995914e-01,2.558184653347829185e-01
7.999999999999996003e-01,2.619323085572244358e-01
8.099999999999996092e-01,2.681015459240777554e-01
8.199999999999996181e-01,2.743252767013600324e-01
8.299999999999996270e-01,2.806025827063409750e-01
8.399999999999996358e-01,2.869325279546381391e-01
8.499999999999996447e-01,2.933141585494165593e-01
8.599999999999995426e-01,2.997465024502216635e-01
8.699999999999995515e-01,3.062285693678068466e-01
8.799999999999995604e-01,3.127593501247926122e-01
8.899999999999995692e-01,3.193378168215590951e-01
8.999999999999995781e-01,3.259629192644154516e-01
9.099999999999995870e-01,3.326335973898848497e-01
9.199999999999995959e-01,3.393487625613192393e-01
9.299999999999996048e-01,3.461073086921894748e-01
9.399999999999996136e-01,3.529081074006538699e-01
9.499999999999995115e-01,3.597500197027151958e-01
9.599999999999995204e-01,3.666318750527873260e-01
9.699999999999995293e-01,3.735524848560374256e-01
9.799999999999995381e-01,3.805106481016158337e-01
9.899999999999995470e-01,3.875051349196435568e-01
