# q/kF, Re omega_p(q)/ omega_p(0), Im omega_p(q)/ omega_p(0)
7.039078156312625900e-01,1.171704526261763135e+00,-1.839187504570620815e-02
7.078957915831664005e-01,1.174517765629991883e+00,-1.847362990075147177e-02
7.118837675350702110e-01,1.177372711987191289e+00,-1.855115756270568975e-02
7.158717434869740215e-01,1.180270084862729441e+00,-1.862427200605752328e-02
7.198597194388778320e-01,1.183210621375103466e+00,-1.869277928454530363e-02
7.238476953907816425e-01,1.186195076958634465e+00,-1.875647702738917136e-02
7.278356713426854530e-01,1.189224226142164387e+00,-1.881515388781335174e-02
7.318236472945892634e-01,1.192298863384610108e+00,-1.886858893779306059e-02
7.358116232464930739e-01,1.195419803972955997e+00,-1.891655100205798939e-02
7.397995991983968844e-01,1.198587884988794983e+00,-1.895879792326201838e-02
7.437875751503006949e-01,1.201803966350222241e+00,-1.899507574893057049e-02
7.477755511022045054e-01,1.205068931936698950e+00,-1.902511782925601913e-02
7.517635270541083159e-01,1.208383690805207022e+00,-1.904864381292331599e-02
7.557515030060121264e-01,1.211749178507217195e+00,-1.906535852599095665e-02
7.597394789579159369e-01,1.215166358516853062e+00,-1.907495071614327686e-02
7.637274549098197474e-01,1.218636223781656591e+00,-1.907709164140046834e-02
7.677154308617235579e-01,1.222159798409077514e+00,-1.907143347854926146e-02
7.717034068136273683e-01,1.225738139502543733e+00,-1.905760752170853126e-02
7.756913827655311788e-01,1.229372339162828620e+00,-1.903522213571839233e-02
7.796793587174348783e-01,1.233063526671722032e+00,-1.900386042188196081e-02
7.836673346693386888e-01,1.236812870876311976e+00,-1.896307754476996704e-02
7.876553106212424993e-01,1.240621582793566269e+00,-1.891239765792705405e-02
7.916432865731463098e-01,1.244490918455803730e+00,-1.885131035268079042e-02
7.956312625250501203e-01,1.248422182017749904e+00,-1.877926653725900744e-02
7.996192384769539307e-01,1.252416729145428231e+00,-1.869567363200174553e-02
8.036072144288577412e-01,1.256475970704044265e+00,-1.859988993934823601e-02
8.075951903807615517e-01,1.260601376757481740e+00,-1.849121801300863607e-02
8.115831663326653622e-01,1.264794480881227479e+00,-1.836889680678386108e-02
8.155711422845691727e-01,1.269056884774760752e+00,-1.823209232754154085e-02
8.195591182364729832e-01,1.273390263130997235e+00,-1.807988644472499629e-02
8.235470941883767937e-01,1.277796368676756833e+00,-1.791126341614773798e-02
8.275350701402806042e-01,1.282277037227189886e+00,-1.772509357033070360e-02
8.315230460921844147e-01,1.286834192485459383e+00,-1.752011343156128359e-02
8.355110220440882252e-01,1.291469850143437847e+00,-1.729490137611229203e-02
8.394989979959920356e-01,1.296186120557921706e+00,-1.704784765517555409e-02
8.434869739478958461e-01,1.300985208828254525e+00,-1.677711730306117102e-02
8.474749498997996566e-01,1.305869397190258629e+00,-1.648034940691619696e-02
8.514629258517034671e-01,1.310841029985605699e+00,-1.615555101083407386e-02
8.554509018036072776e-01,1.315902536404793599e+00,-1.579969479822267500e-02
8.594388777555110881e-01,1.321056330975179938e+00,-1.540947592304080238e-02
8.634268537074148986e-01,1.326304753500279210e+00,-1.498102084208378752e-02
8.674148296593187091e-01,1.331649945749910469e+00,-1.450978875716703136e-02
8.714028056112225196e-01,1.337093663249235398e+00,-1.399048371729138922e-02
8.753907815631263301e-01,1.342637004739532181e+00,-1.341701104173754003e-02
8.793787575150301405e-01,1.348280057099165763e+00,-1.278253592371920121e-02
8.833667334669339510e-01,1.354021495430633326e+00,-1.207972211477706913e-02
8.873547094188377615e-01,1.359858250071757757e+00,-1.130121386469542209e-02
8.913426853707415720e-01,1.365785418232714932e+00,-1.044033505737365468e-02
8.953306613226453825e-01,1.371796570728829767e+00,-9.491825782786547996e-03
8.993186372745491930e-01,1.377884430051822040e+00,-8.452337176312446285e-03
9.033066132264530035e-01,1.384041683175782023e+00,-7.320496358938772923e-03
9.072945891783568140e-01,1.390261640031990709e+00,-6.096584861621206185e-03
9.112825651302606245e-01,1.396538590087978982e+00,-4.782036949173687490e-03
9.152705410821644350e-01,1.402867884195397430e+00,-3.378955895193856435e-03
9.192585170340682454e-01,1.409245849049456378e+00,-1.889746379070995387e-03
9.232464929859720559e-01,1.415669633373239034e+00,-3.168750852609369733e-04
