# q,S(q)
1.000000000000000056e-01,6.118921750528466021e-03
1.100000000000000006e-01,7.399046513731999050e-03
1.199999999999999956e-01,8.799205308442959589e-03
1.300000000000000044e-01,1.031890531907692088e-02
1.399999999999999856e-01,1.195761743112489645e-02
1.499999999999999667e-01,1.371477628600966010e-02
1.599999999999999756e-01,1.558978234669766358e-02
1.699999999999999845e-01,1.758200133574496990e-02
1.799999999999999656e-01,1.969076606786676273e-02
1.899999999999999467e-01,2.191537642766455685e-02
1.999999999999999556e-01,2.425510107543249472e-02
2.099999999999999645e-01,2.670917667626889966e-02
2.199999999999999456e-01,2.927681013607588006e-02
2.299999999999999545e-01,3.195717840785469027e-02
2.399999999999999356e-01,3.474942904466405552e-02
2.499999999999999167e-01,3.765268220218071643e-02
2.599999999999998979e-01,4.066602893136308378e-02
2.699999999999999067e-01,4.378853424580046033e-02
2.799999999999999156e-01,4.701923636489913072e-02
2.899999999999999245e-01,5.035714768108241757e-02
2.999999999999999334e-01,5.380125538049775058e-02
3.099999999999999423e-01,5.735052148664401134e-02
3.199999999999998956e-01,6.100388569118302129e-02
3.299999999999998490e-01,6.476026201538763460e-02
3.399999999999998579e-01,6.861854407713162407e-02
3.499999999999998668e-01,7.257760069264217184e-02
3.599999999999998757e-01,7.663628096891722530e-02
3.699999999999998845e-01,8.079341226526033648e-02
3.799999999999998934e-01,8.504780138075210272e-02
3.899999999999999023e-01,8.939823512031878916e-02
3.999999999999998002e-01,9.384348080076738985e-02
4.099999999999998090e-01,9.838228681418591248e-02
4.199999999999998179e-01,1.030133831254567423e-01
4.299999999999998268e-01,1.077354807521614805e-01
4.399999999999998357e-01,1.125472764428698397e-01
4.499999999999998446e-01,1.174474458014983513e-01
4.599999999999998535e-01,1.224346524873648617e-01
4.699999999999998623e-01,1.275075395891683006e-01
4.799999999999997602e-01,1.326647383032248662e-01
4.899999999999997691e-01,1.379048650324360414e-01
4.999999999999997780e-01,1.432265176831090947e-01
5.099999999999997868e-01,1.486282840565440466e-01
5.199999999999997957e-01,1.541087370662364286e-01
5.299999999999998046e-01,1.596664364529424562e-01
5.399999999999998135e-01,1.652999292704629419e-01
5.499999999999998224e-01,1.710077502542792782e-01
5.599999999999997202e-01,1.767884222705636832e-01
5.699999999999997291e-01,1.826404567483430885e-01
5.799999999999997380e-01,1.885623522086028181e-01
5.899999999999997469e-01,1.945526020634308351e-01
5.999999999999997558e-01,2.006096840172119644e-01
6.099999999999997646e-01,2.067320677246267391e-01
6.199999999999997735e-01,2.129182113104233498e-01
6.299999999999996714e-01,2.191665700258423333e-01
6.399999999999996803e-01,2.254755820880517403e-01
6.499999999999996891e-01,2.318436859439208519e-01
6.599999999999996980e-01,2.382693032700380353e-01
6.699999999999997069e-01,2.447508548243373661e-01
6.799999999999997158e-01,2.512867544518763152e-01
6.899999999999997247e-01,2.578754016516330849e-01
6.999999999999996225e-01,2.645151967962993123e-01
7.099999999999996314e-01,2.712045342454014740e-01
7.199999999999996403e-01,2.779417947436697012e-01
