# q/kF, Re omega_p(q)/ omega_p(0), Im omega_p(q)/ omega_p(0)
7.836673346693386888e-01,1.236580662278956577e+00,-2.055040670558892779e-02
7.876553106212424993e-01,1.240405485560635679e+00,-2.050766563740567122e-02
7.916432865731463098e-01,1.244290593303333248e+00,-2.045368360488759515e-02
7.956312625250501203e-01,1.248237225793709770e+00,-2.038786442872686164e-02
7.996192384769539307e-01,1.252246668900758975e+00,-2.030956642056741188e-02
8.036072144288577412e-01,1.256320256983173733e+00,-2.021809669836603998e-02
8.075951903807615517e-01,1.260459375960992778e+00,-2.011270452868935826e-02
8.115831663326653622e-01,1.264665466519997672e+00,-1.999257349338780243e-02
8.155711422845691727e-01,1.268940027392279957e+00,-1.985681223023862130e-02
8.195591182364729832e-01,1.273284618618198527e+00,-1.970444343712691657e-02
8.235470941883767937e-01,1.277700864637232980e+00,-1.953439075453859350e-02
8.275350701402806042e-01,1.282190456969318770e+00,-1.934546304842579140e-02
8.315230460921844147e-01,1.286755156118159382e+00,-1.913633550182856913e-02
8.355110220440882252e-01,1.291396792131497051e+00,-1.890552678696591146e-02
8.394989979959920356e-01,1.296117262956338223e+00,-1.865137143176642462e-02
8.434869739478958461e-01,1.300918529268868973e+00,-1.837198632610509419e-02
8.474749498997996566e-01,1.305802603750938040e+00,-1.806523016947567811e-02
8.514629258517034671e-01,1.310771439665814997e+00,-1.772837262815183529e-02
8.554509018036072776e-01,1.315827175749250122e+00,-1.735911478931622884e-02
8.594388777555110881e-01,1.320971756073168857e+00,-1.695399653622521596e-02
8.634268537074148986e-01,1.326207025472109891e+00,-1.650929850146200251e-02
8.674148296593187091e-01,1.331534576874401576e+00,-1.602074821839102881e-02
8.714028056112225196e-01,1.336955585689083570e+00,-1.548347645466695809e-02
8.753907815631263301e-01,1.342470590116658036e+00,-1.489202027403101723e-02
8.793787575150301405e-01,1.348079226464867331e+00,-1.424041270012413665e-02
8.833667334669339510e-01,1.353779958373048098e+00,-1.352240367449839865e-02
8.873547094188377615e-01,1.359569879482947830e+00,-1.273183705926650075e-02
8.913426853707415720e-01,1.365444695576340850e+00,-1.186314927675737561e-02
8.953306613226453825e-01,1.371398962922267373e+00,-1.091187249670322497e-02
8.993186372745491930e-01,1.377426559342668222e+00,-9.874980297862077233e-03
9.033066132264530035e-01,1.383521251053461798e+00,-8.750964814908931966e-03
9.072945891783568140e-01,1.389677183658912796e+00,-7.539656753442133819e-03
9.112825651302606245e-01,1.395889191547830643e+00,-6.241897843929982911e-03
9.152705410821644350e-01,1.402152918206401644e+00,-4.859189914660867748e-03
9.192585170340682454e-01,1.408464800720097720e+00,-3.393399451030701570e-03
9.232464929859720559e-01,1.414821982215065166e+00,-1.846543699396649071e-03
9.272344689378758664e-01,1.421222199600681524e+00,-2.206518690508887460e-04
